diet_pattern,outcome,food_group,perc_change,perc_change_LB,perc_change_UB,perc_change_UB_new,perc_change_LB_new
Med,BLUEWATER (L),dairy_tot,NA,NA,NA,NA,NA
Med,BLUEWATER (L),fruit_exc_juice,181.54113292866836,189.70292081266214,173.12830789305872,173.12830789305872,189.70292081266214
Med,BLUEWATER (L),fruit_juice,137.26513309472875,149.60942521623068,126.56072875391757,126.56072875391757,149.60942521623068
Med,BLUEWATER (L),gr_refined,-43.414603384930636,-42.80541872435169,-44.01266868415327,-42.80541872435169,-44.01266868415327
Med,BLUEWATER (L),gr_whole,243.11503667669152,253.11476014862993,233.52858162791583,233.52858162791583,253.11476014862993
Med,BLUEWATER (L),leg_tot,70.06214260159642,75.9091819061102,64.79192022321656,64.79192022321656,75.9091819061102
Med,BLUEWATER (L),oil,-2.0794725040945385,-0.971717518010437,-3.18753515108308,-0.971717518010437,-3.18753515108308
Med,BLUEWATER (L),pf_egg,-25.50918554766196,-22.98426455207727,-27.71273004290913,-22.98426455207727,-27.71273004290913
Med,BLUEWATER (L),pf_ns,-6.845287165737482,-2.898357076808126,-10.370487939617052,-2.898357076808126,-10.370487939617052
Med,BLUEWATER (L),pf_pm,NA,NA,NA,NA,NA
Med,BLUEWATER (L),pf_poultry,NA,NA,NA,NA,NA
Med,BLUEWATER (L),pf_poultry_tot,-17.39504441207881,-15.770006120301128,-18.921036957843096,-15.770006120301128,-18.921036957843096
Med,BLUEWATER (L),pf_redm,NA,NA,NA,NA,NA
Med,BLUEWATER (L),pf_redm_tot,-18.049599108794325,-16.57099710117597,-19.556336203805202,-16.57099710117597,-19.556336203805202
Med,BLUEWATER (L),pf_seafood,307.77559080571297,325.38169065024454,291.95475161807974,291.95475161807974,325.38169065024454
Med,BLUEWATER (L),sat_fat,-48.58505656695502,-48.225799030780806,-48.93127188398248,-48.225799030780806,-48.93127188398248
Med,BLUEWATER (L),veg_dg,49.346857451576774,55.55656373579565,44.0167670640928,44.0167670640928,55.55656373579565
Med,BLUEWATER (L),veg_oth,11.272247176815844,13.861988009585197,9.036399228208996,9.036399228208996,13.861988009585197
Med,BLUEWATER (L),veg_ro,115.13992537336493,119.7408234340323,110.86965450786232,110.86965450786232,119.7408234340323
Med,BLUEWATER (L),veg_sta,66.16244219863111,69.65307251202765,62.823813173665535,62.823813173665535,69.65307251202765
US,BLUEWATER (L),added_sugar,-89.07517731353894,-88.88587209187175,-89.25062630832082,-88.88587209187175,-89.25062630832082
US,BLUEWATER (L),dairy_cow,118.91974881961363,122.30109640607468,115.37620990082296,115.37620990082296,122.30109640607468
US,BLUEWATER (L),dairy_soy,-100,-100,-100,-100,-100
US,BLUEWATER (L),dairy_tot,NA,NA,NA,NA,NA
US,BLUEWATER (L),fruit_exc_juice,125.79191024460353,132.89885183428538,119.25510901242265,119.25510901242265,132.89885183428538
US,BLUEWATER (L),fruit_juice,88.58084935396,97.19207574757117,79.6620241343857,79.6620241343857,97.19207574757117
US,BLUEWATER (L),gr_refined,-43.39943979993437,-42.791685048315124,-44.00780315515264,-42.791685048315124,-44.00780315515264
US,BLUEWATER (L),gr_whole,243.08207358326942,253.38194179554097,234.01905599407687,234.01905599407687,253.38194179554097
US,BLUEWATER (L),leg_tot,70.0721930277525,76.00783346146959,64.71689396524305,64.71689396524305,76.00783346146959
US,BLUEWATER (L),oil,-2.015212939765649,-0.9857575001005098,-3.0782542674952484,-0.9857575001005098,-3.0782542674952484
US,BLUEWATER (L),pf_egg,-25.44821827950084,-22.81385998334352,-27.73696036139243,-22.81385998334352,-27.73696036139243
US,BLUEWATER (L),pf_ns,-6.879361253658491,-3.0822983274187714,-10.364709901440152,-3.0822983274187714,-10.364709901440152
US,BLUEWATER (L),pf_pm,NA,NA,NA,NA,NA
US,BLUEWATER (L),pf_poultry,NA,NA,NA,NA,NA
US,BLUEWATER (L),pf_poultry_tot,-17.405998555022283,-15.769324450718411,-18.746707218460593,-15.769324450718411,-18.746707218460593
US,BLUEWATER (L),pf_redm,NA,NA,NA,NA,NA
US,BLUEWATER (L),pf_redm_tot,-18.068073649143958,-16.58120713984666,-19.44184612875132,-16.58120713984666,-19.44184612875132
US,BLUEWATER (L),pf_seafood,117.19671762741288,126.42380942081112,107.72714518560088,107.72714518560088,126.42380942081112
US,BLUEWATER (L),sat_fat,-48.5933387183605,-48.23031570777798,-48.94534231157259,-48.23031570777798,-48.94534231157259
US,BLUEWATER (L),veg_dg,49.34572186685408,55.11859445691372,43.54619763533393,43.54619763533393,55.11859445691372
US,BLUEWATER (L),veg_oth,11.32259105426314,13.851752891369065,9.007287222552895,9.007287222552895,13.851752891369065
US,BLUEWATER (L),veg_ro,115.26666958854194,119.45819476984434,111.28471385964367,111.28471385964367,119.45819476984434
US,BLUEWATER (L),veg_sta,66.09542841159501,69.45766630137807,62.77692615923202,62.77692615923202,69.45766630137807
Veg,BLUEWATER (L),added_sugar,-88.61521259393368,-88.42939088077057,-88.80017339089886,-88.42939088077057,-88.80017339089886
Veg,BLUEWATER (L),dairy_cow,118.88261194969274,122.5295670951199,115.33666258832773,115.33666258832773,122.5295670951199
Veg,BLUEWATER (L),dairy_soy,-100,-100,-100,-100,-100
Veg,BLUEWATER (L),dairy_tot,NA,NA,NA,NA,NA
Veg,BLUEWATER (L),fruit_exc_juice,125.95260504575074,132.1942841214972,119.20401245335097,119.20401245335097,132.1942841214972
Veg,BLUEWATER (L),fruit_juice,88.09961022193569,97.7749637288856,79.99871571756412,79.99871571756412,97.7749637288856
Veg,BLUEWATER (L),gr_refined,-43.40726776260217,-42.802553763514474,-43.96594009429161,-42.802553763514474,-43.96594009429161
Veg,BLUEWATER (L),gr_whole,299.7095198858511,311.07095648805586,290.20113609397475,290.20113609397475,311.07095648805586
Veg,BLUEWATER (L),leg_tot,428.6306495590944,446.597262396677,412.65054131695405,412.65054131695405,446.597262396677
Veg,BLUEWATER (L),oil,-2.0336228098565443,-0.9380980438163864,-3.126097976395376,-0.9380980438163864,-3.126097976395376
Veg,BLUEWATER (L),pf_egg,-33.20591378503533,-31.053865735649783,-35.32598699812489,-31.053865735649783,-35.32598699812489
Veg,BLUEWATER (L),pf_ns,47.81766906787011,53.572750588478,42.44141108449935,42.44141108449935,53.572750588478
Veg,BLUEWATER (L),pf_pm,NA,NA,NA,NA,NA
Veg,BLUEWATER (L),pf_poultry,NA,NA,NA,NA,NA
Veg,BLUEWATER (L),pf_poultry_tot,-100,-100,-100,-100,-100
Veg,BLUEWATER (L),pf_redm,NA,NA,NA,NA,NA
Veg,BLUEWATER (L),pf_redm_tot,-100,-100,-100,-100,-100
Veg,BLUEWATER (L),pf_seafood,-100,-100,-100,-100,-100
Veg,BLUEWATER (L),sat_fat,-46.43608886344812,-46.07832194301373,-46.810405039593356,-46.07832194301373,-46.810405039593356
Veg,BLUEWATER (L),veg_dg,49.1823704273758,55.02347280032539,43.36013098105434,43.36013098105434,55.02347280032539
Veg,BLUEWATER (L),veg_oth,11.34076084304872,13.892906298465366,9.108722584442065,9.108722584442065,13.892906298465366
Veg,BLUEWATER (L),veg_ro,115.23117308579629,119.7002541033687,110.96537088926554,110.96537088926554,119.7002541033687
Veg,BLUEWATER (L),veg_sta,66.23291820849737,69.62657030593773,62.90815752755944,62.90815752755944,69.62657030593773
Vegan,BLUEWATER (L),added_sugar,-88.61674481557912,-88.42233501275943,-88.81925895916464,-88.42233501275943,-88.81925895916464
Vegan,BLUEWATER (L),dairy_cow,-100,-100,-100,-100,-100
Vegan,BLUEWATER (L),dairy_soy,6591.020919664374,8545.941984104766,5433.980326139654,5433.980326139654,8545.941984104766
Vegan,BLUEWATER (L),dairy_tot,NA,NA,NA,NA,NA
Vegan,BLUEWATER (L),fruit_exc_juice,125.67584189534706,132.6676793698671,118.95297234616584,118.95297234616584,132.6676793698671
Vegan,BLUEWATER (L),fruit_juice,88.31515808889002,97.6814705595612,79.57767214920509,79.57767214920509,97.6814705595612
Vegan,BLUEWATER (L),gr_refined,-43.40365382016924,-42.80228703228196,-44.0314732975264,-42.80228703228196,-44.0314732975264
Vegan,BLUEWATER (L),gr_whole,299.9941482086222,311.77676614431556,289.7694109901728,289.7694109901728,311.77676614431556
Vegan,BLUEWATER (L),leg_tot,478.0619454404646,498.1602206839214,459.58577234654933,459.58577234654933,498.1602206839214
Vegan,BLUEWATER (L),oil,-2.09155939821089,-0.8804017684356829,-3.170084605815423,-0.8804017684356829,-3.170084605815423
Vegan,BLUEWATER (L),pf_egg,-100,-100,-100,-100,-100
Vegan,BLUEWATER (L),pf_ns,68.48103973167304,74.84504734412927,62.43815720056299,62.43815720056299,74.84504734412927
Vegan,BLUEWATER (L),pf_pm,NA,NA,NA,NA,NA
Vegan,BLUEWATER (L),pf_poultry,NA,NA,NA,NA,NA
Vegan,BLUEWATER (L),pf_poultry_tot,-100,-100,-100,-100,-100
Vegan,BLUEWATER (L),pf_redm,NA,NA,NA,NA,NA
Vegan,BLUEWATER (L),pf_redm_tot,-100,-100,-100,-100,-100
Vegan,BLUEWATER (L),pf_seafood,-100,-100,-100,-100,-100
Vegan,BLUEWATER (L),sat_fat,-46.43703250175564,-46.06023807569386,-46.800944048658025,-46.06023807569386,-46.800944048658025
Vegan,BLUEWATER (L),veg_dg,49.26839989656395,56.299311066256905,43.45460940678001,43.45460940678001,56.299311066256905
Vegan,BLUEWATER (L),veg_oth,11.374088012783744,13.574839652754845,9.015174565870979,9.015174565870979,13.574839652754845
Vegan,BLUEWATER (L),veg_ro,115.32585942348557,119.63921651514255,111.09825990796571,111.09825990796571,119.63921651514255
Vegan,BLUEWATER (L),veg_sta,66.04429467927406,69.64581206885477,62.607860455173856,62.607860455173856,69.64581206885477
DGAplus,CED (MJ),added_sugar,-88.6306173938745,-88.42649332252032,-88.83435082042807,-88.42649332252032,-88.83435082042807
DGAplus,CED (MJ),dairy_cow,119.00749738233691,122.45018066947893,115.57180331807714,115.57180331807714,122.45018066947893
DGAplus,CED (MJ),dairy_soy,-100,-100,-100,-100,-100
DGAplus,CED (MJ),dairy_tot,NA,NA,NA,NA,NA
DGAplus,CED (MJ),fruit_exc_juice,194.8759360539505,203.66419780534238,186.3582391770876,186.3582391770876,203.66419780534238
DGAplus,CED (MJ),fruit_juice,-100,-100,-100,-100,-100
DGAplus,CED (MJ),gr_refined,-52.96042525043754,-52.501114685165376,-53.44012087819486,-52.501114685165376,-53.44012087819486
DGAplus,CED (MJ),gr_whole,301.6460683819226,313.47858070872564,291.69560731033005,291.69560731033005,313.47858070872564
DGAplus,CED (MJ),leg_tot,239.0364855717869,250.85694088845676,227.97712920033453,227.97712920033453,250.85694088845676
DGAplus,CED (MJ),oil,-2.0028424150133466,-0.8869627658372298,-3.123171841539516,-0.8869627658372298,-3.123171841539516
DGAplus,CED (MJ),pf_egg,-61.14423394847645,-59.892577434251535,-62.40314962383352,-59.892577434251535,-62.40314962383352
DGAplus,CED (MJ),pf_ns,49.575269260410884,56.21860343415699,43.95659118743693,43.95659118743693,56.21860343415699
DGAplus,CED (MJ),pf_pm,NA,NA,NA,NA,NA
DGAplus,CED (MJ),pf_poultry,NA,NA,NA,NA,NA
DGAplus,CED (MJ),pf_poultry_tot,-43.41662785148424,-42.31304170273903,-44.46480113676676,-42.31304170273903,-44.46480113676676
DGAplus,CED (MJ),pf_redm,NA,NA,NA,NA,NA
DGAplus,CED (MJ),pf_redm_tot,-76.83976463227611,-76.41720749306106,-77.25665916408923,-76.41720749306106,-77.25665916408923
DGAplus,CED (MJ),pf_seafood,92.01445369312272,99.6279368902948,85.21612461021482,85.21612461021482,99.6279368902948
DGAplus,CED (MJ),sat_fat,-46.5448035474434,-46.20710143076635,-46.907708863793225,-46.20710143076635,-46.907708863793225
DGAplus,CED (MJ),veg_dg,46.69230663273981,53.03612637027266,41.40699986612262,41.40699986612262,53.03612637027266
DGAplus,CED (MJ),veg_oth,11.109277314483966,13.311534360032299,8.878699718660396,8.878699718660396,13.311534360032299
DGAplus,CED (MJ),veg_ro,115.60025259710021,120.28969377347745,111.54345743311731,111.54345743311731,120.28969377347745
DGAplus,CED (MJ),veg_sta,65.79842952310597,69.42924769854194,62.26385305993448,62.26385305993448,69.42924769854194
Med,CED (MJ),added_sugar,-89.07806521958341,-88.88896213363034,-89.2530175457279,-88.88896213363034,-89.2530175457279
Med,CED (MJ),dairy_cow,45.96122191138986,48.376857399788165,43.403728917843246,43.403728917843246,48.376857399788165
Med,CED (MJ),dairy_soy,-100,-100,-100,-100,-100
Med,CED (MJ),dairy_tot,NA,NA,NA,NA,NA
Med,CED (MJ),fruit_exc_juice,182.78822858034712,191.1850649140585,174.33768968161047,174.33768968161047,191.1850649140585
Med,CED (MJ),fruit_juice,135.4242786012742,147.16636127577792,124.93270214998402,124.93270214998402,147.16636127577792
Med,CED (MJ),gr_refined,-43.56294010143986,-42.95009498838891,-44.16563690658064,-42.95009498838891,-44.16563690658064
Med,CED (MJ),gr_whole,244.51961980137645,254.5086888392072,235.09514386461788,235.09514386461788,254.5086888392072
Med,CED (MJ),leg_tot,78.1630065300688,84.48002783514255,72.16376351058395,72.16376351058395,84.48002783514255
Med,CED (MJ),oil,-2.05691678969282,-0.9649415750581974,-3.1667385084692663,-0.9649415750581974,-3.1667385084692663
Med,CED (MJ),pf_egg,-25.50918554766188,-22.98426455207727,-27.71273004290903,-22.98426455207727,-27.71273004290903
Med,CED (MJ),pf_ns,-5.680338369193713,-1.7313297743122298,-9.30222043699655,-1.7313297743122298,-9.30222043699655
Med,CED (MJ),pf_pm,NA,NA,NA,NA,NA
Med,CED (MJ),pf_poultry,NA,NA,NA,NA,NA
Med,CED (MJ),pf_poultry_tot,-17.39406232055384,-15.770151586581488,-18.920908092566293,-15.770151586581488,-18.920908092566293
Med,CED (MJ),pf_redm,NA,NA,NA,NA,NA
Med,CED (MJ),pf_redm_tot,-18.065492654023313,-16.578205254324413,-19.575681510549895,-16.578205254324413,-19.575681510549895
Med,CED (MJ),pf_seafood,311.29816609946334,328.09551875938564,296.3998585406244,296.3998585406244,328.09551875938564
Med,CED (MJ),sat_fat,-48.698181993785425,-48.33414788330094,-49.04623267215447,-48.33414788330094,-49.04623267215447
Med,CED (MJ),veg_dg,46.80675689990264,53.05008042225936,41.35775494455597,41.35775494455597,53.05008042225936
Med,CED (MJ),veg_oth,11.021144786534553,13.592337303752974,8.840064127635515,8.840064127635515,13.592337303752974
Med,CED (MJ),veg_ro,115.65289139643717,120.25907188388807,111.42216793463047,111.42216793463047,120.25907188388807
Med,CED (MJ),veg_sta,65.89991386665633,69.49827234378532,62.40781455630111,62.40781455630111,69.49827234378532
US,CED (MJ),added_sugar,-89.08248052758952,-88.89369758871258,-89.25336945592863,-88.89369758871258,-89.25336945592863
US,CED (MJ),dairy_cow,118.91974881961345,122.3010964060746,115.37620990082237,115.37620990082237,122.3010964060746
US,CED (MJ),dairy_soy,-100,-100,-100,-100,-100
US,CED (MJ),dairy_tot,NA,NA,NA,NA,NA
US,CED (MJ),fruit_exc_juice,126.87621951555515,133.81090279607932,120.49225925947755,120.49225925947755,133.81090279607932
US,CED (MJ),fruit_juice,87.16651000795385,95.50267038015599,78.39977907200341,78.39977907200341,95.50267038015599
US,CED (MJ),gr_refined,-43.552543033907384,-42.938983733640896,-44.17053572645394,-42.938983733640896,-44.17053572645394
US,CED (MJ),gr_whole,244.40565068085883,254.60622487710918,235.43766143610992,235.43766143610992,254.60622487710918
US,CED (MJ),leg_tot,78.11771142288478,84.83114503308276,72.34668479688608,72.34668479688608,84.83114503308276
US,CED (MJ),oil,-1.9986647873790997,-0.9608122714625791,-3.0439709632904126,-0.9608122714625791,-3.0439709632904126
US,CED (MJ),pf_egg,-25.44821827950067,-22.813859983343562,-27.736960361392608,-22.813859983343562,-27.736960361392608
US,CED (MJ),pf_ns,-5.73161656120906,-1.752157134300009,-9.25334929156254,-1.752157134300009,-9.25334929156254
US,CED (MJ),pf_pm,NA,NA,NA,NA,NA
US,CED (MJ),pf_poultry,NA,NA,NA,NA,NA
US,CED (MJ),pf_poultry_tot,-17.405197153486107,-15.769402167637622,-18.746061594479787,-15.769402167637622,-18.746061594479787
US,CED (MJ),pf_redm,NA,NA,NA,NA,NA
US,CED (MJ),pf_redm_tot,-18.079776849049615,-16.59034976063921,-19.45744580544188,-16.59034976063921,-19.45744580544188
US,CED (MJ),pf_seafood,118.89317809730244,127.62886336895936,109.68263009374444,109.68263009374444,127.62886336895936
US,CED (MJ),sat_fat,-48.70690260436179,-48.34615097226077,-49.06614668609844,-48.34615097226077,-49.06614668609844
US,CED (MJ),veg_dg,46.86504053969825,52.48474540412404,41.124229337139,41.124229337139,52.48474540412404
US,CED (MJ),veg_oth,11.053683406151798,13.490280826943204,8.768151789760454,8.768151789760454,13.490280826943204
US,CED (MJ),veg_ro,115.79865426962637,120.16578148862651,111.68912157904502,111.68912157904502,120.16578148862651
US,CED (MJ),veg_sta,65.84517581381199,69.18085406126514,62.382523237783815,62.382523237783815,69.18085406126514
Veg,CED (MJ),added_sugar,-88.62218840296357,-88.43808390474047,-88.80388528692845,-88.43808390474047,-88.80388528692845
Veg,CED (MJ),dairy_cow,118.88261194969243,122.52956709511942,115.33666258832768,115.33666258832768,122.52956709511942
Veg,CED (MJ),dairy_soy,-100,-100,-100,-100,-100
Veg,CED (MJ),dairy_tot,NA,NA,NA,NA,NA
Veg,CED (MJ),fruit_exc_juice,127.0572682583518,133.44425758308782,120.27994443827106,120.27994443827106,133.44425758308782
Veg,CED (MJ),fruit_juice,86.64303253295896,96.06168676205884,78.72376424542328,78.72376424542328,96.06168676205884
Veg,CED (MJ),gr_refined,-43.55583296267931,-42.959338626443646,-44.11204127619942,-42.959338626443646,-44.11204127619942
Veg,CED (MJ),gr_whole,301.2039936728805,312.7339558900119,292.1115028736313,292.1115028736313,312.7339558900119
Veg,CED (MJ),leg_tot,453.5633026748176,473.01354117830874,434.94815242535634,434.94815242535634,473.01354117830874
Veg,CED (MJ),oil,-2.017688109621996,-0.931573356351086,-3.1049847428509727,-0.931573356351086,-3.1049847428509727
Veg,CED (MJ),pf_egg,-33.20591378503532,-31.05386573564985,-35.32598699812507,-31.05386573564985,-35.32598699812507
Veg,CED (MJ),pf_ns,49.67621570845077,55.58637978825406,43.953709973366536,43.953709973366536,55.58637978825406
Veg,CED (MJ),pf_pm,NA,NA,NA,NA,NA
Veg,CED (MJ),pf_poultry,NA,NA,NA,NA,NA
Veg,CED (MJ),pf_poultry_tot,-100,-100,-100,-100,-100
Veg,CED (MJ),pf_redm,NA,NA,NA,NA,NA
Veg,CED (MJ),pf_redm_tot,-100,-100,-100,-100,-100
Veg,CED (MJ),pf_seafood,-100,-100,-100,-100,-100
Veg,CED (MJ),sat_fat,-46.55469564649476,-46.194003157919916,-46.92791335794384,-46.194003157919916,-46.92791335794384
Veg,CED (MJ),veg_dg,46.67937747880858,52.6370974886092,40.90174509378115,40.90174509378115,52.6370974886092
Veg,CED (MJ),veg_oth,11.078498861664595,13.54815286686467,8.893163817592777,8.893163817592777,13.54815286686467
Veg,CED (MJ),veg_ro,115.73086908786007,120.27140734786137,111.42528351290404,111.42528351290404,120.27140734786137
Veg,CED (MJ),veg_sta,65.9313156143137,69.43771592501935,62.57681753597443,62.57681753597443,69.43771592501935
Vegan,CED (MJ),added_sugar,-88.6229463749779,-88.42625197583229,-88.82149255114045,-88.42625197583229,-88.82149255114045
Vegan,CED (MJ),dairy_cow,-100,-100,-100,-100,-100
Vegan,CED (MJ),dairy_soy,6591.020919664374,8545.941984104767,5433.980326139654,5433.980326139654,8545.941984104767
Vegan,CED (MJ),dairy_tot,NA,NA,NA,NA,NA
Vegan,CED (MJ),fruit_exc_juice,126.7660735820387,133.5658398700568,120.23127934634965,120.23127934634965,133.5658398700568
Vegan,CED (MJ),fruit_juice,86.97281248812475,96.34503486977866,78.06646031406223,78.06646031406223,96.34503486977866
Vegan,CED (MJ),gr_refined,-43.556991684408196,-42.93955984008712,-44.171508387695155,-42.93955984008712,-44.171508387695155
Vegan,CED (MJ),gr_whole,301.61062085462424,313.0573425991164,291.69404587129964,291.69404587129964,313.0573425991164
Vegan,CED (MJ),leg_tot,505.4245956454006,526.729804896716,485.1184506831916,485.1184506831916,526.729804896716
Vegan,CED (MJ),oil,-2.0673355391615575,-0.8649166842691979,-3.158036231396493,-0.8649166842691979,-3.158036231396493
Vegan,CED (MJ),pf_egg,-100,-100,-100,-100,-100
Vegan,CED (MJ),pf_ns,70.47796344374876,77.06904928873305,64.46385011582014,64.46385011582014,77.06904928873305
Vegan,CED (MJ),pf_pm,NA,NA,NA,NA,NA
Vegan,CED (MJ),pf_poultry,NA,NA,NA,NA,NA
Vegan,CED (MJ),pf_poultry_tot,-100,-100,-100,-100,-100
Vegan,CED (MJ),pf_redm,NA,NA,NA,NA,NA
Vegan,CED (MJ),pf_redm_tot,-100,-100,-100,-100,-100
Vegan,CED (MJ),pf_seafood,-100,-100,-100,-100,-100
Vegan,CED (MJ),sat_fat,-46.55278647908436,-46.17981598696145,-46.91804272196599,-46.17981598696145,-46.91804272196599
Vegan,CED (MJ),veg_dg,46.809142681225865,53.45786436764378,41.19201197511702,41.19201197511702,53.45786436764378
Vegan,CED (MJ),veg_oth,11.117485314567755,13.267750877600504,8.859380200050358,8.859380200050358,13.267750877600504
Vegan,CED (MJ),veg_ro,115.87440677447472,120.21600896421273,111.58746514715862,111.58746514715862,120.21600896421273
Vegan,CED (MJ),veg_sta,65.76975474135615,69.42494295108473,62.23781774140893,62.23781774140893,69.42494295108473
DGAplus,FL (mrh-eq),added_sugar,-88.6195479846972,-88.41196472026867,-88.81842046376042,-88.41196472026867,-88.81842046376042
DGAplus,FL (mrh-eq),dairy_cow,119.00749738233696,122.45018066947884,115.57180331807797,115.57180331807797,122.45018066947884
DGAplus,FL (mrh-eq),dairy_soy,-100,-100,-100,-100,-100
DGAplus,FL (mrh-eq),dairy_tot,NA,NA,NA,NA,NA
DGAplus,FL (mrh-eq),fruit_exc_juice,194.41382872105044,203.16130875199582,185.7889271958746,185.7889271958746,203.16130875199582
DGAplus,FL (mrh-eq),fruit_juice,-100,-100,-100,-100,-100
DGAplus,FL (mrh-eq),gr_refined,-52.913391253293554,-52.42930569986443,-53.391967208871996,-52.42930569986443,-53.391967208871996
DGAplus,FL (mrh-eq),gr_whole,299.6565136862933,311.50980163654833,289.38769191224026,289.38769191224026,311.50980163654833
DGAplus,FL (mrh-eq),leg_tot,240.03690130640757,252.1717858987604,228.6860732706551,228.6860732706551,252.1717858987604
DGAplus,FL (mrh-eq),oil,-2.013965272400554,-0.9365759762300535,-3.1307438749688075,-0.9365759762300535,-3.1307438749688075
DGAplus,FL (mrh-eq),pf_egg,-61.111790300713,-59.80622505185895,-62.39738057631911,-59.80622505185895,-62.39738057631911
DGAplus,FL (mrh-eq),pf_ns,45.785907147542645,51.73402450485581,40.66268806575455,40.66268806575455,51.73402450485581
DGAplus,FL (mrh-eq),pf_pm,NA,NA,NA,NA,NA
DGAplus,FL (mrh-eq),pf_poultry,NA,NA,NA,NA,NA
DGAplus,FL (mrh-eq),pf_poultry_tot,-43.432154223077205,-42.32753480550512,-44.47459057871291,-42.32753480550512,-44.47459057871291
DGAplus,FL (mrh-eq),pf_redm,NA,NA,NA,NA,NA
DGAplus,FL (mrh-eq),pf_redm_tot,-76.84229463400311,-76.42010567526171,-77.25913577416871,-76.42010567526171,-77.25913577416871
DGAplus,FL (mrh-eq),pf_seafood,91.66585779197067,99.5327223189562,84.74694944017467,84.74694944017467,99.5327223189562
DGAplus,FL (mrh-eq),sat_fat,-46.52455210684176,-46.17778858109091,-46.88581542719581,-46.17778858109091,-46.88581542719581
DGAplus,FL (mrh-eq),veg_dg,50.347694523816365,56.78523951044937,44.99340904424951,44.99340904424951,56.78523951044937
DGAplus,FL (mrh-eq),veg_oth,10.929481772257056,13.092036109346594,8.69102450521698,8.69102450521698,13.092036109346594
DGAplus,FL (mrh-eq),veg_ro,114.99977837792098,119.58755949390579,111.15278784783813,111.15278784783813,119.58755949390579
DGAplus,FL (mrh-eq),veg_sta,67.89707614453809,71.26854257200232,64.58802601731807,64.58802601731807,71.26854257200232
Med,FL (mrh-eq),added_sugar,-89.06685563126888,-88.8721357026062,-89.23955416730857,-88.8721357026062,-89.23955416730857
Med,FL (mrh-eq),dairy_cow,45.9612219113905,48.376857399788,43.40372891784342,43.40372891784342,48.376857399788
Med,FL (mrh-eq),dairy_soy,-100,-100,-100,-100,-100
Med,FL (mrh-eq),dairy_tot,NA,NA,NA,NA,NA
Med,FL (mrh-eq),fruit_exc_juice,182.4007470357325,190.82468825753423,173.734281823578,173.734281823578,190.82468825753423
