year,race_gp,age_gp,sex,subgroup_id,crude_rate
2030,Other,age_5564,Female,20,20.213173312
2030,NHW,age_5564,Male,21,0
2030,NHB,age_5564,Male,22,0
2030,HIS,age_5564,Male,23,0
2030,Other,age_5564,Male,24,0
2030,NHW,age_65+,Female,25,28.892653553
2030,NHB,age_65+,Female,26,24.456869625
2030,HIS,age_65+,Female,27,23.400626415
2030,Other,age_65+,Female,28,20.213173813
2030,NHW,age_65+,Male,29,0
2030,NHB,age_65+,Male,30,0
2030,HIS,age_65+,Male,31,0
2030,Other,age_65+,Male,32,0
2031,NHW,age_2044,Female,1,9.3116024443
2031,NHB,age_2044,Female,2,8.1067679943
2031,HIS,age_2044,Female,3,9.286806134
2031,Other,age_2044,Female,4,13.364477644
2031,NHW,age_2044,Male,5,0
2031,NHB,age_2044,Male,6,0
2031,HIS,age_2044,Male,7,0
2031,Other,age_2044,Male,8,0
2031,NHW,age_4554,Female,9,21.858955317
2031,NHB,age_4554,Female,10,19.824982829
2031,HIS,age_4554,Female,11,20.104659445
2031,Other,age_4554,Female,12,20.796533429
2031,NHW,age_4554,Male,13,0
2031,NHB,age_4554,Male,14,0
2031,HIS,age_4554,Male,15,0
2031,Other,age_4554,Male,16,0
2031,NHW,age_5564,Female,17,28.282806981
2031,NHB,age_5564,Female,18,24.031261033
2031,HIS,age_5564,Female,19,22.865480071
2031,Other,age_5564,Female,20,19.866358572
2031,NHW,age_5564,Male,21,0
2031,NHB,age_5564,Male,22,0
2031,HIS,age_5564,Male,23,0
2031,Other,age_5564,Male,24,0
2031,NHW,age_65+,Female,25,28.282806794
2031,NHB,age_65+,Female,26,24.031259694
2031,HIS,age_65+,Female,27,22.865481395
2031,Other,age_65+,Female,28,19.866358376
2031,NHW,age_65+,Male,29,0
2031,NHB,age_65+,Male,30,0
2031,HIS,age_65+,Male,31,0
2031,Other,age_65+,Male,32,0
2032,NHW,age_2044,Female,1,9.6477800489
2032,NHB,age_2044,Female,2,8.5542353452
2032,HIS,age_2044,Female,3,9.7270054824
2032,Other,age_2044,Female,4,14.048350666
2032,NHW,age_2044,Male,5,0
2032,NHB,age_2044,Male,6,0
2032,HIS,age_2044,Male,7,0
2032,Other,age_2044,Male,8,0
2032,NHW,age_4554,Female,9,22.39072654
2032,NHB,age_4554,Female,10,20.188504051
2032,HIS,age_4554,Female,11,20.141331582
2032,Other,age_4554,Female,12,20.455921073
2032,NHW,age_4554,Male,13,0
2032,NHB,age_4554,Male,14,0
2032,HIS,age_4554,Male,15,0
2032,Other,age_4554,Male,16,0
2032,NHW,age_5564,Female,17,27.685832596
2032,NHB,age_5564,Female,18,23.61305649
2032,HIS,age_5564,Female,19,22.342571678
2032,Other,age_5564,Female,20,19.52549458
2032,NHW,age_5564,Male,21,0
2032,NHB,age_5564,Male,22,0
2032,HIS,age_5564,Male,23,0
2032,Other,age_5564,Male,24,0
2032,NHW,age_65+,Female,25,27.685832673
2032,NHB,age_65+,Female,26,23.613056485
2032,HIS,age_65+,Female,27,22.342572071
2032,Other,age_65+,Female,28,19.525495099
2032,NHW,age_65+,Male,29,0
2032,NHB,age_65+,Male,30,0
2032,HIS,age_65+,Male,31,0
2032,Other,age_65+,Male,32,0
2033,NHW,age_2044,Female,1,10.157419374
2033,NHB,age_2044,Female,2,9.0595444511
2033,HIS,age_2044,Female,3,10.254363291
2033,Other,age_2044,Female,4,14.699799477
2033,NHW,age_2044,Male,5,0
2033,NHB,age_2044,Male,6,0
2033,HIS,age_2044,Male,7,0
2033,Other,age_2044,Male,8,0
2033,NHW,age_4554,Female,9,23.412682988
2033,NHB,age_4554,Female,10,20.833886463
2033,HIS,age_4554,Female,11,20.546372351
2033,Other,age_4554,Female,12,20.286312576
2033,NHW,age_4554,Male,13,0
2033,NHB,age_4554,Male,14,0
2033,HIS,age_4554,Male,15,0
2033,Other,age_4554,Male,16,0
2033,NHW,age_5564,Female,17,27.685832862
2033,NHB,age_5564,Female,18,23.613056608
2033,HIS,age_5564,Female,19,22.342571725
2033,Other,age_5564,Female,20,19.525494221
2033,NHW,age_5564,Male,21,0
2033,NHB,age_5564,Male,22,0
2033,HIS,age_5564,Male,23,0
2033,Other,age_5564,Male,24,0
2033,NHW,age_65+,Female,25,27.685832669
2033,NHB,age_65+,Female,26,23.613058803
2033,HIS,age_65+,Female,27,22.342572072
2033,Other,age_65+,Female,28,19.525489269
2033,NHW,age_65+,Male,29,0
2033,NHB,age_65+,Male,30,0
2033,HIS,age_65+,Male,31,0
2033,Other,age_65+,Male,32,0
2034,NHW,age_2044,Female,1,10.676717866
2034,NHB,age_2044,Female,2,9.5932632678
2034,HIS,age_2044,Female,3,10.791438084
2034,Other,age_2044,Female,4,15.375041405
2034,NHW,age_2044,Male,5,0
2034,NHB,age_2044,Male,6,0
2034,HIS,age_2044,Male,7,0
2034,Other,age_2044,Male,8,0
2034,NHW,age_4554,Female,9,24.464260209
2034,NHB,age_4554,Female,10,21.481560791
2034,HIS,age_4554,Female,11,20.964438132
2034,Other,age_4554,Female,12,20.108368683
2034,NHW,age_4554,Male,13,0
2034,NHB,age_4554,Male,14,0
2034,HIS,age_4554,Male,15,0
2034,Other,age_4554,Male,16,0
2034,NHW,age_5564,Female,17,27.685832575
2034,NHB,age_5564,Female,18,23.61305733
2034,HIS,age_5564,Female,19,22.342571412
2034,Other,age_5564,Female,20,19.52549432
2034,NHW,age_5564,Male,21,0
2034,NHB,age_5564,Male,22,0
2034,HIS,age_5564,Male,23,0
2034,Other,age_5564,Male,24,0
2034,NHW,age_65+,Female,25,27.685832795
2034,NHB,age_65+,Female,26,23.613055143
2034,HIS,age_65+,Female,27,22.34257165
2034,Other,age_65+,Female,28,19.525491928
2034,NHW,age_65+,Male,29,0
2034,NHB,age_65+,Male,30,0
2034,HIS,age_65+,Male,31,0
2034,Other,age_65+,Male,32,0
2035,NHW,age_2044,Female,1,11.219496228
2035,NHB,age_2044,Female,2,10.162434471
2035,HIS,age_2044,Female,3,11.36298194
2035,Other,age_2044,Female,4,16.065154187
2035,NHW,age_2044,Male,5,0
2035,NHB,age_2044,Male,6,0
2035,HIS,age_2044,Male,7,0
2035,Other,age_2044,Male,8,0
2035,NHW,age_4554,Female,9,25.569845642
2035,NHB,age_4554,Female,10,22.186898632
2035,HIS,age_4554,Female,11,21.41330283
2035,Other,age_4554,Female,12,19.918152496
2035,NHW,age_4554,Male,13,0
2035,NHB,age_4554,Male,14,0
2035,HIS,age_4554,Male,15,0
2035,Other,age_4554,Male,16,0
2035,NHW,age_5564,Female,17,27.685832794
2035,NHB,age_5564,Female,18,23.613056233
2035,HIS,age_5564,Female,19,22.342571319
2035,Other,age_5564,Female,20,19.525495311
2035,NHW,age_5564,Male,21,0
2035,NHB,age_5564,Male,22,0
2035,HIS,age_5564,Male,23,0
2035,Other,age_5564,Male,24,0
2035,NHW,age_65+,Female,25,27.685832768
2035,NHB,age_65+,Female,26,23.61305681
2035,HIS,age_65+,Female,27,22.342571249
2035,Other,age_65+,Female,28,19.525493521
2035,NHW,age_65+,Male,29,0
2035,NHB,age_65+,Male,30,0
2035,HIS,age_65+,Male,31,0
2035,Other,age_65+,Male,32,0
2036,NHW,age_2044,Female,1,11.759926035
2036,NHB,age_2044,Female,2,10.729647703
2036,HIS,age_2044,Female,3,11.942414513
2036,Other,age_2044,Female,4,16.759301413
2036,NHW,age_2044,Male,5,0
2036,NHB,age_2044,Male,6,0
2036,HIS,age_2044,Male,7,0
2036,Other,age_2044,Male,8,0
2036,NHW,age_4554,Female,9,26.665826244
2036,NHB,age_4554,Female,10,22.909263234
2036,HIS,age_4554,Female,11,21.873962163
2036,Other,age_4554,Female,12,19.725170187
2036,NHW,age_4554,Male,13,0
2036,NHB,age_4554,Male,14,0
2036,HIS,age_4554,Male,15,0
2036,Other,age_4554,Male,16,0
2036,NHW,age_5564,Female,17,27.685832518
2036,NHB,age_5564,Female,18,23.613055836
2036,HIS,age_5564,Female,19,22.342571874
2036,Other,age_5564,Female,20,19.525493416
2036,NHW,age_5564,Male,21,0
2036,NHB,age_5564,Male,22,0
2036,HIS,age_5564,Male,23,0
2036,Other,age_5564,Male,24,0
2036,NHW,age_65+,Female,25,27.685832837
2036,NHB,age_65+,Female,26,23.61305519
2036,HIS,age_65+,Female,27,22.342572494
2036,Other,age_65+,Female,28,19.525495623
2036,NHW,age_65+,Male,29,0
2036,NHB,age_65+,Male,30,0
2036,HIS,age_65+,Male,31,0
2036,Other,age_65+,Male,32,0
2037,NHW,age_2044,Female,1,12.291539975
2037,NHB,age_2044,Female,2,11.295776752
2037,HIS,age_2044,Female,3,12.535028314
2037,Other,age_2044,Female,4,17.445710474
2037,NHW,age_2044,Male,5,0
2037,NHB,age_2044,Male,6,0
2037,HIS,age_2044,Male,7,0
2037,Other,age_2044,Male,8,0
2037,NHW,age_4554,Female,9,27.685832637
2037,NHB,age_4554,Female,10,23.61305602
2037,HIS,age_4554,Female,11,22.342571718
2037,Other,age_4554,Female,12,19.525495063
