year,race_gp,age_gp,sex,subgroup_id,crude_rate
2017,NHW,age_2044,Female,1,0.0880000056
2017,NHB,age_2044,Female,2,0.1860000943
2017,HIS,age_2044,Female,3,0.2669999099
2017,Other,age_2044,Female,4,0.1119998905
2017,NHW,age_2044,Male,5,0.0609999381
2017,NHB,age_2044,Male,6,0.0690000872
2017,HIS,age_2044,Male,7,0.0939998745
2017,Other,age_2044,Male,8,0.0989997551
2017,NHW,age_4554,Female,9,0.5889999133
2017,NHB,age_4554,Female,10,1.8969998688
2017,HIS,age_4554,Female,11,2.0419996921
2017,Other,age_4554,Female,12,1.6100003972
2017,NHW,age_4554,Male,13,0.3789999589
2017,NHB,age_4554,Male,14,0.7459993814
2017,HIS,age_4554,Male,15,0.7449998249
2017,Other,age_4554,Male,16,0.661998172
2017,NHW,age_5564,Female,17,1.9149999303
2017,NHB,age_5564,Female,18,4.7179997383
2017,HIS,age_5564,Female,19,5.1920001385
2017,Other,age_5564,Female,20,3.2060001028
2017,NHW,age_5564,Male,21,1.0220001689
2017,NHB,age_5564,Male,22,2.2050005395
2017,HIS,age_5564,Male,23,1.9610002718
2017,Other,age_5564,Male,24,1.76399977
2017,NHW,age_65+,Female,25,6.0600001058
2017,NHB,age_65+,Female,26,9.9219994278
2017,HIS,age_65+,Female,27,12.476001179
2017,Other,age_65+,Female,28,7.9800002928
2017,NHW,age_65+,Male,29,3.8950002182
2017,NHB,age_65+,Male,30,7.8450006117
2017,HIS,age_65+,Male,31,6.922000415
2017,Other,age_65+,Male,32,6.2949987572
2018,NHW,age_2044,Female,1,0.1075278177
2018,NHB,age_2044,Female,2,0.2495279052
2018,HIS,age_2044,Female,3,0.3248184376
2018,Other,age_2044,Female,4,0.1700747797
2018,NHW,age_2044,Male,5,0.0730208234
2018,NHB,age_2044,Male,6,0.0910324316
2018,HIS,age_2044,Male,7,0.1144675503
2018,Other,age_2044,Male,8,0.1195734513
2018,NHW,age_4554,Female,9,0.722605844
2018,NHB,age_4554,Female,10,2.2897597854
2018,HIS,age_4554,Female,11,2.2942149852
2018,Other,age_4554,Female,12,1.7581614087
2018,NHW,age_4554,Male,13,0.454158584
2018,NHB,age_4554,Male,14,0.9017141308
2018,HIS,age_4554,Male,15,0.8116110027
2018,Other,age_4554,Male,16,0.7665499756
2018,NHW,age_5564,Female,17,2.2575581574
2018,NHB,age_5564,Female,18,5.4445799001
2018,HIS,age_5564,Female,19,5.5827233508
2018,Other,age_5564,Female,20,3.5612228469
2018,NHW,age_5564,Male,21,1.2558847178
2018,NHB,age_5564,Male,22,2.7596172689
2018,HIS,age_5564,Male,23,2.3005587877
2018,Other,age_5564,Male,24,2.1230607393
2018,NHW,age_65+,Female,25,5.93548304
2018,NHB,age_65+,Female,26,10.067889283
2018,HIS,age_65+,Female,27,12.008851334
2018,Other,age_65+,Female,28,7.6021146355
2018,NHW,age_65+,Male,29,3.8157481599
2018,NHB,age_65+,Male,30,8.3023368975
2018,HIS,age_65+,Male,31,6.6267229598
2018,Other,age_65+,Male,32,6.0286086735
2019,NHW,age_2044,Female,1,0.1255086999
2019,NHB,age_2044,Female,2,0.313540087
2019,HIS,age_2044,Female,3,0.3845434369
2019,Other,age_2044,Female,4,0.2259902128
2019,NHW,age_2044,Male,5,0.0850466974
2019,NHB,age_2044,Male,6,0.1122699461
2019,HIS,age_2044,Male,7,0.1337386545
2019,Other,age_2044,Male,8,0.1395736044
2019,NHW,age_4554,Female,9,0.8576155513
2019,NHB,age_4554,Female,10,2.6700537203
2019,HIS,age_4554,Female,11,2.5531108989
2019,Other,age_4554,Female,12,1.9054581791
2019,NHW,age_4554,Male,13,0.5216084719
2019,NHB,age_4554,Male,14,1.0678276384
2019,HIS,age_4554,Male,15,0.9080597549
2019,Other,age_4554,Male,16,0.8711130963
2019,NHW,age_5564,Female,17,2.6188426952
2019,NHB,age_5564,Female,18,6.036781262
2019,HIS,age_5564,Female,19,6.0612384801
2019,Other,age_5564,Female,20,3.9165915474
2019,NHW,age_5564,Male,21,1.5024122675
2019,NHB,age_5564,Male,22,3.3391089213
2019,HIS,age_5564,Male,23,2.6458936785
2019,Other,age_5564,Male,24,2.4759531909
2019,NHW,age_65+,Female,25,5.8741873879
2019,NHB,age_65+,Female,26,10.141635802
2019,HIS,age_65+,Female,27,11.781877318
2019,Other,age_65+,Female,28,7.4199375622
2019,NHW,age_65+,Male,29,3.776729164
2019,NHB,age_65+,Male,30,8.5409085946
2019,HIS,age_65+,Male,31,6.4838409224
2019,Other,age_65+,Male,32,5.8996727327
2020,NHW,age_2044,Female,1,0.1434340519
2020,NHB,age_2044,Female,2,0.3821357464
2020,HIS,age_2044,Female,3,0.4453656836
2020,Other,age_2044,Female,4,0.2815057187
2020,NHW,age_2044,Male,5,0.0977107945
2020,NHB,age_2044,Male,6,0.1342537407
2020,HIS,age_2044,Male,7,0.152475826
2020,Other,age_2044,Male,8,0.1595661931
2020,NHW,age_4554,Female,9,0.984691434
2020,NHB,age_4554,Female,10,3.0781234619
2020,HIS,age_4554,Female,11,2.8086422242
2020,Other,age_4554,Female,12,2.0478520652
2020,NHW,age_4554,Male,13,0.5838546407
2020,NHB,age_4554,Male,14,1.2445610528
2020,HIS,age_4554,Male,15,1.0142446547
2020,Other,age_4554,Male,16,0.975833245
2020,NHW,age_5564,Female,17,2.9811399707
2020,NHB,age_5564,Female,18,6.6417299478
2020,HIS,age_5564,Female,19,6.5607006719
2020,Other,age_5564,Female,20,4.265679005
2020,NHW,age_5564,Male,21,1.752385523
2020,NHB,age_5564,Male,22,3.9979954258
2020,HIS,age_5564,Male,23,3.0048043378
2020,Other,age_5564,Male,24,2.8301405883
2020,NHW,age_65+,Female,25,5.8135246227
2020,NHB,age_65+,Female,26,10.215922574
2020,HIS,age_65+,Female,27,11.559193106
2020,Other,age_65+,Female,28,7.2421252227
2020,NHW,age_65+,Male,29,3.7381091021
2020,NHB,age_65+,Male,30,8.7863343814
2020,HIS,age_65+,Male,31,6.3440411826
2020,Other,age_65+,Male,32,5.7734915611
2021,NHW,age_2044,Female,1,0.1601994655
2021,NHB,age_2044,Female,2,0.4516411005
2021,HIS,age_2044,Female,3,0.5047980055
2021,Other,age_2044,Female,4,0.3345793773
2021,NHW,age_2044,Male,5,0.1101385171
2021,NHB,age_2044,Male,6,0.1554786234
2021,HIS,age_2044,Male,7,0.1694791183
2021,Other,age_2044,Male,8,0.1785226717
2021,NHW,age_4554,Female,9,1.0995677623
2021,NHB,age_4554,Female,10,3.498236457
2021,HIS,age_4554,Female,11,3.0500601865
2021,Other,age_4554,Female,12,2.1844432685
2021,NHW,age_4554,Male,13,0.6389667164
2021,NHB,age_4554,Male,14,1.4219557752
2021,HIS,age_4554,Male,15,1.1236985107
2021,Other,age_4554,Male,16,1.0782687107
2021,NHW,age_5564,Female,17,3.335418303
2021,NHB,age_5564,Female,18,7.245261972
2021,HIS,age_5564,Female,19,7.0534888198
2021,Other,age_5564,Female,20,4.586463566
2021,NHW,age_5564,Male,21,1.9981883573
2021,NHB,age_5564,Male,22,4.7156092731
2021,HIS,age_5564,Male,23,3.3541634395
2021,Other,age_5564,Male,24,3.1661995579
2021,NHW,age_65+,Female,25,5.7534884438
2021,NHB,age_65+,Female,26,10.290753111
2021,HIS,age_65+,Female,27,11.340717469
2021,Other,age_65+,Female,28,7.0685729705
2021,NHW,age_65+,Male,29,3.699884109
2021,NHB,age_65+,Male,30,9.0388162177
2021,HIS,age_65+,Male,31,6.2072548977
2021,Other,age_65+,Male,32,5.6500088238
2022,NHW,age_2044,Female,1,0.1770828243
2022,NHB,age_2044,Female,2,0.5268610703
2022,HIS,age_2044,Female,3,0.5643478862
2022,Other,age_2044,Female,4,0.3874842448
2022,NHW,age_2044,Male,5,0.1232753051
2022,NHB,age_2044,Male,6,0.1774310349
2022,HIS,age_2044,Male,7,0.1854585313
2022,Other,age_2044,Male,8,0.1971357233
2022,NHW,age_4554,Female,9,1.2096818934
2022,NHB,age_4554,Female,10,3.9351799308
2022,HIS,age_4554,Female,11,3.2836007922
2022,Other,age_4554,Female,12,2.3172460954
2022,NHW,age_4554,Male,13,0.6902972457
2022,NHB,age_4554,Male,14,1.6024044313
2022,HIS,age_4554,Male,15,1.2381360452
2022,Other,age_4554,Male,16,1.1794093422
2022,NHW,age_5564,Female,17,3.6948815279
2022,NHB,age_5564,Female,18,7.8540680939
2022,HIS,age_5564,Female,19,7.5502052319
2022,Other,age_5564,Female,20,4.8834551225
2022,NHW,age_5564,Male,21,2.2495841898
2022,NHB,age_5564,Male,22,5.5120184979
2022,HIS,age_5564,Male,23,3.7015931355
2022,Other,age_5564,Male,24,3.4895834817
2022,NHW,age_65+,Female,25,5.6940721218
2022,NHB,age_65+,Female,26,10.366132965
2022,HIS,age_65+,Female,27,11.126372499
2022,Other,age_65+,Female,28,6.8991806419
2022,NHW,age_65+,Male,29,3.6620496562
2022,NHB,age_65+,Male,30,9.298551511
2022,HIS,age_65+,Male,31,6.0734173521
2022,Other,age_65+,Male,32,5.5291693095
2023,NHW,age_2044,Female,1,0.1936707245
2023,NHB,age_2044,Female,2,0.6058645779
2023,HIS,age_2044,Female,3,0.6232628541
2023,Other,age_2044,Female,4,0.4398397237
2023,NHW,age_2044,Male,5,0.1368558782
2023,NHB,age_2044,Male,6,0.1996940775
2023,HIS,age_2044,Male,7,0.2004223887
2023,Other,age_2044,Male,8,0.2156588279
2023,NHW,age_4554,Female,9,1.3152042647
2023,NHB,age_4554,Female,10,4.4018358315
2023,HIS,age_4554,Female,11,3.5146811875
2023,Other,age_4554,Female,12,2.4568575369
2023,NHW,age_4554,Male,13,0.7383304412
2023,NHB,age_4554,Male,14,1.7936722965
2023,HIS,age_4554,Male,15,1.3621141107
2023,Other,age_4554,Male,16,1.2873627573
2023,NHW,age_5564,Female,17,4.0488449685
2023,NHB,age_5564,Female,18,8.4485771346
2023,HIS,age_5564,Female,19,8.0441168026
2023,Other,age_5564,Female,20,5.1651534824
2023,NHW,age_5564,Male,21,2.4992304734
2023,NHB,age_5564,Male,22,6.3767288098
2023,HIS,age_5564,Male,23,4.0428637159
2023,Other,age_5564,Male,24,3.806813516
2023,NHW,age_65+,Female,25,5.6352694954
2023,NHB,age_65+,Female,26,10.442065345
2023,HIS,age_65+,Female,27,10.916078521
2023,Other,age_65+,Female,28,6.7338464321
2023,NHW,age_65+,Male,29,3.6246022927
2023,NHB,age_65+,Male,30,9.5657471809
2023,HIS,age_65+,Male,31,5.9424679822
2023,Other,age_65+,Male,32,5.41091444
2024,NHW,age_2044,Female,1,0.210112558
2024,NHB,age_2044,Female,2,0.6908871006
2024,HIS,age_2044,Female,3,0.6817484046
2024,Other,age_2044,Female,4,0.4934012246
2024,NHW,age_2044,Male,5,0.1510116346
2024,NHB,age_2044,Male,6,0.2227468384
2024,HIS,age_2044,Male,7,0.2142869438
2024,Other,age_2044,Male,8,0.2347032606
2024,NHW,age_4554,Female,9,1.4216034014
2024,NHB,age_4554,Female,10,4.8976856225
2024,HIS,age_4554,Female,11,3.7403118464
2024,Other,age_4554,Female,12,2.5996014477
2024,NHW,age_4554,Male,13,0.7851752962
2024,NHB,age_4554,Male,14,1.9947562278
2024,HIS,age_4554,Male,15,1.4936371641
2024,Other,age_4554,Male,16,1.4009087342
2024,NHW,age_5564,Female,17,4.3936238785
2024,NHB,age_5564,Female,18,9.0418785796
2024,HIS,age_5564,Female,19,8.5470643535
2024,Other,age_5564,Female,20,5.4240381913
2024,NHW,age_5564,Male,21,2.7445180628
2024,NHB,age_5564,Male,22,7.3265686421
2024,HIS,age_5564,Male,23,4.3887820501
2024,Other,age_5564,Male,24,4.1063236964
2024,NHW,age_65+,Female,25,5.5770738179
2024,NHB,age_65+,Female,26,10.518551986
2024,HIS,age_65+,Female,27,10.709758036
2024,Other,age_65+,Female,28,6.5724771938
2024,NHW,age_65+,Male,29,3.5875379669
2024,NHB,age_65+,Male,30,9.8406236866
2024,HIS,age_65+,Male,31,5.8143373096
2024,Other,age_65+,Male,32,5.2951850541
2025,NHW,age_2044,Female,1,0.2270824296
2025,NHB,age_2044,Female,2,0.7845771447
2025,HIS,age_2044,Female,3,0.7438789763
2025,Other,age_2044,Female,4,0.5495092708
2025,NHW,age_2044,Male,5,0.1663142736
2025,NHB,age_2044,Male,6,0.2476342686
2025,HIS,age_2044,Male,7,0.2285888663
2025,Other,age_2044,Male,8,0.2547092468
2025,NHW,age_4554,Female,9,1.5313749971
2025,NHB,age_4554,Female,10,5.4561614436
2025,HIS,age_4554,Female,11,3.9714025587
2025,Other,age_4554,Female,12,2.7484323688
2025,NHW,age_4554,Male,13,0.8320727307
2025,NHB,age_4554,Male,14,2.2213709281
2025,HIS,age_4554,Male,15,1.6394261699
2025,Other,age_4554,Male,16,1.5209501726
2025,NHW,age_5564,Female,17,4.7392738489
2025,NHB,age_5564,Female,18,9.6376753225
2025,HIS,age_5564,Female,19,9.0815754418
2025,Other,age_5564,Female,20,5.6827339759
2025,NHW,age_5564,Male,21,2.9937997394
2025,NHB,age_5564,Male,22,8.3892987966
2025,HIS,age_5564,Male,23,4.7562706778
2025,Other,age_5564,Male,24,4.4148648503
2025,NHW,age_65+,Female,25,5.5194796642
2025,NHB,age_65+,Female,26,10.595600753
2025,HIS,age_65+,Female,27,10.507338235
2025,Other,age_65+,Female,28,6.4149719849
2025,NHW,age_65+,Male,29,3.5508523101
2025,NHB,age_65+,Male,30,10.123397317
2025,HIS,age_65+,Male,31,5.6889720728
2025,Other,age_65+,Male,32,5.1819336634
2026,NHW,age_2044,Female,1,0.2434207376
2026,NHB,age_2044,Female,2,0.8792353609
2026,HIS,age_2044,Female,3,0.8044603208
2026,Other,age_2044,Female,4,0.6048940506
2026,NHW,age_2044,Male,5,0.1817561129
2026,NHB,age_2044,Male,6,0.2714464247
2026,HIS,age_2044,Male,7,0.2411715543
2026,Other,age_2044,Male,8,0.2743926952
2026,NHW,age_4554,Female,9,1.6372030034
2026,NHB,age_4554,Female,10,6.0566908613
2026,HIS,age_4554,Female,11,4.1948063005
2026,Other,age_4554,Female,12,2.8942416254
2026,NHW,age_4554,Male,13,0.875480814
2026,NHB,age_4554,Male,14,2.4588506274
2026,HIS,age_4554,Male,15,1.788925729
2026,Other,age_4554,Male,16,1.6411528764
2026,NHW,age_5564,Female,17,5.0795317743
2026,NHB,age_5564,Female,18,10.205301154
2026,HIS,age_5564,Female,19,9.5968472243
2026,Other,age_5564,Female,20,5.9063441947
2026,NHW,age_5564,Male,21,3.2398072801
2026,NHB,age_5564,Male,22,9.5085184556
2026,HIS,age_5564,Male,23,5.1008389298
2026,Other,age_5564,Male,24,4.6909658189
2026,NHW,age_65+,Female,25,5.4624798543
2026,NHB,age_65+,Female,26,10.673212861
2026,HIS,age_65+,Female,27,10.308743246
2026,Other,age_65+,Female,28,6.2612453016
2026,NHW,age_65+,Male,29,3.5145421524
2026,NHB,age_65+,Male,30,10.414298155
2026,HIS,age_65+,Male,31,5.5663115
2026,Other,age_65+,Male,32,5.0711004953
2027,NHW,age_2044,Female,1,0.259423673
2027,NHB,age_2044,Female,2,0.9785098235
2027,HIS,age_2044,Female,3,0.8656743352
2027,Other,age_2044,Female,4,0.6620157631
2027,NHW,age_2044,Male,5,0.1976664971
2027,NHB,age_2044,Male,6,0.2955453463
2027,HIS,age_2044,Male,7,0.2530489938
2027,Other,age_2044,Male,8,0.2951155531
2027,NHW,age_4554,Female,9,1.7318457072
2027,NHB,age_4554,Female,10,6.6787517858
2027,HIS,age_4554,Female,11,4.4081525135
2027,Other,age_4554,Female,12,3.0404542022
2027,NHW,age_4554,Male,13,0.9126158902
2027,NHB,age_4554,Male,14,2.7023352541
2027,HIS,age_4554,Male,15,1.9444047653
2027,Other,age_4554,Male,16,1.7639996717
2027,NHW,age_5564,Female,17,5.4060689512
2027,NHB,age_5564,Female,18,10.751393656
2027,HIS,age_5564,Female,19,10.113903153
2027,Other,age_5564,Female,20,6.1111983888
2027,NHW,age_5564,Male,21,3.478603076
2027,NHB,age_5564,Male,22,10.713557613
2027,HIS,age_5564,Male,23,5.4462931084
2027,Other,age_5564,Male,24,4.962644844
2027,NHW,age_65+,Female,25,5.4060688213
2027,NHB,age_65+,Female,26,10.751393646
2027,HIS,age_65+,Female,27,10.113902731
