year,race_gp,age_gp,sex,subgroup_id,crude_rate
2017,NHW,age_2044,Female,1,0.4609999906
2017,NHB,age_2044,Female,2,1.7229999561
2017,HIS,age_2044,Female,3,0.5199999582
2017,Other,age_2044,Female,4,0.4179996618
2017,NHW,age_2044,Male,5,0.6060000045
2017,NHB,age_2044,Male,6,1.8480001968
2017,HIS,age_2044,Male,7,0.6910000056
2017,Other,age_2044,Male,8,0.4570004306
2017,NHW,age_4554,Female,9,3.5440000719
2017,NHB,age_4554,Female,10,11.312999251
2017,HIS,age_4554,Female,11,4.2520002533
2017,Other,age_4554,Female,12,2.9290003445
2017,NHW,age_4554,Male,13,5.1500001121
2017,NHB,age_4554,Male,14,12.72800026
2017,HIS,age_4554,Male,15,5.276999739
2017,Other,age_4554,Male,16,4.392999406
2017,NHW,age_5564,Female,17,9.0380001163
2017,NHB,age_5564,Female,18,24.563000461
2017,HIS,age_5564,Female,19,10.826999913
2017,Other,age_5564,Female,20,7.0059997913
2017,NHW,age_5564,Male,21,13.84
2017,NHB,age_5564,Male,22,32.865999632
2017,HIS,age_5564,Male,23,14.443000655
2017,Other,age_5564,Male,24,11.178000653
2017,NHW,age_65+,Female,25,23.069000006
2017,NHB,age_65+,Female,26,56.808000425
2017,HIS,age_65+,Female,27,26.471999338
2017,Other,age_65+,Female,28,17.387000225
2017,NHW,age_65+,Male,29,38.820999945
2017,NHB,age_65+,Male,30,80.250999488
2017,HIS,age_65+,Male,31,39.44600046
2017,Other,age_65+,Male,32,27.949998498
2018,NHW,age_2044,Female,1,0.6058256829
2018,NHB,age_2044,Female,2,2.2159426766
2018,HIS,age_2044,Female,3,0.674050877
2018,Other,age_2044,Female,4,0.5180614499
2018,NHW,age_2044,Male,5,0.7982569665
2018,NHB,age_2044,Male,6,2.3337810227
2018,HIS,age_2044,Male,7,0.8777573042
2018,Other,age_2044,Male,8,0.6107909474
2018,NHW,age_4554,Female,9,4.2794955806
2018,NHB,age_4554,Female,10,13.161261748
2018,HIS,age_4554,Female,11,4.9257747158
2018,Other,age_4554,Female,12,3.382154429
2018,NHW,age_4554,Male,13,6.3101801238
2018,NHB,age_4554,Male,14,15.230298795
2018,HIS,age_4554,Male,15,6.2141723714
2018,Other,age_4554,Male,16,5.319346451
2018,NHW,age_5564,Female,17,10.551185743
2018,NHB,age_5564,Female,18,27.861839593
2018,HIS,age_5564,Female,19,12.071406185
2018,Other,age_5564,Female,20,7.9429075204
2018,NHW,age_5564,Male,21,16.433928952
2018,NHB,age_5564,Male,22,37.490196656
2018,HIS,age_5564,Male,23,16.417942375
2018,Other,age_5564,Male,24,13.021342099
2018,NHW,age_65+,Female,25,23.437034625
2018,NHB,age_65+,Female,26,58.749707708
2018,HIS,age_65+,Female,27,26.644280095
2018,Other,age_65+,Female,28,17.425787064
2018,NHW,age_65+,Male,29,39.753518572
2018,NHB,age_65+,Male,30,82.745957925
2018,HIS,age_65+,Male,31,40.161624709
2018,Other,age_65+,Male,32,28.943378706
2019,NHW,age_2044,Female,1,0.7385773242
2019,NHB,age_2044,Female,2,2.6418251223
2019,HIS,age_2044,Female,3,0.8214425715
2019,Other,age_2044,Female,4,0.6171146907
2019,NHW,age_2044,Male,5,0.9844509697
2019,NHB,age_2044,Male,6,2.7588021338
2019,HIS,age_2044,Male,7,1.0559798718
2019,Other,age_2044,Male,8,0.770556658
2019,NHW,age_4554,Female,9,4.9591897386
2019,NHB,age_4554,Female,10,14.781424502
2019,HIS,age_4554,Female,11,5.5677413712
2019,Other,age_4554,Female,12,3.8017801811
2019,NHW,age_4554,Male,13,7.3704907905
2019,NHB,age_4554,Male,14,17.578541733
2019,HIS,age_4554,Male,15,7.1081454932
2019,Other,age_4554,Male,16,6.1256890833
2019,NHW,age_5564,Female,17,12.020088354
2019,NHB,age_5564,Female,18,31.222146368
2019,HIS,age_5564,Female,19,13.400399559
2019,Other,age_5564,Female,20,8.8985458101
2019,NHW,age_5564,Male,21,19.021711674
2019,NHB,age_5564,Male,22,42.150520013
2019,HIS,age_5564,Male,23,18.535291785
2019,Other,age_5564,Male,24,14.799340766
2019,NHW,age_65+,Female,25,23.623247909
2019,NHB,age_65+,Female,26,59.745310241
2019,HIS,age_65+,Female,27,26.730841374
2019,Other,age_65+,Female,28,17.445212793
2019,NHW,age_65+,Male,29,40.22814455
2019,NHB,age_65+,Male,30,84.022375668
2019,HIS,age_65+,Male,31,40.524290294
2019,Other,age_65+,Male,32,29.453235742
2020,NHW,age_2044,Female,1,0.877836778
2020,NHB,age_2044,Female,2,3.0921337492
2020,HIS,age_2044,Female,3,0.9750822884
2020,Other,age_2044,Female,4,0.7181702776
2020,NHW,age_2044,Male,5,1.182834658
2020,NHB,age_2044,Male,6,3.2087123391
2020,HIS,age_2044,Male,7,1.245215995
2020,Other,age_2044,Male,8,0.9408660965
2020,NHW,age_4554,Female,9,5.6239787806
2020,NHB,age_4554,Female,10,16.410091147
2020,HIS,age_4554,Female,11,6.2214455237
2020,Other,age_4554,Female,12,4.212586444
2020,NHW,age_4554,Male,13,8.4074889282
2020,NHB,age_4554,Male,14,19.986934661
2020,HIS,age_4554,Male,15,8.0398380679
2020,Other,age_4554,Male,16,6.9469463802
2020,NHW,age_5564,Female,17,13.540288763
2020,NHB,age_5564,Female,18,34.89545806
2020,HIS,age_5564,Female,19,14.848913967
2020,Other,age_5564,Female,20,9.9124504696
2020,NHW,age_5564,Male,21,21.756815805
2020,NHB,age_5564,Male,22,47.3182468
2020,HIS,age_5564,Male,23,20.913648612
2020,Other,age_5564,Male,24,16.742107849
2020,NHW,age_65+,Female,25,23.810940816
2020,NHB,age_65+,Female,26,60.757783472
2020,HIS,age_65+,Female,27,26.817684495
2020,Other,age_65+,Female,28,17.464662236
2020,NHW,age_65+,Male,29,40.70843728
2020,NHB,age_65+,Male,30,85.318481221
2020,HIS,age_65+,Male,31,40.890230903
2020,Other,age_65+,Male,32,29.972065832
2021,NHW,age_2044,Female,1,1.0160736262
2021,NHB,age_2044,Female,2,3.5465382262
2021,HIS,age_2044,Female,3,1.1295542851
2021,Other,age_2044,Female,4,0.8175786016
2021,NHW,age_2044,Male,5,1.38069045
2021,NHB,age_2044,Male,6,3.6583215813
2021,HIS,age_2044,Male,7,1.4353195572
2021,Other,age_2044,Male,8,1.1136879356
2021,NHW,age_4554,Female,9,6.2535013302
2021,NHB,age_4554,Female,10,17.979527582
2021,HIS,age_4554,Female,11,6.86271856
2021,Other,age_4554,Female,12,4.611982702
2021,NHW,age_4554,Male,13,9.3879110409
2021,NHB,age_4554,Male,14,22.326491649
2021,HIS,age_4554,Male,15,8.9633122482
2021,Other,age_4554,Male,16,7.7673406643
2021,NHW,age_5564,Female,17,15.079845142
2021,NHB,age_5564,Female,18,38.809760621
2021,HIS,age_5564,Female,19,16.355986653
2021,Other,age_5564,Female,20,10.930506532
2021,NHW,age_5564,Male,21,24.571104637
2021,NHB,age_5564,Male,22,52.808264187
2021,HIS,age_5564,Male,23,23.43287516
2021,Other,age_5564,Male,24,18.772019494
2021,NHW,age_65+,Female,25,24.000125021
2021,NHB,age_65+,Female,26,61.787414875
2021,HIS,age_65+,Female,27,26.904807921
2021,Other,age_65+,Female,28,17.484132124
2021,NHW,age_65+,Male,29,41.194464341
2021,NHB,age_65+,Male,30,86.634583083
2021,HIS,age_65+,Male,31,41.259476066
2021,Other,age_65+,Male,32,30.500041178
