year,race_gp,age_gp,sex,subgroup_id,crude_rate
2017,NHW,age_2044,Female,1,0.2219999913
2017,NHB,age_2044,Female,2,0.1530000257
2017,HIS,age_2044,Female,3,0.0979998856
2017,Other,age_2044,Female,4,0.088000295
2017,NHW,age_2044,Male,5,0.4910000324
2017,NHB,age_2044,Male,6,0.4820001778
2017,HIS,age_2044,Male,7,0.2569999232
2017,Other,age_2044,Male,8,0.1750001482
2017,NHW,age_4554,Female,9,2.1799999599
2017,NHB,age_4554,Female,10,2.0199996766
2017,HIS,age_4554,Female,11,0.6280004549
2017,Other,age_4554,Female,12,0.3769994641
2017,NHW,age_4554,Male,13,6.3229999738
2017,NHB,age_4554,Male,14,6.9330004233
2017,HIS,age_4554,Male,15,3.0740000312
2017,Other,age_4554,Male,16,2.2179993689
2017,NHW,age_5564,Female,17,4.3259999695
2017,NHB,age_5564,Female,18,5.2829999411
2017,HIS,age_5564,Female,19,1.7310000545
2017,Other,age_5564,Female,20,1.1770000732
2017,NHW,age_5564,Male,21,16.483999993
2017,NHB,age_5564,Male,22,24.869000246
2017,HIS,age_5564,Male,23,10.483000101
2017,Other,age_5564,Male,24,6.8709990058
2017,NHW,age_65+,Female,25,4.8150000218
2017,NHB,age_65+,Female,26,5.5079996919
2017,HIS,age_65+,Female,27,2.4589998958
2017,Other,age_65+,Female,28,1.8190010114
2017,NHW,age_65+,Male,29,24.426999926
2017,NHB,age_65+,Male,30,36.304001849
2017,HIS,age_65+,Male,31,22.681998845
2017,Other,age_65+,Male,32,12.883000545
2018,NHW,age_2044,Female,1,0.2835749678
2018,NHB,age_2044,Female,2,0.2143105345
2018,HIS,age_2044,Female,3,0.1152402779
2018,Other,age_2044,Female,4,0.0992131601
2018,NHW,age_2044,Male,5,0.6683445344
2018,NHB,age_2044,Male,6,0.614261702
2018,HIS,age_2044,Male,7,0.3234754739
2018,Other,age_2044,Male,8,0.2470276214
2018,NHW,age_4554,Female,9,2.4354410324
2018,NHB,age_4554,Female,10,2.211106184
2018,HIS,age_4554,Female,11,0.6783719146
2018,Other,age_4554,Female,12,0.4532636229
2018,NHW,age_4554,Male,13,7.1688358674
2018,NHB,age_4554,Male,14,7.874197723
2018,HIS,age_4554,Male,15,3.4048936147
2018,Other,age_4554,Male,16,2.5781421607
2018,NHW,age_5564,Female,17,4.2671093965
2018,NHB,age_5564,Female,18,5.1091905555
2018,HIS,age_5564,Female,19,1.7083572328
2018,Other,age_5564,Female,20,1.2246817156
2018,NHW,age_5564,Male,21,16.519473421
2018,NHB,age_5564,Male,22,24.054910872
2018,HIS,age_5564,Male,23,10.538238018
2018,Other,age_5564,Male,24,7.1680394958
2018,NHW,age_65+,Female,25,4.6088398726
2018,NHB,age_65+,Female,26,5.2477169908
2018,HIS,age_65+,Female,27,2.3509853675
2018,Other,age_65+,Female,28,1.7238788662
2018,NHW,age_65+,Male,29,23.355591168
2018,NHB,age_65+,Male,30,34.679299737
2018,HIS,age_65+,Male,31,21.287263676
2018,Other,age_65+,Male,32,12.251391893
2019,NHW,age_2044,Female,1,0.3519749915
2019,NHB,age_2044,Female,2,0.2687472371
2019,HIS,age_2044,Female,3,0.1309344894
2019,Other,age_2044,Female,4,0.110016861
2019,NHW,age_2044,Male,5,0.8500915578
2019,NHB,age_2044,Male,6,0.7481926315
2019,HIS,age_2044,Male,7,0.3935948943
2019,Other,age_2044,Male,8,0.3145137376
2019,NHW,age_4554,Female,9,2.6593232692
2019,NHB,age_4554,Female,10,2.4717090021
2019,HIS,age_4554,Female,11,0.7533106403
2019,Other,age_4554,Female,12,0.5302246847
2019,NHW,age_4554,Male,13,8.071588334
2019,NHB,age_4554,Male,14,9.1615177648
2019,HIS,age_4554,Male,15,3.8579369246
2019,Other,age_4554,Male,16,2.9660136209
2019,NHW,age_5564,Female,17,4.2467504711
2019,NHB,age_5564,Female,18,5.025884278
2019,HIS,age_5564,Female,19,1.7265106944
2019,Other,age_5564,Female,20,1.2660194613
2019,NHW,age_5564,Male,21,16.86880604
2019,NHB,age_5564,Male,22,24.213652686
2019,HIS,age_5564,Male,23,11.034360858
2019,Other,age_5564,Male,24,7.5347185142
2019,NHW,age_65+,Female,25,4.5090942714
2019,NHB,age_65+,Female,26,5.1222263393
2019,HIS,age_65+,Female,27,2.2987712093
2019,Other,age_65+,Female,28,1.6782007895
2019,NHW,age_65+,Male,29,22.83764069
2019,NHB,age_65+,Male,30,33.894421715
2019,HIS,age_65+,Male,31,20.622396778
2019,Other,age_65+,Male,32,11.947289535
2020,NHW,age_2044,Female,1,0.4239251387
2020,NHB,age_2044,Female,2,0.3203731218
2020,HIS,age_2044,Female,3,0.1455826628
2020,Other,age_2044,Female,4,0.1207526461
2020,NHW,age_2044,Male,5,1.0314303501
2020,NHB,age_2044,Male,6,0.8703001087
2020,HIS,age_2044,Male,7,0.460093762
2020,Other,age_2044,Male,8,0.3795468616
2020,NHW,age_4554,Female,9,2.8617438974
2020,NHB,age_4554,Female,10,2.7300396981
2020,HIS,age_4554,Female,11,0.8291900499
2020,Other,age_4554,Female,12,0.6060948074
2020,NHW,age_4554,Male,13,8.8984256615
2020,NHB,age_4554,Male,14,10.394232864
2020,HIS,age_4554,Male,15,4.3029467605
2020,Other,age_4554,Male,16,3.3460228128
2020,NHW,age_5564,Female,17,4.2177791908
2020,NHB,age_5564,Female,18,4.9388124417
2020,HIS,age_5564,Female,19,1.7475237686
2020,Other,age_5564,Female,20,1.3019474225
2020,NHW,age_5564,Male,21,17.209814475
2020,NHB,age_5564,Male,22,24.483034475
2020,HIS,age_5564,Male,23,11.589068696
2020,Other,age_5564,Male,24,7.8950154542
2020,NHW,age_65+,Female,25,4.4115071486
2020,NHB,age_65+,Female,26,4.9997353097
2020,HIS,age_65+,Female,27,2.2477144623
2020,Other,age_65+,Female,28,1.6337338875
2020,NHW,age_65+,Male,29,22.331176123
2020,NHB,age_65+,Male,30,33.127307679
2020,HIS,age_65+,Male,31,19.978294253
2020,Other,age_65+,Male,32,11.650740503
2021,NHW,age_2044,Female,1,0.4946381036
2021,NHB,age_2044,Female,2,0.3661351305
2021,HIS,age_2044,Female,3,0.1586126205
2021,Other,age_2044,Female,4,0.1310250213
2021,NHW,age_2044,Male,5,1.1980552915
2021,NHB,age_2044,Male,6,0.9705140256
2021,HIS,age_2044,Male,7,0.5181928851
2021,Other,age_2044,Male,8,0.4387690523
2021,NHW,age_4554,Female,9,3.0371852427
