subgroup,diet,mean,se,sigma_u_wgt,diet_label,food_desc,diet_pattern,CF_mean_intake,CF_se_intake,CF_sd_intake,CF_intake_unit,TMRED_mean_intake,TMRED_sd_intake,TMRED_intake_unit,overweight_rate,overweight_rate_se,nhb,nhb_se,sbp_mean,sbp_se,highSBP_rate,highSBP_rate_se,hbp,hbp_se,agecat,female,race,Age_label,Sex,Race_label,AAmn,AFFmn,APCAmn,BCmn,CCmn,CMmn,DIABmn,ECAmn,ENDOmn,GCmn,HHDmn,HSTKmn,IHDmn,ISTKmn,KCmn,LCmn,LVCmn,MLPCmn,MMCmn,OCmn,OSTKmn,OTHmn,PCmn,PVDmn,RHDmn,SCCmn,SCNCmn,TCmn,UCmn,AA_medBMImn,AFF_medBMImn,APCA_medBMImn,BC_medBMImn,CC_medBMImn,CM_medBMImn,DIAB_medBMImn,ECA_medBMImn,ENDO_medBMImn,GC_medBMImn,HHD_medBMImn,HSTK_medBMImn,IHD_medBMImn,ISTK_medBMImn,KC_medBMImn,LC_medBMImn,LVC_medBMImn,MLPC_medBMImn,MMC_medBMImn,OC_medBMImn,OSTK_medBMImn,OTH_medBMImn,PC_medBMImn,PVD_medBMImn,RHD_medBMImn,SCC_medBMImn,SCNC_medBMImn,TC_medBMImn,UC_medBMImn,AA_medSBPmn,AFF_medSBPmn,APCA_medSBPmn,BC_medSBPmn,CC_medSBPmn,CM_medSBPmn,DIAB_medSBPmn,ECA_medSBPmn,ENDO_medSBPmn,GC_medSBPmn,HHD_medSBPmn,HSTK_medSBPmn,IHD_medSBPmn,ISTK_medSBPmn,KC_medSBPmn,LC_medSBPmn,LVC_medSBPmn,MLPC_medSBPmn,MMC_medSBPmn,OC_medSBPmn,OSTK_medSBPmn,OTH_medSBPmn,PC_medSBPmn,PVD_medSBPmn,RHD_medSBPmn,SCC_medSBPmn,SCNC_medSBPmn,TC_medSBPmn,UC_medSBPmn,AAse,AFFse,APCAse,BCse,CCse,CMse,DIABse,ECAse,ENDOse,GCse,HHDse,HSTKse,IHDse,ISTKse,KCse,LCse,LVCse,MLPCse,MMCse,OCse,OSTKse,OTHse,PCse,PVDse,RHDse,SCCse,SCNCse,TCse,UCse,AA_medBMIse,AFF_medBMIse,APCA_medBMIse,BC_medBMIse,CC_medBMIse,CM_medBMIse,DIAB_medBMIse,ECA_medBMIse,ENDO_medBMIse,GC_medBMIse,HHD_medBMIse,HSTK_medBMIse,IHD_medBMIse,ISTK_medBMIse,KC_medBMIse,LC_medBMIse,LVC_medBMIse,MLPC_medBMIse,MMC_medBMIse,OC_medBMIse,OSTK_medBMIse,OTH_medBMIse,PC_medBMIse,PVD_medBMIse,RHD_medBMIse,SCC_medBMIse,SCNC_medBMIse,TC_medBMIse,UC_medBMIse,AA_medSBPse,AFF_medSBPse,APCA_medSBPse,BC_medSBPse,CC_medSBPse,CM_medSBPse,DIAB_medSBPse,ECA_medSBPse,ENDO_medSBPse,GC_medSBPse,HHD_medSBPse,HSTK_medSBPse,IHD_medSBPse,ISTK_medSBPse,KC_medSBPse,LC_medSBPse,LVC_medSBPse,MLPC_medSBPse,MMC_medSBPse,OC_medSBPse,OSTK_medSBPse,OTH_medSBPse,PC_medSBPse,PVD_medSBPse,RHD_medSBPse,SCC_medSBPse,SCNC_medSBPse,TC_medSBPse,UC_medSBPse
30,sea_omega3_fa,156.76240340026396,23.528038133162738,15.67624034002639,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),US,250,0,25,mg/day,250,25,mg,74.7033971219935,2.3417939362343883,1,0,139.06561679790025,1.8513440766705551,89.63810792096649,3.2504635036892258,0.7232175152309418,0.03178956456076681,4,0,2,55-64,2,NHB,172,100,2543,0,2309,594,1726,77,26,46,1520,585,5668,416,1319,3147,1208,1262,662,0,812,366,845,107,28,81,291,222,0,172,100,2543,0,2309,594,1726,77,26,46,1520,585,5668,416,1319,3147,1208,1262,662,0,812,366,845,107,28,81,291,222,0,172,100,2543,0,2309,594,1726,77,26,46,1520,585,5668,416,1319,3147,1208,1262,662,0,812,366,845,107,28,81,291,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,sea_omega3_fa,156.76240340026396,23.528038133162738,15.67624034002639,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Vegetarian,0,0,0,mg/day,250,25,mg,74.7033971219935,2.3417939362343883,1,0,139.06561679790025,1.8513440766705551,89.63810792096649,3.2504635036892258,0.7232175152309418,0.03178956456076681,4,0,2,55-64,2,NHB,172,100,2543,0,2309,594,1726,77,26,46,1520,585,5668,416,1319,3147,1208,1262,662,0,812,366,845,107,28,81,291,222,0,172,100,2543,0,2309,594,1726,77,26,46,1520,585,5668,416,1319,3147,1208,1262,662,0,812,366,845,107,28,81,291,222,0,172,100,2543,0,2309,594,1726,77,26,46,1520,585,5668,416,1319,3147,1208,1262,662,0,812,366,845,107,28,81,291,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,sea_omega3_fa,156.76240340026396,23.528038133162738,15.67624034002639,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Med,250,0,25,mg/day,250,25,mg,74.7033971219935,2.3417939362343883,1,0,139.06561679790025,1.8513440766705551,89.63810792096649,3.2504635036892258,0.7232175152309418,0.03178956456076681,4,0,2,55-64,2,NHB,172,100,2543,0,2309,594,1726,77,26,46,1520,585,5668,416,1319,3147,1208,1262,662,0,812,366,845,107,28,81,291,222,0,172,100,2543,0,2309,594,1726,77,26,46,1520,585,5668,416,1319,3147,1208,1262,662,0,812,366,845,107,28,81,291,222,0,172,100,2543,0,2309,594,1726,77,26,46,1520,585,5668,416,1319,3147,1208,1262,662,0,812,366,845,107,28,81,291,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,sea_omega3_fa,105.4881026680682,13.62461504190661,10.54881026680682,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),US,250,0,25,mg/day,250,25,mg,89.31964719253462,1.9520757102342647,0,0,131.0081300813008,1.750562757031108,77.9829961671302,4.68789735497065,0.4808387935583125,0.044024091947725,4,0,3,55-64,2,HIS,83,41,1484,0,2384,173,923,158,19,42,396,367,2853,177,1561,1207,1570,911,422,0,240,168,776,38,13,100,367,329,0,83,41,1484,0,2384,173,923,158,19,42,396,367,2853,177,1561,1207,1570,911,422,0,240,168,776,38,13,100,367,329,0,83,41,1484,0,2384,173,923,158,19,42,396,367,2853,177,1561,1207,1570,911,422,0,240,168,776,38,13,100,367,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,sea_omega3_fa,105.4881026680682,13.62461504190661,10.54881026680682,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Vegetarian,0,0,0,mg/day,250,25,mg,89.31964719253462,1.9520757102342647,0,0,131.0081300813008,1.750562757031108,77.9829961671302,4.68789735497065,0.4808387935583125,0.044024091947725,4,0,3,55-64,2,HIS,83,41,1484,0,2384,173,923,158,19,42,396,367,2853,177,1561,1207,1570,911,422,0,240,168,776,38,13,100,367,329,0,83,41,1484,0,2384,173,923,158,19,42,396,367,2853,177,1561,1207,1570,911,422,0,240,168,776,38,13,100,367,329,0,83,41,1484,0,2384,173,923,158,19,42,396,367,2853,177,1561,1207,1570,911,422,0,240,168,776,38,13,100,367,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,sea_omega3_fa,105.4881026680682,13.62461504190661,10.54881026680682,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Med,250,0,25,mg/day,250,25,mg,89.31964719253462,1.9520757102342647,0,0,131.0081300813008,1.750562757031108,77.9829961671302,4.68789735497065,0.4808387935583125,0.044024091947725,4,0,3,55-64,2,HIS,83,41,1484,0,2384,173,923,158,19,42,396,367,2853,177,1561,1207,1570,911,422,0,240,168,776,38,13,100,367,329,0,83,41,1484,0,2384,173,923,158,19,42,396,367,2853,177,1561,1207,1570,911,422,0,240,168,776,38,13,100,367,329,0,83,41,1484,0,2384,173,923,158,19,42,396,367,2853,177,1561,1207,1570,911,422,0,240,168,776,38,13,100,367,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,sea_omega3_fa,165.060790069852,47.82690139193654,16.5060790069852,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),US,250,0,25,mg/day,250,25,mg,67.15271831209179,6.1793024032667585,0,0,130.39930555555554,1.7319918602264024,80.68984651193173,8.361159313824482,0.5513146350854753,0.10454005569879506,4,0,4,55-64,2,OTH,40,19,921,0,2184,91,362,67,9,32,166,175,1280,63,940,1759,1162,1003,203,0,114,51,535,11,11,71,293,340,0,40,19,921,0,2184,91,362,67,9,32,166,175,1280,63,940,1759,1162,1003,203,0,114,51,535,11,11,71,293,340,0,40,19,921,0,2184,91,362,67,9,32,166,175,1280,63,940,1759,1162,1003,203,0,114,51,535,11,11,71,293,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,sea_omega3_fa,165.060790069852,47.82690139193654,16.5060790069852,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Vegetarian,0,0,0,mg/day,250,25,mg,67.15271831209179,6.1793024032667585,0,0,130.39930555555554,1.7319918602264024,80.68984651193173,8.361159313824482,0.5513146350854753,0.10454005569879506,4,0,4,55-64,2,OTH,40,19,921,0,2184,91,362,67,9,32,166,175,1280,63,940,1759,1162,1003,203,0,114,51,535,11,11,71,293,340,0,40,19,921,0,2184,91,362,67,9,32,166,175,1280,63,940,1759,1162,1003,203,0,114,51,535,11,11,71,293,340,0,40,19,921,0,2184,91,362,67,9,32,166,175,1280,63,940,1759,1162,1003,203,0,114,51,535,11,11,71,293,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,sea_omega3_fa,165.060790069852,47.82690139193654,16.5060790069852,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Med,250,0,25,mg/day,250,25,mg,67.15271831209179,6.1793024032667585,0,0,130.39930555555554,1.7319918602264024,80.68984651193173,8.361159313824482,0.5513146350854753,0.10454005569879506,4,0,4,55-64,2,OTH,40,19,921,0,2184,91,362,67,9,32,166,175,1280,63,940,1759,1162,1003,203,0,114,51,535,11,11,71,293,340,0,40,19,921,0,2184,91,362,67,9,32,166,175,1280,63,940,1759,1162,1003,203,0,114,51,535,11,11,71,293,340,0,40,19,921,0,2184,91,362,67,9,32,166,175,1280,63,940,1759,1162,1003,203,0,114,51,535,11,11,71,293,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,sea_omega3_fa,89.61454795395528,17.052203179566792,8.96145479539552,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),US,250,0,25,mg/day,250,25,mg,77.74223347975054,2.450395183944716,0,0,133.24358974358975,1.7567044659117848,83.7226508996852,3.71417078904081,0.5869489175711684,0.03157040161006987,5,1,1,65-74,1,NHW,603,1043,0,54872,11891,982,4785,374,103,500,2097,2276,17419,1856,4849,27443,1977,3354,2155,3906,3277,2153,5635,427,252,374,791,3719,12994,603,1043,0,54872,11891,982,4785,374,103,500,2097,2276,17419,1856,4849,27443,1977,3354,2155,3906,3277,2153,5635,427,252,374,791,3719,12994,603,1043,0,54872,11891,982,4785,374,103,500,2097,2276,17419,1856,4849,27443,1977,3354,2155,3906,3277,2153,5635,427,252,374,791,3719,12994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,sea_omega3_fa,89.61454795395528,17.052203179566792,8.96145479539552,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Vegetarian,0,0,0,mg/day,250,25,mg,77.74223347975054,2.450395183944716,0,0,133.24358974358975,1.7567044659117848,83.7226508996852,3.71417078904081,0.5869489175711684,0.03157040161006987,5,1,1,65-74,1,NHW,603,1043,0,54872,11891,982,4785,374,103,500,2097,2276,17419,1856,4849,27443,1977,3354,2155,3906,3277,2153,5635,427,252,374,791,3719,12994,603,1043,0,54872,11891,982,4785,374,103,500,2097,2276,17419,1856,4849,27443,1977,3354,2155,3906,3277,2153,5635,427,252,374,791,3719,12994,603,1043,0,54872,11891,982,4785,374,103,500,2097,2276,17419,1856,4849,27443,1977,3354,2155,3906,3277,2153,5635,427,252,374,791,3719,12994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,sea_omega3_fa,89.61454795395528,17.052203179566792,8.96145479539552,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Med,250,0,25,mg/day,250,25,mg,77.74223347975054,2.450395183944716,0,0,133.24358974358975,1.7567044659117848,83.7226508996852,3.71417078904081,0.5869489175711684,0.03157040161006987,5,1,1,65-74,1,NHW,603,1043,0,54872,11891,982,4785,374,103,500,2097,2276,17419,1856,4849,27443,1977,3354,2155,3906,3277,2153,5635,427,252,374,791,3719,12994,603,1043,0,54872,11891,982,4785,374,103,500,2097,2276,17419,1856,4849,27443,1977,3354,2155,3906,3277,2153,5635,427,252,374,791,3719,12994,603,1043,0,54872,11891,982,4785,374,103,500,2097,2276,17419,1856,4849,27443,1977,3354,2155,3906,3277,2153,5635,427,252,374,791,3719,12994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,sea_omega3_fa,115.28872049912016,20.85601542956808,11.528872049912009,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),US,250,0,25,mg/day,250,25,mg,88.34625168393757,1.7269556021871044,1,0,144.544061302682,2.7036007867526552,91.74903264163868,3.6012574854122708,0.915012937234048,0.02301469122331381,5,1,2,65-74,1,NHB,108,130,0,6141,1864,316,1617,18,17,93,808,507,3879,494,743,3010,379,343,743,382,999,538,907,109,50,40,215,415,1821,108,130,0,6141,1864,316,1617,18,17,93,808,507,3879,494,743,3010,379,343,743,382,999,538,907,109,50,40,215,415,1821,108,130,0,6141,1864,316,1617,18,17,93,808,507,3879,494,743,3010,379,343,743,382,999,538,907,109,50,40,215,415,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,sea_omega3_fa,115.28872049912016,20.85601542956808,11.528872049912009,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Vegetarian,0,0,0,mg/day,250,25,mg,88.34625168393757,1.7269556021871044,1,0,144.544061302682,2.7036007867526552,91.74903264163868,3.6012574854122708,0.915012937234048,0.02301469122331381,5,1,2,65-74,1,NHB,108,130,0,6141,1864,316,1617,18,17,93,808,507,3879,494,743,3010,379,343,743,382,999,538,907,109,50,40,215,415,1821,108,130,0,6141,1864,316,1617,18,17,93,808,507,3879,494,743,3010,379,343,743,382,999,538,907,109,50,40,215,415,1821,108,130,0,6141,1864,316,1617,18,17,93,808,507,3879,494,743,3010,379,343,743,382,999,538,907,109,50,40,215,415,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,sea_omega3_fa,115.28872049912016,20.85601542956808,11.528872049912009,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Med,250,0,25,mg/day,250,25,mg,88.34625168393757,1.7269556021871044,1,0,144.544061302682,2.7036007867526552,91.74903264163868,3.6012574854122708,0.915012937234048,0.02301469122331381,5,1,2,65-74,1,NHB,108,130,0,6141,1864,316,1617,18,17,93,808,507,3879,494,743,3010,379,343,743,382,999,538,907,109,50,40,215,415,1821,108,130,0,6141,1864,316,1617,18,17,93,808,507,3879,494,743,3010,379,343,743,382,999,538,907,109,50,40,215,415,1821,108,130,0,6141,1864,316,1617,18,17,93,808,507,3879,494,743,3010,379,343,743,382,999,538,907,109,50,40,215,415,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,sea_omega3_fa,94.0433919437502,11.26328456340865,9.40433919437501,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),US,250,0,25,mg/day,250,25,mg,86.4614216662885,2.221835004721913,0,0,139.98393574297188,2.2607037520967745,90.96758479057212,3.417695587960549,0.7084638726157019,0.04392217552467352,5,1,3,65-74,1,HIS,32,60,0,5750,1490,78,796,35,16,172,211,278,1702,220,713,1606,684,288,332,516,315,212,769,32,36,32,294,588,1568,32,60,0,5750,1490,78,796,35,16,172,211,278,1702,220,713,1606,684,288,332,516,315,212,769,32,36,32,294,588,1568,32,60,0,5750,1490,78,796,35,16,172,211,278,1702,220,713,1606,684,288,332,516,315,212,769,32,36,32,294,588,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,sea_omega3_fa,94.0433919437502,11.26328456340865,9.40433919437501,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Vegetarian,0,0,0,mg/day,250,25,mg,86.4614216662885,2.221835004721913,0,0,139.98393574297188,2.2607037520967745,90.96758479057212,3.417695587960549,0.7084638726157019,0.04392217552467352,5,1,3,65-74,1,HIS,32,60,0,5750,1490,78,796,35,16,172,211,278,1702,220,713,1606,684,288,332,516,315,212,769,32,36,32,294,588,1568,32,60,0,5750,1490,78,796,35,16,172,211,278,1702,220,713,1606,684,288,332,516,315,212,769,32,36,32,294,588,1568,32,60,0,5750,1490,78,796,35,16,172,211,278,1702,220,713,1606,684,288,332,516,315,212,769,32,36,32,294,588,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,sea_omega3_fa,94.0433919437502,11.26328456340865,9.40433919437501,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Med,250,0,25,mg/day,250,25,mg,86.4614216662885,2.221835004721913,0,0,139.98393574297188,2.2607037520967745,90.96758479057212,3.417695587960549,0.7084638726157019,0.04392217552467352,5,1,3,65-74,1,HIS,32,60,0,5750,1490,78,796,35,16,172,211,278,1702,220,713,1606,684,288,332,516,315,212,769,32,36,32,294,588,1568,32,60,0,5750,1490,78,796,35,16,172,211,278,1702,220,713,1606,684,288,332,516,315,212,769,32,36,32,294,588,1568,32,60,0,5750,1490,78,796,35,16,172,211,278,1702,220,713,1606,684,288,332,516,315,212,769,32,36,32,294,588,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,sea_omega3_fa,282.7988439922419,70.27000076037255,28.27988439922419,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),US,250,0,25,mg/day,250,25,mg,70.70802739990344,2.9666615114982497,0,0,139.71428571428572,2.345045259833132,97.00540830473108,1.1721889761861328,0.8337919475287552,0.03200454441786633,5,1,4,65-74,1,OTH,28,55,0,4430,916,44,316,3,9,72,97,245,766,90,278,1387,333,177,154,278,196,74,414,11,21,35,202,411,831,28,55,0,4430,916,44,316,3,9,72,97,245,766,90,278,1387,333,177,154,278,196,74,414,11,21,35,202,411,831,28,55,0,4430,916,44,316,3,9,72,97,245,766,90,278,1387,333,177,154,278,196,74,414,11,21,35,202,411,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,sea_omega3_fa,282.7988439922419,70.27000076037255,28.27988439922419,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Vegetarian,0,0,0,mg/day,250,25,mg,70.70802739990344,2.9666615114982497,0,0,139.71428571428572,2.345045259833132,97.00540830473108,1.1721889761861328,0.8337919475287552,0.03200454441786633,5,1,4,65-74,1,OTH,28,55,0,4430,916,44,316,3,9,72,97,245,766,90,278,1387,333,177,154,278,196,74,414,11,21,35,202,411,831,28,55,0,4430,916,44,316,3,9,72,97,245,766,90,278,1387,333,177,154,278,196,74,414,11,21,35,202,411,831,28,55,0,4430,916,44,316,3,9,72,97,245,766,90,278,1387,333,177,154,278,196,74,414,11,21,35,202,411,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,sea_omega3_fa,282.7988439922419,70.27000076037255,28.27988439922419,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm),Med,250,0,25,mg/day,250,25,mg,70.70802739990344,2.9666615114982497,0,0,139.71428571428572,2.345045259833132,97.00540830473108,1.1721889761861328,0.8337919475287552,0.03200454441786633,5,1,4,65-74,1,OTH,28,55,0,4430,916,44,316,3,9,72,97,245,766,90,278,1387,333,177,154,278,196,74,414,11,21,35,202,411,831,28,55,0,4430,916,44,316,3,9,72,97,245,766,90,278,1387,333,177,154,278,196,74,414,11,21,35,202,411,831,28,55,0,4430,916,44,316,3,9,72,97,245,766,90,278,1387,333,177,154,278,196,74,414,11,21,35,202,411,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
