diet_pattern,outcome,age_gp,sex_gp,perc_change,perc_change_LB,perc_change_UB,perc_change_UB_new,perc_change_LB_new
Veg,BLUEWATER (L),20-34,Female,-0.7106266193275216,9.305352248405375,-8.983938608419233,9.305352248405375,-8.983938608419233
Veg,BLUEWATER (L),20-34,Male,-8.223825002164958,1.524074599331163,-16.271517711187954,1.524074599331163,-16.271517711187954
Veg,BLUEWATER (L),35-44,Female,1.745776123574377,14.427488461111707,-8.38277349877596,-8.38277349877596,14.427488461111707
Veg,BLUEWATER (L),35-44,Male,-6.4324958072202145,6.68403188813685,-16.477241249530966,6.68403188813685,-16.477241249530966
Veg,BLUEWATER (L),45-54,Female,-0.5584116695132906,14.072841354064103,-12.089919860545802,14.072841354064103,-12.089919860545802
Veg,BLUEWATER (L),45-54,Male,-5.919981496270377,7.983822413623241,-16.641688702527844,7.983822413623241,-16.641688702527844
Veg,BLUEWATER (L),55-64,Female,-1.0759482775472538,12.23620742673095,-11.558067028550418,12.23620742673095,-11.558067028550418
Veg,BLUEWATER (L),55-64,Male,-3.793944666919258,9.265666256004826,-14.018156870573872,9.265666256004826,-14.018156870573872
Veg,BLUEWATER (L),65-74,Female,-0.15107702593031952,12.8184199494802,-10.459672082807293,12.8184199494802,-10.459672082807293
Veg,BLUEWATER (L),65-74,Male,-6.937592318209436,5.054420263632442,-16.72797211535957,5.054420263632442,-16.72797211535957
Veg,BLUEWATER (L),75+,Female,-0.09579619606438786,12.129571577721023,-9.825429132036682,12.129571577721023,-9.825429132036682
Veg,BLUEWATER (L),75+,Male,-4.827663255670905,9.473599014564252,-15.685489038984201,9.473599014564252,-15.685489038984201
Vegan,BLUEWATER (L),20-34,Female,-14.3135929636709,-5.542235713755054,-21.42784003310421,-5.542235713755054,-21.42784003310421
Vegan,BLUEWATER (L),20-34,Male,-22.386491530080782,-14.010548209664057,-29.15840752146789,-14.010548209664057,-29.15840752146789
Vegan,BLUEWATER (L),35-44,Female,-12.10599505390848,-1.229648756623396,-20.999019522750547,-1.229648756623396,-20.999019522750547
Vegan,BLUEWATER (L),35-44,Male,-18.982451886206373,-7.579699905470728,-27.97370827355611,-7.579699905470728,-27.97370827355611
Vegan,BLUEWATER (L),45-54,Female,-13.80581196922206,-1.2180098452894017,-23.68453196507558,-1.2180098452894017,-23.68453196507558
Vegan,BLUEWATER (L),45-54,Male,-18.0072520081135,-5.650699625242772,-27.436931305449306,-5.650699625242772,-27.436931305449306
Vegan,BLUEWATER (L),55-64,Female,-12.426653420542893,-0.6785069197579543,-21.650908250062294,-0.6785069197579543,-21.650908250062294
Vegan,BLUEWATER (L),55-64,Male,-15.422426622701646,-3.7990133179332553,-24.614657223118396,-3.7990133179332553,-24.614657223118396
Vegan,BLUEWATER (L),65-74,Female,-11.785699244812278,-0.34292544732141167,-20.762665035462806,-0.34292544732141167,-20.762665035462806
Vegan,BLUEWATER (L),65-74,Male,-17.673364101205845,-6.796740441510425,-26.262393256166387,-6.796740441510425,-26.262393256166387
Vegan,BLUEWATER (L),75+,Female,-11.957604736346104,-1.439753090262801,-20.47420179232501,-1.439753090262801,-20.47420179232501
Vegan,BLUEWATER (L),75+,Male,-15.862058616411112,-3.635368383025094,-25.602506124468118,-3.635368383025094,-25.602506124468118
DGAplus,CED (MJ),20-34,Female,14.23608095860306,26.847288262464293,3.8300230980575725,3.8300230980575725,26.847288262464293
DGAplus,CED (MJ),20-34,Male,6.7038163477971455,19.109741901708453,-3.3106998853259357,-3.3106998853259357,19.109741901708453
DGAplus,CED (MJ),35-44,Female,13.453046890947466,27.95575280942287,1.7929630071438618,1.7929630071438618,27.95575280942287
DGAplus,CED (MJ),35-44,Male,4.90702135033033,20.716335513247273,-7.148394247025369,-7.148394247025369,20.716335513247273
DGAplus,CED (MJ),45-54,Female,12.603761709762992,27.9727016445115,0.7519260604142733,0.7519260604142733,27.9727016445115
DGAplus,CED (MJ),45-54,Male,9.192996558473029,26.717201963663335,-3.900400395367562,-3.900400395367562,26.717201963663335
DGAplus,CED (MJ),55-64,Female,7.925300441693504,22.221865814104504,-3.2087711856742964,-3.2087711856742964,22.221865814104504
DGAplus,CED (MJ),55-64,Male,4.62822102669918,18.920562088434185,-6.418823506001721,-6.418823506001721,18.920562088434185
DGAplus,CED (MJ),65-74,Female,4.528959721231564,17.246378708524112,-5.732476776634958,-5.732476776634958,17.246378708524112
DGAplus,CED (MJ),65-74,Male,4.766693152785112,19.91407785976702,-7.006608913886699,-7.006608913886699,19.91407785976702
DGAplus,CED (MJ),75+,Female,11.504754242488007,25.78381393183613,0.3840802308909244,0.3840802308909244,25.78381393183613
DGAplus,CED (MJ),75+,Male,6.179808732700557,20.611881359642034,-5.165319352649217,-5.165319352649217,20.611881359642034
Med,CED (MJ),20-34,Female,69.88823225177683,88.93086038304374,54.02325705140477,54.02325705140477,88.93086038304374
Med,CED (MJ),20-34,Male,53.71924883557365,71.73708742691237,39.01410917201698,39.01410917201698,71.73708742691237
Med,CED (MJ),35-44,Female,64.91096788014782,86.03132052596794,48.03667859972234,48.03667859972234,86.03132052596794
Med,CED (MJ),35-44,Male,53.09299656399671,76.70176629647536,35.41295128051875,35.41295128051875,76.70176629647536
Med,CED (MJ),45-54,Female,65.08264165849208,87.20043300506114,47.42346488336715,47.42346488336715,87.20043300506114
Med,CED (MJ),45-54,Male,65.38255014240362,91.26987317564405,44.937590363738686,44.937590363738686,91.26987317564405
Med,CED (MJ),55-64,Female,58.62128713196309,79.98528140876833,41.94732258342619,41.94732258342619,79.98528140876833
Med,CED (MJ),55-64,Male,55.705656685890226,76.6579195778432,39.07648060822841,39.07648060822841,76.6579195778432
Med,CED (MJ),65-74,Female,49.779153103844855,67.95969623780154,35.1365174751028,35.1365174751028,67.95969623780154
Med,CED (MJ),65-74,Male,55.26220698703553,77.7906447496039,38.109361715218334,38.109361715218334,77.7906447496039
Med,CED (MJ),75+,Female,66.30422845275615,87.45596233494027,49.744331209888436,49.744331209888436,87.45596233494027
Med,CED (MJ),75+,Male,57.01530224249017,78.6751418269645,40.35425735556563,40.35425735556563,78.6751418269645
US,CED (MJ),20-34,Female,39.06394539916654,54.58106927247059,26.117942139532097,26.117942139532097,54.58106927247059
US,CED (MJ),20-34,Male,30.016346999136218,45.54091181700591,17.481253799445827,17.481253799445827,45.54091181700591
US,CED (MJ),35-44,Female,38.38872670998804,56.07407126536433,24.51709244203254,24.51709244203254,56.07407126536433
US,CED (MJ),35-44,Male,27.55086606188505,46.8029812615961,12.795681141414528,12.795681141414528,46.8029812615961
US,CED (MJ),45-54,Female,37.43076165586092,55.475588899437255,22.87396369935574,22.87396369935574,55.475588899437255
US,CED (MJ),45-54,Male,33.38050277069313,54.51828913187819,17.44828657590912,17.44828657590912,54.51828913187819
US,CED (MJ),55-64,Female,32.75476211505256,50.46600314705116,18.75215692438998,18.75215692438998,50.46600314705116
US,CED (MJ),55-64,Male,27.949553252886457,45.477274982302404,14.395545976779081,14.395545976779081,45.477274982302404
US,CED (MJ),65-74,Female,29.015951082991176,44.643680773797044,16.611143983111813,16.611143983111813,44.643680773797044
US,CED (MJ),65-74,Male,28.588070700306993,46.85112119978996,14.545833779481423,14.545833779481423,46.85112119978996
US,CED (MJ),75+,Female,37.2163828903401,54.31305063635037,23.43066391415073,23.43066391415073,54.31305063635037
US,CED (MJ),75+,Male,30.163576440720476,47.894888693666964,16.0536212612164,16.0536212612164,47.894888693666964
Veg,CED (MJ),20-34,Female,-28.09579758095029,-19.86280290011782,-34.77965822414009,-19.86280290011782,-34.77965822414009
Veg,CED (MJ),20-34,Male,-28.915149326198712,-20.529136084608872,-35.597327802408266,-20.529136084608872,-35.597327802408266
Veg,CED (MJ),35-44,Female,-24.849913520274914,-15.211717276366349,-32.51723566099329,-15.211717276366349,-32.51723566099329
Veg,CED (MJ),35-44,Male,-32.39349903783574,-22.197258184131584,-40.117039579436494,-22.197258184131584,-40.117039579436494
Veg,CED (MJ),45-54,Female,-26.26942190015629,-16.300849193090126,-34.21558531659993,-16.300849193090126,-34.21558531659993
Veg,CED (MJ),45-54,Male,-33.419226156913744,-22.931420466926344,-41.5349979190328,-22.931420466926344,-41.5349979190328
Veg,CED (MJ),55-64,Female,-28.822482403549966,-19.176104780951324,-36.26056328839821,-19.176104780951324,-36.26056328839821
Veg,CED (MJ),55-64,Male,-33.303879532034685,-24.302585950863616,-40.33902769783347,-24.302585950863616,-40.33902769783347
Veg,CED (MJ),65-74,Female,-26.96662644430067,-18.03796344553468,-34.15235060762439,-18.03796344553468,-34.15235060762439
Veg,CED (MJ),65-74,Male,-31.990313703339684,-22.66684611548469,-39.664880254086995,-22.66684611548469,-39.664880254086995
Veg,CED (MJ),75+,Female,-28.218525432211756,-19.075622936440112,-35.40516848445915,-19.075622936440112,-35.40516848445915
Veg,CED (MJ),75+,Male,-31.146768183480937,-21.720204273583512,-38.59817975877068,-21.720204273583512,-38.59817975877068
Vegan,CED (MJ),20-34,Female,-55.536338866170155,-50.44478299648547,-59.67495466667096,-50.44478299648547,-59.67495466667096
Vegan,CED (MJ),20-34,Male,-58.11309552480327,-53.1819633335072,-62.08422766362626,-53.1819633335072,-62.08422766362626
Vegan,CED (MJ),35-44,Female,-53.98663619084554,-48.07936946652413,-58.727176788100024,-48.07936946652413,-58.727176788100024
Vegan,CED (MJ),35-44,Male,-59.37855355933021,-53.276668829280915,-64.10192804822957,-53.276668829280915,-64.10192804822957
Vegan,CED (MJ),45-54,Female,-54.35176101313126,-48.23554488751661,-59.191038693663465,-48.23554488751661,-59.191038693663465
Vegan,CED (MJ),45-54,Male,-58.70424107455124,-51.892372008202216,-63.77071653132804,-51.892372008202216,-63.77071653132804
Vegan,CED (MJ),55-64,Female,-53.92892354948549,-47.8143042157767,-58.822963329855924,-47.8143042157767,-58.822963329855924
Vegan,CED (MJ),55-64,Male,-57.87688043552702,-52.091586713269386,-62.35753843022811,-52.091586713269386,-62.35753843022811
Vegan,CED (MJ),65-74,Female,-53.358270913586615,-47.69346397632558,-57.87708743564054,-47.69346397632558,-57.87708743564054
Vegan,CED (MJ),65-74,Male,-55.51294495781735,-48.92769456900959,-60.403629860480265,-48.92769456900959,-60.403629860480265
Vegan,CED (MJ),75+,Female,-53.20294227449824,-47.36030425073129,-57.93013092747902,-47.36030425073129,-57.93013092747902
Vegan,CED (MJ),75+,Male,-55.7935652423832,-49.787871866489496,-60.514814892998345,-49.787871866489496,-60.514814892998345
DGAplus,FL (mrh-eq),20-34,Female,8.752313985021805,20.681511979078625,-1.067925766760529,-1.067925766760529,20.681511979078625
DGAplus,FL (mrh-eq),20-34,Male,-1.6515439086915815,9.7365170826962,-10.78737653271446,9.7365170826962,-10.78737653271446
DGAplus,FL (mrh-eq),35-44,Female,8.136955952497361,22.363433042692627,-3.336395145424321,-3.336395145424321,22.363433042692627
DGAplus,FL (mrh-eq),35-44,Male,-1.2648969555086294,13.694051961614944,-12.66623373601199,13.694051961614944,-12.66623373601199
DGAplus,FL (mrh-eq),45-54,Female,6.6286424677253795,22.817013869314724,-5.7437738186042475,-5.7437738186042475,22.817013869314724
DGAplus,FL (mrh-eq),45-54,Male,-1.4292888429774486,14.852810837206492,-13.566719015136638,14.852810837206492,-13.566719015136638
DGAplus,FL (mrh-eq),55-64,Female,2.5887838120990865,16.887243712575824,-8.424586923903725,-8.424586923903725,16.887243712575824
DGAplus,FL (mrh-eq),55-64,Male,-1.897795159669553,11.973936936062303,-12.605567210024917,11.973936936062303,-12.605567210024917
DGAplus,FL (mrh-eq),65-74,Female,0.9158049817733974,14.124145210084455,-9.418391727871429,-9.418391727871429,14.124145210084455
DGAplus,FL (mrh-eq),65-74,Male,-2.2547067448632863,11.873850332247777,-13.203428493376457,11.873850332247777,-13.203428493376457
DGAplus,FL (mrh-eq),75+,Female,1.5359684081514027,14.844131672350406,-8.836117396494656,-8.836117396494656,14.844131672350406
DGAplus,FL (mrh-eq),75+,Male,-1.8132091640944634,12.491225140585138,-12.960307349894224,12.491225140585138,-12.960307349894224
Med,FL (mrh-eq),20-34,Female,47.08743545447367,63.27756458925449,33.66061201404615,33.66061201404615,63.27756458925449
Med,FL (mrh-eq),20-34,Male,29.207682945786434,44.42142736962507,16.990319321197717,16.990319321197717,44.42142736962507
Med,FL (mrh-eq),35-44,Female,45.049567953567085,64.14018066171356,29.7806707857045,29.7806707857045,64.14018066171356
Med,FL (mrh-eq),35-44,Male,28.909647206012295,48.8259997850643,13.937210084586605,13.937210084586605,48.8259997850643
Med,FL (mrh-eq),45-54,Female,42.65937330357713,64.12058181401123,25.867510985534164,25.867510985534164,64.12058181401123
Med,FL (mrh-eq),45-54,Male,32.826139119045116,54.296792881817744,16.100909071008218,16.100909071008218,54.296792881817744
Med,FL (mrh-eq),55-64,Female,37.78663925168954,57.15627423897253,22.95206972733843,22.95206972733843,57.15627423897253
Med,FL (mrh-eq),55-64,Male,35.047966377132155,53.98694691750454,20.204707873688406,20.204707873688406,53.98694691750454
Med,FL (mrh-eq),65-74,Female,33.43465089873986,50.714039691684356,19.81191700132524,19.81191700132524,50.714039691684356
Med,FL (mrh-eq),65-74,Male,32.709220859483764,51.74069181073264,17.98127618350466,17.98127618350466,51.74069181073264
Med,FL (mrh-eq),75+,Female,37.61564645264179,55.46799786165219,23.466191745540932,23.466191745540932,55.46799786165219
Med,FL (mrh-eq),75+,Male,32.45104586040384,52.0294891090259,17.62657186573265,17.62657186573265,52.0294891090259
US,FL (mrh-eq),20-34,Female,32.100248369267696,46.73133238792403,19.998325864381044,19.998325864381044,46.73133238792403
US,FL (mrh-eq),20-34,Male,21.187240034519235,35.42828899241515,9.769197841646388,9.769197841646388,35.42828899241515
US,FL (mrh-eq),35-44,Female,31.852189641354684,49.41566604879686,18.250228551817976,18.250228551817976,49.41566604879686
US,FL (mrh-eq),35-44,Male,17.579110130024162,35.40775892747418,3.888572727125227,3.888572727125227,35.40775892747418
US,FL (mrh-eq),45-54,Female,29.745757262002186,49.0744697202753,14.701101832853682,14.701101832853682,49.0744697202753
US,FL (mrh-eq),45-54,Male,19.761403180360453,39.60003210384807,5.121396790758319,5.121396790758319,39.60003210384807
US,FL (mrh-eq),55-64,Female,24.88868915842683,42.14647507492947,11.292108481454514,11.292108481454514,42.14647507492947
US,FL (mrh-eq),55-64,Male,21.858609998675245,39.197211627512324,8.442873811327619,8.442873811327619,39.197211627512324
US,FL (mrh-eq),65-74,Female,23.07818070064561,38.88707357203981,10.657513702343227,10.657513702343227,38.88707357203981
US,FL (mrh-eq),65-74,Male,18.79143656250801,35.77009434539947,5.7000364125114995,5.7000364125114995,35.77009434539947
US,FL (mrh-eq),75+,Female,25.33306790695835,41.546103354820055,12.345670421519092,12.345670421519092,41.546103354820055
US,FL (mrh-eq),75+,Male,20.283816119851053,37.67852888991341,6.582619898239855,6.582619898239855,37.67852888991341
Veg,FL (mrh-eq),20-34,Female,-8.812900622245266,1.3615681128569175,-17.06530141174506,1.3615681128569175,-17.06530141174506
Veg,FL (mrh-eq),20-34,Male,-13.247979724050731,-3.1775008614374927,-21.34483297728023,-3.1775008614374927,-21.34483297728023
Veg,FL (mrh-eq),35-44,Female,-5.77611649708045,6.79661137780908,-15.639836663426603,6.79661137780908,-15.639836663426603
Veg,FL (mrh-eq),35-44,Male,-15.82132778099127,-2.95714863308637,-25.429520418591018,-2.95714863308637,-25.429520418591018
Veg,FL (mrh-eq),45-54,Female,-6.53292515382026,7.626253716045605,-17.574940293064593,7.626253716045605,-17.574940293064593
Veg,FL (mrh-eq),45-54,Male,-16.621528020336452,-2.936305923046575,-27.015269708141332,-2.936305923046575,-27.015269708141332
Veg,FL (mrh-eq),55-64,Female,-11.370043009965723,1.1253560158303217,-20.997786611816288,1.1253560158303217,-20.997786611816288
Veg,FL (mrh-eq),55-64,Male,-14.180959293580308,-2.2400591532802325,-23.488886235948165,-2.2400591532802325,-23.488886235948165
Veg,FL (mrh-eq),65-74,Female,-9.507803722660844,2.2371158650316634,-18.758748759817465,2.2371158650316634,-18.758748759817465
Veg,FL (mrh-eq),65-74,Male,-16.995596160520744,-5.538150196888663,-26.366537839654114,-5.538150196888663,-26.366537839654114
Veg,FL (mrh-eq),75+,Female,-11.476476813899831,0.1940939284599426,-20.554129625806716,0.1940939284599426,-20.554129625806716
Veg,FL (mrh-eq),75+,Male,-13.133632075060373,-0.3126872680919728,-22.936839948616722,-0.3126872680919728,-22.936839948616722
Vegan,FL (mrh-eq),20-34,Female,-4.277300191560642,6.486684740642694,-12.945946821490537,6.486684740642694,-12.945946821490537
Vegan,FL (mrh-eq),20-34,Male,-11.319150185919291,-0.9397565116792815,-19.620333097109683,-0.9397565116792815,-19.620333097109683
Vegan,FL (mrh-eq),35-44,Female,-1.862302741105088,11.108785103577409,-12.304229358653735,11.108785103577409,-12.304229358653735
Vegan,FL (mrh-eq),35-44,Male,-12.627092993238904,0.5997269568364365,-22.89887961802543,0.5997269568364365,-22.89887961802543
Vegan,FL (mrh-eq),45-54,Female,-4.577541573964548,9.705811574867482,-15.780305262605529,9.705811574867482,-15.780305262605529
Vegan,FL (mrh-eq),45-54,Male,-11.7975616642361,3.1552802378817586,-22.899718704365306,3.1552802378817586,-22.899718704365306
Vegan,FL (mrh-eq),55-64,Female,-3.7992220473562015,9.592617418204648,-14.305954214115582,9.592617418204648,-14.305954214115582
Vegan,FL (mrh-eq),55-64,Male,-10.373680587080004,2.2329922486785825,-20.26164279479925,2.2329922486785825,-20.26164279479925
Vegan,FL (mrh-eq),65-74,Female,-2.9613849803266863,9.504480639330142,-12.747054379372056,9.504480639330142,-12.747054379372056
Vegan,FL (mrh-eq),65-74,Male,-8.709216731632083,4.664335891057954,-18.79269283261487,4.664335891057954,-18.79269283261487
Vegan,FL (mrh-eq),75+,Female,-2.36604821820515,10.192272442813028,-12.414215874890273,10.192272442813028,-12.414215874890273
Vegan,FL (mrh-eq),75+,Male,-8.373260222610678,4.733928117348006,-18.749388095894474,4.733928117348006,-18.749388095894474
DGAplus,Food_price (USD),20-34,Female,6.28862324155675,19.355333554159852,-4.189358438161694,-4.189358438161694,19.355333554159852
DGAplus,Food_price (USD),20-34,Male,-5.437703862776232,7.040073390427278,-15.428986124943153,7.040073390427278,-15.428986124943153
DGAplus,Food_price (USD),35-44,Female,6.0593731304583756,21.46935649223168,-5.911394917242452,-5.911394917242452,21.46935649223168
DGAplus,Food_price (USD),35-44,Male,0.07318947128133611,16.61196158017694,-12.232775424880336,-12.232775424880336,16.61196158017694
DGAplus,Food_price (USD),45-54,Female,11.729324758859294,29.01298290771759,-1.2893753241785992,-1.2893753241785992,29.01298290771759
DGAplus,Food_price (USD),45-54,Male,3.841699032509195,20.607002171300383,-8.824151233230207,-8.824151233230207,20.607002171300383
DGAplus,Food_price (USD),55-64,Female,8.809274551508958,24.28668454956183,-3.293925664831173,-3.293925664831173,24.28668454956183
DGAplus,Food_price (USD),55-64,Male,1.3129100136046314,15.929316445602948,-10.06827364479348,-10.06827364479348,15.929316445602948
DGAplus,Food_price (USD),65-74,Female,10.49123595645256,24.631521897115878,-0.5498439994716267,-0.5498439994716267,24.631521897115878
DGAplus,Food_price (USD),65-74,Male,4.3430545685102215,18.69175027949396,-6.869650081210094,-6.869650081210094,18.69175027949396
DGAplus,Food_price (USD),75+,Female,10.625248123946632,24.23466631699317,-0.47746142230596594,-0.47746142230596594,24.23466631699317
DGAplus,Food_price (USD),75+,Male,6.932412341335365,22.4245933190283,-5.168341100492756,-5.168341100492756,22.4245933190283
Med,Food_price (USD),20-34,Female,39.436371537643886,56.3983336745989,25.56742002658784,25.56742002658784,56.3983336745989
Med,Food_price (USD),20-34,Male,24.78962811140592,41.505612276705264,11.608359470691239,11.608359470691239,41.505612276705264
Med,Food_price (USD),35-44,Female,36.20412523725212,56.15278175135619,20.888088143770528,20.888088143770528,56.15278175135619
Med,Food_price (USD),35-44,Male,28.760268455305134,50.08624250477764,12.95591373661348,12.95591373661348,50.08624250477764
Med,Food_price (USD),45-54,Female,43.62745638505417,65.45030484663455,26.586390538572168,26.586390538572168,65.45030484663455
Med,Food_price (USD),45-54,Male,36.36976156382895,58.09226640285091,19.696183561911248,19.696183561911248,58.09226640285091
Med,Food_price (USD),55-64,Female,39.06905396250933,59.044789885165706,23.74063834126306,23.74063834126306,59.044789885165706
Med,Food_price (USD),55-64,Male,30.15917955259001,48.92002521886854,15.46899590469217,15.46899590469217,48.92002521886854
Med,Food_price (USD),65-74,Female,35.58451195194483,52.68591053946666,21.99215176516185,21.99215176516185,52.68591053946666
Med,Food_price (USD),65-74,Male,32.008654660043426,50.32585200902565,17.51778079312409,17.51778079312409,50.32585200902565
Med,Food_price (USD),75+,Female,40.7085415641168,57.978649792909685,26.584004545300022,26.584004545300022,57.978649792909685
Med,Food_price (USD),75+,Male,37.580184632159934,57.13517708852408,22.338453873912577,22.338453873912577,57.13517708852408
US,Food_price (USD),20-34,Female,19.89526802950107,34.43108634487041,8.071869894393819,8.071869894393819,34.43108634487041
US,Food_price (USD),20-34,Male,10.65403820684454,25.408104737337027,-1.0770298366545887,-1.0770298366545887,25.408104737337027
US,Food_price (USD),35-44,Female,21.289639964559736,39.03203336608637,7.661255076254162,7.661255076254162,39.03203336608637
US,Food_price (USD),35-44,Male,13.241950163380112,32.01774279387744,-0.7157292805945387,-0.7157292805945387,32.01774279387744
US,Food_price (USD),45-54,Female,24.768954348023247,43.6993307451863,10.004134387724067,10.004134387724067,43.6993307451863
US,Food_price (USD),45-54,Male,18.583595437484707,37.56833922977255,4.168640523607463,4.168640523607463,37.56833922977255
US,Food_price (USD),55-64,Female,22.032983802287305,39.37020208972991,8.61633926908406,8.61633926908406,39.37020208972991
US,Food_price (USD),55-64,Male,14.741372389240937,31.50578619558415,1.8463679152510424,1.8463679152510424,31.50578619558415
US,Food_price (USD),65-74,Female,21.777748900073643,37.204535081036745,9.770836988781864,9.770836988781864,37.204535081036745
US,Food_price (USD),65-74,Male,16.548828651082832,32.82473500152684,3.9144438686784695,3.9144438686784695,32.82473500152684
US,Food_price (USD),75+,Female,24.35655016100217,39.88660211662299,11.853659657313793,11.853659657313793,39.88660211662299
US,Food_price (USD),75+,Male,19.74335098383088,37.227668569609904,6.330630046464246,6.330630046464246,37.227668569609904
Veg,Food_price (USD),20-34,Female,-21.199027043773103,-11.516501023117145,-29.001939111610493,-11.516501023117145,-29.001939111610493
Veg,Food_price (USD),20-34,Male,-28.827131444208256,-19.276136725426053,-36.33408121413891,-19.276136725426053,-36.33408121413891
Veg,Food_price (USD),35-44,Female,-15.95351105709229,-3.6191976161528028,-25.27733299573589,-3.6191976161528028,-25.27733299573589
Veg,Food_price (USD),35-44,Male,-24.0254847865048,-11.553692907524091,-33.44106900495559,-11.553692907524091,-33.44106900495559
Veg,Food_price (USD),45-54,Female,-16.071715853746017,-3.226179068417265,-26.02270656346918,-3.226179068417265,-26.02270656346918
Veg,Food_price (USD),45-54,Male,-21.596933620217694,-8.987273830688281,-31.1546887263462,-8.987273830688281,-31.1546887263462
Veg,Food_price (USD),55-64,Female,-15.61577651298413,-3.626107002394342,-24.89699799626598,-3.626107002394342,-24.89699799626598
