diet_pattern,outcome,age_gp,sex_gp,perc_change,perc_change_LB,perc_change_UB
DGAplus,WATER (L-eq),20-34,Male,5.962671029741115,19.631218515282608,-4.800807580364525
DGAplus,WATER (L-eq),35-44,Female,14.828158593318571,31.842947403274618,1.4000599334488812
DGAplus,WATER (L-eq),35-44,Male,5.050864946553407,21.690562396079407,-7.559003430099473
DGAplus,WATER (L-eq),45-54,Female,12.770168214559527,33.647498159843146,-2.599201634228879
DGAplus,WATER (L-eq),45-54,Male,5.438806006078384,24.74559773360029,-8.539791213686536
DGAplus,WATER (L-eq),55-64,Female,14.127272910502173,32.2113892264918,0.46755035513756343
DGAplus,WATER (L-eq),55-64,Male,8.293987763730696,27.116741090476033,-5.553607989797158
DGAplus,WATER (L-eq),65-74,Female,8.480695144965507,27.76802935418522,-5.605583213879193
DGAplus,WATER (L-eq),65-74,Male,5.93171554239625,25.280341145986256,-8.311139925085657
DGAplus,WATER (L-eq),75+,Female,10.84941183274818,34.271393374917395,-5.406821594101886
DGAplus,WATER (L-eq),75+,Male,8.27557717730739,36.12744642304529,-10.370309548637549
Med,WATER (L-eq),20-34,Female,38.956415122359566,55.62920617393286,25.51541405668194
Med,WATER (L-eq),20-34,Male,23.931388986004755,40.12474570879797,11.142645936797958
Med,WATER (L-eq),35-44,Female,38.5983928172749,59.287188532862224,22.45351438418256
Med,WATER (L-eq),35-44,Male,23.327121665478273,42.78000659558598,8.591725496097649
Med,WATER (L-eq),45-54,Female,34.52055886020676,59.43468779165985,16.107750188737725
Med,WATER (L-eq),45-54,Male,23.28130910981368,45.670489352662855,6.448068264461922
Med,WATER (L-eq),55-64,Female,35.66399521507605,57.105240583611284,19.656602976454543
Med,WATER (L-eq),55-64,Male,27.57775765129842,49.62717141161995,11.133454049971064
Med,WATER (L-eq),65-74,Female,29.21169564535807,52.09597423181377,12.397160355671936
Med,WATER (L-eq),65-74,Male,23.82715836829014,46.09317759998927,7.353401283687351
Med,WATER (L-eq),75+,Female,31.369660807323985,59.43073893996207,11.85583851048228
Med,WATER (L-eq),75+,Male,28.929653834229086,62.93748646498162,6.9952424747326925
US,WATER (L-eq),20-34,Female,31.754624286322965,47.770531973251444,18.838606534401148
US,WATER (L-eq),20-34,Male,18.764077667103056,34.14401458466905,6.596468143826993
US,WATER (L-eq),35-44,Female,31.16205659076553,51.04266071983613,16.1931108207892
US,WATER (L-eq),35-44,Male,17.480472750135856,35.92258722211498,3.3666605716392817
US,WATER (L-eq),45-54,Female,27.28232818054479,50.84800041592159,10.012463519916375
US,WATER (L-eq),45-54,Male,17.511666828730064,39.45847106098614,2.00161181964285
US,WATER (L-eq),55-64,Female,27.557550599646653,47.470460238458706,12.328136292438979
US,WATER (L-eq),55-64,Male,20.937960769371575,42.22013903590236,5.137707191781556
US,WATER (L-eq),65-74,Female,22.478522652422463,44.289851699514074,6.642855358408767
US,WATER (L-eq),65-74,Male,17.037150953265527,38.34659621501948,1.4800564667944174
US,WATER (L-eq),75+,Female,24.2066187308362,50.469251720536775,5.663741550928476
US,WATER (L-eq),75+,Male,21.71947809132867,53.4355904074688,0.7700567172225485
Veg,WATER (L-eq),20-34,Female,16.526691068870264,30.44847293733408,5.216442991920534
Veg,WATER (L-eq),20-34,Male,5.631507059629813,19.216535720878873,-5.219847479168234
Veg,WATER (L-eq),35-44,Female,16.837429608672526,34.56123931902913,3.3819966404090533
Veg,WATER (L-eq),35-44,Male,4.067648237763725,20.57681886992698,-8.30397640679882
Veg,WATER (L-eq),45-54,Female,13.642682930813171,34.833259798506305,-2.0080145588476026
Veg,WATER (L-eq),45-54,Male,4.680814734886868,23.920853790316222,-9.434383508390901
Veg,WATER (L-eq),55-64,Female,14.410965500196992,32.32332072408201,0.6528156148741707
Veg,WATER (L-eq),55-64,Male,7.751062752105449,26.35863716647745,-6.068948191197446
Veg,WATER (L-eq),65-74,Female,9.953121857491896,29.4283937565273,-4.470117367532182
Veg,WATER (L-eq),65-74,Male,5.554496482500569,24.460981333403172,-8.671326308994082
Veg,WATER (L-eq),75+,Female,8.911642477539896,32.159630235235575,-7.277415245585436
Veg,WATER (L-eq),75+,Male,9.145472177296412,37.908633613989466,-9.525934417833378
Vegan,WATER (L-eq),20-34,Female,6.0153404945156455,18.898024121627504,-4.157015373259811
Vegan,WATER (L-eq),20-34,Male,-4.74544781889385,7.590300318333078,-14.40959702451613
Vegan,WATER (L-eq),35-44,Female,6.394204499248731,22.35586772042045,-5.994865818789827
Vegan,WATER (L-eq),35-44,Male,-5.829608104384663,9.092730965325977,-17.249597789771915
Vegan,WATER (L-eq),45-54,Female,3.733740825415674,22.7994345459848,-10.27275853436926
Vegan,WATER (L-eq),45-54,Male,-4.324377454219011,13.438304546029697,-17.30565848728879
Vegan,WATER (L-eq),55-64,Female,5.9879223575952425,22.507313610049763,-6.70315042533469
Vegan,WATER (L-eq),55-64,Male,-1.0035700361412931,16.058470951893923,-13.873961895621619
Vegan,WATER (L-eq),65-74,Female,1.5660025564453988,19.347442619695133,-11.701425992975004
Vegan,WATER (L-eq),65-74,Male,-2.3434894881410964,15.672020924034735,-15.2717258963777
Vegan,WATER (L-eq),75+,Female,0.28791922004216525,20.986904381390552,-14.624158414957778
Vegan,WATER (L-eq),75+,Male,0.44106022297530667,26.33845492091625,-16.710659157287573
DGAplus,CVD (deaths),20-34,Male,-87.60582458516762,NA,NA
DGAplus,CVD (deaths),20-34,Female,-76.86250757116899,NA,NA
DGAplus,CVD (deaths),35-44,Male,-106.6368030178003,NA,NA
DGAplus,CVD (deaths),35-44,Female,-91.76272814601344,NA,NA
DGAplus,CVD (deaths),45-54,Male,-107.87638608390809,NA,NA
DGAplus,CVD (deaths),45-54,Female,-98.0564934530182,NA,NA
DGAplus,CVD (deaths),55-64,Male,-96.86318854947642,NA,NA
DGAplus,CVD (deaths),55-64,Female,-87.531328320802,NA,NA
DGAplus,CVD (deaths),65-74,Male,-77.09840042029488,NA,NA
DGAplus,CVD (deaths),65-74,Female,-76.02349152221275,NA,NA
DGAplus,CVD (deaths),75+,Male,-46.301258269045796,NA,NA
DGAplus,CVD (deaths),75+,Female,-41.837312049309595,NA,NA
DGAplus,Cancer (cases),20-34,Male,-3.807250823957268,NA,NA
DGAplus,Cancer (cases),20-34,Female,-2.9302238104194096,NA,NA
DGAplus,Cancer (cases),35-44,Male,-7.7403806878523,NA,NA
DGAplus,Cancer (cases),35-44,Female,-3.4049838310823666,NA,NA
DGAplus,Cancer (cases),45-54,Male,-8.387892722455103,NA,NA
DGAplus,Cancer (cases),45-54,Female,-4.900702889657481,NA,NA
DGAplus,Cancer (cases),55-64,Male,-5.71952064969793,NA,NA
DGAplus,Cancer (cases),55-64,Female,-5.176322195956674,NA,NA
DGAplus,Cancer (cases),65-74,Male,-4.3564370367504015,NA,NA
DGAplus,Cancer (cases),65-74,Female,-4.853392979921496,NA,NA
DGAplus,Cancer (cases),75+,Male,-4.625205362629645,NA,NA
DGAplus,Cancer (cases),75+,Female,-5.463158955750429,NA,NA
Med,CVD (deaths),20-34,Male,-57.53471046393498,NA,NA
Med,CVD (deaths),20-34,Female,-50.15142337976983,NA,NA
Med,CVD (deaths),35-44,Male,-70.21101025580573,NA,NA
Med,CVD (deaths),35-44,Female,-59.31796349663785,NA,NA
Med,CVD (deaths),45-54,Male,-70.50642075982167,NA,NA
Med,CVD (deaths),45-54,Female,-63.765132174915585,NA,NA
Med,CVD (deaths),55-64,Male,-62.153788958423696,NA,NA
Med,CVD (deaths),55-64,Female,-55.54016620498615,NA,NA
Med,CVD (deaths),65-74,Male,-46.61584377549994,NA,NA
Med,CVD (deaths),65-74,Female,-48.5024154589372,NA,NA
Med,CVD (deaths),75+,Male,-28.993188465539916,NA,NA
Med,CVD (deaths),75+,Female,-26.441707697802176,NA,NA
Med,Cancer (cases),20-34,Male,-2.5684736901920675,NA,NA
Med,Cancer (cases),20-34,Female,-1.8882828662779763,NA,NA
Med,Cancer (cases),35-44,Male,-5.289600522833101,NA,NA
Med,Cancer (cases),35-44,Female,-2.185657218946167,NA,NA
Med,Cancer (cases),45-54,Male,-5.746610775420937,NA,NA
Med,Cancer (cases),45-54,Female,-3.1834579195953734,NA,NA
Med,Cancer (cases),55-64,Male,-3.983443927239114,NA,NA
Med,Cancer (cases),55-64,Female,-3.292700137600113,NA,NA
Med,Cancer (cases),65-74,Male,-2.9299712596167713,NA,NA
Med,Cancer (cases),65-74,Female,-3.070522806987006,NA,NA
Med,Cancer (cases),75+,Male,-3.134889281847407,NA,NA
Med,Cancer (cases),75+,Female,-3.4481494717358037,NA,NA
US,CVD (deaths),20-34,Male,-53.708093464273624,NA,NA
US,CVD (deaths),20-34,Female,-46.638400969109625,NA,NA
US,CVD (deaths),35-44,Male,-65.11847223859483,NA,NA
US,CVD (deaths),35-44,Female,-54.29875120076849,NA,NA
US,CVD (deaths),45-54,Male,-65.41934992188393,NA,NA
US,CVD (deaths),45-54,Female,-58.576957918142135,NA,NA
US,CVD (deaths),55-64,Male,-57.556230249705685,NA,NA
US,CVD (deaths),55-64,Female,-50.86070439256035,NA,NA
US,CVD (deaths),65-74,Male,-42.443075753680375,NA,NA
US,CVD (deaths),65-74,Female,-44.287202803826844,NA,NA
US,CVD (deaths),75+,Male,-26.25974127946921,NA,NA
US,CVD (deaths),75+,Female,-23.63232892323867,NA,NA
US,Cancer (cases),20-34,Male,-2.807137174678941,NA,NA
US,Cancer (cases),20-34,Female,-2.0500282113974047,NA,NA
US,Cancer (cases),35-44,Male,-5.734825586144923,NA,NA
US,Cancer (cases),35-44,Female,-2.3910975841734827,NA,NA
US,Cancer (cases),45-54,Male,-6.162991209746386,NA,NA
US,Cancer (cases),45-54,Female,-3.427051954330767,NA,NA
US,Cancer (cases),55-64,Male,-4.153048760357862,NA,NA
US,Cancer (cases),55-64,Female,-3.468669512754472,NA,NA
US,Cancer (cases),65-74,Male,-3.0812364345039382,NA,NA
US,Cancer (cases),65-74,Female,-3.260254658439151,NA,NA
US,Cancer (cases),75+,Male,-3.36773810568912,NA,NA
US,Cancer (cases),75+,Female,-3.7958966746387373,NA,NA
Veg,CVD (deaths),20-34,Male,-82.56010836437521,NA,NA
Veg,CVD (deaths),20-34,Female,-73.47062386432465,NA,NA
Veg,CVD (deaths),35-44,Male,-99.33985618295415,NA,NA
Veg,CVD (deaths),35-44,Female,-85.87896253602305,NA,NA
Veg,CVD (deaths),45-54,Male,-99.6684830240445,NA,NA
Veg,CVD (deaths),45-54,Female,-90.63658074610888,NA,NA
Veg,CVD (deaths),55-64,Male,-88.64706611314207,NA,NA
Veg,CVD (deaths),55-64,Female,-79.96306555863343,NA,NA
Veg,CVD (deaths),65-74,Male,-69.34194788790646,NA,NA
Veg,CVD (deaths),65-74,Female,-69.16169366297244,NA,NA
Veg,CVD (deaths),75+,Male,-42.063679013799735,NA,NA
Veg,CVD (deaths),75+,Female,-38.01790522509942,NA,NA
Veg,Cancer (cases),20-34,Male,-3.943629957949767,NA,NA
Veg,Cancer (cases),20-34,Female,-3.0468309196915553,NA,NA
Veg,Cancer (cases),35-44,Male,-7.989543337962584,NA,NA
Veg,Cancer (cases),35-44,Female,-3.547650751379114,NA,NA
Veg,Cancer (cases),45-54,Male,-8.641646455158492,NA,NA
Veg,Cancer (cases),45-54,Female,-5.096879764959649,NA,NA
Veg,Cancer (cases),55-64,Male,-5.877983559473111,NA,NA
Veg,Cancer (cases),55-64,Female,-5.385809547330911,NA,NA
Veg,Cancer (cases),65-74,Male,-4.4841329867132895,NA,NA
Veg,Cancer (cases),65-74,Female,-5.050957797717995,NA,NA
Veg,Cancer (cases),75+,Male,-4.777372278030692,NA,NA
Veg,Cancer (cases),75+,Female,-5.695448589310096,NA,NA
Vegan,CVD (deaths),20-34,Male,-82.56010836437521,NA,NA
Vegan,CVD (deaths),20-34,Female,-73.47062386432465,NA,NA
Vegan,CVD (deaths),35-44,Male,-99.33985618295415,NA,NA
Vegan,CVD (deaths),35-44,Female,-85.87896253602305,NA,NA
Vegan,CVD (deaths),45-54,Male,-99.6684830240445,NA,NA
Vegan,CVD (deaths),45-54,Female,-90.63658074610888,NA,NA
Vegan,CVD (deaths),55-64,Male,-88.64706611314207,NA,NA
Vegan,CVD (deaths),55-64,Female,-79.96306555863343,NA,NA
Vegan,CVD (deaths),65-74,Male,-69.34194788790646,NA,NA
Vegan,CVD (deaths),65-74,Female,-69.16169366297244,NA,NA
Vegan,CVD (deaths),75+,Male,-42.063679013799735,NA,NA
Vegan,CVD (deaths),75+,Female,-38.01790522509942,NA,NA
Vegan,Cancer (cases),20-34,Male,-3.443573133310603,NA,NA
Vegan,Cancer (cases),20-34,Female,-2.6631559149896558,NA,NA
Vegan,Cancer (cases),35-44,Male,-6.952046401437791,NA,NA
Vegan,Cancer (cases),35-44,Female,-3.083507704013696,NA,NA
Vegan,Cancer (cases),45-54,Male,-7.4724165486688445,NA,NA
Vegan,Cancer (cases),45-54,Female,-4.508349139053144,NA,NA
Vegan,Cancer (cases),55-64,Male,-5.178105707966062,NA,NA
Vegan,Cancer (cases),55-64,Female,-4.850845005821544,NA,NA
Vegan,Cancer (cases),65-74,Male,-3.9504835208904243,NA,NA
Vegan,Cancer (cases),65-74,Female,-4.49438202247191,NA,NA
Vegan,Cancer (cases),75+,Male,-4.176229354001279,NA,NA
Vegan,Cancer (cases),75+,Female,-4.938101914213194,NA,NA
