year,race_gp,age_gp,sex,subgroup_id,crude_rate
2022,NHW,age_4554,Male,13,66.333600983
2022,NHB,age_4554,Male,14,85.017563747
2022,HIS,age_4554,Male,15,57.991858538
2022,Other,age_4554,Male,16,69.742189738
2022,NHW,age_5564,Female,17,84.580293728
2022,NHB,age_5564,Female,18,98.566584032
2022,HIS,age_5564,Female,19,75.606972252
2022,Other,age_5564,Female,20,73.920915193
2022,NHW,age_5564,Male,21,110.47850318
2022,NHB,age_5564,Male,22,142.39498272
2022,HIS,age_5564,Male,23,112.07210505
2022,Other,age_5564,Male,24,110.0746298
2022,NHW,age_65+,Female,25,119.07728353
2022,NHB,age_65+,Female,26,127.94923101
2022,HIS,age_65+,Female,27,103.26867246
2022,Other,age_65+,Female,28,98.715717752
2022,NHW,age_65+,Male,29,148.12306002
2022,NHB,age_65+,Male,30,183.62269185
2022,HIS,age_65+,Male,31,156.63280725
2022,Other,age_65+,Male,32,135.92206576
2023,NHW,age_2044,Female,1,18.465587091
2023,NHB,age_2044,Female,2,18.556159779
2023,HIS,age_2044,Female,3,13.652400781
2023,Other,age_2044,Female,4,14.534530435
2023,NHW,age_2044,Male,5,21.583634184
2023,NHB,age_2044,Male,6,19.647126466
2023,HIS,age_2044,Male,7,14.10227299
2023,Other,age_2044,Male,8,17.837782461
2023,NHW,age_4554,Female,9,48.07146319
2023,NHB,age_4554,Female,10,63.441828102
2023,HIS,age_4554,Female,11,45.426346191
2023,Other,age_4554,Female,12,46.659339403
2023,NHW,age_4554,Male,13,67.325386269
2023,NHB,age_4554,Male,14,88.243869212
2023,HIS,age_4554,Male,15,61.242718417
2023,Other,age_4554,Male,16,73.355048853
2023,NHW,age_5564,Female,17,88.241005874
2023,NHB,age_5564,Female,18,100.46434632
2023,HIS,age_5564,Female,19,78.390996396
2023,Other,age_5564,Female,20,76.324495802
2023,NHW,age_5564,Male,21,113.26724722
2023,NHB,age_5564,Male,22,145.29927562
2023,HIS,age_5564,Male,23,116.48433527
2023,Other,age_5564,Male,24,112.07999923
2023,NHW,age_65+,Female,25,114.53514261
2023,NHB,age_65+,Female,26,122.95929053
2023,HIS,age_65+,Female,27,99.904604124
2023,Other,age_65+,Female,28,95.2201487
2023,NHW,age_65+,Male,29,141.64666233
2023,NHB,age_65+,Male,30,176.97906539
2023,HIS,age_65+,Male,31,151.53247875
2023,Other,age_65+,Male,32,131.10090604
2024,NHW,age_2044,Female,1,20.073181985
2024,NHB,age_2044,Female,2,20.11755011
2024,HIS,age_2044,Female,3,14.800538961
2024,Other,age_2044,Female,4,15.894233807
2024,NHW,age_2044,Male,5,23.680330164
2024,NHB,age_2044,Male,6,21.442271044
2024,HIS,age_2044,Male,7,15.357454641
2024,Other,age_2044,Male,8,19.690300669
2024,NHW,age_4554,Female,9,48.086637526
2024,NHB,age_4554,Female,10,64.055443203
2024,HIS,age_4554,Female,11,46.825752264
2024,Other,age_4554,Female,12,47.477871051
2024,NHW,age_4554,Male,13,67.910800777
2024,NHB,age_4554,Male,14,91.071515881
2024,HIS,age_4554,Male,15,64.330959655
2024,Other,age_4554,Male,16,76.88747986
2024,NHW,age_5564,Female,17,91.33195695
2024,NHB,age_5564,Female,18,102.07091898
2024,HIS,age_5564,Female,19,80.974214323
2024,Other,age_5564,Female,20,78.310864806
2024,NHW,age_5564,Male,21,115.3554586
2024,NHB,age_5564,Male,22,147.80896928
2024,HIS,age_5564,Male,23,120.77512511
2024,Other,age_5564,Male,24,113.33997343
2024,NHW,age_65+,Female,25,110.16625954
2024,NHB,age_65+,Female,26,118.16395523
2024,HIS,age_65+,Female,27,96.650124607
2024,Other,age_65+,Female,28,91.848359798
2024,NHW,age_65+,Male,29,135.4534328
2024,NHB,age_65+,Male,30,170.57581362
2024,HIS,age_65+,Male,31,146.59823022
2024,Other,age_65+,Male,32,126.4507522
2025,NHW,age_2044,Female,1,21.773545427
2025,NHB,age_2044,Female,2,21.756349037
2025,HIS,age_2044,Female,3,16.018774876
2025,Other,age_2044,Female,4,17.344149876
2025,NHW,age_2044,Male,5,25.91593534
2025,NHB,age_2044,Male,6,23.371792148
2025,HIS,age_2044,Male,7,16.714014636
2025,Other,age_2044,Male,8,21.687462352
2025,NHW,age_4554,Female,9,47.824171228
2025,NHB,age_4554,Female,10,64.519669457
2025,HIS,age_4554,Female,11,48.144639561
2025,Other,age_4554,Female,12,48.116139421
2025,NHW,age_4554,Male,13,68.113754024
2025,NHB,age_4554,Male,14,93.85581403
2025,HIS,age_4554,Male,15,67.421840081
2025,Other,age_4554,Male,16,80.340610194
2025,NHW,age_5564,Female,17,94.045846683
2025,NHB,age_5564,Female,18,103.46097252
2025,HIS,age_5564,Female,19,83.511050625
2025,Other,age_5564,Female,20,80.155342221
2025,NHW,age_5564,Male,21,116.98752107
2025,NHB,age_5564,Male,22,150.10198971
2025,HIS,age_5564,Male,23,125.24132011
2025,Other,age_5564,Male,24,114.15477245
2025,NHW,age_65+,Female,25,105.96402462
2025,NHB,age_65+,Female,26,113.55563433
2025,HIS,age_65+,Female,27,93.501661487
2025,Other,age_65+,Female,28,88.595963809
2025,NHW,age_65+,Male,29,129.53099049
2025,NHB,age_65+,Male,30,164.40423401
2025,HIS,age_65+,Male,31,141.82465084
2025,Other,age_65+,Male,32,121.96554039
2026,NHW,age_2044,Female,1,23.483227004
2026,NHB,age_2044,Female,2,23.316761886
2026,HIS,age_2044,Female,3,17.224650607
2026,Other,age_2044,Female,4,18.811933285
2026,NHW,age_2044,Male,5,28.159790987
2026,NHB,age_2044,Male,6,25.215843566
2026,HIS,age_2044,Male,7,18.028795085
2026,Other,age_2044,Male,8,23.724451377
2026,NHW,age_4554,Female,9,47.254250967
2026,NHB,age_4554,Female,10,64.714814264
2026,HIS,age_4554,Female,11,49.293050193
2026,Other,age_4554,Female,12,48.507378742
2026,NHW,age_4554,Male,13,67.838811361
2026,NHB,age_4554,Male,14,96.221041403
2026,HIS,age_4554,Male,15,70.226870509
2026,Other,age_4554,Male,16,83.516308084
2026,NHW,age_5564,Female,17,96.309325931
2026,NHB,age_5564,Female,18,104.35263813
2026,HIS,age_5564,Female,19,85.637983802
2026,Other,age_5564,Female,20,81.461416809
2026,NHW,age_5564,Male,21,118.03015505
2026,NHB,age_5564,Male,22,151.65882415
2026,HIS,age_5564,Male,23,129.08568169
2026,Other,age_5564,Male,24,114.09645835
2026,NHW,age_65+,Female,25,101.92208254
2026,NHB,age_65+,Female,26,109.12703676
2026,HIS,age_65+,Female,27,90.455761885
2026,Other,age_65+,Female,28,85.458743209
2026,NHW,age_65+,Male,29,123.86749568
2026,NHB,age_65+,Male,30,158.45594835
2026,HIS,age_65+,Male,31,137.20650812
2026,Other,age_65+,Male,32,117.63941922
2027,NHW,age_2044,Female,1,25.223341242
2027,NHB,age_2044,Female,2,24.868236641
2027,HIS,age_2044,Female,3,18.452846322
2027,Other,age_2044,Female,4,20.354852684
2027,NHW,age_2044,Male,5,30.453518385
2027,NHB,age_2044,Male,6,27.077251685
2027,HIS,age_2044,Male,7,19.366729486
2027,Other,age_2044,Male,8,25.921466198
2027,NHW,age_4554,Female,9,46.385037811
2027,NHB,age_4554,Female,10,64.57257463
2027,HIS,age_4554,Female,11,50.254923401
2027,Other,age_4554,Female,12,48.667886523
2027,NHW,age_4554,Male,13,67.061548381
2027,NHB,age_4554,Male,14,98.082622897
2027,HIS,age_4554,Male,15,72.807377312
2027,Other,age_4554,Male,16,86.472661001
2027,NHW,age_5564,Female,17,98.034317775
2027,NHB,age_5564,Female,18,104.87115061
2027,HIS,age_5564,Female,19,87.509087255
2027,Other,age_5564,Female,20,82.432606963
2027,NHW,age_5564,Male,21,118.4516261
2027,NHB,age_5564,Male,22,152.72287804
2027,HIS,age_5564,Male,23,132.73874308
2027,Other,age_5564,Male,24,113.46674661
2027,NHW,age_65+,Female,25,98.034317652
2027,NHB,age_65+,Female,26,104.87115178
2027,HIS,age_65+,Female,27,87.509088884
2027,Other,age_65+,Female,28,82.432608617
2027,NHW,age_65+,Male,29,118.45162601
2027,NHB,age_65+,Male,30,152.72287485
2027,HIS,age_65+,Male,31,132.73874292
2027,Other,age_65+,Male,32,113.46674582
2028,NHW,age_2044,Female,1,26.958614306
2028,NHB,age_2044,Female,2,26.814114971
2028,HIS,age_2044,Female,3,20.121773348
2028,Other,age_2044,Female,4,22.127178931
2028,NHW,age_2044,Male,5,32.980577555
2028,NHB,age_2044,Male,6,30.034756529
2028,HIS,age_2044,Male,7,21.666110229
2028,Other,age_2044,Male,8,29.100373432
2028,NHW,age_4554,Female,9,50.707096534
2028,NHB,age_4554,Female,10,66.700689148
2028,HIS,age_4554,Female,11,52.629876349
2028,Other,age_4554,Female,12,50.935222808
2028,NHW,age_4554,Male,13,70.496647844
2028,NHB,age_4554,Male,14,100.95978285
2028,HIS,age_4554,Male,15,76.390468933
2028,Other,age_4554,Male,16,88.299726261
2028,NHW,age_5564,Female,17,94.294849817
2028,NHB,age_5564,Female,18,100.78124177
2028,HIS,age_5564,Female,19,84.658401521
2028,Other,age_5564,Female,20,79.513630886
2028,NHW,age_5564,Male,21,113.2725552
2028,NHB,age_5564,Male,22,147.19723358
2028,HIS,age_5564,Male,23,128.41646086
2028,Other,age_5564,Male,24,109.44207747
2028,NHW,age_65+,Female,25,94.29484994
2028,NHB,age_65+,Female,26,100.78124046
2028,HIS,age_65+,Female,27,84.658401386
2028,Other,age_65+,Female,28,79.513632559
2028,NHW,age_65+,Male,29,113.27255517
2028,NHB,age_65+,Male,30,147.19723583
2028,HIS,age_65+,Male,31,128.41645876
2028,Other,age_65+,Male,32,109.44207743
2029,NHW,age_2044,Female,1,28.579630772
2029,NHB,age_2044,Female,2,28.613864597
2029,HIS,age_2044,Female,3,21.726629038
2029,Other,age_2044,Female,4,23.852885826
2029,NHW,age_2044,Male,5,35.349238745
2029,NHB,age_2044,Male,6,32.819949256
2029,HIS,age_2044,Male,7,23.888018638
2029,Other,age_2044,Male,8,32.297928649
2029,NHW,age_4554,Female,9,54.425009596
2029,NHB,age_4554,Female,10,68.453841256
2029,HIS,age_4554,Female,11,54.76703709
2029,Other,age_4554,Female,12,52.832478735
2029,NHW,age_4554,Male,13,73.234857717
2029,NHB,age_4554,Male,14,103.3291917
2029,HIS,age_4554,Male,15,79.722031798
2029,Other,age_4554,Male,16,89.467174944
2029,NHW,age_5564,Female,17,90.698022087
2029,NHB,age_5564,Female,18,96.850835869
2029,HIS,age_5564,Female,19,81.900579453
2029,Other,age_5564,Female,20,76.698016424
2029,NHW,age_5564,Male,21,108.31992942
2029,NHB,age_5564,Male,22,141.87151282
2029,HIS,age_5564,Male,23,124.23492116
2029,Other,age_5564,Male,24,105.56016354
2029,NHW,age_65+,Female,25,90.698022053
2029,NHB,age_65+,Female,26,96.850836533
2029,HIS,age_65+,Female,27,81.900579832
2029,Other,age_65+,Female,28,76.698016262
2029,NHW,age_65+,Male,29,108.31992927
2029,NHB,age_65+,Male,30,141.87151125
2029,HIS,age_65+,Male,31,124.23492295
2029,Other,age_65+,Male,32,105.56016148
2030,NHW,age_2044,Female,1,30.150833811
2030,NHB,age_2044,Female,2,30.373348477
2030,HIS,age_2044,Female,3,23.319443019
2030,Other,age_2044,Female,4,25.566558826
2030,NHW,age_2044,Male,5,37.665774776
2030,NHB,age_2044,Male,6,35.6250429
2030,HIS,age_2044,Male,7,26.124095462
2030,Other,age_2044,Male,8,35.561474717
2030,NHW,age_4554,Female,9,57.471621532
2030,NHB,age_4554,Female,10,69.834244383
2030,HIS,age_4554,Female,11,56.645861289
2030,Other,age_4554,Female,12,54.330562257
2030,NHW,age_4554,Male,13,75.234641272
2030,NHB,age_4554,Male,14,105.21497058
2030,HIS,age_4554,Male,15,82.809365207
2030,Other,age_4554,Male,16,90.019077549
2030,NHW,age_5564,Female,17,87.238393232
2030,NHB,age_5564,Female,18,93.073714027
2030,HIS,age_5564,Female,19,79.232595853
2030,Other,age_5564,Female,20,73.982103797
2030,NHW,age_5564,Male,21,103.58384746
2030,NHB,age_5564,Male,22,136.73847994
2030,HIS,age_5564,Male,23,120.18954356
2030,Other,age_5564,Male,24,101.81594134
2030,NHW,age_65+,Female,25,87.238393333
2030,NHB,age_65+,Female,26,93.073713862
2030,HIS,age_65+,Female,27,79.232596554
2030,Other,age_65+,Female,28,73.982102439
2030,NHW,age_65+,Male,29,103.58384753
2030,NHB,age_65+,Male,30,136.73848022
2030,HIS,age_65+,Male,31,120.18954193
2030,Other,age_65+,Male,32,101.81594024
2031,NHW,age_2044,Female,1,31.623938809
2031,NHB,age_2044,Female,2,32.021268578
2031,HIS,age_2044,Female,3,24.857838399
2031,Other,age_2044,Female,4,27.233224966
2031,NHW,age_2044,Male,5,39.851494658
2031,NHB,age_2044,Male,6,38.302314674
2031,HIS,age_2044,Male,7,28.277009292
2031,Other,age_2044,Male,8,38.824907571
2031,NHW,age_4554,Female,9,59.76598562
2031,NHB,age_4554,Female,10,70.716033378
2031,HIS,age_4554,Female,11,58.174690928
2031,Other,age_4554,Female,12,55.449090703
2031,NHW,age_4554,Male,13,76.435836241
2031,NHB,age_4554,Male,14,106.3936861
2031,HIS,age_4554,Male,15,85.411570408
2031,Other,age_4554,Male,16,89.9639227
2031,NHW,age_5564,Female,17,83.910730384
2031,NHB,age_5564,Female,18,89.443897919
2031,HIS,age_5564,Female,19,76.651524662
2031,Other,age_5564,Female,20,71.362362509
2031,NHW,age_5564,Male,21,99.054841796
2031,NHB,age_5564,Male,22,131.7911655
2031,HIS,age_5564,Male,23,116.27589148
2031,Other,age_5564,Male,24,98.204525439
2031,NHW,age_65+,Female,25,83.910730476
2031,NHB,age_65+,Female,26,89.443897505
2031,HIS,age_65+,Female,27,76.651524031
2031,Other,age_65+,Female,28,71.362361453
2031,NHW,age_65+,Male,29,99.054841986
2031,NHB,age_65+,Male,30,131.79116694
2031,HIS,age_65+,Male,31,116.27588993
2031,Other,age_65+,Male,32,98.20452485
2032,NHW,age_2044,Female,1,32.991991124
2032,NHB,age_2044,Female,2,33.601287737
2032,HIS,age_2044,Female,3,26.355271608
2032,Other,age_2044,Female,4,28.877387962
2032,NHW,age_2044,Male,5,41.911385846
2032,NHB,age_2044,Male,6,40.953274504
2032,HIS,age_2044,Male,7,30.372894834
2032,Other,age_2044,Male,8,42.121050744
2032,NHW,age_4554,Female,9,61.611546673
2032,NHB,age_4554,Female,10,71.196610319
2032,HIS,age_4554,Female,11,59.438309885
2032,Other,age_4554,Female,12,56.252110834
2032,NHW,age_4554,Male,13,77.133394663
2032,NHB,age_4554,Male,14,107.00437605
2032,HIS,age_4554,Male,15,87.627279922
2032,Other,age_4554,Male,16,89.363574045
2032,NHW,age_5564,Female,17,80.709999325
2032,NHB,age_5564,Female,18,85.955642607
2032,HIS,age_5564,Female,19,74.154533382
2032,Other,age_5564,Female,20,68.835388427
2032,NHW,age_5564,Male,21,94.723858342
2032,NHB,age_5564,Male,22,127.02284733
2032,HIS,age_5564,Male,23,112.48967786
2032,Other,age_5564,Male,24,94.721209723
2032,NHW,age_65+,Female,25,80.709999036
2032,NHB,age_65+,Female,26,85.955640716
2032,HIS,age_65+,Female,27,74.154532949
2032,Other,age_65+,Female,28,68.835386074
2032,NHW,age_65+,Male,29,94.723858087
2032,NHB,age_65+,Male,30,127.02284575
2032,HIS,age_65+,Male,31,112.48967869
2032,Other,age_65+,Male,32,94.721209285
2033,NHW,age_2044,Female,1,34.121063822
2033,NHB,age_2044,Female,2,35.440547783
2033,HIS,age_2044,Female,3,27.795680082
2033,Other,age_2044,Female,4,30.418835965
2033,NHW,age_2044,Male,5,43.743083527
2033,NHB,age_2044,Male,6,43.922206271
2033,HIS,age_2044,Male,7,32.547355331
2033,Other,age_2044,Male,8,45.101189755
2033,NHW,age_4554,Female,9,65.297551719
2033,NHB,age_4554,Female,10,73.978059801
2033,HIS,age_4554,Female,11,62.146179499
2033,Other,age_4554,Female,12,58.545933129
2033,NHW,age_4554,Male,13,80.482116623
2033,NHB,age_4554,Male,14,110.72267352
2033,HIS,age_4554,Male,15,92.156404774
2033,Other,age_4554,Male,16,90.331530453
2033,NHW,age_5564,Female,17,80.709999237
2033,NHB,age_5564,Female,18,85.95564177
2033,HIS,age_5564,Female,19,74.15453424
2033,Other,age_5564,Female,20,68.835386907
2033,NHW,age_5564,Male,21,94.723858319
2033,NHB,age_5564,Male,22,127.02284919
2033,HIS,age_5564,Male,23,112.48967634
2033,Other,age_5564,Male,24,94.72121073
2033,NHW,age_65+,Female,25,80.709999458
2033,NHB,age_65+,Female,26,85.955642669
2033,HIS,age_65+,Female,27,74.154533233
2033,Other,age_65+,Female,28,68.835387562
2033,NHW,age_65+,Male,29,94.723858281
2033,NHB,age_65+,Male,30,127.02284716
2033,HIS,age_65+,Male,31,112.48967743
2033,Other,age_65+,Male,32,94.721213421
2034,NHW,age_2044,Female,1,35.270966028
2034,NHB,age_2044,Female,2,37.40045187
2034,HIS,age_2044,Female,3,29.267284536
2034,Other,age_2044,Female,4,32.01685658
2034,NHW,age_2044,Male,5,45.622202394
2034,NHB,age_2044,Male,6,47.092277503
2034,HIS,age_2044,Male,7,34.759170048
2034,Other,age_2044,Male,8,48.220163741
2034,NHW,age_4554,Female,9,69.090393159
2034,NHB,age_4554,Female,10,76.769387147
2034,HIS,age_4554,Female,11,64.941125869
2034,Other,age_4554,Female,12,60.95248883
2034,NHW,age_4554,Male,13,83.946968072
2034,NHB,age_4554,Male,14,114.49096605
2034,HIS,age_4554,Male,15,96.855712859
2034,Other,age_4554,Male,16,91.35751887
2034,NHW,age_5564,Female,17,80.709999195
2034,NHB,age_5564,Female,18,85.955642165
2034,HIS,age_5564,Female,19,74.154533743
2034,Other,age_5564,Female,20,68.835387527
2034,NHW,age_5564,Male,21,94.723858497
2034,NHB,age_5564,Male,22,127.02284886
2034,HIS,age_5564,Male,23,112.48967677
2034,Other,age_5564,Male,24,94.721208543
2034,NHW,age_65+,Female,25,80.70999921
2034,NHB,age_65+,Female,26,85.95564065
2034,HIS,age_65+,Female,27,74.154533432
2034,Other,age_65+,Female,28,68.835392272
2034,NHW,age_65+,Male,29,94.723858193
2034,NHB,age_65+,Male,30,127.02285089
2034,HIS,age_65+,Male,31,112.48967825
2034,Other,age_65+,Male,32,94.721208819
2035,NHW,age_2044,Female,1,36.459917573
2035,NHB,age_2044,Female,2,39.491045684
2035,HIS,age_2044,Female,3,30.83267131
2035,Other,age_2044,Female,4,33.648903549
2035,NHW,age_2044,Male,5,47.5698138
2035,NHB,age_2044,Male,6,50.525134816
2035,HIS,age_2044,Male,7,37.134870563
2035,Other,age_2044,Male,8,51.45233626
2035,NHW,age_4554,Female,9,73.07803187
2035,NHB,age_4554,Female,10,79.809229084
2035,HIS,age_4554,Female,11,67.941977673
2035,Other,age_4554,Female,12,63.525005922
2035,NHW,age_4554,Male,13,87.62771965
2035,NHB,age_4554,Male,14,118.64243791
2035,HIS,age_4554,Male,15,101.96160009
2035,Other,age_4554,Male,16,92.45303178
2035,NHW,age_5564,Female,17,80.709999273
2035,NHB,age_5564,Female,18,85.955642421
2035,HIS,age_5564,Female,19,74.154533749
2035,Other,age_5564,Female,20,68.835387607
2035,NHW,age_5564,Male,21,94.723858378
2035,NHB,age_5564,Male,22,127.02284796
2035,HIS,age_5564,Male,23,112.48967764
2035,Other,age_5564,Male,24,94.721210649
2035,NHW,age_65+,Female,25,80.709999037
2035,NHB,age_65+,Female,26,85.955640504
2035,HIS,age_65+,Female,27,74.154533278
2035,Other,age_65+,Female,28,68.835384327
2035,NHW,age_65+,Male,29,94.723858155
2035,NHB,age_65+,Male,30,127.02285013
2035,HIS,age_65+,Male,31,112.48967408
2035,Other,age_65+,Male,32,94.721208692
2036,NHW,age_2044,Female,1,37.646681122
2036,NHB,age_2044,Female,2,41.604516985
2036,HIS,age_2044,Female,3,32.430307316
2036,Other,age_2044,Female,4,35.290994323
