year,race_gp,age_gp,sex,subgroup_id,crude_rate
2020,HIS,age_65+,Male,31,12.605717135
2020,Other,age_65+,Male,32,7.3092586375
2021,NHW,age_2044,Female,1,0.2220467625
2021,NHB,age_2044,Female,2,0.0435711734
2021,HIS,age_2044,Female,3,0.0723624347
2021,Other,age_2044,Female,4,0.0536903716
2021,NHW,age_2044,Male,5,1.246776142
2021,NHB,age_2044,Male,6,0.2084411424
2021,HIS,age_2044,Male,7,0.4818677824
2021,Other,age_2044,Male,8,0.3857512905
2021,NHW,age_4554,Female,9,1.3284204586
2021,NHB,age_4554,Female,10,0.4077362455
2021,HIS,age_4554,Female,11,0.4583927265
2021,Other,age_4554,Female,12,0.3560948074
2021,NHW,age_4554,Male,13,9.5179638885
2021,NHB,age_4554,Male,14,1.8585723618
2021,HIS,age_4554,Male,15,3.2420545021
2021,Other,age_4554,Male,16,2.3947843601
2021,NHW,age_5564,Female,17,2.886179995
2021,NHB,age_5564,Female,18,0.994388851
2021,HIS,age_5564,Female,19,1.2430458839
2021,Other,age_5564,Female,20,0.7643501137
2021,NHW,age_5564,Male,21,21.096741721
2021,NHB,age_5564,Male,22,3.9768823956
2021,HIS,age_5564,Male,23,8.106582745
2021,Other,age_5564,Male,24,5.1336163648
2021,NHW,age_65+,Female,25,4.3396996571
2021,NHB,age_65+,Female,26,1.4236121471
2021,HIS,age_65+,Female,27,2.0473319418
2021,Other,age_65+,Female,28,1.0579978254
2021,NHW,age_65+,Male,29,30.334630954
2021,NHB,age_65+,Male,30,5.2690249778
2021,HIS,age_65+,Male,31,12.570640122
2021,Other,age_65+,Male,32,7.400337977
2022,NHW,age_2044,Female,1,0.2541261762
2022,NHB,age_2044,Female,2,0.0487872287
2022,HIS,age_2044,Female,3,0.0794802278
2022,Other,age_2044,Female,4,0.0602858094
2022,NHW,age_2044,Male,5,1.4120322088
2022,NHB,age_2044,Male,6,0.2305261639
2022,HIS,age_2044,Male,7,0.5309758326
2022,Other,age_2044,Male,8,0.4289955473
2022,NHW,age_4554,Female,9,1.4574373811
2022,NHB,age_4554,Female,10,0.4629856834
2022,HIS,age_4554,Female,11,0.5142592956
2022,Other,age_4554,Female,12,0.3910860374
2022,NHW,age_4554,Male,13,10.533795565
2022,NHB,age_4554,Male,14,2.071663661
2022,HIS,age_4554,Male,15,3.6704357564
2022,Other,age_4554,Male,16,2.6280926056
2022,NHW,age_5564,Female,17,3.152083585
2022,NHB,age_5564,Female,18,1.0560419493
2022,HIS,age_5564,Female,19,1.3511405704
2022,Other,age_5564,Female,20,0.8097997311
2022,NHW,age_5564,Male,21,22.74073246
2022,NHB,age_5564,Male,22,4.1561676925
2022,HIS,age_5564,Male,23,8.7596156613
2022,Other,age_5564,Male,24,5.5424080419
2022,NHW,age_65+,Female,25,4.3719462881
2022,NHB,age_65+,Female,26,1.4110742293
2022,HIS,age_65+,Female,27,2.0240174803
2022,Other,age_65+,Female,28,1.0580009969
2022,NHW,age_65+,Male,29,30.56972582
2022,NHB,age_65+,Male,30,5.2414678788
2022,HIS,age_65+,Male,31,12.535664635
2022,Other,age_65+,Male,32,7.4925566655
2023,NHW,age_2044,Female,1,0.287768748
2023,NHB,age_2044,Female,2,0.0540329731
2023,HIS,age_2044,Female,3,0.0865602281
2023,Other,age_2044,Female,4,0.066817573
2023,NHW,age_2044,Male,5,1.5776313816
2023,NHB,age_2044,Male,6,0.2517553854
2023,HIS,age_2044,Male,7,0.5802438102
2023,Other,age_2044,Male,8,0.4720304463
2023,NHW,age_4554,Female,9,1.5853070935
2023,NHB,age_4554,Female,10,0.5183573946
2023,HIS,age_4554,Female,11,0.5721406148
2023,Other,age_4554,Female,12,0.4284772948
2023,NHW,age_4554,Male,13,11.554912171
2023,NHB,age_4554,Male,14,2.2896530719
2023,HIS,age_4554,Male,15,4.1307532868
2023,Other,age_4554,Male,16,2.8836617158
2023,NHW,age_5564,Female,17,3.4218469591
2023,NHB,age_5564,Female,18,1.1157172175
2023,HIS,age_5564,Female,19,1.459060814
2023,Other,age_5564,Female,20,0.8568526081
2023,NHW,age_5564,Male,21,24.437886937
2023,NHB,age_5564,Male,22,4.3375092909
2023,HIS,age_5564,Male,23,9.4234825755
2023,Other,age_5564,Male,24,5.9784760273
2023,NHW,age_65+,Female,25,4.4044324206
2023,NHB,age_65+,Female,26,1.398645082
2023,HIS,age_65+,Female,27,2.0009689031
2023,Other,age_65+,Female,28,1.0580005092
2023,NHW,age_65+,Male,29,30.806642421
2023,NHB,age_65+,Male,30,5.2140541079
2023,HIS,age_65+,Male,31,12.500783513
2023,Other,age_65+,Male,32,7.5859197693
2024,NHW,age_2044,Female,1,0.3232931601
2024,NHB,age_2044,Female,2,0.0594602487
2024,HIS,age_2044,Female,3,0.0936248757
2024,Other,age_2044,Female,4,0.0735046271
2024,NHW,age_2044,Male,5,1.7451340804
2024,NHB,age_2044,Male,6,0.2726545805
2024,HIS,age_2044,Male,7,0.6293333212
2024,Other,age_2044,Male,8,0.5162747235
2024,NHW,age_4554,Female,9,1.7169670658
2024,NHB,age_4554,Female,10,0.5735355578
2024,HIS,age_4554,Female,11,0.6314542355
2024,Other,age_4554,Female,12,0.4673875593
2024,NHW,age_4554,Male,13,12.621960057
2024,NHB,age_4554,Male,14,2.5105719762
2024,HIS,age_4554,Male,15,4.6173520769
2024,Other,age_4554,Male,16,3.1596066611
2024,NHW,age_5564,Female,17,3.6931401336
2024,NHB,age_5564,Female,18,1.1755380244
2024,HIS,age_5564,Female,19,1.5690035053
2024,Other,age_5564,Female,20,0.9045558005
2024,NHW,age_5564,Male,21,26.174373669
2024,NHB,age_5564,Male,22,4.5241020569
2024,HIS,age_5564,Male,23,10.11606414
2024,Other,age_5564,Male,24,6.4314692172
2024,NHW,age_65+,Female,25,4.4371598223
2024,NHB,age_65+,Female,26,1.3863261032
2024,HIS,age_65+,Female,27,1.9781802176
2024,Other,age_65+,Female,28,1.0579985657
2024,NHW,age_65+,Male,29,31.045395402
2024,NHB,age_65+,Male,30,5.1867844604
2024,HIS,age_65+,Male,31,12.465998695
2024,Other,age_65+,Male,32,7.6804527477
2025,NHW,age_2044,Female,1,0.3619998357
2025,NHB,age_2044,Female,2,0.0652353083
2025,HIS,age_2044,Female,3,0.1011425635
2025,Other,age_2044,Female,4,0.0805141271
2025,NHW,age_2044,Male,5,1.9216168195
2025,NHB,age_2044,Male,6,0.2942824111
2025,HIS,age_2044,Male,7,0.6825773933
2025,Other,age_2044,Male,8,0.5627548501
2025,NHW,age_4554,Female,9,1.8548121099
2025,NHB,age_4554,Female,10,0.6331964128
2025,HIS,age_4554,Female,11,0.6947138274
2025,Other,age_4554,Female,12,0.5086222892
2025,NHW,age_4554,Male,13,13.763518401
2025,NHB,age_4554,Male,14,2.7546187715
2025,HIS,age_4554,Male,15,5.152886198
2025,Other,age_4554,Male,16,3.4586951492
2025,NHW,age_5564,Female,17,3.9722599504
2025,NHB,age_5564,Female,18,1.2363512529
2025,HIS,age_5564,Female,19,1.6852107367
2025,Other,age_5564,Female,20,0.9559928036
2025,NHW,age_5564,Male,21,27.999785235
2025,NHB,age_5564,Male,22,4.7213062857
2025,HIS,age_5564,Male,23,10.866749057
2025,Other,age_5564,Male,24,6.9310272428
2025,NHW,age_65+,Female,25,4.4701308677
2025,NHB,age_65+,Female,26,1.3741149643
2025,HIS,age_65+,Female,27,1.9556521954
2025,Other,age_65+,Female,28,1.0580003815
2025,NHW,age_65+,Male,29,31.285998712
2025,NHB,age_65+,Male,30,5.1596577013
2025,HIS,age_65+,Male,31,12.431314181
2025,Other,age_65+,Male,32,7.7761622828
2026,NHW,age_2044,Female,1,0.4019530503
2026,NHB,age_2044,Female,2,0.0707951581
2026,HIS,age_2044,Female,3,0.1085180928
2026,Other,age_2044,Female,4,0.0874396331
2026,NHW,age_2044,Male,5,2.0938792982
2026,NHB,age_2044,Male,6,0.3135901716
2026,HIS,age_2044,Male,7,0.7337833966
2026,Other,age_2044,Male,8,0.6084841799
2026,NHW,age_4554,Female,9,1.9920038665
2026,NHB,age_4554,Female,10,0.6937249883
2026,HIS,age_4554,Female,11,0.7590807031
2026,Other,age_4554,Female,12,0.5498593136
2026,NHW,age_4554,Male,13,14.909070805
2026,NHB,age_4554,Male,14,3.0010902666
2026,HIS,age_4554,Male,15,5.7039423932
2026,Other,age_4554,Male,16,3.7671536734
2026,NHW,age_5564,Female,17,4.2553133047
2026,NHB,age_5564,Female,18,1.2940878884
2026,HIS,age_5564,Female,19,1.7980205349
2026,Other,age_5564,Female,20,1.0064167967
2026,NHW,age_5564,Male,21,29.873749244
2026,NHB,age_5564,Male,22,4.9130932649
2026,HIS,age_5564,Male,23,11.602143628
2026,Other,age_5564,Male,24,7.4336687599
2026,NHW,age_65+,Female,25,4.5033461613
2026,NHB,age_65+,Female,26,1.3620121097
2026,HIS,age_65+,Female,27,1.9333812997
2026,Other,age_65+,Female,28,1.0580014627
2026,NHW,age_65+,Male,29,31.528467136
2026,NHB,age_65+,Male,30,5.1326759531
2026,HIS,age_65+,Male,31,12.396722953
2026,Other,age_65+,Male,32,7.8730618209
2027,NHW,age_2044,Female,1,0.4437286796
2027,NHB,age_2044,Female,2,0.0763918942
2027,HIS,age_2044,Female,3,0.1160031713
2027,Other,age_2044,Female,4,0.0945858092
2027,NHW,age_2044,Male,5,2.2660591548
2027,NHB,age_2044,Male,6,0.3320477471
2027,HIS,age_2044,Male,7,0.7857663347
2027,Other,age_2044,Male,8,0.6566303252
2027,NHW,age_4554,Female,9,2.1214257325
2027,NHB,age_4554,Female,10,0.7520001504
2027,HIS,age_4554,Female,11,0.824000017
2027,Other,age_4554,Female,12,0.5919992549
2027,NHW,age_4554,Male,13,15.994200609
2027,NHB,age_4554,Male,14,3.243352135
2027,HIS,age_4554,Male,15,6.2786767652
2027,Other,age_4554,Male,16,4.0909573873
2027,NHW,age_5564,Female,17,4.5368087984
2027,NHB,age_5564,Female,18,1.3500143702
2027,HIS,age_5564,Female,19,1.9113641921
2027,Other,age_5564,Female,20,1.0580003213
2027,NHW,age_5564,Male,21,31.772813919
2027,NHB,age_5564,Male,22,5.1058300156
2027,HIS,age_5564,Male,23,12.362229609
2027,Other,age_5564,Male,24,7.9711709437
2027,NHW,age_65+,Female,25,4.5368089765
2027,NHB,age_65+,Female,26,1.3500135598
2027,HIS,age_65+,Female,27,1.9113639972
2027,Other,age_65+,Female,28,1.0579992885
2027,NHW,age_65+,Male,29,31.772813638
2027,NHB,age_65+,Male,30,5.1058297637
2027,HIS,age_65+,Male,31,12.362231693
2027,Other,age_65+,Male,32,7.9711673772
2028,NHW,age_2044,Female,1,0.5303640027
2028,NHB,age_2044,Female,2,0.1017345758
2028,HIS,age_2044,Female,3,0.1427635463
2028,Other,age_2044,Female,4,0.1149790764
2028,NHW,age_2044,Male,5,2.8313878611
2028,NHB,age_2044,Male,6,0.4263380701
2028,HIS,age_2044,Male,7,0.9809532692
2028,Other,age_2044,Male,8,0.7909450281
2028,NHW,age_4554,Female,9,2.4125558444
2028,NHB,age_4554,Female,10,0.8102760488
2028,HIS,age_4554,Female,11,0.9174976331
2028,Other,age_4554,Female,12,0.635438354
2028,NHW,age_4554,Male,13,17.777678303
2028,NHB,age_4554,Male,14,3.4142481979
2028,HIS,age_4554,Male,15,6.8469386864
2028,Other,age_4554,Male,16,4.4984301143
2028,NHW,age_5564,Female,17,4.57051996
2028,NHB,age_5564,Female,18,1.3381240726
2028,HIS,age_5564,Female,19,1.8895966218
2028,Other,age_5564,Female,20,1.0579989014
2028,NHW,age_5564,Male,21,32.019054793
2028,NHB,age_5564,Male,22,5.0791252106
2028,HIS,age_5564,Male,23,12.327831848
2028,Other,age_5564,Male,24,8.0705013843
2028,NHW,age_65+,Female,25,4.5705199365
2028,NHB,age_65+,Female,26,1.3381239585
2028,HIS,age_65+,Female,27,1.8895968149
2028,Other,age_65+,Female,28,1.0580010949
2028,NHW,age_65+,Male,29,32.019054788
2028,NHB,age_65+,Male,30,5.0791249225
2028,HIS,age_65+,Male,31,12.327832059
2028,Other,age_65+,Male,32,8.070499697
2029,NHW,age_2044,Female,1,0.6172540199
2029,NHB,age_2044,Female,2,0.1263244867
2029,HIS,age_2044,Female,3,0.1695436534
2029,Other,age_2044,Female,4,0.1352152348
2029,NHW,age_2044,Male,5,3.3909973759
2029,NHB,age_2044,Male,6,0.5174467586
2029,HIS,age_2044,Male,7,1.1813906798
2029,Other,age_2044,Male,8,0.9283789134
2029,NHW,age_4554,Female,9,2.7025325531
2029,NHB,age_4554,Female,10,0.8669907667
2029,HIS,age_4554,Female,11,1.0108260444
2029,Other,age_4554,Female,12,0.6792285167
2029,NHW,age_4554,Male,13,19.586107815
2029,NHB,age_4554,Male,14,3.5847434453
2029,HIS,age_4554,Male,15,7.4247690375
2029,Other,age_4554,Male,16,4.9169580807
2029,NHW,age_5564,Female,17,4.604481576
2029,NHB,age_5564,Female,18,1.3263377516
2029,HIS,age_5564,Female,19,1.8680779849
2029,Other,age_5564,Female,20,1.0580014312
2029,NHW,age_5564,Male,21,32.267204074
2029,NHB,age_5564,Male,22,5.0525617067
2029,HIS,age_5564,Male,23,12.293529891
2029,Other,age_5564,Male,24,8.1710684901
2029,NHW,age_65+,Female,25,4.6044816494
2029,NHB,age_65+,Female,26,1.3263383461
2029,HIS,age_65+,Female,27,1.8680790873
2029,Other,age_65+,Female,28,1.0580001153
2029,NHW,age_65+,Male,29,32.267204011
2029,NHB,age_65+,Male,30,5.0525608198
2029,HIS,age_65+,Male,31,12.293529237
2029,Other,age_65+,Male,32,8.1710670427
2030,NHW,age_2044,Female,1,0.7083813584
2030,NHB,age_2044,Female,2,0.1516714463
2030,HIS,age_2044,Female,3,0.1971410387
2030,Other,age_2044,Female,4,0.1557879349
2030,NHW,age_2044,Male,5,3.974589951
2030,NHB,age_2044,Male,6,0.6121132631
2030,HIS,age_2044,Male,7,1.3948565829
2030,Other,age_2044,Male,8,1.071769963
2030,NHW,age_4554,Female,9,2.9849500514
2030,NHB,age_4554,Female,10,0.92176847
2030,HIS,age_4554,Female,11,1.1031402691
2030,Other,age_4554,Female,12,0.7225302842
2030,NHW,age_4554,Male,13,21.379061926
2030,NHB,age_4554,Male,14,3.7547012526
2030,HIS,age_4554,Male,15,8.0125118561
2030,Other,age_4554,Male,16,5.34800897
2030,NHW,age_5564,Female,17,4.6386955266
2030,NHB,age_5564,Female,18,1.3146564482
2030,HIS,age_5564,Female,19,1.8468040693
2030,Other,age_5564,Female,20,1.0579995516
2030,NHW,age_5564,Male,21,32.517276376
2030,NHB,age_5564,Male,22,5.0261359108
2030,HIS,age_5564,Male,23,12.259322204
2030,Other,age_5564,Male,24,8.2728920235
2030,NHW,age_65+,Female,25,4.6386954926
2030,NHB,age_65+,Female,26,1.3146565187
2030,HIS,age_65+,Female,27,1.846802419
2030,Other,age_65+,Female,28,1.0579998331
2030,NHW,age_65+,Male,29,32.517276374
2030,NHB,age_65+,Male,30,5.0261359735
2030,HIS,age_65+,Male,31,12.259324629
2030,Other,age_65+,Male,32,8.2728871447
2031,NHW,age_2044,Female,1,0.7996039823
2031,NHB,age_2044,Female,2,0.1764641994
2031,HIS,age_2044,Female,3,0.2246358618
2031,Other,age_2044,Female,4,0.1760604428
2031,NHW,age_2044,Male,5,4.5461886361
2031,NHB,age_2044,Male,6,0.7040673388
2031,HIS,age_2044,Male,7,1.6108081841
2031,Other,age_2044,Male,8,1.2161056393
2031,NHW,age_4554,Female,9,3.2512394906
2031,NHB,age_4554,Female,10,0.9719199338
2031,HIS,age_4554,Female,11,1.1910139496
2031,Other,age_4554,Female,12,0.7651380784
2031,NHW,age_4554,Male,13,23.095608119
2031,NHB,age_4554,Male,14,3.913420054
2031,HIS,age_4554,Male,15,8.5812890481
2031,Other,age_4554,Male,16,5.7837973905
2031,NHW,age_5564,Female,17,4.6731638067
2031,NHB,age_5564,Female,18,1.3030762071
2031,HIS,age_5564,Female,19,1.8257730817
2031,Other,age_5564,Female,20,1.0579993206
2031,NHW,age_5564,Male,21,32.769286878
2031,NHB,age_5564,Male,22,4.999849918
2031,HIS,age_5564,Male,23,12.225212299
2031,Other,age_5564,Male,24,8.3759816028
2031,NHW,age_65+,Female,25,4.6731636609
2031,NHB,age_65+,Female,26,1.3030760906
2031,HIS,age_65+,Female,27,1.825772093
2031,Other,age_65+,Female,28,1.0580019847
2031,NHW,age_65+,Male,29,32.769287003
2031,NHB,age_65+,Male,30,4.9998520314
2031,HIS,age_65+,Male,31,12.225210066
2031,Other,age_65+,Male,32,8.3759816266
2032,NHW,age_2044,Female,1,0.8941228105
2032,NHB,age_2044,Female,2,0.2021405373
2032,HIS,age_2044,Female,3,0.252511277
2032,Other,age_2044,Female,4,0.196579651
2032,NHW,age_2044,Male,5,5.1368004423
2032,NHB,age_2044,Male,6,0.7989120693
2032,HIS,age_2044,Male,7,1.8341950512
2032,Other,age_2044,Male,8,1.3641334491
2032,NHW,age_4554,Female,9,3.515070474
2032,NHB,age_4554,Female,10,1.0184107927
2032,HIS,age_4554,Female,11,1.2767548194
2032,Other,age_4554,Female,12,0.8077133969
2032,NHW,age_4554,Male,13,24.821770678
2032,NHB,age_4554,Male,14,4.0640538118
2032,HIS,age_4554,Male,15,9.139336628
2032,Other,age_4554,Male,16,6.2287845447
2032,NHW,age_5564,Female,17,4.7078881248
2032,NHB,age_5564,Female,18,1.2915986073
2032,HIS,age_5564,Female,19,1.8049801032
2032,Other,age_5564,Female,20,1.0579982674
2032,NHW,age_5564,Male,21,33.023250524
2032,NHB,age_5564,Male,22,4.9737005235
2032,HIS,age_5564,Male,23,12.191194126
2032,Other,age_5564,Male,24,8.4803561018
2032,NHW,age_65+,Female,25,4.7078881163
2032,NHB,age_65+,Female,26,1.2915989263
2032,HIS,age_65+,Female,27,1.8049805285
2032,Other,age_65+,Female,28,1.0580007507
2032,NHW,age_65+,Male,29,33.023250486
2032,NHB,age_65+,Male,30,4.9736990251
2032,HIS,age_65+,Male,31,12.191194947
2032,Other,age_65+,Male,32,8.4803588299
2033,NHW,age_2044,Female,1,0.9763362376
2033,NHB,age_2044,Female,2,0.228245747
2033,HIS,age_2044,Female,3,0.2806593841
2033,Other,age_2044,Female,4,0.2173762115
2033,NHW,age_2044,Male,5,5.7305175827
2033,NHB,age_2044,Male,6,0.9029586551
2033,HIS,age_2044,Male,7,2.054084034
2033,Other,age_2044,Male,8,1.5095915557
2033,NHW,age_4554,Female,9,3.7452845453
2033,NHB,age_4554,Female,10,1.0698949303
2033,HIS,age_4554,Female,11,1.3739516852
2033,Other,age_4554,Female,12,0.8533393447
2033,NHW,age_4554,Male,13,26.383098242
2033,NHB,age_4554,Male,14,4.2330146887
2033,HIS,age_4554,Male,15,9.6952865525
2033,Other,age_4554,Male,16,6.6355727405
2033,NHW,age_5564,Female,17,4.7078882616
2033,NHB,age_5564,Female,18,1.2915984474
2033,HIS,age_5564,Female,19,1.8049803191
2033,Other,age_5564,Female,20,1.0579996165
2033,NHW,age_5564,Male,21,33.02325039
2033,NHB,age_5564,Male,22,4.9737000418
2033,HIS,age_5564,Male,23,12.191194667
2033,Other,age_5564,Male,24,8.4803554502
2033,NHW,age_65+,Female,25,4.7078881051
2033,NHB,age_65+,Female,26,1.291600821
2033,HIS,age_65+,Female,27,1.8049786254
2033,Other,age_65+,Female,28,1.058001114
2033,NHW,age_65+,Male,29,33.023249871
2033,NHB,age_65+,Male,30,4.9737006817
2033,HIS,age_65+,Male,31,12.191192706
2033,Other,age_65+,Male,32,8.4803565903
2034,NHW,age_2044,Female,1,1.0601234044
2034,NHB,age_2044,Female,2,0.2555184929
2034,HIS,age_2044,Female,3,0.3091349555
2034,Other,age_2044,Female,4,0.2388451211
2034,NHW,age_2044,Male,5,6.3378749062
2034,NHB,age_2044,Male,6,1.0120292588
2034,HIS,age_2044,Male,7,2.2768662619
2034,Other,age_2044,Male,8,1.6611017491
2034,NHW,age_4554,Female,9,3.9821711543
2034,NHB,age_4554,Female,10,1.1215612674
2034,HIS,age_4554,Female,11,1.4742730809
2034,Other,age_4554,Female,12,0.9012060493
2034,NHW,age_4554,Male,13,27.998570663
2034,NHB,age_4554,Male,14,4.4042455173
2034,HIS,age_4554,Male,15,10.272126591
2034,Other,age_4554,Male,16,7.0667492967
2034,NHW,age_5564,Female,17,4.7078879809
2034,NHB,age_5564,Female,18,1.2915988007
2034,HIS,age_5564,Female,19,1.8049810105
2034,Other,age_5564,Female,20,1.0579997006
2034,NHW,age_5564,Male,21,33.023250292
2034,NHB,age_5564,Male,22,4.9737014629
2034,HIS,age_5564,Male,23,12.191195771
2034,Other,age_5564,Male,24,8.4803581472
2034,NHW,age_65+,Female,25,4.7078880018
2034,NHB,age_65+,Female,26,1.2915981881
2034,HIS,age_65+,Female,27,1.8049804046
2034,Other,age_65+,Female,28,1.0579968149
2034,NHW,age_65+,Male,29,33.023250507
2034,NHB,age_65+,Male,30,4.9737015075
2034,HIS,age_65+,Male,31,12.191197502
2034,Other,age_65+,Male,32,8.4803558794
2035,NHW,age_2044,Female,1,1.1480552339
2035,NHB,age_2044,Female,2,0.2845943174
2035,HIS,age_2044,Female,3,0.3394648713
2035,Other,age_2044,Female,4,0.261151703
2035,NHW,age_2044,Male,5,6.9790284261
2035,NHB,age_2044,Male,6,1.1301065348
2035,HIS,age_2044,Male,7,2.5186020385
2035,Other,age_2044,Male,8,1.8195404877
2035,NHW,age_4554,Female,9,4.2312241401
2035,NHB,age_4554,Female,10,1.1778291763
2035,HIS,age_4554,Female,11,1.5819861635
2035,Other,age_4554,Female,12,0.9523740723
2035,NHW,age_4554,Male,13,29.714705614
2035,NHB,age_4554,Male,14,4.5928913222
2035,HIS,age_4554,Male,15,10.898874427
2035,Other,age_4554,Male,16,7.5271441385
