diet_pattern,sex_gp,BLUEWATER,CED,GHG,WATER,Food_price
Med,Female,113.503555176808,12.096654343638,0.79972172370702,1019.87853527383,5.98366179852802
Med,Male,94.4702211412371,11.7879706249705,0.35546250665371,920.504151947258,5.18232413862984
US,Female,93.0936241897298,6.67600793836363,0.646578352718783,778.782566514599,3.67893363670741
US,Male,74.4939492959255,6.21526087994258,0.211314697925377,690.641793739335,3.00302663547037
Veg,Female,45.831829287889,-3.97298842411825,-1.01491914971923,613.197361904573,-2.10345014950602
Veg,Male,25.7120831107878,-4.73039055219751,-1.47906744586938,523.887173620024,-2.84877238687785
Vegan,Female,-20.4637077182421,-9.72103337563278,-2.06047737378214,378.352810481481,-5.8255376988302
Vegan,Male,-41.3583092891678,-10.792384590226,-2.5609267438368,281.380684148765,-6.66787020278322
