diet_pattern,age_gp,food,BLUEWATER,CED,GHG,WATER,Food_price
Vegan,45-54,added_sugar,-6.6437660122255,-0.374655604886506,-0.0374370233128043,-23.8918397165756,-0.476952931096031
Vegan,55-64,added_sugar,-6.62663805805745,-0.357929398482636,-0.0359821284382136,-24.0928938371573,-0.464824043607244
Vegan,65-74,added_sugar,-5.45430416876708,-0.285944690517434,-0.0292027178793947,-20.0109585242257,-0.364007550104531
Vegan,75+,added_sugar,-7.09957631614681,-0.353676146373157,-0.037069355160646,-26.25860680815,-0.454235830156243
Med,20-34,dairy,12.602855031105,1.02147744157847,0.189179265205708,52.5554437912045,0.636987272818005
Med,35-44,dairy,14.5629423056714,1.17797774775524,0.218361949008086,60.845901745893,0.695051334162255
Med,45-54,dairy,12.8552176935385,1.04145017989354,0.192918645034526,53.6315581999167,0.615622366514539
Med,55-64,dairy,14.2298471574102,1.150525688923,0.213315889789038,59.4792401465253,0.618494120754404
Med,65-74,dairy,12.776118292679,1.03441305061801,0.191667870600588,53.3325533798979,0.52953155781156
Med,75+,dairy,10.6926054794946,0.864774031802083,0.160314845269336,44.6818793215483,0.419864500856756
US,20-34,dairy,35.6598992778043,2.88954615829517,0.535210172766734,148.742306273369,1.76554158072438
US,35-44,dairy,38.7558664733584,3.13459329322421,0.581086949049726,161.942867825404,1.80029323220372
US,45-54,dairy,34.2896732381713,2.77724826116264,0.514516381730118,143.089368696122,1.62533643457643
US,55-64,dairy,34.8984537835758,2.82115668397454,0.523104119062524,145.895837163893,1.53111026737941
US,65-74,dairy,32.2981400540995,2.61449938831833,0.48448681025429,134.850099243655,1.33859414012053
US,75+,dairy,30.0256313214882,2.42752001643977,0.450091936474417,125.510929614797,1.17350630251274
Veg,20-34,dairy,35.5794362824306,2.88303222724139,0.534003136591596,148.406386459118,1.76883742545414
Veg,35-44,dairy,37.9823140908294,3.07209620501303,0.569495584401953,158.707188679834,1.77087938254476
Veg,45-54,dairy,35.1182683679422,2.84428493895197,0.526941917147167,146.550724082536,1.66199919151025
Veg,55-64,dairy,34.7932625926926,2.8126569552296,0.521527761963499,145.455888371966,1.52675472895368
Veg,65-74,dairy,32.4076593863242,2.62332666127361,0.486125779970479,135.309242987376,1.35337937911827
Veg,75+,dairy,30.4991250778853,2.46574720089867,0.457184262432681,127.492852421633,1.18534185822543
Vegan,20-34,dairy,-32.9758244243227,-2.67162767963761,-0.49488242379483,-137.567658699174,-1.6080165160467
Vegan,35-44,dairy,-32.4219202482746,-2.62195209407532,-0.486083470291633,-135.493407839679,-1.47898572198047
Vegan,45-54,dairy,-30.6223116481374,-2.47928760308636,-0.459393677473205,-127.831322944403,-1.4442340832132
Vegan,55-64,dairy,-27.1959469037575,-2.1980077404925,-0.407599546103011,-113.718820358245,-1.18737759218942
Vegan,65-74,dairy,-27.5252868272003,-2.22797388913961,-0.412874795542886,-114.930933382768,-1.13307465538079
Vegan,75+,dairy,-27.9099397273038,-2.2553759648563,-0.41826632674248,-116.720985593735,-1.09163050361817
Med,20-34,fruit_exc_juice,80.4975301789074,1.40161557806947,0.176210419281903,600.016422086267,2.12174120409198
Med,35-44,fruit_exc_juice,100.26205815278,1.52038308171469,0.199493594791253,715.449557455295,2.38270901823044
Med,45-54,fruit_exc_juice,83.930196704407,1.47270980956739,0.186343354356847,631.564164751164,2.34106544187497
Med,55-64,fruit_exc_juice,90.9029771180922,1.40475437861202,0.20055861945854,679.843565497035,2.132415598288
Med,65-74,fruit_exc_juice,83.30006279232,1.26361975735767,0.17018864348591,623.414868376987,2.04930607440009
Med,75+,fruit_exc_juice,78.8221254151562,1.23257372819211,0.151906600284225,595.70759080696,1.78977855088705
US,20-34,fruit_exc_juice,57.8345937807315,1.01100404902613,0.126641788340503,430.597301944443,1.52843317955713
US,35-44,fruit_exc_juice,65.5491965800964,0.994126229736523,0.130335027271074,467.538207229625,1.55525648972849
US,45-54,fruit_exc_juice,58.7186600058949,1.03792447404842,0.130702749659488,443.178611627253,1.65196957260869
US,55-64,fruit_exc_juice,62.7002455567246,0.971199676777626,0.139172283070596,469.843262029832,1.47888452604234
US,65-74,fruit_exc_juice,50.0135568814028,0.761440889875572,0.102111372078444,373.240668905351,1.23554232704119
US,75+,fruit_exc_juice,47.735550267375,0.747771783678923,0.091917464906397,359.961015915709,1.07796740381594
Veg,20-34,fruit_exc_juice,58.9329577194235,1.02688806807587,0.128934039924341,438.533456898136,1.5479247418179
Veg,35-44,fruit_exc_juice,69.281154471474,1.05347915545531,0.138043943514356,495.174126583443,1.64930618544277
Veg,45-54,fruit_exc_juice,59.0509711951498,1.03897466389255,0.130833215573852,444.617782376032,1.65840988121328
Veg,55-64,fruit_exc_juice,60.8717134387526,0.943756240318839,0.134800684741147,455.366594880014,1.43045368749926
Veg,65-74,fruit_exc_juice,52.611556821816,0.801509570059327,0.107254235622606,392.254553337042,1.29180697517515
Veg,75+,fruit_exc_juice,50.3099862245692,0.788741389123224,0.0972571960002999,380.096364229968,1.14093510577762
Vegan,20-34,fruit_exc_juice,57.9103103517814,1.01187936821183,0.12651843674316,430.426194440178,1.53021134496167
Vegan,35-44,fruit_exc_juice,68.0825009410314,1.02925396455426,0.134447016157728,485.248804054842,1.61778307460794
Vegan,45-54,fruit_exc_juice,59.834304668059,1.0540231397341,0.132464275817319,450.836590846236,1.6761722682709
Vegan,55-64,fruit_exc_juice,62.2204853801759,0.959328616928193,0.137195574272214,466.126261699653,1.45949824579449
Vegan,65-74,fruit_exc_juice,53.8220725477286,0.819014146215319,0.110035554249354,401.937460014226,1.32270717280337
Vegan,75+,fruit_exc_juice,47.7483971765648,0.745976891816408,0.0925619405011638,360.274518166701,1.09057238479564
Med,20-34,fruit_juice,32.0153193070738,0.821662784227237,0.105154907668389,270.674904911415,0.232710322300226
Med,35-44,fruit_juice,34.9255842559304,0.886462179623328,0.112071938670016,300.910107712478,0.279572504261421
Med,45-54,fruit_juice,36.053463375322,0.897916342641905,0.112987164398623,311.57330979728,0.22308990296852
Med,55-64,fruit_juice,39.8024946630792,0.941123559439128,0.117362125026335,355.890048618707,0.247574518765511
Med,65-74,fruit_juice,38.6246175112613,0.902229972017074,0.118154141896731,314.879856589548,0.243092182453277
Med,75+,fruit_juice,33.2571880772763,0.811940664748402,0.102485762362762,258.444820502669,0.219852101903358
US,20-34,fruit_juice,21.2949318218892,0.546671574448418,0.0699404335499995,180.118705484699,0.154417071678547
US,35-44,fruit_juice,24.1643950778587,0.614315360778868,0.0775543680605385,209.429953802878,0.195641803902717
US,45-54,fruit_juice,24.549027143514,0.60981655531323,0.0766599077815572,212.891314308472,0.150783635036806
US,55-64,fruit_juice,28.2475743900612,0.665229796118108,0.0828912584874396,253.384775446184,0.175264575993404
US,65-74,fruit_juice,25.9443891218373,0.602040789633111,0.0790084741692042,211.575233826998,0.163104969936615
US,75+,fruit_juice,21.9190350947865,0.532600299044015,0.0672193872112029,170.594175328536,0.144948496561768
Veg,20-34,fruit_juice,21.1307313018459,0.540310973813205,0.0690217151230723,179.151984591442,0.153247080807282
Veg,35-44,fruit_juice,23.7375274665462,0.605513640493061,0.0763906376956863,205.62318292149,0.193016541825022
Veg,45-54,fruit_juice,24.7756853378196,0.617347735945128,0.0778947419191517,215.28767654456,0.152851591383097
Veg,55-64,fruit_juice,28.0780931375591,0.66058243204306,0.0821964828001702,251.289933670286,0.173347155296362
Veg,65-74,fruit_juice,25.9100490349038,0.601119349188381,0.0788026658615716,211.286758083249,0.162475536923943
Veg,75+,fruit_juice,22.6391941309815,0.554715733246793,0.0700100681088291,175.980748090092,0.14962593773951
Vegan,20-34,fruit_juice,22.0661656974529,0.565350611750959,0.0722710772523407,187.553201610909,0.1605777120784
Vegan,35-44,fruit_juice,23.9682800255609,0.611013035772219,0.0769837571352894,207.70936159757,0.195102097832099
Vegan,45-54,fruit_juice,24.9645437569934,0.620139664889789,0.0781051250495481,216.968753862851,0.153193895223289
Vegan,55-64,fruit_juice,27.8421457922162,0.65718607567009,0.0819036505871673,249.830869558099,0.17238205125829
Vegan,65-74,fruit_juice,25.764878011209,0.598142267617215,0.0784323632450825,209.871614648604,0.162173154896668
Vegan,75+,fruit_juice,22.7958730326672,0.557501658895287,0.0705291203518891,177.125358499301,0.149918593656001
Med,20-34,gr_refined,-36.3478932663293,-0.41480904709598,-0.0740884556510934,-114.568725749281,-1.26469329705703
Med,35-44,gr_refined,-30.3534782899397,-0.373992534276534,-0.0636532356702492,-95.4862404131081,-1.08456961792854
Med,45-54,gr_refined,-30.8246293280951,-0.35696168915203,-0.063519409994605,-97.255470074614,-0.983408386761033
Med,55-64,gr_refined,-26.4609844053325,-0.301596041424439,-0.0526190407423667,-83.0523663985171,-0.91816133794431
Med,65-74,gr_refined,-24.8147974792187,-0.298475140963031,-0.0490053328633771,-77.4016578653847,-0.933174196954759
Med,75+,gr_refined,-24.1048821938435,-0.285432360628555,-0.0465825268098125,-75.0132571379033,-0.88456668257963
US,20-34,gr_refined,-36.1240194491052,-0.412130635421881,-0.0736138772207167,-113.860484116645,-1.24985133790765
US,35-44,gr_refined,-30.5635477372975,-0.375193473404506,-0.0641121328328266,-96.1909717240528,-1.07656389374011
US,45-54,gr_refined,-30.5044543420081,-0.353934822261901,-0.062840242318074,-96.2054327771563,-0.970199801035022
US,55-64,gr_refined,-26.3671205174731,-0.300388166483781,-0.0524315780813668,-82.7469122939758,-0.906377446404384
US,65-74,gr_refined,-24.5520165480608,-0.296128994123309,-0.0483388939752512,-76.5170828896097,-0.932474147713542
US,75+,gr_refined,-24.4642379877592,-0.289167594340771,-0.0473013785891899,-76.1519058137698,-0.890391969164707
Veg,20-34,gr_refined,-36.4348808482171,-0.415958221159994,-0.0742541187710934,-114.833673489441,-1.25593119752542
Veg,35-44,gr_refined,-30.5680427797661,-0.375082940644895,-0.0641415686108269,-96.1865678798001,-1.08988831832352
Veg,45-54,gr_refined,-32.1762079241069,-0.373015081540108,-0.0661349758383511,-101.441365065229,-1.02966695198487
Veg,55-64,gr_refined,-26.5794046509255,-0.302952188566295,-0.0529858817950294,-83.4733475031125,-0.911743697253791
Veg,65-74,gr_refined,-24.4023115406917,-0.294553774334098,-0.0481306691281596,-76.0745864204805,-0.936269088848419
Veg,75+,gr_refined,-23.968691621652,-0.284216229011595,-0.0462537850136132,-74.574550681956,-0.868435588759615
Vegan,20-34,gr_refined,-36.6151182734998,-0.417336589386023,-0.0746739328387311,-115.435499051161,-1.27091309083899
Vegan,35-44,gr_refined,-30.3391332846703,-0.372816489531088,-0.0636234998584623,-95.4672031118585,-1.08217357888778
Vegan,45-54,gr_refined,-31.0114835889052,-0.359941573283392,-0.0637700792844832,-97.7658404697717,-1.00582667944342
Vegan,55-64,gr_refined,-25.8697388776899,-0.295027883806252,-0.0516806182248541,-81.2465902067437,-0.882891961256653
Vegan,65-74,gr_refined,-24.5008554355301,-0.295707821949689,-0.0484272934406786,-76.4104783624882,-0.926282656094241
Vegan,75+,gr_refined,-24.2599771659713,-0.28688232526349,-0.0468223854309621,-75.4912114413337,-0.876873139905453
Med,20-34,gr_whole,28.2974526031521,0.474483939451137,0.0741503966833297,137.375081923514,0.827197317865271
Med,35-44,gr_whole,28.8566122937043,0.468955330842659,0.0750025584514303,138.953038873865,0.794345468841491
Med,45-54,gr_whole,27.282278679781,0.464309934365954,0.0720083865573729,131.471613163728,0.838538095371638
Med,55-64,gr_whole,27.3770092229293,0.421036203738823,0.0685901050302275,124.621477904212,0.735364190258887
Med,65-74,gr_whole,23.9667328476891,0.39322547036047,0.0614420235642947,96.3310279490761,0.551674145752514
Med,75+,gr_whole,21.8689932483668,0.365451879257618,0.0569068676614236,84.2447258201141,0.498311384054131
US,20-34,gr_whole,28.0731802807067,0.470418455578392,0.0735674512446784,136.190400668401,0.817900354564989
US,35-44,gr_whole,28.6996314022751,0.466419110605669,0.0745469865407249,138.405047427548,0.794866407586534
US,45-54,gr_whole,27.3956499586913,0.465391118753531,0.0722612930883128,131.761282710793,0.84186019896235
US,55-64,gr_whole,27.40744516193,0.421629283309594,0.068577697251682,124.833185548697,0.739305153320218
US,65-74,gr_whole,23.939389608239,0.392196859135293,0.0614330459654635,96.2531954216097,0.551440028049115
US,75+,gr_whole,21.836257225854,0.364633898106989,0.0567910579180027,84.1367322450052,0.498743866957217
Veg,20-34,gr_whole,34.603601399438,0.578910538407347,0.0906031744904489,167.721360629905,1.00926021041965
Veg,35-44,gr_whole,34.9637430805649,0.568355865836951,0.0908052171434912,168.726439912432,0.974351354666008
Veg,45-54,gr_whole,33.5225102286926,0.570043036400938,0.0884819500979001,161.327679582483,1.02807009754024
Veg,55-64,gr_whole,34.3787750145252,0.528283381655704,0.0862690280128415,155.911763526252,0.916026068039859
Veg,65-74,gr_whole,30.4910829424927,0.499227108392781,0.0782054539039712,123.015579696699,0.701009919045967
Veg,75+,gr_whole,28.1115397240332,0.46873932737102,0.0729738554501062,108.293654188103,0.640860095414167
Vegan,20-34,gr_whole,34.3574936756454,0.574531542100039,0.0899218283364678,166.721165666897,1.00216073356305
Vegan,35-44,gr_whole,35.3147210538763,0.573237374795941,0.0917009316140273,170.218231784265,0.975728882669299
Vegan,45-54,gr_whole,33.3118175585465,0.567066844176195,0.0880091847135278,160.090594294231,1.02467098375048
Vegan,55-64,gr_whole,34.428099146184,0.529328862010346,0.0862108388515253,156.666333914562,0.922642369236063
Vegan,65-74,gr_whole,30.3248209433243,0.496616325580652,0.0777389571564769,122.153495192011,0.697369297818555
Vegan,75+,gr_whole,27.9032075432968,0.46528105061836,0.07237261902818,107.490828706884,0.638338873881009
Med,20-34,leg_tot,4.22323276208695,0.0639339820393089,0.0109832756832865,17.6249222528585,0.0774932221917791
Med,35-44,leg_tot,3.0590805866163,0.0535295598502613,0.00936878694480403,12.0213678513678,0.0724204146301905
Med,45-54,leg_tot,3.71302865050186,0.0723346306146941,0.0114860236206751,14.651916723708,0.0852540187194576
Med,55-64,leg_tot,3.5722868517563,0.0795067957087776,0.0134326374822113,13.372992671901,0.0913957083142834
Med,65-74,leg_tot,3.87312708826365,0.0825802916191877,0.0149439587775012,14.8102006152219,0.0975506021984517
Med,75+,leg_tot,5.18848773906192,0.117583907194957,0.0198575368079219,19.8192862758235,0.0965867031644141
US,20-34,leg_tot,3.97243222981691,0.0604432932472247,0.010481156499867,16.4494654358666,0.0748659075891307
US,35-44,leg_tot,3.35443831158827,0.0584052189973207,0.010100525942834,13.3131062879258,0.0777410565774757
US,45-54,leg_tot,3.38916125776448,0.0671711342682115,0.0106161230736966,13.2619372053097,0.0782892673624846
US,55-64,leg_tot,3.51143382297369,0.0798545785648332,0.0136535815151589,12.8799942203497,0.0915854355117223
US,65-74,leg_tot,3.91427204068187,0.0812577994681949,0.0144426122744935,14.9346047423287,0.0935935447207201
US,75+,leg_tot,5.16701232863864,0.116789322698292,0.0195888483982171,19.7964289154584,0.098909084039019
Veg,20-34,leg_tot,30.8786347024849,0.43385742611121,0.0725095030433043,131.863381743306,0.520686782472263
Veg,35-44,leg_tot,28.3767565558806,0.434904038140727,0.0719610370418284,119.739661117399,0.541939865951523
Veg,45-54,leg_tot,27.1632015118252,0.463217669467674,0.0722031523772692,113.550588850662,0.519729490924128
Veg,55-64,leg_tot,25.0295721636778,0.485178402466019,0.0798238029808747,101.014761325539,0.530085541557542
Veg,65-74,leg_tot,25.7981708978963,0.484001913200847,0.0848494072342168,103.490607058467,0.54033706470281
Veg,75+,leg_tot,24.5760963629227,0.533326059567962,0.0900107224909338,95.4999484732304,0.478037389185667
Vegan,20-34,leg_tot,34.7481276108705,0.486827655885988,0.0811419522597712,148.579356081095,0.582443010564305
Vegan,35-44,leg_tot,31.7928512853953,0.487580467152667,0.0804049580686348,134.377603313134,0.603691220098493
Vegan,45-54,leg_tot,30.5115848819953,0.518748245275035,0.0807029285487274,128.026748606413,0.580225103095745
Vegan,55-64,leg_tot,28.1605371090247,0.541040295757644,0.088912250673426,114.020733077343,0.591750140903464
Vegan,65-74,leg_tot,28.709315685168,0.537621954275361,0.0942557131279239,115.47045148702,0.600425919187777
Vegan,75+,leg_tot,27.4537412246524,0.594955034922204,0.100409481197479,106.711718503479,0.53518300874145
Med,20-34,oil,-0.178784290670266,-0.00577988324702672,-6.8997880852397e-4,-0.516119512249353,-0.0047305586241953
Med,35-44,oil,-0.248923468601943,-0.00829064063433384,-9.9102738327161e-4,-0.656545918933252,-0.0027477350299101
Med,45-54,oil,-0.264866002114166,-0.00861947961352711,-0.00107888259569201,-0.754480913311146,-0.00976278977667996
Med,55-64,oil,-0.463426277110961,-0.0147727152273369,-0.00184060403686693,-1.28112921383271,-0.0125517441501088
Med,65-74,oil,-0.359428539402264,-0.0114293096364631,-0.00136835967792521,-0.981656732847243,-0.00994035913141064
Med,75+,oil,-0.146396260558943,-0.00477013190907969,-5.6935161218103e-4,-0.39680718092115,-0.00227896503843208
US,20-34,oil,-0.116095548265593,-0.00369360086578046,-4.4423964965517e-4,-0.343470513138684,-0.00385979330526516
US,35-44,oil,-0.24556930492214,-0.00815867795431748,-0.00097847440628247989,-0.660156086045782,-0.00220441741852397
US,45-54,oil,-0.247733555399846,-0.00808205135499325,-0.00103019913663733,-0.713496747046183,-0.00699155564538653
US,55-64,oil,-0.350458126351025,-0.011235474025227,-0.00140005924681252,-0.963625263395872,-0.0100456810800418
US,65-74,oil,-0.440556963876261,-0.0141215749805143,-0.00169946963658175,-1.21257524531366,-0.0132658413806263
US,75+,oil,-0.1496889548272,-0.00486644796960624,-5.8296396072481e-4,-0.412463002439972,-0.0054148446666582
Veg,20-34,oil,-0.210332401052475,-0.00677152030059737,-8.1956197419539e-4,-0.607430954143991,-0.00611737640001823
Veg,35-44,oil,-0.296907510518705,-0.00991476271231408,-0.00118739681334424,-0.772768400404218,-0.00228753985366339
Veg,45-54,oil,-0.220373917385522,-0.00718549094104735,-9.0553781631737e-4,-0.634998835617483,-0.00783923617544055
Veg,55-64,oil,-0.428763530191369,-0.0135886513863719,-0.00171197010140726,-1.20129397363737,-0.0107292933729788
Veg,65-74,oil,-0.463884822030344,-0.0148878557139635,-0.001791043982478,-1.26932009453081,-0.0162386544771235
Veg,75+,oil,-0.0313815024494348,-0.00117291326483778,-1.4395488616122e-4,-0.0873719257840208,-1.9975477262025e-4
Vegan,20-34,oil,-0.159027031907861,-0.00511237401456657,-6.1852872523706e-4,-0.465224815724454,-0.00416292350930769
Vegan,35-44,oil,-0.211490361269598,-0.00703841335653654,-8.5229071649246e-4,-0.551910473341282,-0.00102080296961383
Vegan,45-54,oil,-0.19055817204539,-0.00619732503821206,-7.7390387719604e-4,-0.553927769862463,-0.00533852295170519
Vegan,55-64,oil,-0.495212576009645,-0.0157105197997074,-0.00195442995719253,-1.38154543263011,-0.0135772024120556
Vegan,65-74,oil,-0.458843865344531,-0.0147889252067321,-0.00178033574003256,-1.24884318944146,-0.0138673567446275
Vegan,75+,oil,-0.114571684442947,-0.00376385533262649,-4.5250709044835e-4,-0.318623137290329,-0.00332158918993066
Med,20-34,pf_egg,-3.7370199160529,-0.191035622685192,-0.0311784679053994,-8.57540926997981,-0.245693877072424
Med,35-44,pf_egg,-2.59065655863853,-0.132433784127573,-0.0216142017387848,-5.94482790226811,-0.178979903187991
Med,45-54,pf_egg,-2.47387915589291,-0.126464149405199,-0.0206399119074836,-5.6768566191269,-0.164941318351091
Med,55-64,pf_egg,-4.17186422985015,-0.213264766795591,-0.0348064334464268,-9.57325462357739,-0.300155129433358
Med,65-74,pf_egg,-4.8060000652291,-0.245681648936954,-0.0400971153895697,-11.0284179471057,-0.221700594618708
Med,75+,pf_egg,-6.53449733016661,-0.334042042709154,-0.0545182043080217,-14.9948328450321,-0.375734809900144
US,20-34,pf_egg,-4.26037232409039,-0.217789280786869,-0.0355448685732463,-9.77635579747149,-0.251373279545858
US,35-44,pf_egg,-2.70878778276432,-0.138472625896249,-0.0225997866868901,-6.21590582456945,-0.204686685259434
US,45-54,pf_egg,-2.17689152862422,-0.111282208291812,-0.0181621035433052,-4.99535357414468,-0.124250143253294
US,55-64,pf_egg,-5.04712554154324,-0.258007929381718,-0.0421088581935458,-11.5817330728642,-0.355041915311254
US,65-74,pf_egg,-4.42994491691198,-0.226457793823382,-0.0369596358909724,-10.1654771875316,-0.240807923013339
US,75+,pf_egg,-6.55750877089818,-0.335218382415067,-0.0547101919030635,-15.0476376270771,-0.357601740925499
Veg,20-34,pf_egg,-5.41778415081933,-0.276955914625927,-0.0452013136293682,-12.4322902936941,-0.308893802306115
Veg,35-44,pf_egg,-3.88140236634889,-0.198416421267138,-0.0323830704212488,-8.90672637037098,-0.243741911563009
Veg,45-54,pf_egg,-3.96126618827997,-0.202499041990428,-0.0330493852027635,-9.0899913714436,-0.21336870334556
Veg,55-64,pf_egg,-5.95273691788928,-0.304302580488044,-0.0496644976780665,-13.659856381321,-0.404440170011931
Veg,65-74,pf_egg,-6.32530655533971,-0.323348257065308,-0.0527728970831314,-14.5147988741295,-0.32591006823493
Veg,75+,pf_egg,-7.74323731538284,-0.3958325605355,-0.0646028872055222,-17.7685510234374,-0.433855797501248
Vegan,20-34,pf_egg,-18.5057835612574,-0.946011518621018,-0.154396281472952,-42.4655665381261,-1.18676037935317
Vegan,35-44,pf_egg,-17.6718867009683,-0.9033828975435,-0.147438965997257,-40.5520078666263,-1.2674979277324
Vegan,45-54,pf_egg,-16.8828517684624,-0.863047608185226,-0.140855939716424,-38.7413946971639,-0.996578286153184
Vegan,55-64,pf_egg,-18.7969924394311,-0.960898051372529,-0.156825876943639,-43.1338089798279,-1.48943976354557
Vegan,65-74,pf_egg,-19.0261463128994,-0.972612346156106,-0.158737739028889,-43.6596526453515,-1.13517125013261
Vegan,75+,pf_egg,-20.7571343407947,-1.06110006717389,-0.173179608723115,-47.6317831434718,-1.2294409471389
Med,20-34,pf_ns,3.51361592187002,0.0102485089086802,0.00168842789634008,21.2586304650846,0.018369665021826
Med,35-44,pf_ns,-6.6904854627957,-0.0151751017974901,-0.00312374745682326,-35.4582561356057,-0.0243440603731931
Med,45-54,pf_ns,-12.1355952130332,-0.0298330662913945,-0.00532070470891798,-69.2472457443684,-0.0430555992549544
Med,55-64,pf_ns,-19.4146906651728,-0.0467525326970994,-0.00816460586628919,-116.668374926484,-0.0717459267122201
Med,65-74,pf_ns,-19.2573355758009,-0.0497369420766571,-0.00847729611888591,-113.185049273936,-0.0707890344663812
Med,75+,pf_ns,-7.83312711493838,-0.019303406310165,-0.00366694649869331,-43.7929105010231,-0.0290535382144542
US,20-34,pf_ns,2.83652648431964,0.00778115556803598,0.00128021574060259,17.1217883245358,0.0118901511467105
US,35-44,pf_ns,-7.83005433692691,-0.0197563080253876,-0.00367840682255168,-43.959898422844,-0.0235883198897456
US,45-54,pf_ns,-13.5253902657758,-0.0333893822731955,-0.00580354506676857,-77.1037949238574,-0.0478739226120898
US,55-64,pf_ns,-17.4559436488704,-0.0417056248954124,-0.00721952534401332,-104.831672195267,-0.0650279190664382
US,65-74,pf_ns,-21.9944123512248,-0.0566173342223068,-0.00966356299288365,-129.077340719383,-0.079333262338988
US,75+,pf_ns,-9.91899918709318,-0.0232251429208146,-0.00446675211162876,-54.7167323047361,-0.0342473571903516
Veg,20-34,pf_ns,22.5202385956215,0.0661805094007054,0.010991810725565,136.610499758234,0.116388651077714
Veg,35-44,pf_ns,16.3454436685698,0.0429824982413542,0.00773648942027621,92.069628404378,0.0732183166424902
Veg,45-54,pf_ns,16.1023888894951,0.0414093188428658,0.00719124271978714,91.1031930241898,0.0639084437999504
Veg,55-64,pf_ns,3.34687997356676,0.00997841942408886,0.0016757002832905,19.4562630508384,0.0150019178930589
Veg,65-74,pf_ns,0.149226032413945,-0.00333484701667589,7.05567112860093e-6,-3.53497433086803,0.00115997560413132
Veg,75+,pf_ns,17.2495415034971,0.0441602406155917,0.00772288080585559,98.6401182594014,0.0623913618123862
Vegan,20-34,pf_ns,30.4169335668953,0.0898742641248443,0.0149266842473582,184.634404433878,0.158960863054619
Vegan,35-44,pf_ns,22.5324455142465,0.059456224521104,0.0106738793380013,127.61699545577,0.102202581972719
Vegan,45-54,pf_ns,24.1823824487638,0.0613726587988262,0.010815917119603,136.211788287052,0.0950149370089397
Vegan,55-64,pf_ns,14.5338105733073,0.0382117537894595,0.00654493370576373,86.4077973166508,0.0570362477279499
Vegan,65-74,pf_ns,13.477992978275,0.0300479241428982,0.00580804058218204,73.9221246453785,0.0479931452236217
Vegan,75+,pf_ns,21.7359403809222,0.0552953442105504,0.00971810364769461,124.071017166383,0.0820108179338907
Med,20-34,pf_poultry,-19.7147986664492,-0.615899808824955,-0.0899538596912264,-42.3288068336701,-0.73008606585332
Med,35-44,pf_poultry,-14.654192945141,-0.457880272440608,-0.0660545346513741,-31.4599834877956,-0.519010651310504
Med,45-54,pf_poultry,-10.1359913454242,-0.316645995510683,-0.0460007115616125,-21.7615440664171,-0.339441081268172
Med,55-64,pf_poultry,-4.9832858503495,-0.15564777497893,-0.0226521325936858,-10.6990755273452,-0.164207135833525
Med,65-74,pf_poultry,-3.02558162049918,-0.0945049270738653,-0.013726799599625,-6.49578831654093,-0.0904985062262224
Med,75+,pf_poultry,2.498376983102,0.0780836269441294,0.0112662258092101,5.36358444585405,0.0532629446647913
