subgroup,food,mean,SE,food_label,food_desc
1,veg_leg,0.0876343799991974,0.009783820534031262,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
1,leg_tot,0.49717449343485554,0.04078535223708106,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
1,pf_soy,0.14645766546986683,0.0283165009536058,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
1,pf_leg,0.3507168279649887,0.03884692547986697,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
1,pf_ns,0.7070211600213664,0.0884205108411249,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
1,pf_tot,5.541783617524746,0.1634321222787932,Total protein,NA
1,pf_egg,0.5713638896349954,0.05589813577159372,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
1,pf_redm,1.0810110134999795,0.09144520173228696,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
1,pf_redm_tot,1.5311978471689898,0.11884153336307568,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
1,pf_poultry,1.4275491387129815,0.101103565570468,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
1,pf_poultry_tot,1.762798687597911,0.1199683962970133,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
1,pf_seafood,0.47222753966662784,0.08278680720808367,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
1,pf_pm,0.7849930400551017,0.08640004757928971,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
1,pf_animal,4.337587964068524,0.1465431937026619,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
1,pf_plant,1.204195653456222,0.10513626863296177,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
1,afs_tot,111.50894569857509,4.456066239023658,Total AFS,NA
1,oil,26.227301975823064,1.0061415447931128,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
1,sat_fat,25.108970083819262,0.5910917045329596,Saturated fats,Total saturated fatty acids (gm)
1,added_sugar,14.326827056888753,0.9688000998160146,Added sugars,Foods defined as added sugars (tsp. eq.)
1,ssb,280.8138528817454,40.93219300153622,Sugar sweetened beverages,Sugar sweetened beverages (gm)
1,sodium,3139.454323122166,74.58536713402114,Sodium,Sodium (mg)
1,fiber,15.58244846273731,0.572824917788012,Fiber,Dietary fiber (gm)
1,sea_omega3_fa,0.0671522127806547,0.009326064919197402,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
1,pufa_energy,8.632690646826466,0.20734687460508583,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
1,sfat_energy,11.939378906111212,0.207328268252693,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
1,kcal,1848.2712808132426,41.396009257920966,NA,NA
2,gr_tot,5.4817915093785,0.17871855641987278,Total grains,NA
2,gr_refined,4.926120065745581,0.1725952444217088,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
2,gr_whole,0.5556714436329196,0.06656979047585634,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
2,dairy_tot,1.0569896646013863,0.07196095661521325,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
2,dairy_cow,1.0365149874867101,0.0693488561481852,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
2,dairy_soy,0.02047467711467632,0.0157017807360155,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
2,fruit_tot,0.7461452464806406,0.07269065868465743,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
2,fruit_exc_juice,0.3889225151136988,0.053368133539600564,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
2,fruit_juice,0.3573765454655259,0.048271286303647305,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
2,veg_tot,1.091674739583625,0.05591735135058636,Total vegetables,NA
2,veg_exc_sta,0.6635739143006838,0.05126732705444789,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
2,veg_dg,0.1374971001915624,0.016390341345992907,Dark-green vegetables,Dark green vegetables (cup eq.)
2,veg_oth,0.2949039872702254,0.029734313207662788,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
2,veg_ro,0.23117282683889612,0.019019643553917845,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
2,veg_sta,0.42810082528294113,0.030548789505911635,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
2,veg_leg,0.06132469093353611,0.014419449236517883,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
2,leg_tot,0.27993650566452166,0.06079471703082663,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
2,pf_soy,0.032846268607408566,0.009398466764206309,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
2,pf_leg,0.24709023705711308,0.0582438000594501,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
2,pf_ns,0.2667437002160772,0.05534043847123707,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
2,pf_tot,5.9635870691338875,0.27509880786941476,Total protein,NA
2,pf_egg,0.4963212404643207,0.05965126108321096,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
2,pf_redm,1.0075088925285391,0.1070672100084962,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
2,pf_redm_tot,1.543249816194071,0.13350221326102468,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
2,pf_poultry,2.2694347346212407,0.13955543553576177,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
2,pf_poultry_tot,2.5068719440699114,0.16396624933379264,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
2,pf_seafood,0.8704638625249853,0.1134661201987167,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
2,pf_pm,0.7669814822753872,0.09746307883024263,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
2,pf_animal,5.416906863253288,0.2732849996518382,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
2,pf_plant,0.5466802058805988,0.08579365749290516,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
2,afs_tot,123.69344509077291,4.067299078876498,Total AFS,NA
2,oil,29.511250824777914,1.3731327157381246,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
2,sat_fat,24.719734929510498,0.9949346254746446,Saturated fats,Total saturated fatty acids (gm)
2,added_sugar,16.53868079440107,0.8381837077184399,Added sugars,Foods defined as added sugars (tsp. eq.)
2,ssb,395.08159628691095,29.173446413956512,Sugar sweetened beverages,Sugar sweetened beverages (gm)
2,sodium,3178.5157459213037,101.28965795882407,Sodium,Sodium (mg)
2,fiber,11.953748495255018,0.4313226446510284,Fiber,Dietary fiber (gm)
2,sea_omega3_fa,0.09135535207654119,0.010269464232838877,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
2,pufa_energy,9.590624261625779,0.19589851536629638,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
2,sfat_energy,11.509231603928944,0.272740649102232,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
2,kcal,1863.5432948828793,52.43924383197743,NA,NA
3,gr_tot,6.419708812248328,0.2737100768855921,Total grains,NA
3,gr_refined,5.909871785271909,0.2893707524799614,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
3,gr_whole,0.5098370269764196,0.061989632884333026,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
3,dairy_tot,1.2883343329905987,0.07363095664700231,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
3,dairy_cow,1.2833944702634474,0.07355959680315907,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
3,dairy_soy,0.006639671218549786,9.72458099299344e-4,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
3,fruit_tot,0.9564225366666159,0.05713034191259774,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
3,fruit_exc_juice,0.690486075239168,0.062195105432740067,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
3,fruit_juice,0.26614685300459817,0.030494486294773176,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
3,veg_tot,1.3076629672248692,0.0573491637497084,Total vegetables,NA
3,veg_exc_sta,0.953442195389312,0.058863302089321654,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
3,veg_dg,0.12319633736588502,0.02158912962012701,Dark-green vegetables,Dark green vegetables (cup eq.)
3,veg_oth,0.504598527212558,0.037900186291645696,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
3,veg_ro,0.32564733081086894,0.016865399230080954,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
3,veg_sta,0.3542207718355573,0.029248663745311366,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
3,veg_leg,0.16719022619707732,0.016658542922061825,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
3,leg_tot,0.8059033576138478,0.07367486313110029,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
3,pf_soy,0.13392360872449519,0.02566831715025127,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
3,pf_leg,0.6719797488893525,0.06727913188623151,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
3,pf_ns,0.35810189215522015,0.047354334645751416,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
3,pf_tot,6.0203815137253605,0.22485014061466163,Total protein,NA
3,pf_egg,0.702191169546317,0.061074809190451836,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
3,pf_redm,1.6139396309538083,0.1785933800911456,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
3,pf_redm_tot,2.0324632174357657,0.1893827306457667,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
3,pf_poultry,1.4588355794613597,0.11419754962698554,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
3,pf_poultry_tot,1.5974188398344336,0.12561058472228492,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
3,pf_seafood,0.5082610945022022,0.09402120483476889,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
3,pf_pm,0.5294910524121846,0.05990239380598538,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
3,pf_animal,4.845646222854339,0.1890585666241259,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
3,pf_plant,1.1640052497690678,0.09794820161705368,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
3,afs_tot,110.6154580320033,2.7144452956765543,Total AFS,NA
3,oil,26.0931527790449,1.1633099178435677,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
3,sat_fat,23.695678997856714,0.8082430063643303,Saturated fats,Total saturated fatty acids (gm)
3,added_sugar,14.482530060738497,0.5619955723483233,Added sugars,Foods defined as added sugars (tsp. eq.)
3,ssb,324.19699273088105,22.88668278042621,Sugar sweetened beverages,Sugar sweetened beverages (gm)
3,sodium,3087.0201438756044,83.2997453524233,Sodium,Sodium (mg)
3,fiber,15.98271140559305,0.48396011895818547,Fiber,Dietary fiber (gm)
3,sea_omega3_fa,0.0688295217243386,0.007674085351831168,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
3,pufa_energy,8.130302139076187,0.19690873657290378,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
3,sfat_energy,10.984609597139228,0.2111066683394326,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
3,kcal,1880.5997796559823,37.75313163497353,NA,NA
4,gr_tot,6.08996230714691,0.28163436848977763,Total grains,NA
4,gr_refined,5.07558568564114,0.22876063353057705,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
4,gr_whole,1.01437662150577,0.12420396202390141,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
4,dairy_tot,1.0829359425175458,0.10729360926436132,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
4,dairy_cow,1.0508031150291532,0.10893900507589187,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
4,dairy_soy,0.03213282748839255,0.015386790685429884,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
4,fruit_tot,0.8667714713124232,0.08179807727285349,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
4,fruit_exc_juice,0.6769921758427321,0.08025659348648298,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
4,fruit_juice,0.18950183287756683,0.031711565298310186,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
4,veg_tot,1.6425986245224777,0.11735510891902909,Total vegetables,NA
4,veg_exc_sta,1.3372345349251167,0.11091126686054867,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
4,veg_dg,0.28522834574087474,0.06370355196529043,Dark-green vegetables,Dark green vegetables (cup eq.)
4,veg_oth,0.6719261601680226,0.06241747605233906,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
4,veg_ro,0.3800800290162194,0.02147739335604678,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
4,veg_sta,0.305364089597361,0.03518021192267031,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
4,veg_leg,0.12345112697006846,0.027790154444622493,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
4,leg_tot,0.6339617850615348,0.1265075022642767,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
4,pf_soy,0.13891691250356486,0.04325108393940834,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
4,pf_leg,0.4950448725579699,0.11046001636807615,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
4,pf_ns,0.7051691676098356,0.11608834179313668,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
4,pf_tot,5.653609802326612,0.20842302093145376,Total protein,NA
4,pf_egg,0.46937205973991564,0.04196665624520744,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
4,pf_redm,1.1554397454300176,0.1251109747931472,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
4,pf_redm_tot,1.4875524634905326,0.11939298052623488,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
4,pf_poultry,1.5611230020309983,0.14823369385544008,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
4,pf_poultry_tot,1.6694739605216016,0.14343048559187754,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
4,pf_seafood,0.688080365903191,0.09998956850848807,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
4,pf_pm,0.4393048698639914,0.11842113508918467,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
4,pf_animal,4.314478849655241,0.1857423592725098,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
4,pf_plant,1.3391309526713704,0.16011678954804595,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
4,afs_tot,97.51844662703145,6.008617197316393,Total AFS,NA
4,oil,26.761646666062653,1.3625089058266837,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
4,sat_fat,20.93529241951108,1.0801306807417452,Saturated fats,Total saturated fatty acids (gm)
4,added_sugar,11.862263700347077,1.0679852284546474,Added sugars,Foods defined as added sugars (tsp. eq.)
4,ssb,201.715715450054,35.44117621085194,Sugar sweetened beverages,Sugar sweetened beverages (gm)
4,sodium,3251.3883835873307,138.65660004033015,Sodium,Sodium (mg)
4,fiber,16.765189277148675,0.8487668890331969,Fiber,Dietary fiber (gm)
4,sea_omega3_fa,0.10591933090587893,0.018763609682219518,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
4,pufa_energy,8.386788630708947,0.2647776805896613,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
4,sfat_energy,10.13196336273447,0.29842833753417874,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
4,kcal,1822.4980116068832,70.49958673775822,NA,NA
5,gr_tot,7.983914056571106,0.2456659002887436,Total grains,NA
5,gr_refined,6.925445768373169,0.22079135524431684,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
5,gr_whole,1.058468288197937,0.12062809119517168,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
5,dairy_tot,1.980329852849251,0.10226309534973596,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
5,dairy_cow,1.9706912375597871,0.09849543912214555,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
5,dairy_soy,0.009638615289463791,0.0075119798060770205,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
5,fruit_tot,0.8125520174264049,0.09441059284975914,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
5,fruit_exc_juice,0.6025600397539702,0.08190644928088811,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
5,fruit_juice,0.20990889565851545,0.03727789644926098,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
5,veg_tot,1.4893107920101984,0.07232235946614061,Total vegetables,NA
5,veg_exc_sta,1.0318056596771878,0.06182931738014257,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
5,veg_dg,0.1338106824358117,0.02913745984414585,Dark-green vegetables,Dark green vegetables (cup eq.)
5,veg_oth,0.4936802578879053,0.03421104755947067,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
5,veg_ro,0.40431471935347085,0.029829010746627794,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
5,veg_sta,0.4575051323330106,0.05595538820918595,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
5,veg_leg,0.11184778093816504,0.018831748678595616,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
5,leg_tot,0.665491259742204,0.08663904945063934,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
5,pf_soy,0.2171727238491388,0.05077778176153522,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
5,pf_leg,0.44831853589306514,0.0751530591818312,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
5,pf_ns,0.7741004431777732,0.1262900411258897,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
5,pf_tot,7.740865917925246,0.36373382752167055,Total protein,NA
5,pf_egg,0.6877015331347995,0.07025092290638485,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
5,pf_redm,1.6615940562909373,0.13553292031613803,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
5,pf_redm_tot,2.7273724019188443,0.16931080174823174,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
5,pf_poultry,2.1440032881948623,0.18459313229901775,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
5,pf_poultry_tot,2.5237805924017813,0.17754945633258892,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
5,pf_seafood,0.3624196875498436,0.09344695595451816,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
5,pf_pm,1.4328584189631839,0.12360224076776354,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
5,pf_animal,6.301274215005269,0.28914844672220674,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
5,pf_plant,1.4395917029199772,0.1752522643367684,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
5,afs_tot,137.0888129710963,5.2012154644375315,Total AFS,NA
5,oil,32.03922489975075,1.090829629875798,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
5,sat_fat,32.8129128365877,0.8931961109585796,Saturated fats,Total saturated fatty acids (gm)
5,added_sugar,17.199208389228062,0.9817545095386491,Added sugars,Foods defined as added sugars (tsp. eq.)
5,ssb,381.2940460886886,32.62950750280433,Sugar sweetened beverages,Sugar sweetened beverages (gm)
