subgroup,food,mean,SE,food_label,food_desc
1,veg_ro_adj,0.3718464744632423,0.0282747631036818,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
1,veg_sta_adj,0.4768162550531172,0.04754391714802209,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
1,veg_tot_adj,1.7054191805303172,0.06717322003853246,Total vegetables,NA
2,added_sugar_adj,18.22928021216837,0.7767243220042368,Added sugars,Foods defined as added sugars (tsp. eq.)
2,afs_tot_adj,135.40652429903352,3.2531392754535013,Total AFS,NA
2,dairy_cow_adj,1.062513498477105,0.05709018089313999,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
2,dairy_soy_adj,0.020257594328066845,0.015550181604013667,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
2,dairy_tot_adj,1.0825327691424729,0.06045107599740458,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
2,fiber_adj,13.336089091112495,0.36807377925685164,Fiber,Dietary fiber (gm)
2,fruit_exc_juice_adj,0.40440392239778794,0.05271034968385065,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
2,fruit_juice_adj,0.36380380867691087,0.05024087276531989,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
2,fruit_tot_adj,0.7701256937176236,0.07505261217319695,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
2,gr_refined_adj,5.359944980428601,0.13572429470918268,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
2,gr_tot_adj,5.946297916711812,0.10740618350565195,Total grains,NA
2,gr_whole_adj,0.5847721848529953,0.06436094716001145,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
2,leg_tot_adj,0.2954402549704592,0.06259269769975051,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
2,oil_adj,33.42615954237322,1.339358561057762,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
2,pf_animal_adj,5.8843657963953815,0.1988131401551266,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
2,pf_egg_adj,0.5143068362154013,0.06338326041220221,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
2,pf_leg_adj,0.25859316555573736,0.05775367950193621,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
2,pf_ns_adj,0.2649223280661049,0.04714866456597417,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
2,pf_plant_adj,0.5736161560473945,0.08544861228666117,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
2,pf_pm_adj,0.8009492865640402,0.09636219081278616,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
2,pf_poultry_adj,2.35306876972082,0.13311832720509054,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
2,pf_poultry_tot_adj,2.6088373913182985,0.16853752040689626,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
2,pf_redm_adj,1.0401179297831393,0.11024802605634307,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
2,pf_redm_tot_adj,1.6189644317707534,0.14019308336294078,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
2,pf_seafood_adj,0.8878728011841328,0.104195564555713,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
2,pf_soy_adj,0.034209765800568996,0.010057771455944301,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
2,pf_tot_adj,6.576267552115732,0.15524451766427347,Total protein,NA
2,pufa_energy_adj,9.860800781902972,0.23768593514201702,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
2,sat_fat_adj,25.961810862833115,0.6231342072376619,Saturated fats,Total saturated fatty acids (gm)
2,sea_omega3_fa_adj,0.09409638539328208,0.010179493599381957,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
2,sfat_energy_adj,11.725293338527212,0.2761190930028353,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
2,sodium_adj,3520.527716507352,57.20779473603853,Sodium,Sodium (mg)
2,ssb_adj,401.2511350956062,25.96289384738225,Sugar sweetened beverages,Sugar sweetened beverages (gm)
2,veg_dg_adj,0.14046737527611938,0.01676543962772544,Dark-green vegetables,Dark green vegetables (cup eq.)
2,veg_exc_sta_adj,0.7364614418322587,0.06211557763541056,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
2,veg_leg_adj,0.06414440446099785,0.014312416416102617,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
2,veg_oth_adj,0.31344227973661426,0.03137963452050815,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
2,veg_ro_adj,0.25582437282087345,0.023715343382743836,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
2,veg_sta_adj,0.4437731997279858,0.025894943448295352,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
2,veg_tot_adj,1.205512390159373,0.060543102912839895,Total vegetables,NA
3,added_sugar_adj,16.3272484565351,0.7436655942482875,Added sugars,Foods defined as added sugars (tsp. eq.)
3,afs_tot_adj,120.3347753630528,2.6219145108831827,Total AFS,NA
3,dairy_cow_adj,1.3613696280305594,0.06579710728917475,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
3,dairy_soy_adj,0.006727539254340815,0.0010198607687005748,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
3,dairy_tot_adj,1.3665111619774373,0.06549418245749307,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
3,fiber_adj,17.172361494878903,0.4884264827050037,Fiber,Dietary fiber (gm)
3,fruit_exc_juice_adj,0.7063053984425437,0.06383290979032519,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
3,fruit_juice_adj,0.2751236021574191,0.03276371658065936,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
3,fruit_tot_adj,0.9833479376043076,0.0574766765331566,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
3,gr_refined_adj,6.216175610901025,0.2545537703080701,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
3,gr_tot_adj,6.773523443966799,0.23808812142952207,Total grains,NA
3,gr_whole_adj,0.5420719010779985,0.06622660797227281,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
3,leg_tot_adj,0.8222298355371027,0.0738759518179623,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
3,oil_adj,27.441648266390136,0.8142666594266897,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
3,pf_animal_adj,5.250028842447438,0.1936612394055079,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
3,pf_egg_adj,0.7241690151637257,0.07353504132375943,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
3,pf_leg_adj,0.674091429090529,0.06946930247949372,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
3,pf_ns_adj,0.36950966104609406,0.0450621920171791,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
3,pf_plant_adj,1.2078906736904589,0.09712854876791675,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
3,pf_pm_adj,0.536718108993174,0.061158204106125304,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
3,pf_poultry_adj,1.5632302569460892,0.12400911232438948,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
3,pf_poultry_tot_adj,1.704506685646985,0.132842914262514,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
3,pf_redm_adj,1.660888486236915,0.1695518184699508,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
3,pf_redm_tot_adj,2.1082401833938738,0.17720021317208104,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
3,pf_seafood_adj,0.5088310447560356,0.09330722059574431,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
3,pf_soy_adj,0.1374133737992237,0.02640390393851669,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
3,pf_tot_adj,6.581020233684594,0.22581651448388632,Total protein,NA
3,pufa_energy_adj,8.258730768743082,0.198872539828846,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
3,sat_fat_adj,24.739461112693757,0.4749018074003636,Saturated fats,Total saturated fatty acids (gm)
3,sea_omega3_fa_adj,0.07047305809572606,0.00808907010813468,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
3,sfat_energy_adj,11.150458679714976,0.2062636274375702,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
3,sodium_adj,3314.9280423327723,70.68982688358376,Sodium,Sodium (mg)
3,ssb_adj,329.63168777852536,24.543759543891234,Sugar sweetened beverages,Sugar sweetened beverages (gm)
3,veg_dg_adj,0.12400584528909817,0.02156915580853077,Dark-green vegetables,Dark green vegetables (cup eq.)
3,veg_exc_sta_adj,0.9991399921223184,0.06519745203322284,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
3,veg_leg_adj,0.16764737786698267,0.017175026176941364,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
3,veg_oth_adj,0.5210016920479027,0.040963637994589755,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
3,veg_ro_adj,0.3393108359681415,0.019011315582287244,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
3,veg_sta_adj,0.3698702685071569,0.03320465179137415,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
3,veg_tot_adj,1.3868137051242304,0.06824604386096983,Total vegetables,NA
4,added_sugar_adj,13.17747073971334,0.8518793125444768,Added sugars,Foods defined as added sugars (tsp. eq.)
4,afs_tot_adj,109.08817364870998,4.107784358180765,Total AFS,NA
4,dairy_cow_adj,1.1099612126021245,0.09258064352761311,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
4,dairy_soy_adj,0.03255628637881493,0.015430834990734534,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
4,dairy_tot_adj,1.1436578547898992,0.0907378085271467,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
4,fiber_adj,18.49654172944697,0.9090846791966409,Fiber,Dietary fiber (gm)
4,fruit_exc_juice_adj,0.6899694126615441,0.08403100527295375,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
4,fruit_juice_adj,0.20038653412570834,0.03205855785635788,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
4,fruit_tot_adj,0.8924343606851458,0.08393228095116233,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
4,gr_refined_adj,5.6316199726319764,0.22437665179200106,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
4,gr_tot_adj,6.704906840997902,0.22826090504759694,Total grains,NA
4,gr_whole_adj,1.042427330995905,0.10403034681527047,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
4,leg_tot_adj,0.6565370200429692,0.12802956635737903,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
4,oil_adj,30.819577574908188,1.4464774199903236,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
4,pf_animal_adj,4.912872544385087,0.21765746142542278,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
4,pf_egg_adj,0.5178340829106738,0.04933426689329267,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
4,pf_leg_adj,0.501296300360074,0.10385710614215121,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
4,pf_ns_adj,0.717935723503456,0.11465172978620936,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
4,pf_plant_adj,1.391484387870046,0.16268636119341856,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
4,pf_pm_adj,0.44307955670743737,0.11042367081400933,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
4,pf_poultry_adj,1.7464402066547422,0.1564823269355577,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
4,pf_poultry_tot_adj,1.8448541146384587,0.1476336398479744,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
4,pf_redm_adj,1.22082933042517,0.13077517068795702,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
4,pf_redm_tot_adj,1.5783474385765905,0.12188836024137077,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
4,pf_seafood_adj,0.6966532196858726,0.11747980591039361,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
4,pf_soy_adj,0.14270804494878128,0.04446192882287538,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
4,pf_tot_adj,6.443178556795672,0.2834846687930149,Total protein,NA
4,pufa_energy_adj,8.59117016327486,0.2715684343596283,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
4,sat_fat_adj,22.97811780323891,0.6355957996947078,Saturated fats,Total saturated fatty acids (gm)
4,sea_omega3_fa_adj,0.11798335787593982,0.02577856478377025,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
4,sfat_energy_adj,10.34015301145752,0.28601810986261766,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
4,sodium_adj,3752.639639705029,105.77501345566397,Sodium,Sodium (mg)
4,ssb_adj,214.13478516068707,34.88391880746923,Sugar sweetened beverages,Sugar sweetened beverages (gm)
4,veg_dg_adj,0.2895327473383243,0.06392646210263486,Dark-green vegetables,Dark green vegetables (cup eq.)
4,veg_exc_sta_adj,1.4629370597015738,0.12997916353965636,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
4,veg_leg_adj,0.12481879130682925,0.026124009368727958,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
4,veg_oth_adj,0.7250885901959742,0.07275382114276265,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
4,veg_ro_adj,0.4052122401882439,0.022834865586129956,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
4,veg_sta_adj,0.3332591157451477,0.03822424183541257,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
4,veg_tot_adj,1.831751353725397,0.14161307338029588,Total vegetables,NA
5,added_sugar_adj,12.9817727005182,0.6327020018685932,Added sugars,Foods defined as added sugars (tsp. eq.)
5,afs_tot_adj,104.72644803696116,2.772916909806222,Total AFS,NA
5,dairy_cow_adj,1.607515952508746,0.06989205751109905,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
5,dairy_soy_adj,0.008933067354503933,0.007036410082459422,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
5,dairy_tot_adj,1.6157213918824667,0.07293563233292494,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
5,fiber_adj,15.224076336612173,0.5424850664264221,Fiber,Dietary fiber (gm)
5,fruit_exc_juice_adj,0.5717888190014291,0.07857047527822397,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
5,fruit_juice_adj,0.1941754222278921,0.034213114840498826,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
5,fruit_tot_adj,0.7630781399743517,0.08874545815022516,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
5,gr_refined_adj,5.634216490463421,0.13540188056059146,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
5,gr_tot_adj,6.496094590838063,0.16795434073794646,Total grains,NA
5,gr_whole_adj,0.9214047325155015,0.10515404384819363,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
5,leg_tot_adj,0.577727588057979,0.07401711911341637,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
5,oil_adj,24.454422302383993,0.6682967621913649,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
5,pf_animal_adj,5.43263385741489,0.2610657714063691,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
5,pf_egg_adj,0.5938236811361192,0.058995370859896604,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
5,pf_leg_adj,0.3669999111546958,0.05408677615239607,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
5,pf_ns_adj,0.6288481093427614,0.10082915121211736,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
5,pf_plant_adj,1.1817065602834154,0.13871745623433748,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
5,pf_pm_adj,1.2974943606405887,0.11241745908303521,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
5,pf_poultry_adj,1.9542464838090348,0.1637704078624899,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
5,pf_poultry_tot_adj,2.3169668465639583,0.15975842397293946,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
5,pf_redm_adj,1.434696020703386,0.12261012000573245,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
5,pf_redm_tot_adj,2.325501979194177,0.1440824158350792,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
5,pf_seafood_adj,0.33212224881486174,0.08147160004743041,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
5,pf_soy_adj,0.21217823918334,0.050369349043254706,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
5,pf_tot_adj,6.529879161113422,0.29667604548652826,Total protein,NA
5,pufa_energy_adj,7.852613083554286,0.19531187921662374,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
