riskfactor,outcome,midage,logRR.perchange,se.perchange,logRR.perchange.exp,se.perchange.exp,event.age,origlogRR
pf_ns,DIAB,30,-0.04542656172763948,0.012094613719527036,0.9556595784094456,0.011553025007338439,59.5,-0.030459207
pf_ns,DIAB,40,-0.04356884180438923,0.011600004310047771,0.9574309742642219,0.011101300016306955,59.5,-0.030459207
pf_ns,DIAB,50,-0.036960794002193466,0.009840641889292526,0.9637605222570184,0.009480441108759001,59.5,-0.030459207
pf_ns,DIAB,60,-0.030626625847953576,0.008154198668707584,0.9698698217213388,0.007906017646508912,59.5,-0.030459207
pf_ns,DIAB,70,-0.025403189005087975,0.0067634825656139475,0.9749390296004192,0.006592247706454156,59.5,-0.030459207
pf_ns,DIAB,87.5,-0.014617626407829033,0.0033257996625612905,0.9854886924196727,0.003277537960707315,59.5,-0.030459207
