riskfactor,outcome,midage,logRR.perchange,se.perchange,logRR.perchange.exp,se.perchange.exp,event.age,origlogRR
pufa_rep_sfa,IHD,30,-0.13740856245165878,0.03926955449377067,0.8722863959717622,0.03432216205389542,56.9,-0.094310679
pufa_rep_sfa,IHD,40,-0.13178923722906977,0.037663625473704596,0.8771476378504395,0.03309879613226753,56.9,-0.094310679
pufa_rep_sfa,IHD,50,-0.11180087987647937,0.03195121662309418,0.8946787946505071,0.02863035603287566,56.9,-0.094310679
pufa_rep_sfa,IHD,60,-0.092640967541058,0.026475566429778184,0.9118401374486712,0.024171531264100845,56.9,-0.094310679
pufa_rep_sfa,IHD,70,-0.07684085147815803,0.021960101689666122,0.9262604428233163,0.020361232070583893,56.9,-0.094310679
pufa_rep_sfa,IHD,87.5,-0.044281284446633,0.010945502288873594,0.9566848190626646,0.010471395876781016,56.9,-0.094310679
