riskfactor,outcome,midage,logRR.perchange,se.perchange,logRR.perchange.exp,se.perchange.exp,event.age,origlogRR
sea_omega3_fa,IHD,30,-0.23967641706737627,0.05714895845660158,0.7881707576552636,0.0452736499162122,62.1,-0.162518929
sea_omega3_fa,IHD,40,-0.22987484639625966,0.05481185094328448,0.7958296024323966,0.04383318050586469,62.1,-0.162518929
sea_omega3_fa,IHD,50,-0.19500993122755156,0.04649858586301869,0.8237176035912688,0.038455032581617955,62.1,-0.162518929
sea_omega3_fa,IHD,60,-0.1615900405166333,0.03852987551082109,0.8514222193915014,0.032910761375416646,62.1,-0.162518929
sea_omega3_fa,IHD,70,-0.13403051191348075,0.03195852245699797,0.875010349774245,0.028036792882804702,62.1,-0.162518929
sea_omega3_fa,IHD,87.5,-0.07725330281897091,0.01568005624369726,0.9256553527976321,0.014514327994146302,62.1,-0.162518929
