riskfactor,outcome,midage,logRR.perchange,se.perchange,logRR.perchange.exp,se.perchange.exp,event.age,origlogRR
pf_redm,HSTK,30,0.20760921718262026,0.015660000326546384,1.2308828155689497,0.019261588160050084,64.1,0.139761942
pf_redm,HSTK,40,0.19911903513179874,0.015019584378292263,1.2204646655833187,0.018318028754900795,64.1,0.139761942
pf_redm,HSTK,50,0.1689188267263169,0.01274157726517067,1.1841200026145793,0.015078489419859058,64.1,0.139761942
pf_redm,HSTK,60,0.1399703075782189,0.010557985296257844,1.1503036692246817,0.01213877778185099,64.1,0.139761942
pf_redm,HSTK,70,0.11609807087996207,0.00875729821904945,1.123149021544077,0.009831610370590755,64.1,0.139761942
pf_redm,HSTK,87.5,0.06663745249282203,0.00433341285272625,1.06890787803053,0.0046320191370378405,64.1,0.139761942
