riskfactor,outcome,midage,logRR.perchange,se.perchange,logRR.perchange.exp,se.perchange.exp,event.age,origlogRR
pf_pm,HSTK,30,0,0,1,0,60,0
pf_pm,HSTK,40,0,0,1,0,60,0
pf_pm,HSTK,50,0,0,1,0,60,0
pf_pm,HSTK,60,0,0,1,0,60,0
pf_pm,HSTK,70,0,0,1,0,60,0
pf_pm,HSTK,87.5,0,0,1,0,60,0
