riskfactor,outcome,midage,logRR.perchange,se.perchange,logRR.perchange.exp,se.perchange.exp,event.age,origlogRR
ssb,DIAB,30,0.2921537936524848,0.08548597209461066,1.3441961099917246,0.11474984608789217,53.8,0.2390169
ssb,DIAB,40,0.2802061598787595,0.08199002198351198,1.3278445528219758,0.10871644825884366,53.8,0.2390169
ssb,DIAB,50,0.23770753879395445,0.06955466767681229,1.2714014180577633,0.088306226398025,53.8,0.2390169
ssb,DIAB,60,0.19697033162892294,0.057634713766973204,1.219727062785761,0.07020329407358403,53.8,0.2390169
ssb,DIAB,70,0.1633766183583271,0.047804989499827505,1.1788233054537849,0.05628337609138314,53.8,0.2390169
ssb,DIAB,87.5,0.09376297834415018,0.023928834111894948,1.0982993943228483,0.02628102401194613,53.8,0.2390169
