riskfactor,outcome,midage,logRR.perchange,se.perchange,logRR.perchange.exp,se.perchange.exp,event.age,origlogRR
ssb,IHD,30,0.2771628580276671,0.054298479296106324,1.3213275201591936,0.07189821605507674,67,0.157003749
ssb,IHD,40,0.26582827879118276,0.052077942170814864,1.3062810394748468,0.06816493437207975,67,0.157003749
ssb,IHD,50,0.22551033824747535,0.04417932662235054,1.254185069930421,0.05549881855043429,67,0.157003749
ssb,IHD,60,0.1868634303132396,0.036608080080665094,1.2062703708843012,0.044215638867978,67,0.157003749
ssb,IHD,70,0.15499347077776424,0.03036449336663282,1.1681884949582653,0.03550744135195055,67,0.157003749
ssb,IHD,87.5,0.08906874998460067,0.015163251271544788,1.093155808187935,0.016575796198502274,67,0.157003749
