riskfactor,outcome,midage,logRR.perchange,se.perchange,logRR.perchange.exp,se.perchange.exp,event.age,origlogRR
pf_seafood,HSTK,30,-0.09282617169278355,0.04632604238573493,0.9123302604463701,0.04234228477240627,63.9,-0.061875404
pf_seafood,HSTK,40,-0.08903004400901458,0.04443153818747966,0.9157214117049427,0.04075788335234156,63.9,-0.061875404
pf_seafood,HSTK,50,-0.07552693577206593,0.03769264598588862,0.9279135064647408,0.0350254344868199,63.9,-0.061875404
pf_seafood,HSTK,60,-0.06258348246512803,0.03123305645870788,0.9397927382614425,0.029386087179518003,63.9,-0.061875404
pf_seafood,HSTK,70,-0.051909735063566775,0.02590619157219877,0.9497330498482776,0.02462654450870086,63.9,-0.061875404
pf_seafood,HSTK,87.5,-0.02988699657371351,0.012690618427141856,0.9705552034152423,0.012316945749019885,63.9,-0.061875404
