riskfactor,outcome,midage,logRR.perchange,se.perchange,logRR.perchange.exp,se.perchange.exp,event.age,origlogRR
veg_exc_sta,IHD,30,-0.07559723599791934,0.023364004222308905,0.9274424227760831,0.021672214225301512,55.4,-0.051293294
veg_exc_sta,IHD,40,-0.07250568589782588,0.022408532919177517,0.9302937707535488,0.020849603427467406,55.4,-0.051293294
veg_exc_sta,IHD,50,-0.06150881247863031,0.01900985049902457,0.9405144159406461,0.017881038593996056,55.4,-0.051293294
veg_exc_sta,IHD,60,-0.050967719633489277,0.015752031155624187,0.950427136218742,0.01497238321875138,55.4,-0.051293294
veg_exc_sta,IHD,70,-0.04227506554054089,0.013065488397152086,0.9586878080258675,0.012526481820818215,55.4,-0.051293294
veg_exc_sta,IHD,87.5,-0.024055949356408462,0.006337082611863327,0.9762310887287975,0.006186457057543668,55.4,-0.051293294
