riskfactor,outcome,midage,logRR.perchange,se.perchange,logRR.perchange.exp,se.perchange.exp,event.age,origlogRR
pf_seafood,ISTK,30,-0.09044128226839991,0.047062852964067765,0.9145392067774939,0.04306309062783435,63.9,-0.061875404
pf_seafood,ISTK,40,-0.08674268467341446,0.04513821688615941,0.9178466237277454,0.04144969601823721,63.9,-0.061875404
pf_seafood,ISTK,50,-0.07358649820910107,0.03829214334973659,0.9297364789599405,0.03561386255553009,63.9,-0.061875404
pf_seafood,ISTK,60,-0.06097558802382591,0.031729814765856706,0.9413194655976598,0.029874997820853726,63.9,-0.061875404
pf_seafood,ISTK,70,-0.0505760704739575,0.026318226682726376,0.9510105792623355,0.0250330385612466,63.9,-0.061875404
pf_seafood,ISTK,87.5,-0.029338293664010213,0.01308006654808912,0.9710878960110074,0.012701894303867825,63.9,-0.061875404
