subgroup,food,ghg_mean_Consumed,ghg_se_Consumed,ced_mean_Consumed,ced_se_Consumed,water_mean_Consumed,water_se_Consumed,bluewater_mean_Consumed,bluewater_se_Consumed,fcid_consumed_mean,fcid_consumed_se,fcid_wasted_mean,fcid_wasted_se,fcid_inedible_mean,fcid_inedible_se,GHGper100gram_consumed,GHGperDGA_consumed,CEDper100gram_consumed,CEDperDGA_consumed,WATERper100gram_consumed,WATERperDGA_consumed,BLUEWATERper100gram_consumed,BLUEWATERperDGA_consumed
1,added_sugar,0.04551413635795855,0.0026047799755329255,0.44259985291684534,0.0267976744474385,32.488099011588794,1.774010906669164,8.81987283976788,0.48280162586696107,74.6467387616929,4.41064898841138,38.00006464395503,2.259739085377569,0,0,0.0609727057243061,0.0025608536404208566,0.5929259070913063,0.024902888097834867,43.52246266954262,1.8279434321207901,11.815483149136648,0.49625029226373923
1,babyfood,0,0,0,0,0,0,0,0,0.39827826121809584,0.400787999154895,0.04425313571002997,0.044531995452899445,0,0,0,0,0,0,0,0,0,0
1,coffee_tea,0.031146659336767836,0.00301594796359346,0.3248677000238968,0.03072118344830631,37.10290998682491,3.281978596835411,6.590262382922011,0.6019555820358283,4.952883077728183,0.46858641571859433,0,0,0,0,0.6288591684472867,0,6.559163520026178,0,749.1174211979074,0,133.05911485285597,0
1,dairy,0.3266182431102739,0.012992271033121311,1.7643649449203116,0.06996423188684579,90.60322145971766,3.6496301102976783,21.747179437255998,0.8686918112752343,198.0835184030426,12.19955345238198,62.90304385155552,3.5025873671296837,0,0,0.16488915672716412,0.24568484352347453,0.8907176927917546,1.3271693622597143,45.73990920101002,68.15246470950493,10.978792992260358,16.358401558467932
1,fruit_exc_juice,0.056365928785348546,0.009723420918897739,0.42981003762045994,0.038346424625169503,201.38034630059278,18.340375410543672,25.26510367482194,2.122930680548313,98.07640849036864,8.559243650380898,69.45184649286804,8.673416463247984,69.04384673950346,10.933573896373048,0.057471444614413905,0.08735659581390914,0.4382399847590957,0.6661247768338254,205.33005786031495,312.1016879476787,25.760633024508685,39.1561621972532
1,fruit_juice,0.03157115864554804,0.0050219334920599944,0.24927602664955437,0.03571350548729284,88.94391889563079,8.950689473576091,10.083725307251573,1.211379887286726,34.26877338696684,5.410141683270486,5.174642533178184,0.8011060015966396,0,0,0.09212806740714927,0.23124144919194464,0.7274145001768854,1.8258103954439822,259.5480085944894,651.4655015721683,29.425404852940062,73.85776618087955
1,gr_refined,0.049444767783023105,0.002094534655659601,0.2948529290868187,0.010300714007001837,80.18833388881747,3.257768646460071,25.724152292311974,1.0242662548428345,95.20257138118434,3.258812255064392,26.631167505461963,0.9436969432962309,0,0,0.05193637846718421,0.018697096248186315,0.30971109793479057,0.11149599525652461,84.2291681048709,30.32250051775352,27.02043854394887,9.727357875821593
1,gr_whole,0.014849739837436099,0.001408965035903497,0.090904588177525,0.006824767810608988,25.686369097653003,2.6867635465143733,6.065203834917687,0.6367735655730363,26.475058551484402,1.7402261155811576,6.787225367105188,0.5068083231942451,3.054188073860174,0.26189268413530364,0.05608954483918791,0.028605667867985834,0.3433593470652709,0.17511326700328816,97.02100959551163,49.48071489371093,22.90912340429035,11.68365293618808
1,leg_tot,0.015611024156343812,0.0017078594210689776,0.08110452967013937,0.007163140685402335,20.56719027786387,2.3825728078308335,5.082399699729086,0.4923469218750241,19.48183222392234,1.6385788706518756,4.4648009680429945,0.4545019598435956,0.8129046003965845,0.1339170127461637,0.08013119082903587,0.02964854060674327,0.41630853165108683,0.15403415671090212,105.571129252457,39.06131782340909,26.087893794138374,9.652520703831199
1,oil,0.032393788451843444,0.0010223980249204837,0.268165965649545,0.007548365508340044,22.594761640152715,1.1285411313199334,8.15899960707486,0.2500783648720306,28.707178741129184,0.8402894406436905,5.714127614471318,0.17105863358115345,0,0,0.11284211779903122,0.0011284211779903123,0.9341425295316107,0.009341425295316107,78.70770528829738,0.7870770528829738,28.421460989426123,0.2842146098942612
1,other,0.06592497067515386,0.010166567084556006,0.40968953580527095,0.08334601089688741,144.75158418315678,48.47753223243104,18.901592415113793,5.484235669198999,33.75692465753102,10.297658992903427,4.178924373303796,1.1549969095265296,0.3729089518392931,0.051355013891057164,0.19529317715986397,0,1.2136459110586397,0,428.80560255912803,0,55.99322985394326,0
1,pf_egg,0.10995141381895467,0.009527599688509922,0.6736904734303405,0.058377176989974223,30.24133117032236,2.6204965214264315,13.178666266935135,1.1419685500959134,29.288623464372783,2.537941715379168,10.363666944554206,0.8980409302907315,5.407130643438332,0.4685430995819941,0.37540655999999994,0.18770327999999997,2.3001779999999994,1.1500889999999997,103.25282513569978,51.62641256784989,44.995854048811495,22.497927024405747
1,pf_ns,0.014796527514610507,0.0022559082381347377,0.08749338048689069,0.01528965053994249,175.82632841242324,33.74909265382906,28.988793118022375,5.453814217862223,9.913223462587492,1.213459238332729,1.3270897155788226,0.2150808509182244,0.28746034038984625,0.08712411390026871,0.14926050613559358,0.022389075920339035,0.882592638177589,0.13238889572663834,1773.6544432392939,266.04816648589406,292.4254984004556,43.86382476006833
1,pf_poultry,0.2076703618017003,0.01197518071286791,1.466628069847259,0.08547633771270817,100.71116851355266,5.867193836698669,46.91920164352864,2.7337830981651954,53.647997498962816,3.12665133930516,13.274217710915254,0.870218147623668,0,0,0.38709806793015006,0.11225843969974351,2.733798348905033,0.7928015211824595,187.72586715002686,54.44050147350779,87.45750788635817,25.36267728704387
1,pf_redm,0.9118740434612753,0.054091218062817886,2.13400709837284,0.12036619747564026,270.42491065863356,15.902518446684851,48.4965791591998,2.747977136417189,40.80323365643638,2.4598337610910987,12.658826566246235,0.8634812988053774,0,0,2.234808278038117,0.6927905661918163,5.229995044856494,1.6212984639055132,662.7536261846644,205.45362411724597,118.8547446203442,36.84497083230671
1,pf_seafood,0.1667388462884407,0.05552609548037896,2.233744315952714,0.5831955957658208,6.615308090456524,2.5647333732078588,0.9740583050047066,0.3776392283074224,13.838815775906491,2.4162070930540076,8.332521968975035,1.5660371549392877,0,0,1.2048635446013711,0.3494104279343976,16.14115219195044,4.680934135665627,47.80255910317007,13.86274213991932,7.03859579300529,2.0411927799715337
1,sat_fat,0.40682354803350507,0.015518523325338986,1.6314755778520578,0.053368611661303626,121.40756383653013,4.543685721694353,28.056977358721877,0.978348663780504,31.68574408314351,1.0744711178987025,8.806039680665727,0.3782609634802883,0,0,1.2839324428234937,0.012839324428234938,5.1489261971284614,0.05148926197128462,383.1614732415822,3.8316147324158223,88.54763607602291,0.8854763607602292
1,ssb,0.03650615700261193,0.006328715671591424,0.3076423493626969,0.044106259069526685,25.00833043734717,4.145883940110733,4.823362040141986,0.673583552787155,121.49877955247706,20.83210021277813,18.719640968778236,2.6166975761760334,0.05605838129403712,0.0518978733614769,0.030046521567605046,0.07211165176225211,0.25320612313625895,0.6076946955270215,20.583194769084667,49.399667445803196,3.9698851773722605,9.527724425693425
1,veg_dg,0.013567619137449312,0.0025345569458330806,0.11753097881849982,0.02214970072691156,69.09682293783122,12.824436514154305,5.542987502052907,1.1408875798020415,22.94588615529134,4.2329233605906484,6.598424625534444,0.9643268327341339,13.044287315978167,1.870040845537613,0.05912876515479708,0.06977194288266055,0.5122093695710117,0.6044070560937937,301.12945941683506,355.33276211186535,24.15678115257575,28.505001760039384
