subgroup,food,ghg_mean_Consumed,ghg_se_Consumed,ced_mean_Consumed,ced_se_Consumed,water_mean_Consumed,water_se_Consumed,bluewater_mean_Consumed,bluewater_se_Consumed,fcid_consumed_mean,fcid_consumed_se,fcid_wasted_mean,fcid_wasted_se,fcid_inedible_mean,fcid_inedible_se,GHGper100gram_consumed,GHGperDGA_consumed,CEDper100gram_consumed,CEDperDGA_consumed,WATERper100gram_consumed,WATERperDGA_consumed,BLUEWATERper100gram_consumed,BLUEWATERperDGA_consumed
1,added_sugar,0.061079538367806364,0.005187208487519002,0.6254463313492604,0.055625048852619416,39.27094360040046,3.0372160075211267,10.86237856472729,0.8624042724024873,83.93766491490285,7.18133630716798,42.85269800413584,3.691145437463835,0,0,0.07276773594992145,0.003056244909896701,0.7451319166233018,0.031295540498178676,46.78584237506949,1.9650053797529188,12.94100637150166,0.5435222676030698
1,babyfood,0,0,0,0,0,0,0,0,0.70536058320654,0.693865060489635,0.07837339029672019,0.07709611012256992,0,0,0,0,0,0,0,0,0,0
1,coffee_tea,0.031203962460778504,0.002876662672925522,0.3241285017325154,0.029574458625638577,36.44586170806156,3.24674649131994,6.501344888759031,0.5867756989907512,4.917385748600719,0.4527389105221995,0,0,0,0,0.6345640561076146,0,6.591480073019465,0,741.1633654820047,0,132.21140705931077,0
1,dairy,0.3880830121870719,0.018719857899259132,2.093292208267118,0.10106113644771703,108.1834037621196,5.205941562176672,25.88588201894029,1.2474568497785044,198.31709160349465,11.625626944472751,65.35693541895176,3.479742354543108,0,0,0.19568813209654456,0.2915753168238514,1.055527887859682,1.5727365529109263,54.55072121489969,81.28057461020053,13.052774125336224,19.448633446750975
1,fruit_exc_juice,0.03556080548680216,0.008291748636866084,0.32383743721150055,0.041290322002814996,113.83870135054877,12.961987921562933,16.852658658021003,1.7941038795354358,77.01440258842918,10.335145638289358,43.95037152237167,6.293249553831631,44.39810075062593,7.649606086410062,0.04617422753616854,0.07018482585497618,0.42048944915162484,0.6391439627104698,147.81482102628445,224.67852795995236,21.882476642820812,33.261364497087634
1,fruit_juice,0.050039143692565534,0.008104525975778525,0.39720756616206176,0.06136451993778196,131.6109680378608,25.15423898299587,15.511760461573433,2.6733100847038593,53.895966145005545,8.853461962189707,7.657847349852818,1.2868608628590559,0,0,0.0928439496899205,0.23303831372170045,0.7369894160416129,1.8498434342644483,244.19446843900207,612.9281157818951,28.780930320164384,72.2401351036126
1,gr_refined,0.07384549182478625,0.0042099644476867905,0.4127634617577275,0.023557695397600498,117.46771133004908,5.231187148706934,37.37089177046866,1.603452414213202,129.12253080737443,4.99377972963535,37.58136474865268,1.5953738833569389,0,0,0.05719024508197511,0.020588488229511037,0.31966803870463933,0.11508049393367016,90.97382973796257,32.75057870566653,28.942192765892056,10.41918939572114
1,gr_whole,0.02176490299672594,0.0013690374455895631,0.14165272417621277,0.008112047081820067,47.56323596257452,3.1512451282912703,8.814268354084561,0.5729065693941912,45.52342024219622,2.529140994603622,10.894603635236102,0.5964633620610329,8.203093697125722,0.7105384942594246,0.04781034219514065,0.024383274519521735,0.3111645026287219,0.15869389634064818,104.48080506588909,53.28521058360344,19.36205211996463,9.874646581181961
1,leg_tot,0.011377004749196855,0.0012747286263395101,0.07828378002444095,0.008896584456712186,24.139357319303482,3.9638383054216813,5.571240139794059,0.7346443990419662,17.663102996694704,1.8281697693421173,3.66793325328624,0.45927784664449917,0.8007215385692963,0.18163869617744863,0.06441113292112849,0.02383211918081754,0.44320513807279605,0.16398590108693453,136.66543938412565,50.56621257212649,31.54168404519073,11.67042309672057
1,oil,0.03729358901277109,0.001664888603512156,0.3138544234651307,0.015159199739485183,24.18408018099277,1.018965179575806,9.198772900900787,0.3479592230122805,33.47683986426954,1.4762765663972606,6.579513423657866,0.2954886719799943,0,0,0.1114011632041029,0.001114011632041029,0.9375270328311764,0.009375270328311765,72.24122790277134,0.7224122790277134,27.478020440987947,0.2747802044098795
1,other,0.04632900055021017,0.003550636955383113,0.22523853190746482,0.027136716522726978,68.1106664004967,14.736394119295914,11.939912031738778,1.6423817049271945,17.972794579724354,3.2370350229339815,3.810391559175176,0.3984830628404543,1.5794254205453961,0.16160662320181848,0.25777293756239383,0,1.2532193082625176,0,378.96536400262636,0,66.43325265180825,0
1,pf_egg,0.12095583306431623,0.012131944134440678,0.7411163677752801,0.07433442557655223,33.26801609575693,3.3368023890405167,14.497644929045412,1.4541226653088524,32.21995722832234,3.231681442764527,11.400908140606104,1.1435180688654876,5.948299969490048,0.5966181299117359,0.37540655999999994,0.18770327999999997,2.3001779999999994,1.1500889999999997,103.25282513569978,51.62641256784989,44.9958540488115,22.49792702440575
1,pf_ns,0.014561534479284849,0.002855875438127345,0.08504940568321785,0.022899273366946367,158.45700353898377,49.747836676369346,26.69549146165051,7.543044726423461,10.227253286271443,1.8000052848513524,1.2816720441453198,0.3669595176884139,0.3552874194020432,0.2589248465373938,0.14237971889120543,0.021356957833680815,0.8315957696812296,0.12473936545218443,1549.360313112501,232.40404696687514,261.023079358807,39.153461903821054
1,pf_poultry,0.28089411894967065,0.020065974971998045,1.9117412152162112,0.1319765496359739,131.3963493882508,9.078351263889681,61.19511583490739,4.226830005405797,69.9299016555553,4.827584423509313,15.019202998535444,0.9403421068415984,0,0,0.40167955666981286,0.11648707143424572,2.7337965161636126,0.7928009896874476,187.89723176710996,54.49019721246189,87.50922621960528,25.377675603685528
1,pf_redm,1.5373905406765584,0.10090866251057864,3.534748944257742,0.2192471415065843,455.23773273608003,29.65157457933875,80.05887589525314,4.827658564119252,65.76729428009632,3.852336056671976,20.09934728546326,1.2090392466805606,0,0,2.3376216970839123,0.7246627260960128,5.374630327961494,1.6661354016680632,692.1947112454833,214.5803604860998,121.73053000217769,37.73646430067508
1,pf_seafood,0.06505541252312219,0.01356161996448934,1.245373293745297,0.27822868932452927,2.1933662606882742,0.6712053227708064,0.3179970865602559,0.09605564128748226,9.597380887765466,2.50900057309438,5.57432451359444,1.3513246770578233,0,0,0.6778454797605608,0.1965751891305626,12.976178691968682,3.7630918206709176,22.85380028507913,6.627602082672948,3.313373620147052,0.960878349842645
1,sat_fat,0.5890292395431698,0.027460322879499125,2.1633680876362718,0.07803352226459104,175.48154957777504,7.97638656719703,38.87920385475229,1.4404490986079326,42.04369992862046,1.4270495839058017,12.759442117862614,0.5629014919108576,0,0,1.4009928729945083,0.014009928729945083,5.145522614111322,0.051455226141113225,417.37894113909624,4.173789411390962,92.47331686021762,0.9247331686021762
1,veg_dg,0.010058279425313146,0.0025802639428357927,0.08814940326980364,0.023042668010574408,59.971637204044676,16.57258512174322,4.336716912232186,1.1702402698731174,14.507353758525092,3.248529731881666,4.419273964466236,0.908800932718285,10.591962840056407,2.547223307464202,0.06933228204628639,0.08181209281461793,0.6076187617469766,0.7169901388614324,413.38784593160545,487.7976581992944,29.893231973362198,35.27401372856739
1,veg_oth,0.027455673615293948,0.003667757183708461,0.15197074304067495,0.010566998850357612,73.0133128360515,5.972498451758946,8.174193584582344,0.5357939559751731,47.13840284139549,2.8774201398066834,30.252833276473687,1.7477089458813664,15.017752523692794,1.386620966734506,0.058244810940397886,0.08154273531655704,0.3223926435352598,0.4513497009493637,154.8913591360237,216.84790279043318,17.340836964896102,24.277171750854542
1,veg_ro,0.04807285973033362,0.005686843322544432,0.4050519550365129,0.04840601424802581,44.7422788288002,4.080735751373744,5.6983932472476475,0.5271601537792594,74.12762784395656,6.2121567707398935,28.18329461113512,4.113409348445203,9.722096383202633,1.475435188319775,0.06485147458317443,0.09338612339977118,0.5464250871337384,0.7868521254725832,60.35843872271967,86.91615176071632,7.6872731705958985,11.069673365658094
1,veg_sta,0.01638983395209489,0.0016776596274855795,0.16198946114763438,0.017378464274580202,25.741607905473224,2.6702635082368262,5.263191214976884,0.5372159012269421,40.45218758852516,5.277812474291912,28.417549921302736,4.843768229504901,44.31893636402604,9.034683114268272,0.04051655776644351,0.0542921874070343,0.40044672687512456,0.536598614012667,63.63464979277214,85.27043072231467,13.01089391879974,17.43459785119165
1,water,0.005125661033054018,5.208578553073813e-4,0.0769475767997621,0.007789233280638849,0,0,0,0,1923.7798612116203,91.02438814567421,0,0,0,0,2.6643698358635553e-4,0,0.0039998119510045995,0,0,0,0,0
2,added_sugar,0.07103231394198173,0.004596316657573474,0.7413083276239255,0.04938668583521868,43.04656947239209,3.2685007258908745,12.149430274224807,0.8887842460889218,97.75424257261997,6.69349880533932,49.96559399835247,3.4694877534480706,0,0,0.07266417505021638,0.003051895352109088,0.7583387770338664,0.03185022863542239,44.035499983965934,1.8494909993265694,12.428545252344623,0.5219989005984742
2,babyfood,0,0,0,0,0,0,0,0,1.9267187365413827,1.2777561473963512,0.21407983820772325,0.1419728910689707,0,0,0,0,0,0,0,0,0,0
2,coffee_tea,0.012271241581234845,0.0035571004407800298,0.1255712588464153,0.03367418464604017,11.76949029907596,1.8263788792297913,2.0372008896405256,0.3174334951665395,1.4808518002680136,0.23546422411640122,0,0,0,0,0.8286610165185957,0,8.4796641246402,0,794.7784036826539,0,137.56953189183554,0
2,dairy,0.2684068415325911,0.02089579121084001,1.4484529245457518,0.1128310820199345,74.70487043245612,5.8083264515143815,17.893036570014193,1.3921679322955363,146.58001833480935,14.546492597033067,47.58434391662692,4.448516569157974,0,0,0.18311284483503892,0.272838138804208,0.9881653318102893,1.4723663443973312,50.965248388644426,75.9382200990802,12.207009368182765,18.18844395859232
2,fruit_exc_juice,0.028266885506165566,0.004906414538624073,0.27326247460839853,0.04664428730484744,92.62677880814135,14.509907536000481,13.040180758869889,1.964993992132455,56.40517990841631,9.664930725419785,40.22344908390099,8.584080531820327,41.90470643241772,9.915005937096007,0.05011398873660506,0.07617326287963969,0.4844634394431292,0.7363844279535564,164.21679526337326,249.60952880032735,23.11876458871846,35.14052217485206
2,fruit_juice,0.09224264643491789,0.016094862237759914,0.6798037090075972,0.1107357140399861,214.27094615523782,36.12390536445132,25.994981386502396,4.317832142219808,89.89477495331114,14.388543980273036,12.203624149434212,1.8406253872318352,0,0,0.10261179972120313,0.2575556173002198,0.7562216039371237,1.8981162258821802,238.35750883911132,598.2773471861693,28.91712160134276,72.58197521937032
2,gr_refined,0.0680611356949239,0.006315252903229921,0.3771202709356358,0.03001211516764105,106.92618677558728,7.830283585313904,33.95151956324005,2.385324015809047,116.49821594691615,7.04327658322355,34.21604344552697,2.3180423850394316,0,0,0.05842247037150921,0.021032089333743315,0.32371334433780113,0.1165368039616084,91.7835401224595,33.042074444085415,29.143381542177842,10.491617355184022
2,gr_whole,0.01575534003987545,0.0021528905530018186,0.10771129138378893,0.014501904029596906,30.75788514370338,7.196336833615964,5.907436032623936,0.9890749113726331,31.33986259263653,5.765061944639373,7.582593279407117,1.2180380134781021,5.103994902078649,1.6421302312502961,0.050272524307675974,0.025638987396914746,0.3436878227063328,0.17528078958022975,98.14301212325708,50.05293618286111,18.8495913635943,9.613291595433093
2,leg_tot,0.010637782284295069,0.002606247904751056,0.05992682879639337,0.01121073301776279,15.14686048484621,3.3806870313489306,3.500647488389971,0.6556645772922906,13.466124775793258,2.55065437511007,3.2790582807311868,0.7684740006077667,0.6267050746857404,0.18525996594411176,0.07899661158210544,0.029228746285379012,0.44501911124511484,0.16465707116069248,112.48121294757529,41.618048790602856,25.995953154115607,9.618502667022774
2,oil,0.03809515797265637,0.002362784777958893,0.33116535052104595,0.017668020900684426,25.3627806660944,1.2345239131918329,9.757221302558499,0.4860647104465357,35.410966822622605,1.9049406488905698,7.01555383511763,0.39639670092890855,0,0,0.10758011257777618,0.0010758011257777618,0.935205616327533,0.00935205616327533,71.62408412382338,0.7162408412382338,27.55423581466579,0.2755423581466579
