subgroup,food,food_type,mixed_dish,ghg_mean_Consumed,ghg_se_Consumed,ced_mean_Consumed,ced_se_Consumed,water_mean_Consumed,water_se_Consumed,bluewater_mean_Consumed,bluewater_se_Consumed,fcid_consumed_mean,fcid_consumed_se,fcid_wasted_mean,fcid_wasted_se,fcid_inedible_mean,fcid_inedible_se,GHGper100gram_consumed,GHGperDGA_consumed,CEDper100gram_consumed,CEDperDGA_consumed,WATERper100gram_consumed,WATERperDGA_consumed,BLUEWATERper100gram_consumed,BLUEWATERperDGA_consumed,price_mean_Consumed,price_mean_Inedible,price_mean_Wasted,price_se_Consumed,price_se_Inedible,price_se_Wasted,fndds_consumed_mean,fndds_consumed_se,fndds_wasted_mean,fndds_wasted_se,fndds_inedible_mean,fndds_inedible_se,Conversion_to_grams,costper100gram_consumed,costperDGA_consumed,costper100gram_wasted,costperDGA_wasted,costper100gram_inedible,costperDGA_inedible
1,added_sugar,Grocery,Non-Mixed,0.04551413635795855,0.0026047799755329255,0.44259985291684534,0.0267976744474385,32.488099011588794,1.774010906669164,8.81987283976788,0.48280162586696107,74.6467387616929,4.41064898841138,38.00006464395503,2.259739085377569,0,0,0.0609727057243061,0.0025608536404208566,0.5929259070913063,0.024902888097834867,43.52246266954262,1.8279434321207901,11.815483149136648,0.49625029226373923,0.0671750904694094,4.030220146798438e-4,0.026128618174798158,0.010302572619163248,1.8307784766100318e-4,0.004514126663857902,8.350621403737279,1.3514022855729833,3.475117238134753,0.5825775072694052,0.054763048803598925,0.029409845759961747,4.2,0.804432235897385,0.03378615390769017,0.7518773147585238,0.031578847219858,0.735937869575585,0.030909390522174573
1,added_sugar,Non-Grocery,Non-Mixed,0.04551413635795855,0.0026047799755329255,0.44259985291684534,0.0267976744474385,32.488099011588794,1.774010906669164,8.81987283976788,0.48280162586696107,74.6467387616929,4.41064898841138,38.00006464395503,2.259739085377569,0,0,0.0609727057243061,0.0025608536404208566,0.5929259070913063,0.024902888097834867,43.52246266954262,1.8279434321207901,11.815483149136648,0.49625029226373923,0.1028494721838404,2.8390401509808643e-4,0.03928721904126613,0.020671126229937782,1.8813801266877515e-4,0.00795447584133213,5.568741542089698,1.0372061012307991,2.2309984085166117,0.4129819406878082,0.014924199686224786,0.01033751960384845,4.2,1.8469069071797077,0.07757009010154772,1.7609702853794575,0.07396075198593723,1.9023064624372001,0.07989687142236242
1,added_sugar,Total,Non-Mixed,0.04551413635795855,0.0026047799755329255,0.44259985291684534,0.0267976744474385,32.488099011588794,1.774010906669164,8.81987283976788,0.48280162586696107,74.6467387616929,4.41064898841138,38.00006464395503,2.259739085377569,0,0,0.0609727057243061,0.0025608536404208566,0.5929259070913063,0.024902888097834867,43.52246266954262,1.8279434321207901,11.815483149136648,0.49625029226373923,0.17002456265324978,6.869260297779303e-4,0.06541583721606428,0.01721191586500579,2.6691638490574857e-4,0.006470227608591481,13.919362945826975,1.1203147893514331,5.706115646651365,0.4640772474204845,0.0696872484898237,0.03143267040792389,4.2,1.221496725927555,0.05130286248895732,1.1464162534885458,0.04814948264651893,0.9857270084041856,0.0414005343529758
1,dairy,Grocery,Non-Mixed,0.3266182431102739,0.012992271033121311,1.7643649449203116,0.06996423188684579,90.60322145971766,3.6496301102976783,21.747179437255998,0.8686918112752343,198.0835184030426,12.19955345238198,62.90304385155552,3.5025873671296837,0,0,0.16488915672716412,0.24568484352347453,0.8907176927917546,1.3271693622597143,45.73990920101002,68.15246470950493,10.978792992260358,16.358401558467932,0.3990567536937835,0.006597105225026578,0.12151767837712829,0.028784054177486064,0.003088850844104664,0.009590813479799856,137.7167940372799,9.527547989010946,40.02166396582502,3.0114363390795917,1.613050594833934,0.7852308732578032,149,0.28976622385339507,0.43175167354155863,0.3036297503294558,0.4524083279908892,0.4089831556527066,0.6093849019225328
1,dairy,Non-Grocery,Non-Mixed,0.3266182431102739,0.012992271033121311,1.7643649449203116,0.06996423188684579,90.60322145971766,3.6496301102976783,21.747179437255998,0.8686918112752343,198.0835184030426,12.19955345238198,62.90304385155552,3.5025873671296837,0,0,0.16488915672716412,0.24568484352347453,0.8907176927917546,1.3271693622597143,45.73990920101002,68.15246470950493,10.978792992260358,16.358401558467932,0.3419685447959059,0.0019921918559029,0.09597153134193705,0.053746483667736614,0.001613461520541208,0.01362638103392907,29.799199182685676,5.8878036100998905,8.286390948201257,1.5657900841277126,0.13107118995807793,0.09318797941506327,149,1.147576291226648,1.7098886739277055,1.1581825180812857,1.7256919519411156,1.5199311584338915,2.2646974260664985
1,dairy,Total,Non-Mixed,0.3266182431102739,0.012992271033121311,1.7643649449203116,0.06996423188684579,90.60322145971766,3.6496301102976783,21.747179437255998,0.8686918112752343,198.0835184030426,12.19955345238198,62.90304385155552,3.5025873671296837,0,0,0.16488915672716412,0.24568484352347453,0.8907176927917546,1.3271693622597143,45.73990920101002,68.15246470950493,10.978792992260358,16.358401558467932,0.7410252984896895,0.008589297080929478,0.21748920971906535,0.05808619655843229,0.003439838440307156,0.015868156142199365,167.51599321996557,12.262357119119237,48.30805491402628,3.675577253156841,1.744121784792012,0.7883777784839482,149,0.4423609258112136,0.6591177794587083,0.45021313755258896,0.6708175749533576,0.49247117694558,0.7337820536489142
1,fruit_exc_juice,Grocery,Mixed,0.056365928785348546,0.009723420918897739,0.42981003762045994,0.038346424625169503,201.38034630059278,18.340375410543672,25.26510367482194,2.122930680548313,98.07640849036864,8.559243650380898,69.45184649286804,8.673416463247984,69.04384673950346,10.933573896373048,0.057471444614413905,0.08735659581390914,0.4382399847590957,0.6661247768338254,205.33005786031495,312.1016879476787,25.760633024508685,39.1561621972532,0.02569758213483962,0.004603217138556381,0.00844664782295821,0.014665326151684024,0.0026263314324609763,0.004992236986401322,5.578314802918801,2.440157283465541,1.7993454169427265,0.8096861243525184,0.9993869459961466,0.4370923611932669,152,0.4606692709668088,0.7002172918695494,0.46942892361989813,0.7135319639022452,0.46060408903661326,0.7001182153356522
1,fruit_exc_juice,Grocery,Non-Mixed,0.056365928785348546,0.009723420918897739,0.42981003762045994,0.038346424625169503,201.38034630059278,18.340375410543672,25.26510367482194,2.122930680548313,98.07640849036864,8.559243650380898,69.45184649286804,8.673416463247984,69.04384673950346,10.933573896373048,0.057471444614413905,0.08735659581390914,0.4382399847590957,0.6661247768338254,205.33005786031495,312.1016879476787,25.760633024508685,39.1561621972532,0.34554280458721065,0.1877158514943241,0.23673720233463819,0.037105327098370715,0.03458489912143805,0.03409357319662392,73.98914946527599,7.100530409422879,53.44981404007376,8.65879865508028,53.66092648374064,10.532363698542875,152,0.46701821427124,0.7098676856922849,0.4429149223178691,0.673230681923161,0.34981850630402805,0.5317241295821227
1,fruit_exc_juice,Non-Grocery,Mixed,0.056365928785348546,0.009723420918897739,0.42981003762045994,0.038346424625169503,201.38034630059278,18.340375410543672,25.26510367482194,2.122930680548313,98.07640849036864,8.559243650380898,69.45184649286804,8.673416463247984,69.04384673950346,10.933573896373048,0.057471444614413905,0.08735659581390914,0.4382399847590957,0.6661247768338254,205.33005786031495,312.1016879476787,25.760633024508685,39.1561621972532,0.012665748829181834,0.002267991901138177,0.004363560005447824,0.008749512785882539,0.0015667312217313544,0.003014351900905148,2.8532231682887357,1.8788901665351438,0.9829825833176652,0.6473087454910126,0.5109123136019644,0.3364434064105102,152,0.4439102054809933,0.6747435123311099,0.44391020548099336,0.67474351233111,0.4439102054809933,0.6747435123311099
1,fruit_exc_juice,Non-Grocery,Non-Mixed,0.056365928785348546,0.009723420918897739,0.42981003762045994,0.038346424625169503,201.38034630059278,18.340375410543672,25.26510367482194,2.122930680548313,98.07640849036864,8.559243650380898,69.45184649286804,8.673416463247984,69.04384673950346,10.933573896373048,0.057471444614413905,0.08735659581390914,0.4382399847590957,0.6661247768338254,205.33005786031495,312.1016879476787,25.760633024508685,39.1561621972532,0.07356405400584817,0.04865322691549048,0.05656521721478698,0.017248412737471328,0.014551034335644288,0.01411269910077467,12.01965886188941,2.5829974578036974,9.742991261490754,2.4803950565291877,9.70345715956285,2.8786902027121952,152,0.612031130426645,0.9302873182485004,0.5805734162809056,0.8824715927469766,0.5014009555093697,0.7621294523742419
