subgroup,food,ghg_impact_mean,ghg_impact_se,ced_impact_mean,ced_impact_se,fcid_purchased_mean,fcid_purchased_se,GHGper100gram,CEDper100gram,GHGperDGA,CEDperDGA
14,dairy,0.33829357780379515,0.02219181542032224,1.8264745611468591,0.12003034453238942,152.79532032554272,16.653612330015758,0.22140310127498242,1.195373364351348,0.3298906208997238,1.7811063128835085
15,dairy,0.43280073724527757,0.024913776400048653,2.333670659290302,0.1342929662552934,202.71893990446532,13.612412918661658,0.21349792843689996,1.1511853112442691,0.31811191337098094,1.715266113753961
16,dairy,0.44868789167006207,0.04350765377782594,2.419685674882869,0.23441869809413268,236.84162995865717,26.932959566433063,0.18944637889394045,1.0216471130118665,0.28227510455197125,1.5222541983876812
17,dairy,0.6536412087367636,0.030700445591493056,3.525199270680049,0.16588067306958634,294.1198957398684,20.455592795032402,0.2222363118593209,1.198558588432888,0.33113210467038817,1.785852296765003
18,dairy,0.3625953642616667,0.03072425871753929,1.958579810228808,0.16659521601994148,166.47388275587602,20.166328177632792,0.2178091591660604,1.176508757893842,0.32453564715743,1.7529980492618247
19,dairy,0.40938302716751584,0.043821246908608065,2.207704606977107,0.23636448709310565,201.2188691545122,24.96514812742251,0.2034516091297374,1.097165795759369,0.3031428976033087,1.6347770356814597
20,dairy,0.4794928940730689,0.07438108665468346,2.589184743959051,0.4002126241930517,282.2254712066009,52.326148039716664,0.16989710107421876,0.9174171037396052,0.253146680600586,1.3669514845720117
21,dairy,0.48959726996809194,0.03316062197413836,2.6408641894994034,0.17877836968715083,234.9347530940659,17.609122099917922,0.2083971245293204,1.124084093442754,0.3105117155486874,1.6748852992297036
22,dairy,0.3517550196800261,0.02494254216147465,1.8999829248486415,0.13454429594364595,164.62293771611294,16.496355447127527,0.21367315184632202,1.1541422788391142,0.3183729962510198,1.7196719954702802
23,dairy,0.38470914607504686,0.022952452050866896,2.0750223018917353,0.12356098864453369,195.53608379265103,13.963616937128643,0.19674585816242354,1.0611966147854919,0.2931513286620111,1.581182956030383
24,dairy,0.3509384232196483,0.036505113817520814,1.8945323487336907,0.19628644550255037,186.0677803610689,19.415883380676703,0.18860784093766475,1.0181947379913416,0.2810256829971205,1.517110159607099
25,dairy,0.5795158510517933,0.032142737362735214,3.1232075474838243,0.1729917321318632,271.0521091895486,16.100137557528388,0.21380237651887585,1.152253548892233,0.318565541013125,1.716857787849427
26,dairy,0.33788003099167147,0.02615186572143319,1.820319295399922,0.14086250927587107,144.16270840502423,14.424057923012274,0.23437408656502182,1.2626838906811784,0.3492173889818825,1.8813989971149558
27,dairy,0.421364520822871,0.030930447112869748,2.2752285770735696,0.166693887444713,225.13333225103958,23.247979763228763,0.1871622103265543,1.0106138235170476,0.2788716933865659,1.5058145970404009
28,dairy,0.44573703492061545,0.07402968268075649,2.405167935481921,0.3986300543752899,252.98330507895747,45.604210351552965,0.17619227275946073,0.9507219991181848,0.2625264864115965,1.4165757786860953
29,dairy,0.5584628584934698,0.04108769652141247,3.0104869233855163,0.22151369964392253,280.69883431466,25.112873230733687,0.19895446301263922,1.072497123379856,0.29644214988883244,1.5980207138359852
30,dairy,0.2907356333714405,0.021085768054303042,1.568588974998094,0.11343850411152498,134.71853281494077,10.672747129388531,0.21580967911134855,1.164345351914441,0.3215564218759093,1.7348745743525171
31,dairy,0.4482824671012916,0.04331252931620572,2.4170755625066542,0.23335146379103897,243.25572947018583,32.059287549609614,0.18428444340351477,0.9936356145736326,0.274583820671237,1.4805170657147126
32,dairy,0.3361485980695843,0.03155662700677453,1.8141823074452061,0.17000250670625414,182.94311629745988,24.55024989522421,0.1837448737469941,0.9916647011169316,0.2737798618830212,1.477580404664228
33,dairy,0.6068625978629754,0.03878010141752904,3.2742524437633334,0.20859112813536498,324.70585667993254,26.89794578732508,0.18689610469858847,1.0083749265387638,0.2784751960008968,1.5024786405427581
34,dairy,0.3688923426224374,0.03129577143200089,1.9918700154629843,0.16808355003923484,191.54821097657023,17.36345767332751,0.19258459305973866,1.0398792060274713,0.2869510436590106,1.5494200169809322
35,dairy,0.4615403923408293,0.03907028409600015,2.4889198504260572,0.21062349250078746,252.97607305760317,24.398074621944613,0.18244428683013653,0.9838558328238912,0.2718419873769034,1.465945190907598
36,dairy,0.48075688125663246,0.07142813270456802,2.591529535004204,0.38462429546311133,279.1342182436753,46.94234321561273,0.1722314391555345,0.9284170000045932,0.25662484434174637,1.3833413300068438
37,dairy,0.4665139364620891,0.027349902548701382,2.5148428923825636,0.1473615626727434,223.50886364165157,16.769779452550228,0.20872279016640877,1.1251647256435313,0.3109969573479491,1.6764954412088617
38,dairy,0.2599664552456344,0.017922287979393457,1.4025859000428178,0.09655473839026836,128.82100603122825,12.127154306721135,0.20180439763264574,1.0887866375634487,0.30068855247264215,1.6222920899695386
39,dairy,0.3335120754202052,0.02319376765330181,1.7997903220996796,0.1246675265564392,187.62437324158907,12.461659921226087,0.17775519761005043,0.9592518770374422,0.2648552444389751,1.4292852967857888
40,dairy,0.38156490134720344,0.06580188953456798,2.0676417739488167,0.3585986987659153,230.63866654517855,46.952253870832095,0.1654383920366886,0.8964853139851976,0.246503204134666,1.3357631178379443
41,dairy,0.5915116999486723,0.02965578770018585,3.1875073328464767,0.15986602232880331,320.47951427433514,19.828036600213338,0.1845708301474551,0.9946056427550386,0.2750105369197081,1.4819624077050075
42,dairy,0.3271688261544618,0.03299357044642651,1.7625126365116177,0.177730078348664,159.39630558935983,15.281271189466302,0.20525496180402145,1.1057424637257531,0.30582989308799197,1.6475562709513722
43,dairy,0.42892471073510835,0.056903526494152944,2.312635148190109,0.3067531144220216,238.35777721490967,42.72368110482518,0.1799499541180813,0.9702369166267967,0.2681254316359411,1.445653005773927
44,dairy,0.3276761294369662,0.05362730568856048,1.7660518682769974,0.28903969534766,188.78206089723207,42.14421302330738,0.17357376430769256,0.9354977161936956,0.2586249088184619,1.3938915971286063
45,dairy,0.4844240784933055,0.02590512808073729,2.611677074615504,0.1397701576761015,255.1456096724929,17.569190082497872,0.18986181228637106,1.0236025922483538,0.2828941003066929,1.525167862450047
46,dairy,0.2554473419580806,0.02956147539037459,1.3821687515223404,0.1590078338518325,148.3037394131887,16.81216290194031,0.17224605594494105,0.931985098279608,0.2566466233579622,1.3886577964366158
47,dairy,0.3639679243406671,0.029610974885273804,1.9632383989089541,0.1596053571545218,209.51847281198667,22.90734581045147,0.17371638856268157,0.9370240115632592,0.2588374189583955,1.3961657772292562
48,dairy,0.40458882217108766,0.0625236193690468,2.184674468085713,0.3368052574133884,256.5145478518578,40.70086793933593,0.1577254879145278,0.851676634475876,0.23501097699264645,1.2689981853690553
1,fruit_exc_juice,0.05624485508328994,0.011739571200189241,0.5215185658272602,0.06734639396523913,120.96147231043976,16.383034068118658,0.046498156817189835,0.431144360155287,0.07067719836212855,0.6553394274360362
2,fruit_exc_juice,0.053317584935441587,0.010817580730382073,0.48315045036335036,0.08645389487648521,96.58097896686496,17.447138253562507,0.055205057461401176,0.5002542483330075,0.08391168734132978,0.7603864574661714
3,fruit_exc_juice,0.09981299253342857,0.018485213039580582,0.6794792476374264,0.05205428644617537,163.03857084971244,15.405037697939505,0.06122047808272027,0.4167598158498117,0.09305512668573482,0.6334749200917138
4,fruit_exc_juice,0.10525896820163905,0.019710816221925706,0.7540301114741561,0.10192675353711696,169.92258698714278,19.677365801470135,0.06194524816739253,0.44374919476197117,0.09415677721443665,0.6744987760381962
5,fruit_exc_juice,0.08805888724598826,0.013064196746227965,0.6789575000907173,0.057022658863739834,156.45972034046372,14.18116089369033,0.05628214536902403,0.4339503474844988,0.08554886096091653,0.6596045281764382
6,fruit_exc_juice,0.05073112586363865,0.00769847594459649,0.3992684577020411,0.04846261302085459,91.80470461001022,13.190939397836617,0.055259832357335434,0.43491067195101635,0.08399494518314986,0.6610642213655449
7,fruit_exc_juice,0.09534176971418944,0.01200660510812509,0.7659037847283717,0.07082474471798349,176.28792714973193,17.25092234196006,0.0540829830242487,0.4344618472244237,0.08220613419685803,0.6603820077811241
8,fruit_exc_juice,0.098023869615485,0.020020463818251507,0.8845232605498142,0.20160640848049127,212.03764392192306,61.89840887716267,0.046229465580922766,0.41715388088141325,0.0702687876830026,0.6340738989397482
9,fruit_exc_juice,0.13004423586976036,0.0435284125416617,1.1113715726630495,0.2987780670975737,250.06674786022302,71.28627627528611,0.05200380977580022,0.444429970067136,0.07904579085921634,0.6755335545020468
10,fruit_exc_juice,0.09257894593387499,0.028604402850118046,0.6289252005814795,0.1955587875948952,165.895922927256,54.66475316579517,0.055805437710768874,0.3791082924064734,0.08482426532036869,0.5762446044578396
11,fruit_exc_juice,0.08984116313645697,0.010736246322149253,0.6896563916073256,0.07328618980032597,167.82039365469777,16.904307084730032,0.05353411535984802,0.4109490965837811,0.08137185534696899,0.6246426268073473
12,fruit_exc_juice,0.1373409338035245,0.028367182684178927,0.9306282475567604,0.10689099774111109,226.55900866639257,26.002792497746572,0.06062038080584939,0.41076638401393595,0.09214297882489107,0.6243649037011827
13,fruit_exc_juice,0.07354616648178303,0.00945230040411047,0.6122788482383379,0.05523233818520257,132.14532683394242,10.230173541769839,0.0556555182418242,0.46333749585238443,0.08459638772757279,0.7042729936956243
14,fruit_exc_juice,0.06522871811508109,0.010188667655429084,0.5412762409890071,0.06942490183625633,120.96062794104166,14.183872673573457,0.05392557828558456,0.44748134182374993,0.08196687899408853,0.6801716395720999
15,fruit_exc_juice,0.08973146495758834,0.00824033136612285,0.8282043316594406,0.06893439461815133,189.113938532437,15.896870804397466,0.047448361370887274,0.437939338626479,0.07212150928374866,0.6656677947122481
16,fruit_exc_juice,0.12323263489717173,0.024805879874237644,0.849680628177286,0.12340927074169585,193.39723085217767,33.17941121458246,0.06371995832316961,0.4393447747071082,0.0968543366512178,0.6678040575548044
17,fruit_exc_juice,0.07306192457211362,0.008472068977894286,0.6486720800715078,0.07087826923578268,148.62332952238643,15.10420329044815,0.049159122465432754,0.43645373990481173,0.0747218661474578,0.6634096846553138
18,fruit_exc_juice,0.09173206094028653,0.030218376596051956,0.5115213752834241,0.07209784842006677,135.10593877498528,22.547942825789356,0.0678963943199147,0.3786076170458702,0.10320251936627035,0.5754835779097227
19,fruit_exc_juice,0.1189877805012037,0.021463230114965957,0.8569239047719721,0.12651160435688522,219.04745715749274,37.397445417097,0.05432054863602127,0.3912046804340911,0.08256723392675233,0.5946311142598185
20,fruit_exc_juice,0.12734172371230706,0.023333080543942144,1.009314052263166,0.19568625420614613,251.29724105230022,62.6850295279703,0.05067374523455456,0.40164151744630844,0.07702409275652293,0.6104951065183888
21,fruit_exc_juice,0.07403132021951551,0.01124461261376779,0.6580573866078209,0.07765563556255804,143.59450165064115,17.82119877326525,0.051555818202308555,0.4582747800531001,0.07836484366750901,0.6965776656807121
22,fruit_exc_juice,0.11280127359722504,0.026748446357995604,0.727698426765381,0.09389209412215792,166.63292286444002,26.630362716131156,0.0676944697711338,0.43670747308284424,0.10289559405212338,0.6637953590859232
23,fruit_exc_juice,0.11805709813230086,0.013072384064489418,0.9802001513180344,0.07425322777797488,224.78021387922226,15.206012392920073,0.05252112545623553,0.43607047720165903,0.07983211069347801,0.6628271253465218
24,fruit_exc_juice,0.1546707406835504,0.03211702398619373,1.019933384843413,0.166818424498943,257.24713121465186,51.12602159713289,0.06012535104015998,0.3964799840634029,0.09139053358104317,0.6026495757763725
25,fruit_exc_juice,0.08663395684854483,0.016401818390582166,0.6151546434211899,0.06287465773260931,147.19026246881768,17.401855324815767,0.058858483839512324,0.4179316166050799,0.08946489543605873,0.63525605723972145
26,fruit_exc_juice,0.08023624714204207,0.013180921000130857,0.5889700050888951,0.07809943862868084,141.86536062798442,18.110751514560665,0.05655802571315964,0.4151612504150042,0.08596819908400266,0.6310451006308063
27,fruit_exc_juice,0.14017457814180853,0.026736894389715528,1.0476772283185416,0.10005714125208887,236.0937904712338,28.288003501042066,0.059372412066418884,0.44375467318620265,0.09024606634095671,0.6745071032430281
28,fruit_exc_juice,0.13055202777372435,0.022408673822655902,1.089253289928048,0.19516083489171518,272.5603129299139,42.93258397616025,0.04789839957635156,0.39963752544125475,0.07280556735605437,0.6074490386707072
29,fruit_exc_juice,0.11064843373068754,0.019337444245373363,0.7873404462381723,0.11066434246790087,179.62266186374367,25.084632930841465,0.061600486588168975,0.43833024077742766,0.09363273961401684,0.6662619659816901
30,fruit_exc_juice,0.12306156869735724,0.02068816562632854,0.7711698560776271,0.11867761035279685,194.80513595552037,32.54954822974541,0.06317162434847495,0.39586731237604916,0.09602086900968193,0.6017183148115948
31,fruit_exc_juice,0.11053192831408415,0.010600998378526134,0.9191868189113375,0.07850988653121618,209.1777749271529,18.117352296916465,0.05284114354528218,0.4394285287867931,0.08031853818882892,0.6679313637559255
32,fruit_exc_juice,0.1367848004690409,0.024142709180359937,1.0952290220735106,0.1676395432514696,273.3378312377152,39.57856233958837,0.050042396198747376,0.40068695105765173,0.07606444222209602,0.6090441656076306
33,fruit_exc_juice,0.1485502703442803,0.02974954779163474,1.0673271068110903,0.11344729977955231,259.05582039358205,36.735955859027534,0.05734295802294221,0.4120066112351795,0.08716129619487216,0.6262500490774728
34,fruit_exc_juice,0.10165158386673301,0.015628819255336296,0.7729913216965418,0.10256801124272492,192.02939745763317,27.050065423090683,0.05293542822742027,0.4025380134138496,0.08046185090567881,0.6118577803890514
35,fruit_exc_juice,0.12522947738146917,0.020045039316102735,0.9775999002763105,0.11184579776741276,249.27380791194673,31.93874303017859,0.0502377198914156,0.3921791496929501,0.07636133423495171,0.5961123075332841
36,fruit_exc_juice,0.11508894161621722,0.020834770550462282,1.0126778662845746,0.16115251793504345,248.7927677815119,42.56031835088956,0.04625895786379431,0.4070366977764809,0.07031361595296735,0.618695780620251
37,fruit_exc_juice,0.11733655512353938,0.014323309261837287,0.922451862364396,0.06886051072991568,216.2657401082663,18.25515475402676,0.054255729578248826,0.4265362890592846,0.08246870895893822,0.6483351593701125
38,fruit_exc_juice,0.06976955208048774,0.016033351505550606,0.5255496899093849,0.08928381904971112,124.53580203466392,20.82307202743342,0.05602369032888047,0.42200690991904544,0.08515600929989832,0.6414505030769491
39,fruit_exc_juice,0.08980652825601668,0.008127472180084175,0.7860392983742556,0.06921777844391148,186.40429666780435,15.974521448874077,0.048178357399166115,0.42168518238347014,0.0732311032467325,0.6409614772228747
40,fruit_exc_juice,0.13290310870126926,0.01936060312014235,1.1854952361865043,0.17770582628685175,282.1897481089665,42.30643746367378,0.04709707194959798,0.42010570693331134,0.07158754936338893,0.6385606745386333
41,fruit_exc_juice,0.13190631403616135,0.016925328617262078,1.1350570117200058,0.15083512600566396,252.84726283789368,31.451945860047985,0.05216837728661891,0.44891014400567886,0.07929593347566075,0.6823434188886319
42,fruit_exc_juice,0.09342264123841866,0.028801152827994277,0.6599619911059904,0.09962431859496437,167.12779276503173,25.25283490820323,0.055898926021097764,0.39488464496975917,0.0849663675520686,0.600224660354034
43,fruit_exc_juice,0.05543651200706986,0.009474579622949031,0.6085011946399721,0.09140932784546428,139.42064552853662,22.213551750931483,0.03976205374527771,0.4364498473903738,0.06043832169282212,0.6634037680333682
44,fruit_exc_juice,0.10274387253498574,0.025156810923313663,0.9439564574203946,0.2472784076192885,251.62596298459277,70.53150469014504,0.040831983836769975,0.37514271032444835,0.06206461543189036,0.5702169196931615
45,fruit_exc_juice,0.12893715903333333,0.014902813340564801,0.9901290562252938,0.06374361155801794,239.79938468600912,17.208165925420523,0.053768761417866996,0.4128989144495757,0.08172851735515783,0.6276063499633551
46,fruit_exc_juice,0.10021777505151287,0.021573962974703733,0.7643298058736511,0.09067106555341899,189.8669737588974,23.12820477247836,0.052783152892495376,0.40256069328004107,0.08023039239659298,0.6118922537856625
47,fruit_exc_juice,0.06989122834823548,0.01287231223416898,0.6381556695291781,0.1029619251741539,156.84227998306702,24.126344907872543,0.04456147178922741,0.406877322618668,0.06773343711962566,0.6184535303803753
48,fruit_exc_juice,0.10068846148269513,0.017593103687694026,0.877832206587538,0.11077744202762566,205.67792980603923,36.350299491654866,0.04895443160948164,0.4267994176212107,0.07441073604641209,0.6487351147842403
1,fruit_juice,0.051311032680549463,0.009437674265765653,0.4024868863184858,0.06998600341066256,56.01685741315943,10.015216383918045,0.09159927038051857,0.7185102929817944,0.2299141686551016,1.8034608353843038
2,fruit_juice,0.10380186770752749,0.017473549703633944,0.7637654294164485,0.12051841730553767,100.42946789784996,15.808590686420633,0.10335797837055924,0.760499328935307,0.25942852571010366,1.9088533156276204
3,fruit_juice,0.07900743987207703,0.014677831343100748,0.6261902800035042,0.09360579059250242,85.88195991537908,11.475568694801092,0.09199538523564713,0.7291290052305511,0.23090841694147426,1.8301138031286832
4,fruit_juice,0.05539925988148441,0.007674480793789675,0.4337076810498854,0.053249778240359605,62.48816828931646,7.596423538335418,0.08865559896873464,0.6940636810505388,0.2225255534115239,1.7420998394368523
5,fruit_juice,0.032304145496533467,0.005997063606136394,0.24699295030450413,0.04162129799183875,33.758156959877795,5.986640798163564,0.09569285886942096,0.7316541320607636,0.24018907576224657,1.8364518714725164
6,fruit_juice,0.08702617471596427,0.014427914441640004,0.6454937067377529,0.09664342252250033,84.92687089251949,11.103090455510412,0.10247189588098869,0.7600582712562993,0.2572044586612816,1.9077462608533111
7,fruit_juice,0.06438702813319362,0.009468835897651216,0.4939260027349652,0.06304401893813841,68.86772360261833,7.702736323253963,0.09349376567856477,0.717209712905606,0.23466935185319754,1.8001963793930709
8,fruit_juice,0.05290408357937599,0.006572916702564582,0.4030738835334306,0.04203560952689744,52.80414693860358,5.301677039715115,0.10018925907635363,0.7633375537760179,0.2514750402816476,1.9159772599778047
9,fruit_juice,0.04539866168439222,0.011342750304311476,0.36434899544925237,0.08690954882410681,49.68209988036306,12.318681767401857,0.09137830686246039,0.733360699983742,0.22935955022477555,1.8407353569591922
10,fruit_juice,0.08066368624469587,0.013864487608471854,0.648321447348496,0.0944747154024707,85.57240666915729,11.197961878806348,0.09426366440359722,0.7576290916475641,0.236601797653029,1.9016490200353857
11,fruit_juice,0.08074578420908929,0.011150127358438584,0.6023369279486882,0.07613299585012913,81.17781857435757,10.820211226996438,0.09946779259056764,0.7419969377434764,0.24966415940232475,1.8624123137361257
12,fruit_juice,0.05945901346976668,0.011598710790038892,0.46816528197234314,0.0899380966024729,68.64378490958029,14.461027752775406,0.08661966053895181,0.6820213695806909,0.21741534795276904,1.711873637647534
13,fruit_juice,0.026568863528462883,0.004921071801956245,0.21158132301538793,0.03465988852351026,27.281008432426454,3.8315358793603127,0.09738959464886529,0.7755626905781843,0.24444788256865185,1.9466623533512424
14,fruit_juice,0.11436077059294933,0.023728061069972994,0.8440318780126678,0.16348334413050508,102.9114059373248,18.21009947612433,0.11112545742752503,0.8201538695591244,0.2789248981430878,2.058586212593402
15,fruit_juice,0.06421518771007959,0.00940631771506291,0.4952704978935178,0.06581376817581593,69.52715322276035,8.9079187675500755,0.09235986910658979,0.7123411141352275,0.23182327145754036,1.787976196479421
16,fruit_juice,0.059674643054276486,0.025094946712647517,0.44009853725994424,0.16881772588796676,52.98365573153943,16.615927952728107,0.11262839875874049,0.830630750527786,0.28269728088443863,2.0848831838247426
17,fruit_juice,0.05097288081805148,0.00872359712722703,0.42254477713064476,0.06412753384167422,59.199292193036726,8.57129319656468,0.08610386869464484,0.7137666034127791,0.21612071042355854,1.7915541745660755
18,fruit_juice,0.06412578528965625,0.009326380872463498,0.5255998473707254,0.06904825376389263,77.46199859932767,10.502223722995463,0.08278354089641682,0.6785260603581784,0.20778668765000619,1.7031004114990276
19,fruit_juice,0.06815276409679685,0.0107009437244816,0.5397525606919327,0.08164281642514033,70.76223225266891,10.958667698378381,0.09631234336057334,0.7627692676011858,0.24174398183503906,1.9145508616789761
20,fruit_juice,0.08524145770801946,0.052595860180218126,0.6334936552529741,0.372294040032025,68.91107684208076,33.49630082019439,0.12369775892976105,0.919291475744476,0.3104813749137002,2.3074216041186344
21,fruit_juice,0.032611503703267354,0.006573249945761209,0.2497756666945597,0.04563450479601883,31.369871653754515,5.187029691145533,0.10395803994105354,0.7962278885022637,0.26093468025204436,1.9985320001406817
22,fruit_juice,0.06898696262728372,0.022107248640174354,0.5173930765545156,0.1329995175343556,68.54156017958752,14.94600085604078,0.1006498282888939,0.754860372595664,0.25263106900512367,1.8946995352151164
23,fruit_juice,0.07818514049347312,0.012068392084350642,0.6223848305171045,0.09191551275835633,83.46728576044943,12.240055499449792,0.09367159813710005,0.7456631958817314,0.2351157113241211,1.8716146216631455
24,fruit_juice,0.06114398979010091,0.019861873059477786,0.43849426211843706,0.12869801296883976,54.04068812345792,15.983227961044797,0.11314435828503006,0.8114150232814966,0.2839923392954254,2.0366517084365565
25,fruit_juice,0.04188326240823159,0.00668486532340192,0.33669395223626364,0.04948206312490643,43.34720373091233,5.952062553450021,0.09662275487994916,0.7767374207719794,0.24252311474867236,1.9496109261376682
26,fruit_juice,0.08241407615089966,0.014769923806245425,0.6334371808569396,0.09778811117027603,86.73334526906172,12.428004183261923,0.0950200593499963,0.7303271641280626,0.2385003489684907,1.833121181961437
27,fruit_juice,0.10043918420710057,0.024716482605186444,0.7444742082257206,0.14369629143827853,97.82068011362736,15.05617136667571,0.10267684102219653,0.761060143275377,0.2577188709657133,1.9102609596211961
28,fruit_juice,0.055969518373819596,0.01977059530210904,0.45814636356453614,0.15430704273148316,60.014726890300366,19.72334364495275,0.09325964021485106,0.7633898999523434,0.23408169693927613,1.9161086488803818
29,fruit_juice,0.039663266057568626,0.007042454147593675,0.30529520833226426,0.047199184243970946,41.17203580701473,5.877623859543335,0.09633545021548572,0.7415110823357665,0.2418019800408691,1.8611928166627736
30,fruit_juice,0.07162026257795936,0.012103665860715792,0.5699644175176324,0.09330352280874775,77.94255685076502,13.159779672685772,0.0918885208180804,0.7312621506745427,0.23064018725338178,1.835467998193102
31,fruit_juice,0.06639112290729914,0.01192351222800884,0.5008505600745774,0.09254659305851866,66.76977138185089,11.751813054712052,0.09943290434171732,0.750115733076655,0.24957658989771045,1.882790490022404
32,fruit_juice,0.018619084629545226,0.004290247817184103,0.18515118313134496,0.052199450695018294,29.32862267153311,9.114322187391581,0.06348434714466576,0.6312985959311892,0.15934571133311104,1.5845594757872847
33,fruit_juice,0.06703324507558515,0.010164654150815704,0.523011152875876,0.06946734799267076,70.3070354782932,8.933624477853083,0.09534358065243867,0.7438958979252538,0.23931238743762104,1.8671787037923868
34,fruit_juice,0.09819443340747772,0.015850166633118726,0.7313551346644673,0.10946976212553385,96.54414577421664,13.90677474855692,0.10170936064535754,0.757534419927288,0.2552904952198474,1.9014113940174926
35,fruit_juice,0.06311038401097213,0.01191310780555232,0.4906461298361713,0.08461128176404692,66.41304953522933,11.044019545586206,0.09502708346120249,0.7387797025882754,0.23851797948761824,1.854337053496571
36,fruit_juice,0.028356555312026407,0.009189756649679554,0.21173050206066568,0.06540664841894335,25.592760874195157,7.768567037166643,0.11079912578176723,0.8273062179631849,0.27810580571223575,2.076538607087594
37,fruit_juice,0.05377562658447348,0.011050620767369979,0.40039290225112273,0.07642274013198397,50.03126792045894,9.032318694835354,0.10748403712247992,0.8002853393355495,0.2697849331774246,2.008716201732229
38,fruit_juice,0.06092002648522645,0.00900241022268932,0.45398368761032076,0.05850833324981119,60.44396381019852,7.709075486787424,0.10078760995311763,0.7510819261223262,0.2529769009823252,1.8852156345670386
39,fruit_juice,0.08241376291816088,0.012455843933876245,0.6085061396543304,0.08903481886749318,77.63953254785059,11.48952057931899,0.1061492260625962,0.7837581186868913,0.26643455741711647,1.9672328779040968
40,fruit_juice,0.052467139670481375,0.011795056585329396,0.37555321104215716,0.0824292781008316,48.41718231116556,11.045354171782444,0.10836471096828336,0.7756610218012424,0.2719954245303912,1.9469091647211183
41,fruit_juice,0.0742557090247208,0.008810014911900449,0.6014130554893405,0.06728103085910478,82.93791973039863,9.144834613803376,0.08953167533752887,0.7251364122036316,0.22472450509719744,1.8200923946311152
42,fruit_juice,0.0774237678479483,0.01604796082528319,0.5544865148378417,0.10360237961543732,72.99236324956627,13.783246134012595,0.10607105236917831,0.7596500375553145,0.26623834144663755,1.9067215942638391
43,fruit_juice,0.05315539365579538,0.01202549215017609,0.4614997521357906,0.11682517509852454,68.21183630316202,18.452298583200044,0.0779269354654968,0.6765684332037215,0.19559660801839696,1.6981867673413409
