food_group,subgroup,groupintake,groupGHG,groupCED,CEDper100gram,GHGper100gram
added_sugar,1,66.13686045348814,0.04907103464283456,0.5089988515783479,0.7696144753292454,0.07419619604916776
added_sugar,2,88.65299788688446,0.06499926984947664,0.6821536729508488,0.7694648677546507,0.07331874995633147
added_sugar,3,80.7924689970585,0.058175536521898226,0.628138030390918,0.7774710170248507,0.07200613775526069
added_sugar,4,67.55594026058874,0.0516273531057095,0.5179472916936309,0.7666939275742632,0.07642163354778769
added_sugar,5,59.23480831470035,0.04222002232231315,0.4269402667474817,0.7207590923216132,0.07127569671198779
added_sugar,6,74.48293728217318,0.0535209255690375,0.5658147239676247,0.7596568349930627,0.07185662585549946
added_sugar,7,60.3820210352725,0.04374532830675684,0.449421590539645,0.7442970321863073,0.07244760535789745
added_sugar,8,49.774659494102686,0.03622915197421557,0.36463963295347035,0.7325808687785658,0.07278633815367036
added_sugar,9,97.52723363251894,0.07136585724591492,0.7378822533201012,0.7565909806284773,0.07317531174402048
added_sugar,10,84.43915363631211,0.062487094617130146,0.6547307183460922,0.7753875899397131,0.07400251178057553
added_sugar,11,85.9709158656251,0.062409986152389234,0.6449368999596903,0.7501803295520829,0.07259430183335228
added_sugar,12,62.132265720948624,0.04690796606274035,0.448033902935094,0.7210969980514231,0.07549695076856787
added_sugar,13,58.68182007634439,0.04203808507304509,0.42024246002405014,0.7161373990740564,0.07163732314088761
added_sugar,14,74.63537258545745,0.0536880744015349,0.5583084337223324,0.7480480292143912,0.07193381977166671
added_sugar,15,54.78088390276145,0.04068547336247129,0.389244562272042,0.7105481593962024,0.07426947223905668
added_sugar,16,59.62934512888847,0.04397841523542129,0.42157184771018397,0.7069872171142564,0.07375297370843537
added_sugar,17,79.16741007015105,0.058127490598152635,0.5793817003285958,0.731843696560491,0.0734235091771289
added_sugar,18,77.65673139164578,0.05697435956633456,0.5842504763270271,0.7523500743039001,0.0733669297501025
added_sugar,19,70.45795394881785,0.05302931538821789,0.5263121024801607,0.7469874910964417,0.07526377423156441
added_sugar,20,68.87949483754808,0.0484439966156587,0.48898186408100264,0.7099091902956951,0.07033152134741058
added_sugar,21,64.46976433030328,0.04667647420865215,0.4715363279769442,0.7314069360655379,0.07240056589862917
added_sugar,22,71.61159986679296,0.05171994292865265,0.5338535454368643,0.7454847349171118,0.07222285638759444
added_sugar,23,54.98881349241907,0.03999318154282776,0.39736510054973007,0.722628977263734,0.07272966809575068
added_sugar,24,41.97368554137053,0.03000203070824973,0.2920816302508351,0.6958684387220433,0.07147819001664465
added_sugar,25,85.46497023107797,0.061660096684485056,0.6262783487641358,0.7327895242586766,0.07214663097380142
added_sugar,26,82.80852496811706,0.05850654977133476,0.6150637844589694,0.742754184663694,0.0706528099538797
added_sugar,27,69.89306433785251,0.050017656944093734,0.5017177420946377,0.7178362357521055,0.07156311919923262
added_sugar,28,53.952535107032276,0.03860201566100285,0.35852328705665454,0.6645161091048045,0.07154810350324278
added_sugar,29,69.4095401980929,0.049703195276135606,0.49188572306148337,0.7086716345586719,0.07160859319091305
added_sugar,30,66.3724183789058,0.04909800745664587,0.4853928111603647,0.7313170485808758,0.07397350986422696
added_sugar,31,56.4694847238853,0.04109956391346776,0.4040889007693489,0.7155880786679616,0.07278190001985901
added_sugar,32,38.87445328748599,0.028603286158606814,0.28227947427900707,0.7261310459892054,0.0735786197353789
added_sugar,33,65.81766022619891,0.0513268190758336,0.4929735720204029,0.748998931785444,0.07798335416275222
added_sugar,34,78.92614149330937,0.05532953166789835,0.5700887155990505,0.7223065828542719,0.07010292232845143
added_sugar,35,53.56177866852204,0.03815795537606185,0.3766074599395727,0.7031272472676544,0.07124101612123473
added_sugar,36,52.869062960790316,0.0389562300943734,0.3656510990385173,0.6916163793364332,0.07368435889106793
added_sugar,37,57.27619116201905,0.040112053209595384,0.403000464442891,0.7036090498806219,0.07003268268333189
added_sugar,38,58.466042690262576,0.04126480560844632,0.4125811160928353,0.7056764869115214,0.07057909807074887
added_sugar,39,38.873065116860985,0.028078800468874825,0.2640773969122218,0.679332581874743,0.07223202076930074
added_sugar,40,39.087753325739335,0.029336284823962725,0.2760708354099122,0.706284736063659,0.07505236890820416
added_sugar,41,66.07309783161264,0.05023829406975936,0.4775409506299996,0.7227464222231765,0.07603441600058121
added_sugar,42,53.87084059478338,0.04282042008842962,0.41965140559644887,0.7789954657531111,0.07948719495677624
added_sugar,43,53.157154657986716,0.03784346950491139,0.38079488527386585,0.7163567871980757,0.07119167635739042
added_sugar,44,44.78038962889973,0.035020526119700746,0.28489783908139044,0.6362111661876366,0.07820505004516463
added_sugar,45,54.124580003483125,0.037719351442062114,0.36335537263755824,0.671331532945244,0.06968987369441892
added_sugar,46,51.250482230457,0.03971950880046317,0.36641806820056344,0.7149553570108838,0.0775007513526551
added_sugar,47,40.78533512522615,0.02849934851689289,0.2695386734386826,0.6608715427030295,0.06987646032425451
added_sugar,48,47.46705431228354,0.03331527766702946,0.3339299255624067,0.7034983114087875,0.07018610729001594
dairy,1,193.63584366665253,0.34958292401472724,1.8858937863019773,0.9739383734906933,0.18053626714718185
dairy,2,145.5498263896284,0.2616674531627968,1.4121481112515948,0.9702162800739841,0.17977860891591055
dairy,3,186.4335160243298,0.31824316989415213,1.7163636066757868,0.920630390541902,0.1707006211547397
dairy,4,200.92507103793915,0.30429847296962675,1.643202091260065,0.8178183453023599,0.15144873230487418
dairy,5,181.77956180103,0.29001004119761903,1.5669846008222736,0.8620246331859045,0.15953941043991215
dairy,6,129.25413214160636,0.2214630511315682,1.1958573419050609,0.925198538794041,0.17133924267035497
dairy,7,148.62017638967865,0.2429294564987136,1.313133258837907,0.8835497916480075,0.16345657931515178
dairy,8,163.17238000400593,0.22286075737743932,1.2063380813311773,0.7393028656575098,0.13657995144274296
dairy,9,197.91421739928484,0.35628641950318524,1.9209694897829335,0.970607122128799,0.1800206292327095
dairy,10,110.02374566938741,0.2147391026147769,1.1576373377701354,1.0521704480492269,0.19517523359007502
dairy,11,146.71279464306275,0.27816294275592424,1.5000386970181294,1.022432093034265,0.18959692195398928
dairy,12,194.79012499632825,0.28215992874755386,1.5232482038446455,0.781994571785073,0.14485330236985705
dairy,13,163.48168494217023,0.2786435932721592,1.503777526373192,0.9198446461480599,0.17044330890688225
dairy,14,115.66349116762456,0.20030657161147672,1.0822673151944644,0.9357034828094508,0.1731804648030066
dairy,15,153.85950315810666,0.25573350485387397,1.379348239838021,0.8964985662410446,0.1662123558211943
dairy,16,180.84168336820636,0.2651819995150838,1.4305861800836135,0.7910710370743671,0.14663765265619358
dairy,17,222.7141649029617,0.3863546721738879,2.084469278208464,0.935939247113754,0.173475572306874
dairy,18,126.1067577543729,0.21485207421969588,1.1615608759474965,0.9210932836842505,0.17037316480547265
dairy,19,153.10014001667255,0.24194910051341514,1.3052370298708584,0.8525381033150712,0.1580332326848734
dairy,20,216.45312307449373,0.2839751643705201,1.534618101423523,0.7089840421916085,0.13119476417662418
dairy,21,178.51201893026482,0.2894579348264343,1.5619896654653571,0.8750053216727909,0.1621503899631039
dairy,22,124.83872717633972,0.20842141161443764,1.1267616159823446,0.9025737777594837,0.16695252853710535
dairy,23,149.0169986711075,0.227432373275599,1.2272206773466385,0.823544084427048,0.15262176483473577
dairy,24,142.04227733262405,0.20775668251943136,1.1223539964903828,0.7901548873805632,0.1462639760646207
dairy,25,205.75457359127716,0.3421542520312318,1.8442553240461703,0.8963374625682471,0.16629241627984748
dairy,26,109.36181533211798,0.20025204799816407,1.078886465610144,0.9865294045583484,0.1831096597930676
dairy,27,171.91235113995697,0.2495366086724704,1.3484535642747744,0.7843843419819055,0.14515339184054213
dairy,28,193.76917189582372,0.263680781889445,1.4235828581248857,0.7346797450784626,0.13607984144722873
dairy,29,213.8521022533895,0.3298531923615918,1.778533260740663,0.8316650816148213,0.1542436052233682
dairy,30,102.16016313693864,0.1719528943435481,0.9281963073456044,0.9085697191981003,0.16831697313663951
dairy,31,185.99370186034608,0.2648686734519348,1.4285633084674403,0.7680707971176794,0.14240733465846722
dairy,32,139.84512491076146,0.19891276675298888,1.074179266598213,0.76812063865914,0.14223789844652784
dairy,33,248.04249583784699,0.35893754312517656,1.9375979622934114,0.7811556466356793,0.14470808395663987
dairy,34,146.065485860475,0.21845745944707456,1.1804865752028093,0.8081899486716775,0.14956131365334996
dairy,35,193.50433455614092,0.2727646745235774,1.4714323866514865,0.7604131401121578,0.14096049845562547
dairy,36,214.0923540284424,0.2839443139971119,1.5309421992289922,0.7150849483515908,0.1326270222426484
dairy,37,169.86231986979612,0.27554785252566877,1.4857418749129887,0.8746741926354523,0.16221834997713638
dairy,38,98.03622919293399,0.15375545796901458,0.8299703140443269,0.8465955095140966,0.1568353446830619
dairy,39,143.64615583609935,0.19732431482532498,1.065473638637446,0.7417348779268095,0.1373683226514412
dairy,40,176.8671398811966,0.22723987417118907,1.2336975288961107,0.6975278334487669,0.12848055004667816
dairy,41,245.07768210962686,0.349175897581969,1.8818279914865936,0.7678495958048209,0.14247559980829974
dairy,42,121.27947099434077,0.19304132829175574,1.0399588115219922,0.8574895676866199,0.1591706549418933
dairy,43,182.44919510555331,0.25341959619077914,1.3667610461767994,0.7491187041883521,0.1388987197472518
dairy,44,144.7537814546892,0.1934809203416035,1.042960859676638,0.7205068145339646,0.13366208357200454
dairy,45,194.81958846246053,0.2861762390534952,1.5432740622620107,0.7921554882862212,0.14689294917006665
dairy,46,113.58862408762295,0.15177234567191797,0.8223748037082962,0.7239939829484257,0.13361579726050724
dairy,47,160.59979832348907,0.21518604501278935,1.1612094939994622,0.7230454247896932,0.1339889883170025
dairy,48,197.34267366703915,0.23960692083378504,1.2948180028910725,0.6561267154390122,0.1214166791101934
fruit_exc_juice,1,77.01146584275905,0.03555655796581761,0.3238212896919764,0.4204845163616937,0.04617047289869342
fruit_exc_juice,2,56.36229488546633,0.02820473771208955,0.27302657641999917,0.4844135196673871,0.05004185469985621
fruit_exc_juice,3,97.20382758798459,0.06250899144348297,0.3984211123665774,0.40988212321777584,0.06430712966205225
fruit_exc_juice,4,108.23166836439114,0.07189492097215121,0.4800321512687362,0.4435228233316873,0.06642688046727464
fruit_exc_juice,5,91.03305698954225,0.05338069568052472,0.3976262890258668,0.4367932948484258,0.05863880379921441
fruit_exc_juice,6,53.45521079026831,0.029181799076812617,0.2306690645363209,0.4315183891825845,0.05459112151162867
fruit_exc_juice,7,99.4512202275496,0.05491557198093501,0.4322656826662749,0.4346509592111875,0.055218600491060144
fruit_exc_juice,8,93.32504987561167,0.05189600729763409,0.4285532464077548,0.4592049476308367,0.05560780022813136
fruit_exc_juice,9,121.23095427992811,0.07788653652058034,0.6013504009683062,0.4960370101350181,0.06424641048418753
fruit_exc_juice,10,72.54213183721684,0.04751892410377196,0.28367703571775166,0.39105141871804583,0.06550527658933918
fruit_exc_juice,11,102.27788545512719,0.05636355703404597,0.41497787320874546,0.40573567918629927,0.055108254128674365
fruit_exc_juice,12,133.6463867623969,0.08603828933313451,0.5497209772777978,0.41132498273606055,0.0643775648690732
fruit_exc_juice,13,84.31212464415397,0.047426336174023614,0.38686544585127447,0.4588491245880363,0.056250908602042994
fruit_exc_juice,14,65.72161189145244,0.03444883915276789,0.29795697053003006,0.45336223801410064,0.05241630288932126
fruit_exc_juice,15,113.9645864006871,0.05233208051970566,0.48967465687691203,0.4296726486202207,0.045919598510814355
fruit_exc_juice,16,105.13995915449522,0.07567720189314983,0.4825097362260983,0.4589213654887261,0.07197758350081525
fruit_exc_juice,17,84.575418122093,0.04177231536519807,0.37029993005371475,0.4378339927556138,0.04939061052573881
fruit_exc_juice,18,75.68069072590407,0.05817864896529541,0.28830575313459345,0.38095021381181954,0.07687383453727116
fruit_exc_juice,19,117.02564319285138,0.06486544906003315,0.4635326447584424,0.39609493450471184,0.05542840636486714
fruit_exc_juice,20,152.57421753896725,0.07974102875108202,0.6103995864433082,0.40006732217873764,0.052263763850347963
