subgroup,food,food_type,ghg_mean_Consumed,ghg_mean_Inedible,ghg_mean_Wasted,ghg_se_Consumed,ghg_se_Inedible,ghg_se_Wasted,ced_mean_Consumed,ced_mean_Inedible,ced_mean_Wasted,ced_se_Consumed,ced_se_Inedible,ced_se_Wasted,fcid_consumed_mean,fcid_consumed_se,fcid_wasted_mean,fcid_wasted_se,fcid_inedible_mean,fcid_inedible_se,GHGper100gram_consumed,GHGperDGA_consumed,GHGper100gram_inedible,GHGperDGA_inedible,GHGper100gram_wasted,GHGperDGA_wasted,CEDper100gram_consumed,CEDperDGA_consumed,CEDper100gram_inedible,CEDperDGA_inedible,CEDper100gram_wasted,CEDperDGA_wasted,price_mean_Consumed,price_mean_Inedible,price_mean_Wasted,price_se_Consumed,price_se_Inedible,price_se_Wasted,fndds_consumed_mean,fndds_consumed_se,fndds_wasted_mean,fndds_wasted_se,fndds_inedible_mean,fndds_inedible_se,Conversion_to_grams,costper100gram_consumed,costperDGA_consumed,costper100gram_wasted,costperDGA_wasted,costper100gram_inedible,costperDGA_inedible
1,added_sugar,Grocery,0.061079538367806364,0,0.03007119464624443,0.005187208487519002,0,0.0026175235318875137,0.6254463313492604,0,0.31402452028588973,0.055625048852619416,0,0.028369621992470014,83.93766491490285,7.18133630716798,42.85269800413584,3.691145437463835,0,0,0.07276773594992145,0.003056244909896701,0,0,0.07017339875156092,0.002947282747565559,0.7451319166233018,0.031295540498178676,0,0,0.7327998817147576,0.030777595032019822,0.04680387074871483,3.541133880575522e-4,0.01880538213284613,0.007998303018626722,1.643314455229378e-4,0.003665991532035259,6.913961196695699,1.1631517307041919,2.805001357133987,0.4715930687865859,0.04076977502557983,0.018272173031335052,4.2,0.6769472581229297,0.028431784841163047,0.6704232810803538,0.02815777780537486,0.8685684133291731,0.03647987335982527
1,added_sugar,Non-Grocery,0.061079538367806364,0,0.03007119464624443,0.005187208487519002,0,0.0026175235318875137,0.6254463313492604,0,0.31402452028588973,0.055625048852619416,0,0.028369621992470014,83.93766491490285,7.18133630716798,42.85269800413584,3.691145437463835,0,0,0.07276773594992145,0.003056244909896701,0,0,0.07017339875156092,0.002947282747565559,0.7451319166233018,0.031295540498178676,0,0,0.7327998817147576,0.030777595032019822,0.09561739667836312,7.646353036740525e-4,0.03429993832720169,0.033192438956864564,3.8167431443069093e-4,0.011938235512717402,5.449158609396692,1.2755455617326177,2.1362881631456263,0.4896435896432635,0.057229868747533476,0.029490341043052197,4.2,1.7547185452351788,0.07369817889987751,1.6055857500373902,0.0674346015015704,1.3360773323580395,0.05611524795903766
1,added_sugar,Total,0.061079538367806364,0,0.03007119464624443,0.005187208487519002,0,0.0026175235318875137,0.6254463313492604,0,0.31402452028588973,0.055625048852619416,0,0.028369621992470014,83.93766491490285,7.18133630716798,42.85269800413584,3.691145437463835,0,0,0.07276773594992145,0.003056244909896701,0,0,0.07017339875156092,0.002947282747565559,0.7451319166233018,0.031295540498178676,0,0,0.7327998817147576,0.030777595032019822,0.14242126742707795,0.0011187486917316046,0.05310532046004782,0.03565045465407352,4.295709735221842e-4,0.01321019442257773,12.36311980609239,1.9365835606326627,4.941289520279613,0.73532502948135,0.0979996437731133,0.03523767102628112,4.2,1.1519848522125826,0.04838336379292847,1.0747259443531398,0.04513848966283188,1.1415844473085106,0.04794654678695745
1,dairy,Grocery,0.3880830121870719,0,0.2686704429144979,0.018719857899259132,0,0.012931929493061467,2.093292208267118,0,1.4480524352249886,0.10106113644771703,0,0.06971712382731436,198.31709160349465,11.625626944472751,65.35693541895176,3.479742354543108,0,0,0.19568813209654456,0.2915753168238514,0,0,0.4110817638438271,0.6125118281273024,1.055527887859682,1.5727365529109263,0,0,2.2156063865948834,3.3012535160263763,0.4733205320211862,0.012593905131794486,0.14749255185477864,0.042111656061137835,0.006908132928463711,0.014065815573223705,148.91860247407658,15.045237960570365,43.9445667572583,4.697782065953683,2.8200286055338313,1.6363483828497594,149,0.31783841921534334,0.4735792446308616,0.33563319140111303,0.5000934551876585,0.4465878504594268,0.6654158971845459
1,dairy,Non-Grocery,0.3880830121870719,0,0.2686704429144979,0.018719857899259132,0,0.012931929493061467,2.093292208267118,0,1.4480524352249886,0.10106113644771703,0,0.06971712382731436,198.31709160349465,11.625626944472751,65.35693541895176,3.479742354543108,0,0,0.19568813209654456,0.2915753168238514,0,0,0.4110817638438271,0.6125118281273024,1.055527887859682,1.5727365529109263,0,0,2.2156063865948834,3.3012535160263763,0.321013009152803,0.003128099112313717,0.09411593856244395,0.040979923246995946,0.0011590775808692725,0.01048093539802339,31.881971607745793,3.7287674996866667,9.330386203346675,1.1013959787800678,0.2768047799495254,0.108120936074469,149,1.0068794148063673,1.5002503280614874,1.0087035682262104,1.5029683166570535,1.1300740951381394,1.6838104017558277
1,dairy,Total,0.3880830121870719,0,0.2686704429144979,0.018719857899259132,0,0.012931929493061467,2.093292208267118,0,1.4480524352249886,0.10106113644771703,0,0.06971712382731436,198.31709160349465,11.625626944472751,65.35693541895176,3.479742354543108,0,0,0.19568813209654456,0.2915753168238514,0,0,0.4110817638438271,0.6125118281273024,1.055527887859682,1.5727365529109263,0,0,2.2156063865948834,3.3012535160263763,0.7943335411739892,0.015722004244108204,0.24160849041722257,0.05317535107267549,0.007042212229640339,0.016359659315702088,180.8005740818224,14.585109556448288,53.27495296060498,4.582294285304482,3.0968333854833565,1.640222779974841,149,0.43934237775954665,0.6546201428617245,0.4535123486563824,0.6757333994980098,0.5076800165551786,0.756443224667216
1,fruit_exc_juice,Grocery,0.03556080548680216,0.026214125722814473,0.020688785420458183,0.008291748636866084,0.00955780231171633,0.003639366242851062,0.32383743721150055,0.1793015322835805,0.19769925156513582,0.041290322002814996,0.027597397813157242,0.02691185372987607,77.01440258842918,10.335145638289358,43.95037152237167,6.293249553831631,44.39810075062593,7.649606086410062,0.04617422753616854,0.07018482585497618,0.059043349331660104,0.08974589098412336,0.047073061509678375,0.07155105349471114,0.42048944915162484,0.6391439627104698,0.4038495549408219,0.6138513235100493,0.4498238461181215,0.6837322460995446,0.20869418341068557,0.08779471478787582,0.11335769551843856,0.031172618724588163,0.016821079197104995,0.0177270970534727,55.08064392754249,8.947238071743973,29.37196358035896,4.970152188760718,29.73295496239803,6.183181574423943,152,0.3788884234636376,0.5759104036647291,0.38593843141709766,0.5866264157539884,0.29527746199093213,0.44882174222621685
1,fruit_exc_juice,Non-Grocery,0.03556080548680216,0.026214125722814473,0.020688785420458183,0.008291748636866084,0.00955780231171633,0.003639366242851062,0.32383743721150055,0.1793015322835805,0.19769925156513582,0.041290322002814996,0.027597397813157242,0.02691185372987607,77.01440258842918,10.335145638289358,43.95037152237167,6.293249553831631,44.39810075062593,7.649606086410062,0.04617422753616854,0.07018482585497618,0.059043349331660104,0.08974589098412336,0.047073061509678375,0.07155105349471114,0.42048944915162484,0.6391439627104698,0.4038495549408219,0.6138513235100493,0.4498238461181215,0.6837322460995446,0.053534257401660554,0.03293474206751026,0.03694494470271259,0.010724826148721448,0.011854937358901392,0.010520579442391976,9.855690537004163,2.221900173366149,6.83041332534986,2.1041618603181678,7.292949082374859,2.562154278481986,152,0.5431811926385157,0.8256354128105439,0.5408888590328498,0.8221510657299317,0.45159703839294413,0.6864274983572751
1,fruit_exc_juice,Total,0.03556080548680216,0.026214125722814473,0.020688785420458183,0.008291748636866084,0.00955780231171633,0.003639366242851062,0.32383743721150055,0.1793015322835805,0.19769925156513582,0.041290322002814996,0.027597397813157242,0.02691185372987607,77.01440258842918,10.335145638289358,43.95037152237167,6.293249553831631,44.39810075062593,7.649606086410062,0.04617422753616854,0.07018482585497618,0.059043349331660104,0.08974589098412336,0.047073061509678375,0.07155105349471114,0.42048944915162484,0.6391439627104698,0.4038495549408219,0.6138513235100493,0.4498238461181215,0.6837322460995446,0.26222844081234614,0.12072945685538608,0.15030264022115114,0.032139072706005106,0.02007141735705044,0.01959465812467794,64.93633446454666,8.65198595682388,36.20237690570882,5.089827332746023,37.025904044772886,6.535206619795854,152,0.40382390378920324,0.613812333759589,0.4151734031514645,0.6310635727902261,0.32606754641128066,0.49562267054514664
1,fruit_juice,Grocery,0.050039143692565534,0,0.008202088587620733,0.008104525975778525,0,0.001376877263021532,0.39720756616206176,0,0.06369541872644699,0.06136451993778196,0,0.010116754943977816,53.895966145005545,8.853461962189707,7.657847349852818,1.2868608628590559,0,0,0.0928439496899205,0.23303831372170045,0,0,0.1071069742305372,0.26883850531864834,0.7369894160416129,1.8498434342644483,0,0,0.8317666286162154,2.0877342378267003,0.08530412992319336,0.005394684156785453,0.017349784870182166,0.020610875843328307,0.0030537195962492486,0.005553684370443374,38.69920414939572,7.4999063355440905,6.64326901848955,1.5722363916155562,1.1909800720457997,0.5987845680238965,251,0.22042864135883108,0.553275889810666,0.26116336433003445,0.6555200444683864,0.4529617483455255,1.1369339883472689
1,fruit_juice,Non-Grocery,0.050039143692565534,0,0.008202088587620733,0.008104525975778525,0,0.001376877263021532,0.39720756616206176,0,0.06369541872644699,0.06136451993778196,0,0.010116754943977816,53.895966145005545,8.853461962189707,7.657847349852818,1.2868608628590559,0,0,0.0928439496899205,0.23303831372170045,0,0,0.1071069742305372,0.26883850531864834,0.7369894160416129,1.8498434342644483,0,0,0.8317666286162154,2.0877342378267003,0.015583784518164324,8.48826980649408e-4,0.002582717728673144,0.005925622849039211,6.254155099822307e-4,0.0011251815391367633,8.632169154265235,3.288196912973763,1.1728276299435525,0.43206042729363053,0.2131239030249354,0.15702963918249527,251,0.18053150071166332,0.4531340667862749,0.22021289938381214,0.5527343774533684,0.398278639139832,0.9996793842409784
1,fruit_juice,Total,0.050039143692565534,0,0.008202088587620733,0.008104525975778525,0,0.001376877263021532,0.39720756616206176,0,0.06369541872644699,0.06136451993778196,0,0.010116754943977816,53.895966145005545,8.853461962189707,7.657847349852818,1.2868608628590559,0,0,0.0928439496899205,0.23303831372170045,0,0,0.1071069742305372,0.26883850531864834,0.7369894160416129,1.8498434342644483,0,0,0.8317666286162154,2.0877342378267003,0.10088791444135768,0.0062435111374348614,0.01993250259885531,0.024501273699506006,0.0035284614476566415,0.006344901915346095,47.33137330366095,9.161098971367878,7.816096648433104,1.8517990881597977,1.4041039750707351,0.6953048791475436,251,0.21315230765458115,0.5350122922129986,0.2550186300837412,0.6400967615101903,0.44466159545772455,1.1161006045988886
1,gr_refined,Grocery,0.07384549182478625,0,0.02661040869601307,0.0042099644476867905,0,0.0018680747439790975,0.4127634617577275,0,0.13410066248200242,0.023557695397600498,0,0.008445323653531659,129.12253080737443,4.99377972963535,37.58136474865268,1.5953738833569389,0,0,0.05719024508197511,0.020588488229511037,0,0,0.07080745703086014,0.02549068453110965,0.31966803870463933,0.11508049393367016,0,0,0.35682754838436254,0.1284579174183705,0.9784858085591412,0.03487115184425933,0.2746005170690416,0.05990264052649092,0.008512128064564951,0.02736620983778186,182.70255381214977,17.448322132461318,46.564740119712006,5.685161765316538,5.7313631727315615,1.403858908545288,36,0.5355621955701813,0.19280239040526526,0.5897177056353772,0.21229837402873578,0.6084268400608049,0.21903366242188976
1,gr_refined,Non-Grocery,0.07384549182478625,0,0.02661040869601307,0.0042099644476867905,0,0.0018680747439790975,0.4127634617577275,0,0.13410066248200242,0.023557695397600498,0,0.008445323653531659,129.12253080737443,4.99377972963535,37.58136474865268,1.5953738833569389,0,0,0.05719024508197511,0.020588488229511037,0,0,0.07080745703086014,0.02549068453110965,0.31966803870463933,0.11508049393367016,0,0,0.35682754838436254,0.1284579174183705,2.2435116462094027,0.09440227130458459,0.6264547079716762,0.21363254340354995,0.017860709575933713,0.06282078209308992,136.83997167327644,10.641325941471353,36.27844532936089,2.8735071957258453,5.5053919994281495,0.9475528921154653,36,1.6395148426119845,0.5902253433403144,1.7267959039707625,0.6216465254294745,1.7147238800505078,0.6173005968181828
1,gr_refined,Total,0.07384549182478625,0,0.02661040869601307,0.0042099644476867905,0,0.0018680747439790975,0.4127634617577275,0,0.13410066248200242,0.023557695397600498,0,0.008445323653531659,129.12253080737443,4.99377972963535,37.58136474865268,1.5953738833569389,0,0,0.05719024508197511,0.020588488229511037,0,0,0.07080745703086014,0.02549068453110965,0.31966803870463933,0.11508049393367016,0,0,0.35682754838436254,0.1284579174183705,3.221997454768544,0.1292734231488439,0.9010552250407178,0.21935864884278794,0.019680835009319914,0.0650981276287286,319.5425254854262,18.069126890374285,82.8431854490729,5.731913202107351,11.236755172159711,1.7039694237622376,36,1.008315700664228,0.36299365223912206,1.0876636625647782,0.39155891852332014,1.150451541999713,0.4141625551198967
1,gr_whole,Grocery,0.02176490299672594,0.0030925762280124224,0.006151891900797555,0.0013690374455895631,2.6045330341632696e-4,5.936227286580884e-4,0.14165272417621277,0.020298015036888127,0.036458469939300846,0.008112047081820067,0.001708509019205261,0.002330273098683998,45.52342024219622,2.529140994603622,10.894603635236102,0.5964633620610329,8.203093697125722,0.7105384942594246,0.04781034219514065,0.024383274519521735,0.03770012073732656,0.019227061576036545,0.05646733104544225,0.02879833883317555,0.3111645026287219,0.15869389634064818,0.24744341325761451,0.1261961407613834,0.33464705243047366,0.17066999673954156,0.19662293809736667,0.005818301150990992,0.046575955664170304,0.03219745817677088,0.0010844367645586567,0.007450526778550378,35.52088253999538,5.6354391405772715,6.760588340715,1.0000971018083864,1.0760096320878556,0.19498117193922893,51,0.5535418155108492,0.2823063259105331,0.6889334672793349,0.3513560683124608,0.540729467235469,0.2757720282900892
1,gr_whole,Non-Grocery,0.02176490299672594,0.0030925762280124224,0.006151891900797555,0.0013690374455895631,2.6045330341632696e-4,5.936227286580884e-4,0.14165272417621277,0.020298015036888127,0.036458469939300846,0.008112047081820067,0.001708509019205261,0.002330273098683998,45.52342024219622,2.529140994603622,10.894603635236102,0.5964633620610329,8.203093697125722,0.7105384942594246,0.04781034219514065,0.024383274519521735,0.03770012073732656,0.019227061576036545,0.05646733104544225,0.02879833883317555,0.3111645026287219,0.15869389634064818,0.24744341325761451,0.1261961407613834,0.33464705243047366,0.17066999673954156,0.04315964704951231,8.31287826833883e-4,0.010972359187324981,0.00877467133106328,3.244699164825094e-4,0.0024838321441272176,3.838662479831667,0.9098130314721631,0.7176002474492027,0.15810088404323258,0.10399137800440778,0.04837500412148039,51,1.1243407639059986,0.5734137895920592,1.529035033965995,0.7798078673226575,0.7993814898756781,0.40768455983659585
1,gr_whole,Total,0.02176490299672594,0.0030925762280124224,0.006151891900797555,0.0013690374455895631,2.6045330341632696e-4,5.936227286580884e-4,0.14165272417621277,0.020298015036888127,0.036458469939300846,0.008112047081820067,0.001708509019205261,0.002330273098683998,45.52342024219622,2.529140994603622,10.894603635236102,0.5964633620610329,8.203093697125722,0.7105384942594246,0.04781034219514065,0.024383274519521735,0.03770012073732656,0.019227061576036545,0.05646733104544225,0.02879833883317555,0.3111645026287219,0.15869389634064818,0.24744341325761451,0.1261961407613834,0.33464705243047366,0.17066999673954156,0.23978258514687897,0.006649588977824875,0.05754831485149529,0.03287048393879581,0.0011168279961059355,0.0077858801667824405,39.35954501982704,5.772123863185802,7.478188588164202,1.0085617104471154,1.1800010100922633,0.20331726538494524,51,0.6092107645708061,0.3106974899311111,0.7695488576281365,0.39246991739034964,0.56352400726376906,0.28739724370452224
1,leg_tot,Grocery,0.011377004749196855,6.038828318146014e-4,0.002812104978792768,0.0012747286263395101,1.3698706095846704e-4,3.848374187451022e-4,0.07828378002444095,0.004632574461392662,0.017455501903682103,0.008896584456712186,0.001050870676734629,0.0024347035598325036,17.663102996694704,1.8281697693421173,3.66793325328624,0.45927784664449917,0.8007215385692963,0.18163869617744863,0.06441113292112849,0.02383211918081754,0.07541733333333332,0.02790441333333333,0.07666728875922965,0.028366896840914972,0.44320513807279605,0.16398590108693453,0.5785499999999998,0.2140634999999999,0.47589475321130936,0.17608105868818447,0.04911435265947355,0.0017007163135698495,0.008690527839043019,0.01413640680034722,8.911637209943032e-4,0.0029211602561249822,8.777258927581334,1.5258285548285038,1.2497673214586271,0.21783190921657583,0.1597076872855329,0.052939909218772646,37,0.5595636754561089,0.20703855991876027,0.695371665575328,0.2572875162628714,1.0648932073815767,0.3940104867311834
