food_group,subgroup,GHGper100gram_method1,GHGper100gram_method2,perc_diff_GHG,CEDper100gram_method1,CEDper100gram_method2,perc_diff_CED
added_sugar,1,0.07419619604916776,0.07638256714636935,2.9467428434642917,0.7696144753292454,0.7894071201260299,2.571760983097029
added_sugar,2,0.07331874995633147,0.07549749381270147,2.9716052955999057,0.7694648677546507,0.7858696515255387,2.1319730709419114
added_sugar,3,0.07200613775526069,0.07282205292762775,1.133118922639974,0.7774710170248507,0.7831745314481722,0.7335983333690246
added_sugar,4,0.07642163354778769,0.08143321655039946,6.557806696814388,0.7666939275742632,0.7975374172110774,4.022920819837406
added_sugar,5,0.07127569671198779,0.07264445753836839,1.920375232404272,0.7207590923216132,0.7225344566752872,0.2463186899183489
added_sugar,6,0.07185662585549946,0.07306021102754451,1.6749814755641455,0.7596568349930627,0.7670675200679918,0.9755306256142383
added_sugar,7,0.07244760535789745,0.07433863421517088,2.610202018315981,0.7442970321863073,0.755213711374638,1.466710025198399
added_sugar,8,0.07278633815367036,0.07534372064371718,3.5135473976552283,0.7325808687785658,0.7516345687428088,2.600900566242098
added_sugar,9,0.07317531174402048,0.07474865998602984,2.150108013906651,0.7565909806284773,0.7650628355045245,1.1197404004221496
added_sugar,10,0.07400251178057553,0.07653354309818583,3.4201964997013214,0.7753875899397131,0.7891776431220786,1.7784722584272554
added_sugar,11,0.07259430183335228,0.07256496724987022,-0.040408933953798146,0.7501803295520829,0.7471975085588205,-0.397613863728391
added_sugar,12,0.07549695076856787,0.0779535059630308,3.2538469030270885,0.7210969980514231,0.7398619741947798,2.602281828112468
added_sugar,13,0.07163732314088761,0.07314622067010715,2.1063008262494978,0.7161373990740564,0.7263386237768483,1.424478698638252
added_sugar,14,0.07193381977166671,0.07356769191457814,2.2713546258181285,0.7480480292143912,0.7573739520240165,1.2467010733815436
added_sugar,15,0.07426947223905668,0.07561708008530235,1.8144842094851916,0.7105481593962024,0.7158135965693928,0.7410387464327209
added_sugar,16,0.07375297370843537,0.07565851087661843,2.5836750335195244,0.7069872171142564,0.714062207127953,1.0007238946377177
added_sugar,17,0.0734235091771289,0.07597381451386771,3.4734179356456245,0.731843696560491,0.7451402384069635,1.8168554172104592
added_sugar,18,0.0733669297501025,0.07403153500372295,0.9058648847432712,0.7523500743039001,0.7633921015679269,1.4676714525805383
added_sugar,19,0.07526377423156441,0.07908605186178905,5.078509109129467,0.7469874910964417,0.77589116036443,3.869364562659937
added_sugar,20,0.07033152134741058,0.07090420480100411,0.8142628548651649,0.7099091902956951,0.7187244604795413,1.2417461704044739
added_sugar,21,0.07240056589862917,0.074140659730844,2.4034257337866607,0.7314069360655379,0.7283508622802037,-0.4178349472283762
added_sugar,22,0.07222285638759444,0.07359962253762597,1.906274853825934,0.7454847349171118,0.7569326224897348,1.5356300453148657
added_sugar,23,0.07272966809575068,0.0755985170127511,3.944537342344931,0.722628977263734,0.7366211828639915,1.9362917957206178
added_sugar,24,0.07147819001664465,0.07280055689408438,1.8500284871955943,0.6958684387220433,0.6975694651760839,0.24444655905999968
added_sugar,25,0.07214663097380142,0.07424509442274392,2.908609065480157,0.7327895242586766,0.7407998142118536,1.0931228801722517
added_sugar,26,0.0706528099538797,0.07125216346839618,0.8483081067939466,0.742754184663694,0.7458871936791494,0.4218096754142011
added_sugar,27,0.07156311919923262,0.0737042462796554,2.9919420846677287,0.7178362357521055,0.7351490692026854,2.411808235403516
added_sugar,28,0.07154810350324278,0.07304756922111563,2.0957448827485545,0.6645161091048045,0.6672181633135367,0.406619820303859
added_sugar,29,0.07160859319091305,0.07349204834102357,2.630208283926367,0.7086716345586719,0.7202909151118865,1.6395859501912402
added_sugar,30,0.07397350986422696,0.07542918528854155,1.9678333865546924,0.7313170485808758,0.7355316883512845,0.5763081523379265
added_sugar,31,0.07278190001985901,0.07479654824963407,2.76806215449905,0.7155880786679616,0.7174302456085122,0.2574339896745814
added_sugar,32,0.0735786197353789,0.07518054728758422,2.1771644507148444,0.7261310459892054,0.7295832553483863,0.4754251148259279
added_sugar,33,0.07798335416275222,0.08615582732648384,10.479766164809446,0.748998931785444,0.8112568612171683,8.31215196573319
added_sugar,34,0.07010292232845143,0.0708669772947116,1.0899045872586623,0.7223065828542719,0.7261602080529397,0.5335165551779715
added_sugar,35,0.07124101612123473,0.07355692081385118,3.250802443181527,0.7031272472676544,0.716634366534684,1.9210063782221731
added_sugar,36,0.07368435889106793,0.07504780847412952,1.8503921369218375,0.6916163793364332,0.6921315591496882,0.0744892441311586
added_sugar,37,0.07003268268333189,0.07119259683612576,1.6562469240806874,0.7036090498806219,0.7043800975314487,0.10958466934977971
added_sugar,38,0.07057909807074887,0.07218692103492988,2.2780440783889264,0.7056764869115214,0.7106898968110295,0.7104402644120741
added_sugar,39,0.07223202076930074,0.07298985544996284,1.0491672150257516,0.679332581874743,0.6798731814934318,0.07957804956107264
added_sugar,40,0.07505236890820416,0.0811186028482229,8.082668179918878,0.706284736063659,0.76167030477511,7.841818728821987
added_sugar,41,0.07603441600058121,0.08076650738627573,6.223617717611395,0.7227464222231765,0.755353939026836,4.511612344390217
added_sugar,42,0.07948719495677624,0.08683017920928496,9.237946132709435,0.7789954657531111,0.8469262265128041,8.720302459529659
added_sugar,43,0.07119167635739042,0.07329836238967835,2.959174639619562,0.7163567871980757,0.7204816313562324,0.5758086238409841
added_sugar,44,0.07820505004516463,0.07789842625830028,-0.39207670948011325,0.6362111661876366,0.63983106879979,0.5689781639396407
added_sugar,45,0.06968987369441892,0.07090815349051743,1.7481446464381731,0.671331532945244,0.6735520497205763,0.33076306807614486
added_sugar,46,0.0775007513526551,0.07966467439019,2.7921316887475003,0.7149553570108838,0.7345581121168714,2.74181526353529
added_sugar,47,0.06987646032425451,0.07078626667443501,1.3020212328424081,0.6608715427030295,0.663351759724331,0.3752948736689723
added_sugar,48,0.07018610729001594,0.07045168218669574,0.3783867020611681,0.7034983114087875,0.6951772231828268,-1.1828156643755565
dairy,1,0.18053626714718185,0.17788223598822253,-1.4700819956555462,0.9739383734906932,0.9598392723447022,-1.4476379132139954
