subgroup,food,ghg_impact_mean,ghg_impact_se,ced_impact_mean,ced_impact_se,fcid_intake_mean,fcid_intake_se,GHGper100gram,CEDper100gram,price_mean,price_se,fndds_intake_mean,fndds_intake_se,costper100gram
21,added_sugar,0.06968114529049696,0.006392674633647688,0.7124866361267508,0.07524013166851391,97.26941684768546,9.355707172598617,0.07163726024965372,0.7324878252765062,0.11908910661397216,0.013064300854457396,12.730600731746495,1.7482845373629683,0.9354555148131999
22,added_sugar,0.07760078482270202,0.003161930736139277,0.8069588207034786,0.035721233428093684,108.21440145306002,4.621354151249665,0.0717102195093347,0.7457037232271823,0.20617012430022866,0.036175165035076264,21.53019507798718,3.333330513287817,0.9575859556935474
23,added_sugar,0.05936591309046082,0.004042507985190264,0.5971668330031631,0.044004012662915225,82.90585388369627,5.883402418945253,0.07160641897946285,0.7202951360236796,0.10861050846225742,0.015260151474462224,11.912589284969267,1.691820508761111,0.911728809447808
24,added_sugar,0.04462310632869047,0.006258742134046995,0.44125827972792514,0.0662179735540209,63.257721238227674,8.450992099179091,0.07054175435855568,0.6975563948409598,0.07643947637832797,0.01707514255287707,9.180441722735537,1.6921389561894182,0.8326339699866965
25,added_sugar,0.09202576903944677,0.008336459785394178,0.9427633592113978,0.09320712069040217,129.04231926608796,11.896055536204402,0.0713144103134784,0.7305846365543075,0.1615972904869881,0.029354823370668377,19.388334691520654,2.638471170486065,0.8334768976195851
26,added_sugar,0.08772244788717035,0.006229237051172085,0.9264054606086295,0.06810683391774654,124.72072023766991,8.604135021981945,0.07033510367804562,0.7427839246303707,0.1369001404401636,0.019615504207065395,17.417224294591673,2.680617106828242,0.7860043490550518
27,added_sugar,0.0744549199499912,0.003913748393382015,0.7534708096100424,0.04285797921152641,105.49646419696028,5.647670753682554,0.07057574916537962,0.7142142775546714,0.09908108968442751,0.012187197038324592,15.09124468992741,2.313626282934863,0.6565468370581704
28,added_sugar,0.05693751022564071,0.006245472801343111,0.5393080517676919,0.06645445895271034,81.16161344277135,10.269042929971326,0.07015325079236931,0.6644866075117748,0.11538911356186188,0.023807514940250917,12.628989325898436,2.2346555084152135,0.9136844650365797
29,added_sugar,0.07398592930753405,0.006000446823457109,0.7409460553462062,0.061915612463791625,104.69709593350369,8.56282954957248,0.0706666490105177,0.707704496232449,0.19834622994590653,0.035761935126292416,20.36089973054774,3.529728308578998,0.9741525795558285
30,added_sugar,0.07282786370170362,0.0036747610356957987,0.7321228660799439,0.04240071438873887,99.95650826768603,4.7491625354698455,0.072859551582843185,0.7324414175406173,0.13833831336315353,0.018361760814189335,14.29201514099694,1.4811810946181523,0.9679412734900288
31,added_sugar,0.061049350021474796,0.004189704725816636,0.6094148369382876,0.04645783960723259,85.09159160385171,5.84097975307208,0.07174545553888942,0.7161869057232467,0.10830820810640722,0.014871307986893949,15.056074397510455,2.2591259433970783,0.7193655214955377
32,added_sugar,0.04241590879255747,0.0056728934996099715,0.42406542073427406,0.061932957876102486,58.59142924889721,7.318426555556887,0.07239268496485057,0.7237669846435018,0.1448906285113174,0.04820198688107539,12.398783830332999,3.4320993826812876,1.1685874235249571
33,added_sugar,0.07466488519566415,0.00447180143525356,0.7278039329188334,0.04739282343906643,98.88768763000292,4.8893388983968435,0.07550473368841373,0.7359904456882201,0.13398717356027456,0.016017310600400046,15.991735330954985,1.7133621649442785,0.8378526206653596
34,added_sugar,0.0832648485341256,0.0055206199866917665,0.8620668508184224,0.058049180217041446,119.37900720189766,7.9285274931824885,0.06974831713360237,0.7221260010652182,0.15836901343112014,0.03221721227777164,17.225055981596366,3.0066739770341644,0.9194107328320159
35,added_sugar,0.05680281203460511,0.005600941844966987,0.5668557790235762,0.058358527662067776,80.80823260044608,8.013432105104249,0.07029334785165385,0.7014827088551459,0.09820495015606953,0.02450181349259979,14.185962453969333,2.5696681934138086,0.6922685046906429
36,added_sugar,0.057449626209123986,0.011611101462914943,0.5517899182771784,0.11096747298168656,79.4591634584696,15.7867367071145,0.07230081932482313,0.6944320758745198,0.06417411068149516,0.013358665377184087,8.63477629853454,1.6159177664755517,0.7432052489001543
37,added_sugar,0.06008741083936595,0.004096081201960471,0.6093305983772832,0.04386066600579853,86.50891601442609,5.719607673033661,0.06945805543251272,0.7043558357333621,0.17672733739240407,0.030761268820148218,19.01408520713948,2.7302612368808723,0.9294548513227754
38,added_sugar,0.06189990759749263,0.0038845941046827637,0.6241465491163511,0.044727154235274486,88.3326221298565,5.2094524023992514,0.07007593129805938,0.7065866879835203,0.0827158037692337,0.012963922580056624,9.773923868898454,1.0303824702605904,0.8462906492697695
39,added_sugar,0.0414749221868109,0.0031086494588021428,0.3981234403658355,0.033021045326132883,58.47485617123685,4.615783837665711,0.07092778828793762,0.680845523074015,0.07788537054617674,0.011951538849175743,12.385502863443191,2.1869661626083436,0.6288430224021156
40,added_sugar,0.04282493936263256,0.0065811692509750094,0.4085601542250698,0.0682724517246839,58.77803182013133,7.972689762436664,0.07285875017673717,0.695089885750715,0.08707597032585643,0.025052078995862592,8.77406932257649,2.06741002525861,0.9924240067468115
41,added_sugar,0.07370276409991276,0.004448203296877279,0.7136118671832229,0.046359490214131126,99.31336492442013,4.404602368894812,0.0742123320018432,0.718545653675413,0.15181530163733845,0.024853657260327098,16.829434987013904,1.5093038711323015,0.9020819876275328
42,added_sugar,0.06226543605541993,0.004995817505487904,0.617819857232665,0.05515359146553284,80.97449334672271,8.151339552822554,0.07689512275032964,0.7629808248224995,0.10705988653944666,0.03413939698245431,12.704150476049318,3.0286473875969278,0.8427158253618205
43,added_sugar,0.056543280746651624,0.007478125800517328,0.5754598045034836,0.07883734180362731,80.22636020757612,9.974798146939959,0.0704796785001247,0.7172951670928982,0.09574459651780548,0.03327589659651319,15.688012734701157,5.641169773102032,0.6103041738742528
44,added_sugar,0.05028124056959368,0.00990831478487957,0.42773242461536887,0.07557954855913046,66.70966438934553,12.106615298975735,0.07537324768437045,0.641185094439905,0.10348359033024096,0.03613425903243797,18.099334042507824,6.632487450923301,0.5717535799228908
45,added_sugar,0.05621034480744004,0.0028986131315180135,0.54876286190332,0.03206087482511196,81.63480771100565,4.086493608949241,0.06885585497601657,0.6722167630332254,0.13721558037644596,0.014099507850076342,14.961602794421593,1.3713728522459767,0.9171181875487735
46,added_sugar,0.05795525627006452,0.00708874159507335,0.5488769913194836,0.0597968018195775,76.83328547300628,8.318998489169955,0.07542988161091438,0.7143739694852952,0.09291429403381571,0.02259252998327568,11.403846633328593,2.2655271730353586,0.8147627464777257
47,added_sugar,0.042329233686646005,0.005566464946089816,0.4070307329856355,0.05001537188812432,61.45159103090652,7.042546908822185,0.06888224206490748,0.6623599587208785,0.09564630132109381,0.02067871359904709,12.879609868280346,2.716829223276258,0.74261800084993
48,added_sugar,0.04985095039796415,0.008967688552184588,0.5049852217947687,0.09285851039837341,71.66537203610272,12.81524502390659,0.06956072225907212,0.7046432711468703,0.07365044558811118,0.022057139192960862,8.587124851471915,2.3044383561618504,0.8576845785057707
1,dairy,0.5914990689169191,0.02615643433637358,3.1898218973514387,0.1409919294524299,256.2678615118829,15.160365048052629,0.23081281649103386,1.244721783891551,0.7941384781460971,0.05313929376155525,180.79722725495185,14.583397992059895,0.43924262014607107
2,dairy,0.4425455206681434,0.036051085226697886,2.387226151907615,0.19458112863784394,192.604490713854,19.06459962227143,0.2297690562810492,1.239444699892401,0.6450194165333301,0.12221562402200481,132.3892887917775,15.961121823808394,0.48721420170767715
3,dairy,0.538644939516672,0.036020166138248086,2.9042031262384436,0.1942421271527164,245.97157729282,21.27881517044835,0.21898665912746304,1.1807067947452716,0.6356806304313746,0.07298544095266792,165.47706472550718,17.18552869356041,0.384150293870537
4,dairy,0.5142755338973906,0.03751269445724009,2.775416648490247,0.20215126538077352,263.60051551629044,24.20651545338551,0.19509655847604307,1.0528874130061128,0.6127569934689341,0.07971904277665046,161.4593033185459,18.894144637260876,0.3795117288844081
5,dairy,0.48977518122214475,0.020538378721235068,2.644392941691723,0.11058837980886382,239.12153276565616,13.662523289819628,0.20482270063990185,1.1058782164479017,0.6596420136184539,0.052991117045975526,154.27410204862034,10.094568375566753,0.42757793100656916
6,dairy,0.3742941849602929,0.02910359483770239,2.019926206751032,0.157240213992713,170.62288681984163,18.537338844678242,0.21936927216306273,1.1838541970537897,0.4742129499329791,0.05375347052826176,105.3374155213597,15.91572981359307,0.4501847207717195
7,dairy,0.41006388873605276,0.02323691416909042,2.214698703772946,0.1254350662855166,195.76210397344985,12.774167615549072,0.20947051569882366,1.131321465605679,0.5404887359264886,0.05796089445658639,124.96830073248388,12.061925175712958,0.4325006683762929
8,dairy,0.3755563089891232,0.027484070770073823,2.0304792561991927,0.14815042721122848,213.1940601294073,19.31612986251021,0.17615702274311168,0.9524089249797607,0.5504680820365551,0.08628206558114654,134.53633432367525,13.742365375870879,0.40915941764267727
9,dairy,0.6032493736753807,0.045135949855345234,3.2518028618029646,0.24278192154639025,261.8454769075764,20.43260978190979,0.23038372890753028,1.2418785690732985,0.74822519961199,0.09829843286036297,183.8259838240885,19.924952618843594,0.40702907393548937
10,dairy,0.3636471250785951,0.024456497453252513,1.9600290601706887,0.13206490330684686,146.23422541350263,13.9121306969208,0.24867442901982748,1.3403353795107587,0.48230497241651205,0.06343129627097048,90.00249704899915,10.864243468403494,0.5358795458240849
11,dairy,0.47086774606873955,0.03363680096355167,2.538563086556933,0.18149477357276467,194.68584989762675,16.434747991392282,0.24186028225283954,1.303927885818002,0.6112917893944455,0.1356301580840925,129.08586109946947,14.520417007133975,0.47355441113988733
12,dairy,0.4770130203916256,0.054421220775650904,2.5738016794572856,0.29310257249216987,255.0103825668944,34.28887925813163,0.18705631339010104,1.0092928976262858,0.5141675366376587,0.06550661398600653,156.14440987412718,29.653525313626314,0.3292897498233494
13,dairy,0.47125126998271477,0.030150439503770405,2.542091353898882,0.1619471787311245,215.71191471971096,15.5232217787041,0.21846325484387052,1.1784658984655496,0.7333461917047317,0.058543040906552095,159.7058252277262,14.830726680576168,0.4591856249820855
14,dairy,0.33829357780379515,0.02219181542032224,1.8264745611468591,0.12003034453238942,152.79532032554272,16.653612330015758,0.22140310127498242,1.195373364351348,0.44460885042553333,0.039507696380501583,97.83952020717173,12.43874658599547,0.45442664629189694
15,dairy,0.43280073724527757,0.024913776400048653,2.333670659290302,0.1342929662552934,202.71893990446532,13.612412918661658,0.21349792843689996,1.1511853112442691,0.6318297996033535,0.07653705259035799,143.5609089843641,11.698245494898831,0.44011270482563547
16,dairy,0.44868789167006207,0.04350765377782594,2.419685674882869,0.23441869809413268,236.84162995865717,26.932959566433063,0.18944637889394045,1.0216471130118665,0.49063666362241853,0.04655298912450033,134.2216354939818,16.020111579147937,0.3655421585474702
17,dairy,0.6536412087367636,0.030700445591493056,3.525199270680049,0.16588067306958634,294.1198957398684,20.455592795032402,0.2222363118593209,1.198558588432888,0.9868122103024913,0.11858452587839594,219.80495452461244,16.779505944198572,0.4489490295779452
18,dairy,0.3625953642616667,0.03072425871753929,1.958579810228808,0.16659521601994148,166.47388275587602,20.166328177632792,0.2178091591660604,1.176508757893842,0.49582248714286004,0.06943039245951163,119.79288003856342,14.852310870783072,0.41389979686876727
19,dairy,0.40938302716751584,0.043821246908608065,2.207704606977107,0.23636448709310565,201.2188691545122,24.96514812742251,0.2034516091297374,1.097165795759369,0.5822250742728555,0.154117210935323,150.8485314283574,23.26329877074278,0.3859666837720406
20,dairy,0.4794928940730689,0.07438108665468346,2.589184743959051,0.4002126241930517,282.2254712066009,52.326148039716664,0.16989710107421876,0.9174171037396052,0.7269203830609203,0.13721228640320685,187.50188952151927,33.090647627781046,0.38768696407056363
21,dairy,0.48959726996809194,0.03316062197413836,2.6408641894994034,0.17877836968715083,234.9347530940659,17.609122099917922,0.2083971245293204,1.124084093442754,0.7300876791383363,0.059579332356409206,181.8516682248033,14.409026290048587,0.40147428190529927
22,dairy,0.3517550196800261,0.02494254216147465,1.8999829248486415,0.13454429594364595,164.62293771611294,16.496355447127527,0.21367315184632202,1.1541422788391142,0.5113308383473386,0.06284456674091474,109.78350111445893,13.318499158118323,0.4657629180674711
23,dairy,0.38470914607504686,0.022952452050866896,2.0750223018917353,0.12356098864453369,195.53608379265103,13.963616937128643,0.19674585816242354,1.0611966147854919,0.5682430823938748,0.0730357378699597,150.07077385894797,14.625309183229499,0.3786500647540929
24,dairy,0.3509384232196483,0.036505113817520814,1.8945323487336907,0.19628644550255037,186.0677803610689,19.415883380676703,0.18860784093766475,1.0181947379913416,0.5748844281446299,0.07065626697025132,117.12176970976421,12.444941226240543,0.4908433586422345
25,dairy,0.5795158510517933,0.032142737362735214,3.1232075474838243,0.1729917321318632,271.0521091895486,16.100137557528388,0.21380237651887585,1.152253548892233,0.8105790079521623,0.07273774873307254,199.56266508469474,12.682387928563584,0.40617768238771074
26,dairy,0.33788003099167147,0.02615186572143319,1.820319295399922,0.14086250927587107,144.16270840502423,14.424057923012274,0.23437408656502182,1.2626838906811784,0.4354670424822833,0.050188423369024564,105.4949202587009,12.640097029020895,0.41278484444028696
27,dairy,0.421364520822871,0.030930447112869748,2.2752285770735696,0.166693887444713,225.13333225103958,23.247979763228763,0.1871622103265543,1.0106138235170476,0.5224254854383508,0.05085794671712681,165.41782809305238,14.92961091757209,0.3158217535926485
28,dairy,0.44573703492061545,0.07402968268075649,2.405167935481921,0.3986300543752899,252.98330507895747,45.604210351552965,0.17619227275946073,0.9507219991181848,0.5315517158105999,0.1672281745051012,187.0267694652742,65.43253497430473,0.2842115689269255
29,dairy,0.5584628584934698,0.04108769652141247,3.0104869233855163,0.22151369964392253,280.69883431466,25.112873230733687,0.19895446301263922,1.072497123379856,0.8972708882082847,0.06028501850056249,218.3524438265151,19.047298343292322,0.410927797502089
30,dairy,0.2907356333714405,0.021085768054303042,1.568588974998094,0.11343850411152498,134.71853281494077,10.672747129388531,0.21580967911134855,1.164345351914441,0.4684998950011219,0.0723700728823213,89.47872217366584,9.939448325071856,0.5235880482198083
31,dairy,0.4482824671012916,0.04331252931620572,2.4170755625066542,0.23335146379103897,243.25572947018583,32.059287549609614,0.18428444340351477,0.9936356145736326,0.5158542885993002,0.054607764661380245,149.01341525006077,19.687171373320602,0.34617976356936747
32,dairy,0.3361485980695843,0.03155662700677453,1.8141823074452061,0.17000250670625414,182.94311629745988,24.55024989522421,0.1837448737469941,0.9916647011169316,0.45222775537227233,0.030014933261401262,128.82332492174154,18.40387819288899,0.35104493355298405
33,dairy,0.6068625978629754,0.03878010141752904,3.2742524437633334,0.20859112813536498,324.70585667993254,26.89794578732508,0.18689610469858847,1.0083749265387638,0.762921483308427,0.050823330872427144,240.2102053067135,18.397661611249582,0.31760577463155126
34,dairy,0.3688923426224374,0.03129577143200089,1.9918700154629843,0.16808355003923484,191.54821097657023,17.36345767332751,0.19258459305973866,1.0398792060274713,0.4994686373863036,0.07104059479724875,138.22821122563846,17.370994006826066,0.3613362518096903
35,dairy,0.4615403923408293,0.03907028409600015,2.4889198504260572,0.21062349250078746,252.97607305760317,24.398074621944613,0.18244428683013653,0.9838558328238912,0.4978762977341312,0.04478380631789691,175.45071337082146,18.422521613059413,0.2837698907965404
36,dairy,0.48075688125663246,0.07142813270456802,2.591529535004204,0.38462429546311133,279.1342182436753,46.94234321561273,0.1722314391555345,0.9284170000045932,0.6870127980952514,0.2086719690538833,201.82571915868343,34.36081879046891,0.3403990338590567
37,dairy,0.4665139364620891,0.027349902548701382,2.5148428923825636,0.1473615626727434,223.50886364165157,16.769779452550228,0.20872279016640877,1.1251647256435313,0.7436446735887452,0.0664996259476143,178.463621035371,15.616451749509723,0.416692583773898
38,dairy,0.2599664552456344,0.017922287979393457,1.4025859000428178,0.09655473839026836,128.82100603122825,12.127154306721135,0.20180439763264574,1.0887866375634487,0.4370117924259119,0.039556717671105315,105.67137594441559,10.428845818394326,0.4135573976587429
39,dairy,0.3335120754202052,0.02319376765330181,1.7997903220996796,0.1246675265564392,187.62437324158907,12.461659921226087,0.17775519761005043,0.9592518770374422,0.487481629884984,0.07707431429054687,130.2464693386079,11.487728418516538,0.3742762720251978
40,dairy,0.38156490134720344,0.06580188953456798,2.0676417739488167,0.3585986987659153,230.63866654517855,46.952253870832095,0.1654383920366886,0.8964853139851976,0.5527478719129619,0.10448486568903192,168.61178715156262,35.7660129462219,0.3278227941538305
41,dairy,0.5915116999486723,0.02965578770018585,3.1875073328464767,0.15986602232880331,320.47951427433514,19.828036600213338,0.1845708301474551,0.9946056427550386,0.863101657785105,0.05281071081996246,255.5701700057069,13.352704492084671,0.337716118342697
42,dairy,0.3271688261544618,0.03299357044642651,1.7625126365116177,0.177730078348664,159.39630558935983,15.281271189466302,0.20525496180402145,1.1057424637257531,0.36654599421122924,0.0622915005915754,108.54169773803157,12.610335907516847,0.33770062736248907
43,dairy,0.42892471073510835,0.056903526494152944,2.312635148190109,0.3067531144220216,238.35777721490967,42.72368110482518,0.1799499541180813,0.9702369166267967,0.43956529401308725,0.12363385101878693,159.43337765058462,33.00732566636919,0.27570468649070573
44,dairy,0.3276761294369662,0.05362730568856048,1.7660518682769974,0.28903969534766,188.78206089723207,42.14421302330738,0.17357376430769256,0.9354977161936956,0.40787402205729134,0.09978721896586172,133.37299962633452,30.45464640921414,0.3058145375750825
45,dairy,0.4844240784933055,0.02590512808073729,2.611677074615504,0.1397701576761015,255.1456096724929,17.569190082497872,0.18986181228637106,1.0236025922483538,0.7395788157907973,0.03802182346411503,197.88335955203922,14.15959315679681,0.3737448249640736
46,dairy,0.2554473419580806,0.02956147539037459,1.3821687515223404,0.1590078338518325,148.3037394131887,16.81216290194031,0.17224605594494105,0.931985098279608,0.33206832480468035,0.04148336560598473,107.84761945839408,14.292584185072682,0.30790510395344156
47,dairy,0.3639679243406671,0.029610974885273804,1.9632383989089541,0.1596053571545218,209.51847281198667,22.90734581045147,0.17371638856268157,0.9370240115632592,0.44709172251583706,0.06981966922893923,154.08951988961834,21.112521405250387,0.2901506363548346
48,dairy,0.40458882217108766,0.0625236193690468,2.184674468085713,0.3368052574133884,256.5145478518578,40.70086793933593,0.1577254879145278,0.851676634475876,0.654522840179091,0.1277635378995821,202.72336630803963,34.07378733031081,0.3228650214818053
1,fruit_exc_juice,0.05624485508328994,0.011739571200189241,0.5215185658272602,0.06734639396523913,120.96147231043976,16.383034068118658,0.046498156817189835,0.431144360155287,0.26222844081234614,0.032139072706005106,64.93633446454666,8.65198595682388,0.40382390378920324
2,fruit_exc_juice,0.053317584935441587,0.010817580730382073,0.48315045036335036,0.08645389487648521,96.58097896686496,17.447138253562507,0.055205057461401176,0.5002542483330075,0.2292824615811929,0.03358800567229702,53.64415524182769,8.49338170770851,0.4274136866310752
3,fruit_exc_juice,0.09981299253342857,0.018485213039580582,0.6794792476374264,0.05205428644617537,163.03857084971244,15.405037697939505,0.06122047808272027,0.4167598158498117,0.3601405035231288,0.0429100342521999,87.58384434602753,10.682427600239768,0.41119513103384736
4,fruit_exc_juice,0.10525896820163905,0.019710816221925706,0.7540301114741561,0.10192675353711696,169.92258698714278,19.677365801470135,0.06194524816739253,0.44374919476197117,0.45117637284113216,0.06078815331879056,96.95591241569177,11.22570053889747,0.46534178432228523
5,fruit_exc_juice,0.08805888724598826,0.013064196746227965,0.6789575000907173,0.057022658863739834,156.45972034046372,14.18116089369033,0.05628214536902403,0.4339503474844988,0.4317642995007667,0.04995988093236914,88.58809753374595,9.075594150447877,0.48738409732333887
6,fruit_exc_juice,0.05073112586363865,0.00769847594459649,0.3992684577020411,0.04846261302085459,91.80470461001022,13.190939397836617,0.055259832357335434,0.43491067195101635,0.26300646989030724,0.03545883279026739,55.2737846597226,7.133363128590415,0.47582497111321775
7,fruit_exc_juice,0.09534176971418944,0.01200660510812509,0.7659037847283717,0.07082474471798349,176.28792714973193,17.25092234196006,0.0540829830242487,0.4344618472244237,0.4184413987235641,0.04238580831195467,95.21057993533077,9.678818724368117,0.4394904421418074
8,fruit_exc_juice,0.098023869615485,0.020020463818251507,0.8845232605498142,0.20160640848049127,212.03764392192306,61.89840887716267,0.046229465580922766,0.41715388088141325,0.36086663164504407,0.04533849480389904,81.50836566549589,10.593398318275508,0.44273569798468687
9,fruit_exc_juice,0.13004423586976036,0.0435284125416617,1.1113715726630495,0.2987780670975737,250.06674786022302,71.28627627528611,0.05200380977580022,0.444429970067136,0.4591726973824684,0.10001428409772244,99.77962778235022,18.943508009591618,0.46018682128586813
10,fruit_exc_juice,0.09257894593387499,0.028604402850118046,0.6289252005814795,0.1955587875948952,165.895922927256,54.66475316579517,0.055805437710768874,0.3791082924064734,0.30846459111174485,0.06699797910459346,76.17549660650442,16.0723845099564,0.4049393897688169
11,fruit_exc_juice,0.08984116313645697,0.010736246322149253,0.6896563916073256,0.07328618980032597,167.82039365469777,16.904307084730032,0.05353411535984802,0.4109490965837811,0.3752937738808679,0.041694174432317946,92.4982023392932,8.750894084176235,0.4057308838330183
12,fruit_exc_juice,0.1373409338035245,0.028367182684178927,0.9306282475567604,0.10689099774111109,226.55900866639257,26.002792497746572,0.06062038080584939,0.41076638401393595,0.4779994945062617,0.05571844436164171,124.64506397732698,15.177638890327806,0.383488506687445
13,fruit_exc_juice,0.07354616648178303,0.00945230040411047,0.6122788482383379,0.05523233818520257,132.14532683394242,10.230173541769839,0.0556555182418242,0.46333749585238443,0.3645662571900037,0.04701288774982557,79.19770097754093,8.603005670045931,0.46032429311728157
14,fruit_exc_juice,0.06522871811508109,0.010188667655429084,0.5412762409890071,0.06942490183625633,120.96062794104166,14.183872673573457,0.05392557828558456,0.44748134182374993,0.2812690451924417,0.026852436838860308,64.47328564161074,6.122506435468584,0.43625672616708094
15,fruit_exc_juice,0.08973146495758834,0.00824033136612285,0.8282043316594406,0.06893439461815133,189.113938532437,15.896870804397466,0.047448361370887274,0.437939338626479,0.4630650755964313,0.039686387178138945,104.88556815208963,7.780975411572209,0.4414955114939763
16,fruit_exc_juice,0.12323263489717173,0.024805879874237644,0.849680628177286,0.12340927074169585,193.39723085217767,33.17941121458246,0.06371995832316961,0.4393447747071082,0.45201725870509696,0.08144116975294488,89.3476532317457,13.053111867843047,0.5059083729179501
17,fruit_exc_juice,0.07306192457211362,0.008472068977894286,0.6486720800715078,0.07087826923578268,148.62332952238643,15.10420329044815,0.049159122465432754,0.43645373990481173,0.3367949937333966,0.03885062262198781,75.84289500266067,7.47759746438126,0.4440692746783748
18,fruit_exc_juice,0.09173206094028653,0.030218376596051956,0.5115213752834241,0.07209784842006677,135.10593877498528,22.547942825789356,0.0678963943199147,0.3786076170458702,0.25256876888572777,0.0444700244649294,72.5517894738912,15.297093263264568,0.34812203905269384
