subgroup,food,GHGperDGA,CEDperDGA,WATERperDGA,BLUEWATERperDGA,GHGper100g,CEDper100g,WATERper100g,BLUEWATERper100g
0,added_sugar,0.002609973774995211,0.0254575394956167,1.8514259022980657,0.5011732464688567,0.06214223273798121,0.6061318927527786,44.081569102334896,11.932696344496588
0,dairy_cow,0.25740772769901066,1.386645045783441,72.06255775280256,17.196323310972765,0.17275686422752393,0.930634258915061,48.36413272000172,11.541156584545481
0,dairy_soy,0.03849017666666666,0.25075168354499994,3.3555095742622187,1.924517767589261,0.02583233333333333,0.16828972049999996,2.2520198484981333,1.2916226628115846
0,fruit_exc_juice,0.0874312116967608,0.6631665780666871,307.96878856467526,41.64413469125146,0.05752053401102684,0.43629380135966256,202.61104510833897,27.397457033718066
0,fruit_juice,0.23625810150172513,1.8580722903746134,616.603181725751,74.32920773963221,0.09412673366602596,0.7402678447707624,245.65863813774945,29.613230175152278
0,gr_refined,0.020742750288623407,0.11854692293772151,32.27369467302248,10.26572142425913,0.05761875080173169,0.3292970081603375,89.64915186950691,28.515892845164252
0,gr_whole,0.025673238162837078,0.16301236990654575,49.088468392584694,10.111648480880936,0.05033968267222957,0.319632097855972,96.2518988089896,19.82676172721752
0,leg_tot,0.027184185571368178,0.16408946122527235,42.178498919028826,10.078725336078179,0.07347077181450859,0.4434850303385739,113.99594302440224,27.2397982056167
0,oil,0.0011138987524525303,0.00925986443413664,0.7747712672102476,0.2852145655853503,0.11138987524525303,0.925986443413664,77.47712672102476,28.52145655853503
0,pf_egg,0.18770327999999997,1.1500889999999997,51.62641256784989,22.49792702440575,0.37540655999999994,2.3001779999999994,103.25282513569978,44.9958540488115
0,pf_ns,0.024381971250753535,0.13840626519176696,310.41244699339126,53.579993673648005,0.16254647500502356,0.9227084346117798,2069.416313289275,357.19995782432005
0,pf_poultry_tot,0.11470478573702413,0.792682698988918,54.46951848093843,25.3714347031644,0.3955337439207729,2.7333886172031656,187.82592579633945,87.4877058729807
0,pf_redm_tot,0.7167017319849608,1.6494035222713666,212.19992711407488,37.440313379253126,2.3119410709192283,5.320656523456021,684.5158939163706,120.77520444920364
0,pf_seafood,0.23794681051965852,4.127451307502332,9.331293056040517,1.3440216410779828,0.8205062431712363,14.232590715525282,32.176872607036266,4.634557383027527
0,sat_fat,0.01411678248221228,0.05163899849524303,4.202827552849916,0.9261791592428607,1.411678248221228,5.163899849524303,420.2827552849916,92.61791592428607
0,ssb,0.05738797033090304,0.5292833050170322,71.9960357781838,11.128945445383785,0.023911654304542933,0.22053471042376344,29.998348240909916,4.637060602243244
0,veg_dg,0.07883026956831839,0.6862100970909801,499.474916722033,39.05040196609333,0.06680531319349016,0.5815339805855764,423.2838277305365,33.09356098821469
0,veg_oth,0.07036860709019012,0.418743741795624,197.59093062871636,21.631795650545403,0.05026329077870723,0.29910267271116003,141.1363790205117,15.451282607532432
0,veg_ro,0.08269483362292931,0.6869233444471184,93.98720278926436,12.143480841894009,0.05742696779370091,0.477030100310499,65.26889082587803,8.43297280687084
0,veg_sta,0.056668734785979634,0.5082196072731952,87.58586123845181,19.599529530369672,0.042290100586551964,0.3792683636367128,65.36258301377,14.626514574902739
1,added_sugar,0.0025608536404208566,0.024902888097834867,1.8279434321207901,0.49625029226373923,0.0609727057243061,0.5929259070913063,43.52246266954262,11.815483149136648
1,dairy_cow,0.26484953942283956,1.42673378535138,74.14592949897242,17.693479327096682,0.1777513687401608,0.9575394532559597,49.762368791256655,11.874818340333343
1,dairy_soy,0.03849017666666666,0.250751683545,3.355509574262218,1.924517767589261,0.02583233333333333,0.1682897205,2.252019848498133,1.2916226628115846
1,fruit_exc_juice,0.08735659581390914,0.6661247768338254,312.1016879476787,39.1561621972532,0.057471444614413905,0.4382399847590957,205.33005786031495,25.760633024508685
1,fruit_juice,0.23124144919194464,1.8258103954439822,651.4655015721683,73.85776618087955,0.09212806740714927,0.7274145001768854,259.5480085944894,29.425404852940062
1,gr_refined,0.018697096248186315,0.11149599525652461,30.32250051775352,9.727357875821593,0.05193637846718421,0.30971109793479057,84.2291681048709,27.02043854394887
1,gr_whole,0.028605667867985834,0.17511326700328816,49.48071489371093,11.68365293618808,0.05608954483918791,0.3433593470652709,97.02100959551163,22.90912340429035
1,leg_tot,0.02964854060674327,0.15403415671090212,39.06131782340909,9.652520703831199,0.08013119082903587,0.41630853165108683,105.571129252457,26.087893794138374
1,oil,0.0011284211779903123,0.009341425295316107,0.7870770528829738,0.2842146098942612,0.11284211779903122,0.9341425295316107,78.70770528829738,28.421460989426123
1,pf_egg,0.18770327999999997,1.1500889999999997,51.62641256784989,22.497927024405747,0.37540655999999994,2.3001779999999994,103.25282513569978,44.995854048811495
1,pf_ns,0.022389075920339035,0.13238889572663834,266.04816648589406,43.86382476006833,0.14926050613559358,0.882592638177589,1773.6544432392939,292.4254984004556
1,pf_poultry_tot,0.11225843969974351,0.7928015211824595,54.44050147350779,25.36267728704387,0.38709806793015006,2.733798348905033,187.72586715002686,87.45750788635817
1,pf_redm_tot,0.6927905661918163,1.6212984639055132,205.45362411724597,36.84497083230671,2.234808278038117,5.229995044856494,662.7536261846644,118.8547446203442
