subgroup,food,price_mean,price_se,fndds_intake_mean,fndds_intake_se,costper100gram,costperDGA
2,pf_seafood,0.7651137257645776,0.17766299696497176,22.47652388989921,4.469271382568172,3.40405718211798,0.9871765828142142
2,leg_tot,0.03975066696065042,0.00878096440006763,6.931244748212527,1.966264670308937,0.5734996873527164,0.21219488432050507
2,pf_egg,0.8831337480108818,0.16326838781357772,24.001796918569276,3.4512035319912786,3.679448463825785,1.8397242319128926
2,pf_pm,0.28790775086268977,0.05992765672898744,15.124770344761584,2.4726530072230637,1.9035512229275315,0.5901008791075347
2,gr_whole,0.30585264829789915,0.03463684975530576,33.4093814419897,5.5038577049833775,0.9154693535076838,0.46688937028891875
2,fruit_juice,0.1318041746966426,0.025957437338214175,74.91381598335538,13.443028894668306,0.17594107704502376,0.4416121033830096
2,pf_ns,0.12278224007113318,0.04477149496540324,8.603476576914705,2.4710356128787687,1.4271235467832721,0.21406853201749082
2,oil,1.2039035962666852e-4,1.0117562180708214e-4,0.014753302968645344,0.01089744044963423,0.8160230958621928,0.008160230958621928
3,dairy,0.6356806304313746,0.07298544095266792,165.47706472550718,17.18552869356041,0.384150293870537,0.5723839378671002
3,fruit_exc_juice,0.3601405035231288,0.0429100342521999,87.58384434602753,10.682427600239768,0.41119513103384736,0.625016599171448
3,gr_refined,3.4051443406579214,0.23111313765338048,362.2437229209216,17.572161229126035,0.9400147263286797,0.33840530147832465
3,pf_poultry,3.240053998005968,0.4613867070704726,101.81148975568495,8.933497163618068,3.1824050564244395,0.9228974663630873
3,pf_redm,4.020516835328569,0.3915928875531368,83.63052669102196,7.556672287526017,4.807475206012526,1.4903173138638832
3,sat_fat,0.005669611591753971,0.0011004056956238624,1.1306123857932329,0.35026730253389565,0.5014637786562187,0.0050146377865621875
3,ssb,0.31140545295320843,0.030205873785493862,444.4606157633377,27.76565655120167,0.07006367761480642,0.1681528262755354
3,veg_dg,0.05193522794560887,0.01805958205025968,6.947209147826242,1.7792161463371328,0.7475696620111002,0.8821322011730982
3,veg_oth,0.24121469042681826,0.02869826471552897,31.75014173017819,3.1553797685762843,0.759727917049095,1.063619083868733
3,veg_ro,0.14857798367471647,0.019101521165904186,33.02132598240116,5.302173393399894,0.44994554050888713,0.6479215783327974
3,veg_sta,0.13880098016543507,0.018546527887324072,33.5581015812263,3.6024337419226082,0.413613922198405,0.5542426557458627
3,added_sugar,0.08715402924517654,0.010128886063173165,9.072532979699192,1.2167336294929973,0.9606361248858883,0.04034671724520731
3,pf_seafood,1.4468467296305538,0.41755209988469477,32.61416395237856,7.199263658097019,4.436252702179217,1.2865132836319728
3,leg_tot,0.13426952854094096,0.020650870269251154,31.979992656426255,4.2536725194261935,0.4198547822804456,0.15534626944376487
3,pf_egg,0.816275994024319,0.17944812099359544,38.282403857526354,5.079308657886295,2.1322485313676,1.0661242656838
3,pf_pm,0.23150445030008984,0.04306299205538572,13.553903619414838,2.356402133005217,1.7080278626777234,0.5294886374300942
3,gr_whole,0.17977506289479678,0.03354298163585146,33.57500302978196,5.455828816453964,0.5354431769829814,0.2730760202613205
3,fruit_juice,0.14556065017391723,0.021056370228918205,76.02574176374388,11.30040137226162,0.19146232157294654,0.4805704271480958
3,pf_ns,0.09293917901220294,0.013128118876501144,9.840350735063907,2.3088644146233905,0.9444701872366682,0.14167052808550024
3,oil,1.01703165739472e-4,7.872326084032876e-5,0.009953913956587054,0.007726067880461449,1.021740454890806,0.01021740454890806
4,dairy,0.6127569934689341,0.07971904277665046,161.4593033185459,18.894144637260876,0.3795117288844081,0.5654724760377681
4,fruit_exc_juice,0.45117637284113216,0.06078815331879056,96.95591241569177,11.22570053889747,0.46534178432228523,0.7073195121698735
4,gr_refined,3.7589410032681103,0.2698481853688906,390.8165198980183,25.983692853188433,0.9618173265165423,0.3462542375459552
4,pf_poultry,3.647690988521972,0.4598175657597877,111.90120102053508,9.378839574364337,3.259742482882361,0.9453253200358845
4,pf_redm,4.512824120083054,0.7362288328962737,107.5975509602062,9.533695613707595,4.19416992283781,1.300192676079721
4,sat_fat,0.008140777429852633,0.003143003216647107,1.204552743724683,0.3782753296066682,0.6758340365138314,0.006758340365138314
4,ssb,0.22225827531301426,0.02138346959823253,356.31324879599714,34.352193405380184,0.0623772133267673,0.14970531198424153
4,veg_dg,0.13139240584482514,0.023553685314044167,16.69305448650444,3.2406532226543385,0.7871082308576289,0.9287877124120021
4,veg_oth,0.44796224256303274,0.09260468558848547,57.966813258184345,7.445979252973829,0.772790873577624,1.0819072230086735
4,veg_ro,0.19809585407976646,0.0817285601653613,41.1598394147534,13.166155529026371,0.48128432203931454,0.6930494237366129
4,veg_sta,0.16642223490142538,0.01896634348912464,36.99485294244534,4.723762302460587,0.4498524028743576,0.6028022198516393
4,added_sugar,0.1337564125186457,0.02074678934350486,12.761840630105446,1.8190352281301316,1.0480965590740223,0.04402005548110894
4,pf_seafood,0.9692238693951437,0.21747711751011997,21.97946899596603,4.055209820413846,4.409678275544458,1.2788066999078926
4,leg_tot,0.29563741289951506,0.0910975731286368,36.291897262756194,7.899784973306832,0.814609968608356,0.30140568838509174
4,pf_egg,0.9798471439620693,0.18001322031860448,32.888990627341414,4.605756854362538,2.9792557487230957,1.4896278743615479
4,pf_pm,0.3453441666971522,0.09088843928692093,16.225236075097797,3.1552045242245472,2.128438471395681,0.6598159261326612
4,gr_whole,0.22910055403319193,0.030904804704323142,49.24692052080611,8.07499542265051,0.4652078781990039,0.23725601788149198
4,fruit_juice,0.10094337138348435,0.01810715596848343,54.235034026113674,7.742028551147553,0.18612207624850208,0.46716641138374015
4,pf_ns,0.1810132179154192,0.04074913935849571,18.313296501255234,5.296601565536671,0.9884250926806768,0.14826376390210153
4,oil,0.0022023368927332316,0.001161302884781936,0.15182916959444184,0.0665641409332138,1.4505360851383164,0.014505360851383165
5,dairy,0.6596420136184539,0.052991117045975526,154.27410204862034,10.094568375566753,0.42757793100656916,0.6370911171997881
5,fruit_exc_juice,0.4317642995007667,0.04995988093236914,88.58809753374595,9.075594150447877,0.48738409732333887,0.740823827931475
5,gr_refined,2.3409138129877456,0.13415988654608488,233.96355080597533,10.99505551915338,1.0005463692628995,0.3601966929346438
5,pf_poultry,1.7917885116151266,0.1976570125810613,62.32070455861861,5.09141726638761,2.8751095230795687,0.8337817616930748
5,pf_redm,1.7905038852945943,0.18394924914044114,53.84460136541823,5.032167556648273,3.325317376097333,1.0308483865901732
5,sat_fat,0.00934875575315171,0.0020191901199190913,1.3474121092228466,0.21697362484401927,0.6938304687304493,0.006938304687304493
5,ssb,0.23183025566416354,0.031781710889213256,304.3822375899259,32.77218472656007,0.07616418668177778,0.18279404803626667
5,veg_dg,0.1175829018896984,0.025931708351993262,13.798008843436946,2.429207725615228,0.8521729709256345,1.0055641056922486
5,veg_oth,0.43492675584000345,0.06308776847411633,55.69585306788823,4.434611605834009,0.7808961204164822,1.093254568583075
5,veg_ro,0.14358973569034267,0.014241160806441932,31.09622250579052,3.009442680194828,0.4617594168024891,0.66493356019558425
5,veg_sta,0.17697567434657713,0.017668756916575348,44.30455894693298,5.284670826264444,0.39945251358568923,0.5352663682048237
5,added_sugar,0.13919873211104875,0.012985362172294755,12.09039564623737,1.0851299976127267,1.1513166002501212,0.04835529721050509
5,pf_seafood,0.8793463210903402,0.26348741927745567,15.719073287340574,2.9381200384591737,5.594135894757394,1.6222994094796441
5,leg_tot,0.09739960017618926,0.01829639688406208,13.9744692970689,2.3872089565555705,0.6969824621291236,0.25788351098777573
5,pf_egg,0.5901601718844766,0.10597577076680381,25.64624153038937,3.1445518315134278,2.3011565698044665,1.1505782849022332
5,pf_pm,0.2501807877163704,0.03678350060013257,14.079263013859551,2.4701429564776785,1.7769451957115496,0.5508530106705803
5,gr_whole,0.26141596382150895,0.027045484037597038,43.153056753931644,5.591880028777542,0.605787824747065,0.3089517906210032
5,fruit_juice,0.06089744602242725,0.013900875943019244,28.50344623502272,6.102833474227456,0.21364941460166811,0.5362600306501869
5,pf_ns,0.1277707590053606,0.020698654054890325,11.135435055162441,1.6180547635527465,1.1474249400442191,0.17211374100663288
5,oil,0.0023935467374921813,0.0012180890087507032,0.23428291297375536,0.11827358592222031,1.0216480182489063,0.010216480182489064
6,dairy,0.4742129499329791,0.05375347052826176,105.3374155213597,15.91572981359307,0.4501847207717195,0.670775233949862
6,fruit_exc_juice,0.26300646989030724,0.03545883279026739,55.2737846597226,7.133363128590415,0.47582497111321775,0.723253956092091
6,gr_refined,2.164613680254742,0.10316451821508624,223.17422350211976,12.311029908406992,0.9699210089260967,0.34917156321339476
6,pf_poultry,3.8828573793584624,0.5437413463389777,92.82944604643605,7.076591891785175,4.182786329906722,1.2130080356729491
6,pf_redm,1.8930904815227623,0.2157184849231611,52.42206454528242,6.629097655517179,3.6112474736425195,1.119486716829181
6,sat_fat,0.005918619714689438,0.0023258008371409796,1.3777320097838572,0.7541511335658776,0.42959150783017436,0.0042959150783017435
6,ssb,0.24745820374850852,0.019151876634442584,370.1611604998327,25.800661678308032,0.0668514771820909,0.16044354523701818
6,veg_dg,0.10623011607390483,0.015067908306637314,13.818126160523157,1.8161996737830177,0.768773673360954,0.9071529345659257
6,veg_oth,0.26486614048588536,0.03340003605529276,37.443174441238995,3.680194185211683,0.707381637477212,0.9903342924680968
6,veg_ro,0.10253699597459372,0.01633458005793325,20.24336918204308,2.894550791199296,0.5065213949936228,0.7293908087908169
6,veg_sta,0.18067299887296617,0.020041167655135413,45.560287917992774,4.819639862661675,0.3965580709195088,0.5313878150321418
6,added_sugar,0.1458481634752132,0.01763093043434077,13.708327968419637,1.9780151072353525,1.0639383870243606,0.04468541225502315
6,pf_seafood,1.929797602128433,0.614020444576013,31.921603128214763,4.7243511259785596,6.045428214796424,1.7531741822909628
6,leg_tot,0.049176785551507,0.009265792197016407,9.658643566989056,2.1275012275371696,0.5091479482645114,0.18838474085786922
6,pf_egg,0.4869786249793068,0.11916009447042675,19.674896018817815,2.8964260272441256,2.475126803788655,1.2375634018943276
6,pf_pm,0.2881625294348752,0.0983870909495506,15.053691734646991,2.751167839216827,1.9142316350988609,0.5934118068806469
6,gr_whole,0.167584565191896,0.02407953223714561,35.683446242420104,6.312989495131052,0.4696423211294912,0.23951758377604052
6,fruit_juice,0.12714509816421274,0.01924624237294309,68.66349809859186,10.003147622710104,0.18517130889784977,0.4647799853336029
6,pf_ns,0.03784623556158376,0.011802289868198918,3.518950626901671,0.8828971371213081,1.0754977711894247,0.1613246656784137
6,oil,1.9142193941971316e-4,1.8486275072555284e-4,0.016018564325889287,0.015469678517180195,1.1950005975899851,0.011950005975899852
7,dairy,0.5404887359264886,0.05796089445658639,124.96830073248388,12.061925175712958,0.4325006683762929,0.6444259958806764
7,fruit_exc_juice,0.4184413987235641,0.04238580831195467,95.21057993533077,9.678818724368117,0.4394904421418074,0.6680254720555472
7,gr_refined,2.7205870548398585,0.2097669062302871,274.3694021048643,12.10676141610892,0.9915781548410586,0.3569681357427811
7,pf_poultry,2.2327630924452575,0.3188007810869894,59.56309072842449,5.742897333891381,3.7485682242807896,1.087084785041429
7,pf_redm,2.356534137993418,0.27880017166407633,65.87380257206428,7.277679685804964,3.5773464503061425,1.1089773995949042
7,sat_fat,0.007423116456312876,0.0032969947743425126,0.983389848734667,0.2122410274567274,0.7548498152451177,0.007548498152451177
7,ssb,0.23739469942778066,0.022296692463336192,305.1323457439003,23.505509434506035,0.07780056842188329,0.1867213642125199
7,veg_dg,0.06241848216095347,0.010956768874407524,8.80663506226332,1.7703409942195705,0.708766534773519,0.8363445110327524
7,veg_oth,0.32078707940711765,0.04218330946253929,42.83390002071766,6.208910648240455,0.7489093434218252,1.0484730807905553
7,veg_ro,0.12161901856915186,0.012512219717009868,26.76295124639932,3.125344250924844,0.45443052019726127,0.6543799490840562
7,veg_sta,0.1331872790152665,0.014492285195246606,34.60756545988082,3.8016512893423955,0.38485018303198837,0.5156992452628645
7,added_sugar,0.09878470441462937,0.012808787836852912,11.014037085206077,1.2635875192821813,0.8968982367720171,0.03766972594442472
7,pf_seafood,0.9977649781180348,0.22340645777668353,19.91778137361836,4.059762593268783,5.009418265026251,1.4527312968576127
7,leg_tot,0.09548991944067985,0.012888523380499098,22.30423053430753,2.7262428819855695,0.4281246972129384,0.1584061379687872
7,pf_egg,0.48176134514578717,0.09430758033274195,31.797616670290704,3.5612019712753695,1.5150863353727662,0.7575431676863831
7,pf_pm,0.1477478603079678,0.027802671478401073,8.633286377803998,1.6763156673248396,1.7113744852461341,0.5305260904263016
7,gr_whole,0.18536019548814522,0.035621910106812316,31.601090299482077,5.69254725995052,0.5865626588560559,0.29914695601658847
7,fruit_juice,0.11114765055628524,0.013380256597812824,57.951404544543,7.2566893165304815,0.19179457586891474,0.48140438543097597
7,pf_ns,0.05803401274893426,0.012974922526583955,5.72619641506312,1.1944501943323549,1.013482747400563,0.15202241211008444
7,oil,0.0011318330195628332,9.621304729254731e-4,0.1647402710729551,0.10542918643182446,0.6870408869617568,0.006870408869617568
8,dairy,0.5504680820365551,0.08628206558114654,134.53633432367525,13.742365375870879,0.40915941764267727,0.6096475322875892
8,fruit_exc_juice,0.36086663164504407,0.04533849480389904,81.50836566549589,10.593398318275508,0.44273569798468687,0.6729582609367241
8,gr_refined,2.7859069548055455,0.25744361642713215,300.9570410810972,23.725040743783637,0.9256825973560933,0.33324573504819355
8,pf_poultry,2.596390681130196,0.3487358766089823,75.89291607205335,7.7284998006338474,3.4211238881177817,0.9921259275541566
8,pf_redm,1.6773770661040368,0.22474111576221284,65.00874190782541,8.877951824692305,2.580233083855639,0.7998722559952481
8,sat_fat,0.00869300906360087,0.0029397059307444263,1.2521347025886915,0.2739251450449685,0.694255102556358,0.006942551025563581
8,ssb,0.2461226888591859,0.04619391173198944,296.3644251445764,42.49263836168082,0.08304731201766848,0.19931354884240435
8,veg_dg,0.18963215786632734,0.061194151200642255,26.49558019873471,8.615008318344469,0.7157124186145702,0.8445406539651928
8,veg_oth,0.5152387555351009,0.0700260682784352,76.7103005515715,9.789222792094751,0.6716682790060398,0.9403355906084556
8,veg_ro,0.13662013616692847,0.014460248946640941,31.304861062728225,3.320772917456546,0.4364182798740778,0.628442323018672
8,veg_sta,0.09719595255570955,0.014458877078482457,26.417784144381415,4.050896275492271,0.3679186415654826,0.4930109796977467
8,added_sugar,0.10928483541257458,0.022110620396171683,10.603836867866617,1.217215122600209,1.0306159626403377,0.043285870430894186
8,pf_seafood,1.299868928002223,0.25455151688378247,26.497083154098235,4.236172887084241,4.905705735392146,1.422654663263722
8,leg_tot,0.3886304005662985,0.18796573300678907,38.32282308488151,11.277506948527874,1.014096481633198,0.3752156982042833
8,pf_egg,0.7898059111251786,0.1707997324565326,24.735563514309995,3.112038905678052,3.1929974454322045,1.5964987227161023
8,pf_pm,0.2309001664634678,0.1128415921864718,7.984118652891966,3.255385646997709,2.891993174222584,0.8965178840090011
8,gr_whole,0.21256042565812197,0.034349487075071294,41.46527439007778,7.712126583022044,0.5126227398340466,0.26143759731536376
8,fruit_juice,0.08335487123101329,0.014585955728998925,40.42444372004116,5.641275274084078,0.206199179408098,0.517559940314326
8,pf_ns,0.16931503457827424,0.03638097164404846,13.477976031364593,2.52560761739289,1.2562348692731111,0.18843523039096666
8,oil,0.0029127382857988904,0.0016204348910478555,0.2782427970496398,0.15773472218914222,1.0468333112965527,0.010468333112965527
9,dairy,0.74822519961199,0.09829843286036297,183.8259838240885,19.924952618843594,0.40702907393548937,0.6064733201638791
9,fruit_exc_juice,0.4591726973824684,0.10001428409772244,99.77962778235022,18.943508009591618,0.46018682128586813,0.6994839683545195
9,gr_refined,2.598115988171435,0.19339161695246007,270.5422862742868,18.173056257617596,0.9603363762282096,0.3457210954421554
9,pf_poultry,3.011163192629546,0.40710278346923917,79.64579802630807,8.584988345053361,3.780693102773505,1.0964009998043165
9,pf_redm,4.012256710725154,0.5472668429324526,101.99720750739064,9.949570579737578,3.9336927047090278,1.2194447384597986
9,sat_fat,0.011532359333471997,0.0031617876438786523,1.9665894948728462,0.4641067258340272,0.5864141633797166,0.0058641416337971665
9,ssb,0.31409969272623556,0.04367183948491936,491.75445723240887,62.57399328321044,0.06387327824011739,0.15329586777628174
9,veg_dg,0.12385019981394685,0.032303492364318606,16.31083479773195,4.666380575884896,0.759312453039917,0.8959886945871021
9,veg_oth,0.3585769908120598,0.032379626319864574,48.407369955432465,4.086919178710077,0.740748756113363,1.0370482585587082
9,veg_ro,0.14396114474155663,0.020399769310683404,32.371588283881565,5.121798956305676,0.44471449308910693,0.6403888700483139
9,veg_sta,0.2534048807044091,0.03221800655262341,67.39199791625127,8.271690671900654,0.3760162757295279,0.5038618094775674
9,added_sugar,0.23013050273053182,0.052999517860937984,26.21021532935106,8.068991682532092,0.8780183597836533,0.03687677111091344
9,pf_seafood,0.9337467352436805,0.3594710194611876,20.750857932137418,7.722849463745328,4.49979821700558,1.3049414829316182
9,leg_tot,0.1529640572163921,0.0470390849792497,23.9167134032055,7.099281853359627,0.6395697211302064,0.23664079681817635
9,pf_egg,0.6735370813090461,0.1503933096699358,22.145888244475135,2.806714954859213,3.0413640395619597,1.5206820197809798
9,pf_pm,0.6372573830434076,0.10034555212598163,30.26754155738345,3.8155312452165715,2.1054150758668255,0.6526786735187159
9,gr_whole,0.22523464856244255,0.0388532521650013,31.959793950185965,4.477578058058659,0.7047437443229573,0.3594193096047082
9,fruit_juice,0.09342941198353492,0.04354697140387599,40.09099237761736,13.969181965347204,0.23304340063105095,0.5849389355839378
9,pf_ns,0.2637430092369977,0.07163557306205179,28.633531658512467,9.719082232823055,0.9210984253791463,0.13816476380687195
9,oil,0.005787833407711766,0.002638555955297225,0.5506240133449084,0.25390683614762194,1.0511407543873852,0.010511407543873853
10,dairy,0.48230497241651205,0.06343129627097048,90.00249704899915,10.864243468403494,0.5358795458240849,0.7984605232778865
10,fruit_exc_juice,0.30846459111174485,0.06699797910459346,76.17549660650442,16.0723845099564,0.4049393897688169,0.6155078724486017
10,gr_refined,2.3954335619511022,0.17699601929065278,264.93026809189377,22.323066847439186,0.9041751171746906,0.3255030421828886
10,pf_poultry,3.7285856457750377,0.5053329620182082,106.23857990538406,9.764704260061876,3.5096343052549375,1.0177939485239318
10,pf_redm,4.461489896992575,0.5419051231684663,115.55413149669452,14.02543016127155,3.8609522993301177,1.1968952127923365
10,sat_fat,0.006359388018036761,0.0013050024477806908,1.2232083854640234,0.20862243429130492,0.5198940829386426,0.005198940829386426
10,ssb,0.28978255223474103,0.025753122442104415,440.7168013849687,35.035789145869124,0.0657525538677193,0.15780612928252633
10,veg_dg,0.09469176384888593,0.023163735073595045,14.098670509006745,3.2612945807658935,0.6716361219193923,0.7925306238648828
10,veg_oth,0.3366817886973636,0.0481066281920529,48.873143138929976,7.576254884187715,0.6888891670836271,0.9644448339170779
10,veg_ro,0.12770446973704244,0.02907338204613979,28.56275858370233,6.444637765034811,0.44710131678215964,0.6438258961663098
10,veg_sta,0.23111998310318244,0.015214689124088875,54.65060868447366,4.201321608427861,0.4229046824300862,0.5666922744563155
10,added_sugar,0.1781814387980883,0.04545850261880491,16.724723966944218,2.341438804757695,1.0653774564546306,0.04474585317109449
10,pf_seafood,1.1675165989983838,0.2696066209729495,21.476417630110927,3.6506040953773073,5.43627256233587,1.5765190430774023
10,leg_tot,0.04557693743455163,0.011038303134657267,9.87216030370586,2.5281069371185754,0.4616713670810505,0.1708184058199887
10,pf_egg,0.7434299735529929,0.19684319595730781,25.390445230552228,3.4787296673477726,2.927991087995678,1.463995543997839
10,pf_pm,0.294504078004537,0.0645003442267621,15.188687054648359,2.9656650357395447,1.9389699514179317,0.6010806849395588
10,gr_whole,0.21274681286997837,0.03658946022998272,35.88142622896819,6.513497629554183,0.5929162667960541,0.30238729606598763
10,fruit_juice,0.13121857374946916,0.022354518973612583,68.23988720468452,10.901269999474527,0.19229013869246442,0.48264824811808565
10,pf_ns,0.11038943577389392,0.05281855818414636,7.396167497048225,2.437809214923486,1.4925221179475696,0.22387831769213543
10,oil,0.002605170580454315,0.0019448372570068685,0.22203029562235801,0.1607669607327642,1.1733401395300305,0.011733401395300306
11,dairy,0.6112917893944455,0.1356301580840925,129.08586109946947,14.520417007133975,0.47355441113988733,0.7055960725984322
11,fruit_exc_juice,0.3752937738808679,0.041694174432317946,92.4982023392932,8.750894084176235,0.4057308838330183,0.6167109434261878
11,gr_refined,3.4375545840767017,0.2241760456147876,369.7815423281217,21.659892718387475,0.92961767708417,0.3346623637503012
11,pf_poultry,2.249242348626208,0.40681470390002256,77.33207977837444,12.154100229280973,2.908550183924057,0.8434795533379764
11,pf_redm,3.335257567454887,0.3671059204235151,122.52447020690519,10.543103123052393,2.7221154776859584,0.8438557980826471
11,sat_fat,0.004874598186939244,0.0023498516583090215,0.8684625977220771,0.37958725982111774,0.5612905149542432,0.005612905149542432
11,ssb,0.4013340943283701,0.04783594213057261,457.2196183533863,39.09506657013549,0.08777709403059294,0.21066502567342307
11,veg_dg,0.07982045592183937,0.043447176972214833,9.821025506979836,5.324875596944764,0.8127507240981168,0.9590458544357777
11,veg_oth,0.33379375223425495,0.0603112984913236,52.10671372851542,10.752820839469411,0.6405964382505016,0.8968350135507022
11,veg_ro,0.1674429558352351,0.02051459669271829,35.2010755083501,4.113741041900566,0.47567568154420653,0.6849729814236574
11,veg_sta,0.18494621343892326,0.027314857689595358,50.48614713207722,7.265785730532355,0.366330615317275,0.49088302452514854
11,added_sugar,0.1144356989899893,0.023509726608952442,13.051074176883313,2.7013916525255146,0.8768297340052152,0.036826848828219044
11,pf_seafood,1.3396594801949702,0.2295129752330242,23.845214762916452,4.268022159111388,5.618148100214969,1.629262949062341
11,leg_tot,0.11675106667554862,0.019021605798719688,33.3411492140239,5.811294725110583,0.3501710931620826,0.12956330446997055
11,pf_egg,0.7940768116069045,0.20380517486662986,31.16492132161886,3.577282194368189,2.547982725231716,1.273991362615858
11,pf_pm,0.4922250433765394,0.22135293735687195,17.996735047923583,4.2926149234989754,2.735079680096369,0.8478747008298744
11,gr_whole,0.1206854267939387,0.017566632837084352,24.84405366303934,4.566889901272007,0.48577188099333085,0.24774365930659875
11,fruit_juice,0.14839601687951062,0.018151621498411784,79.25978786225849,10.3527124967767,0.18722737075375526,0.46994070059192566
11,pf_ns,0.12980750885427453,0.05966340889980221,12.536881316613236,4.825338554613942,1.0354051025613542,0.15531076538420313
11,oil,3.793086880446332e-4,2.6570882504766536e-4,0.0945091719223615,0.07595897201480732,0.40134590149221944,0.004013459014922194
12,dairy,0.5141675366376587,0.06550661398600653,156.14440987412718,29.653525313626314,0.3292897498233494,0.4906417272367906
12,fruit_exc_juice,0.4779994945062617,0.05571844436164171,124.64506397732698,15.177638890327806,0.383488506687445,0.5829025301649164
12,gr_refined,3.0190829413516327,0.40658464421505963,372.56661396696927,35.65511177367699,0.8103471508639517,0.2917249743110226
12,pf_poultry,3.0077499038662907,0.530150664098581,84.77085147018596,13.115748317589082,3.5480944825995064,1.0289473999538568
12,pf_redm,2.9508328899726033,0.3652464661558769,102.62833840573035,10.957589300340226,2.875261293139908,0.8913310008733715
12,sat_fat,0.01609624005807451,0.00361319792430356,2.3659737985546885,0.5738122960177685,0.6803219912201599,0.006803219912201599
12,ssb,0.316886501208945,0.06821282157238774,356.5243057939368,59.432271218811856,0.08888215924108649,0.21331718217860757
12,veg_dg,0.11110410808605026,0.02491656453077739,15.147446123342517,3.6046287106659975,0.7334840948193677,0.8655112318868539
12,veg_oth,0.6121508364728581,0.08090193266084968,82.94151086159053,8.371272609271312,0.7380512244277667,1.0332717141988734
12,veg_ro,0.11105688150512281,0.01874691040204915,25.506555565207307,5.073091984253078,0.4354052479614771,0.626983557064527
12,veg_sta,0.1839029362657908,0.034520221333077354,44.81608470774613,7.9830524340881714,0.41035029602665074,0.549869396675712
