food_group,subgroup,group_purchased,group_GHG,group_CED,CEDper100gram,GHGper100gram,GHGperDGA,CEDperDGA
added_sugar,1,126.79036291903869,0.0911507330140508,0.9394708516351501,0.7409639265998822,0.07189089999864944,0.0030194177999432765,0.031120484917195053
added_sugar,2,147.71983657097243,0.10618907713864308,1.114543657189501,0.7544983010145799,0.07188545533464913,0.0030191891240552637,0.03168892864261236
added_sugar,3,135.36780927017267,0.09652630193017624,1.0314817573951391,0.7619845242057993,0.0713066883852165,0.0029948809121790932,0.032003350016643575
added_sugar,4,124.56346039933536,0.09132359060742792,0.9253214148583698,0.7428514043298906,0.07331491138304569,0.003079226278087919,0.031199758981855407
added_sugar,5,100.74544637625435,0.07119971610320533,0.7178229167544934,0.7125115254079453,0.07067288762342222,0.0029682612801837332,0.029925484067133704
added_sugar,6,122.15679284475394,0.0868754634090857,0.9168782198987515,0.7505748952201041,0.07111799629472393,0.002986955844378405,0.03152414559924437
added_sugar,7,98.99231454462407,0.07057614357274318,0.725732962625728,0.7331205113893764,0.07129456857070318,0.002994371879969534,0.03079106147835381
added_sugar,8,78.58485097140873,0.0562582115199739,0.5697126012443138,0.724964919067659,0.07158913050613551,0.0030067434812576918,0.030448526600841682
added_sugar,9,178.74856290117495,0.12804783208900455,1.3100069316019662,0.7328769028068954,0.07163572674975777,0.0030087005234898266,0.03078082991788961
added_sugar,10,147.1728863547187,0.10632952118977289,1.1124177652950407,0.7558578165096739,0.07224803686563269,0.0030344175483565734,0.0317460282934063
added_sugar,11,143.28692505667343,0.10249143227241478,1.0577160219556525,0.7381804177438384,0.07152880992587213,0.0030042100168866295,0.031003577545241214
added_sugar,12,100.71503325322718,0.07568674550125329,0.7146144474600532,0.7095409934118798,0.07514940228531185,0.0031562748959830978,0.029800721723298954
added_sugar,13,102.22668122665945,0.07193941547701295,0.7260817122754737,0.7102663449139935,0.07037244544553603,0.0029556427087125137,0.02983118648638773
added_sugar,14,120.56293546258311,0.08561780692505623,0.8922574145322568,0.7400760533150508,0.0710150317728684,0.002982631334460473,0.031083194239232136
added_sugar,15,88.3824665203535,0.06413086294979563,0.6247333575742576,0.7068521417994014,0.07256061691266219,0.003047545910331812,0.029687789955574858
added_sugar,16,95.55234638444767,0.06896295928214309,0.6706166863486392,0.7018317306939418,0.07217296266559045,0.0030312644319547993,0.029476932689145557
added_sugar,17,141.91100802333864,0.10189164050083811,1.0262836036847174,0.7231881571272717,0.07179967355603664,0.003015586289353539,0.03037390259934541
added_sugar,18,129.70566482986007,0.09313298248595021,0.9572654818606561,0.7380290468549221,0.07180332686942882,0.003015739728516011,0.03099721996790673
added_sugar,19,124.42003029429708,0.09058722251023478,0.9035678236631927,0.7262237611789174,0.07280758756927175,0.0030579186779094137,0.030501397969514534
added_sugar,20,118.90655972000053,0.0812613872591086,0.8146156088243128,0.6850888720879302,0.06834054189311485,0.002870302759510824,0.02877373262769307
added_sugar,21,106.51099774995842,0.07633376226016829,0.775309511393321,0.7279149832146077,0.07166749337882161,0.003010034721910508,0.030572429295013526
added_sugar,22,122.94679784887606,0.0873912065883383,0.9062904829028674,0.7371403719004239,0.07108050646081726,0.0029853812713543254,0.030959895619817806
added_sugar,23,86.77145217325833,0.061821545964097745,0.6212193454985074,0.7159259525334509,0.07124641159705085,0.002992349287076136,0.03006889000640494
added_sugar,24,68.23282676734505,0.04792038295600851,0.47167143053832766,0.6912676095724365,0.07023068693812684,0.0029496888514013277,0.029033239602042335
added_sugar,25,139.99603351607064,0.09963101295462361,1.0135311245049832,0.7239713147934554,0.07116702555946816,0.002989015073497663,0.030406795221325132
added_sugar,26,136.86402318673152,0.09589450498116119,1.0100270077589457,0.7379784579187091,0.07006553128306535,0.0029427523138887447,0.030995095232585784
added_sugar,27,121.87863043935185,0.08498937935342893,0.8596395177236263,0.7053242349579835,0.06973279815096099,0.002928777522340362,0.029623617868235308
added_sugar,28,95.55639175569748,0.06692840256710386,0.6224387343468339,0.6513836729396195,0.07004073860199238,0.00294171102128368,0.02735811426346402
added_sugar,29,110.49144367701781,0.07793454893733003,0.7792110370305989,0.7052229666835954,0.07053446524342988,0.002962447540224055,0.029619364600711007
added_sugar,30,104.60974297699671,0.07622807347347257,0.7613843388547927,0.7278331034827399,0.072868999869577,0.0030604979945222342,0.030568990346275075
added_sugar,31,90.78699976042667,0.06504428925071362,0.6487935463505868,0.7146326545239474,0.07164493751567491,0.0030090873756583466,0.030014571490005793
added_sugar,32,59.810612849268956,0.04318729986087428,0.4310166263073785,0.7206356961992686,0.07220675027977437,0.003032683511750524,0.03026669924036928
added_sugar,33,105.54700817384574,0.07938791433166972,0.7712550240188178,0.7307218246759672,0.07521569365652739,0.0031590591335741505,0.030690316636390626
added_sugar,34,132.6369476373077,0.0924507350263377,0.95109685943354,0.7170678128346935,0.06970209784919194,0.0029274881096660616,0.03011684813905713
added_sugar,35,84.20286204371479,0.05890740630934899,0.5872289189508946,0.697397813682424,0.06995891217897868,0.0029382743115171045,0.02929070817466181
added_sugar,36,81.54523984416146,0.0588325721077214,0.5645902798650833,0.6923644849706175,0.0721471568667337,0.0030301805884028156,0.02907930836876594
added_sugar,37,91.22475692623279,0.06358758050589736,0.6396312980308857,0.7011597723939256,0.06970430248152513,0.0029275807042240557,0.029448710440544874
added_sugar,38,93.86503276795183,0.06549682535495084,0.6565446594458509,0.6994560594986696,0.06977766205746566,0.002930661806413558,0.029377154498944125
added_sugar,39,64.85128619313866,0.04582510662338394,0.4378855082254182,0.6752148398742891,0.07066183157402403,0.0029677969261090093,0.028359023274720143
added_sugar,40,64.68054149831971,0.046797622116908855,0.44891775950045226,0.6940538052114397,0.07235193310514348,0.0030387811904160266,0.029150259818880468
added_sugar,41,111.67203226385189,0.08206756649136318,0.7938078147692468,0.7108385140638311,0.07348981193201438,0.0030865721011446045,0.02985521759068091
added_sugar,42,83.13320235720602,0.0635197967214864,0.6291230636629691,0.7567651020584515,0.07640725356465289,0.0032091046497154216,0.03178413428645496
added_sugar,43,81.78683161553602,0.05768549396958906,0.5846157819071213,0.7148042910566414,0.0705315181308861,0.002962323761497216,0.030021780224378944
added_sugar,44,67.94864844572929,0.051062763429073406,0.4354466845727522,0.6408467195937595,0.07514904946175248,0.0031562600773936043,0.0269155622229379
added_sugar,45,87.39179009199805,0.0602356743625051,0.5853201804183056,0.6697656379416582,0.06892601043999043,0.002894892438479598,0.028130156793549646
added_sugar,46,81.05225487463812,0.06074829537060296,0.5758831990645897,0.7105085477946254,0.074949543926398,0.003147880844908716,0.029841359007374266
added_sugar,47,70.77484560626472,0.048331699504044194,0.4672436987004847,0.6601832822071548,0.06828937469242047,0.00286815373708166,0.027727697852700503
added_sugar,48,74.2020817579719,0.05134552509062865,0.5186606023218178,0.6989838964539502,0.06919687948662215,0.00290626893843813,0.02935732365106591
dairy,1,263.6740270224464,0.6567534551015698,3.5413446434921063,1.3430767844231521,0.24907779598847662,0.3711259160228302,2.001184408790497
dairy,2,194.16436225143627,0.4539682127243864,2.4487597332452364,1.2611787790769635,0.23380614622600668,0.34837115787674994,1.8791563808246756
dairy,3,249.534997294973,0.5746290555104587,3.0980481075671555,1.2415284994693476,0.2302799453942707,0.34311711863746336,1.8498774642093279
dairy,4,267.2754574869701,0.5406169573221595,2.917359751585413,1.091518008804694,0.20226958449730278,0.30138168090098116,1.6263618331189942
dairy,5,241.4385739481821,0.5067507086499438,2.7358394502473415,1.133140991312561,0.2098880474495775,0.3127331906998705,1.6883800770557158
dairy,6,173.04333914115904,0.3822020467298393,2.0625255391156916,1.1919127019579754,0.22087070708804363,0.329097353561185,1.7759499259173832
dairy,7,197.97269215822394,0.4295514040477315,2.3196771626681882,1.1717157237091333,0.21697507841355462,0.3232928668361964,1.7458564283266087
dairy,8,214.07072566695007,0.38083281447151907,2.058903578388808,0.9617866113987196,0.17790046410363294,0.26507169151441307,1.4330620509840921
