subgroup,food,ghg_impact_mean,ghg_impact_se,ced_impact_mean,ced_impact_se,intake_mean,intake_se,GHGper100gram,CEDper100gram
14,added_sugar,0.0621007905544369,0.0035470322140924823,0.6393230498605523,0.03898670706741793,84.41312883180319,4.982760026319247,0.07356769191457814,0.7573739520240165
15,added_sugar,0.04553281419012218,0.0027971846593807625,0.4310270569901617,0.025936329475402004,60.21498600416384,3.4328297077096526,0.07561708008530235,0.7158135965693928
16,added_sugar,0.04820815980107075,0.004360551254932174,0.45498681629178017,0.04166896137570571,63.718092310443616,5.93369524674244,0.07565851087661843,0.714062207127953
17,added_sugar,0.06586459727206788,0.003630904541604612,0.6459904906437058,0.03963976134815506,86.69381377454127,4.69496885614051,0.07597381451386771,0.7451402384069635
18,added_sugar,0.06687891016213049,0.0052481663350945566,0.6896362715790494,0.05812750928841847,90.3384080294529,6.797944675251897,0.07403153500372295,0.7633921015679269
19,added_sugar,0.06608590410388625,0.0056996575232945365,0.6483503425927224,0.0581380563220837,83.5620220609547,6.369419865764404,0.07908605186178905,0.77589116036443
20,added_sugar,0.060643296029561575,0.015318125835776355,0.6147141815196059,0.1685169640757195,85.52849044673691,21.908692611541,0.07090420480100411,0.7187244604795413
21,added_sugar,0.05116547467733745,0.0039316155043077556,0.5026448069858636,0.050691289811576765,69.01135606708338,6.180980084116519,0.074140659730844,0.7283508622802037
22,added_sugar,0.05942746813545282,0.0027632617434392875,0.6111796195788534,0.03126848812996253,80.7442566775013,3.9182412083579528,0.07359962253762597,0.7569326224897348
23,added_sugar,0.04964760621675655,0.0037990870114821573,0.4837592040540214,0.03989263560942061,65.6727250461574,4.957991882058326,0.0755985170127511,0.7366211828639915
24,added_sugar,0.03455967316288665,0.004006162687744186,0.3311481910772862,0.04075608229601408,47.47171537872521,5.216719153668224,0.07280055689408438,0.6975694651760839
25,added_sugar,0.067169928029474,0.005766827876478049,0.6702054942718857,0.06310241529160769,90.470526775837,7.9737975559744925,0.07424509442274392,0.7407998142118536
26,added_sugar,0.06458321153966538,0.004104383635365864,0.6760747754062852,0.044333963627185655,90.64035166919696,5.616166978860014,0.07125216346839618,0.7458871936791494
27,added_sugar,0.05825507148598568,0.0035479356318609684,0.5810541962095824,0.03899425655353421,79.03896237531411,3.9113315557160866,0.0737042462796554,0.7351490692026854
28,added_sugar,0.045313330374955774,0.004383964917978651,0.41389299313820116,0.048304794320512635,62.03263278726213,7.335503029937493,0.07304756922111563,0.6672181633135367
29,added_sugar,0.05377018947167725,0.004154438662449919,0.526998224359935,0.0397738167926258,73.16463574694312,5.545456422518668,0.07349204834102357,0.7202909151118865
30,added_sugar,0.053022982074166315,0.002843783579899141,0.5170423540602122,0.031198393171460836,70.29504809224161,3.4381448716282357,0.07542918528854155,0.7355316883512845
31,added_sugar,0.04705802960318418,0.002942827038576227,0.4513691410382728,0.031012023157404874,62.91470756929535,3.828480583333333,0.07479654824963407,0.7174302456085122
32,added_sugar,0.03203149756976648,0.0037762908995152247,0.31084695594512607,0.03975865875166197,42.60609788757998,4.253023208891186,0.07518054728758422,0.7295832553483863
33,added_sugar,0.0595369532940866,0.006346681962558053,0.5606093441917046,0.06605328668086172,69.10380312230518,3.2597047065264086,0.08615582732648384,0.8112568612171683
34,added_sugar,0.058199430597880214,0.0035311412373564732,0.5963583074210378,0.03703863078872855,82.12489486583945,4.866267225826099,0.0708669772947116,0.7261602080529397
35,added_sugar,0.04370836222309059,0.004159386813286667,0.42583232315122627,0.042465931502654264,59.421141803505265,5.428742738801544,0.07355692081385118,0.716634366534684
36,added_sugar,0.04488593411857939,0.0077685202280888856,0.4139624087236597,0.07261520349883413,59.80978662961553,10.206580432286259,0.07504780847412952,0.6921315591496882
37,added_sugar,0.04314882613027919,0.0029276229015378474,0.4269148157072276,0.03047718972727006,60.6085857910213,4.05324554470955,0.07119259683612576,0.7043800975314487
38,added_sugar,0.04495397541016213,0.0028202695533039173,0.44257790313614415,0.031955741877788414,62.27440478921349,3.507976433197523,0.07218692103492988,0.7106898968110295
39,added_sugar,0.03254155678407893,0.0022063329013647342,0.3031124202829501,0.024054534282644834,44.583670680629496,3.2734551258496203,0.07298985544996284,0.6798731814934318
40,added_sugar,0.035379310164766545,0.007093021110460949,0.33219716575186586,0.07321721024716848,43.61429921440223,5.605726720715213,0.0811186028482229,0.76167030477511
41,added_sugar,0.058779098764518596,0.004750307835958587,0.5497207347580696,0.04680513028218782,72.77657616591038,3.3111298237413314,0.08076650738627573,0.755353939026836
42,added_sugar,0.052689935471922016,0.006525895698270445,0.5139283211299217,0.07784709558428603,60.68159245062085,5.493546570764925,0.08683017920928496,0.8469262265128041
43,added_sugar,0.046989846736913185,0.007821332651671797,0.461883735603866,0.07970089772949733,64.10763515711253,9.768130968969505,0.07329836238967835,0.7204816313562324
44,added_sugar,0.03914442571898054,0.007846120139231447,0.32151894394221614,0.054030466348784306,50.2505988878172,8.531408904487739,0.07789842625830028,0.63983106879979
45,added_sugar,0.04104764176447369,0.001897578688396004,0.3899089439743276,0.02105146362361547,57.88846521008758,2.539907701870605,0.07090815349051743,0.6735520497205763
46,added_sugar,0.04587726860260872,0.005593923632469188,0.4230171035251313,0.04606097364021661,57.58796976675787,5.958946727057938,0.07966467439019,0.7345581121168714
47,added_sugar,0.031851640917446314,0.003463898145991691,0.2984878712402325,0.029165405368736783,44.996921597716884,4.029258761210584,0.07078626667443501,0.663351759724331
48,added_sugar,0.036240616788964904,0.005592200072337615,0.35760184233816894,0.059096954854237674,51.44038533093915,7.932263877331104,0.07045168218669574,0.6951772231828268
1,dairy,0.406959222530369,0.018234866920033673,2.195921598677102,0.098177396543145945,228.78013662775945,12.813847154751548,0.17788223598822253,0.9598392723447022
2,dairy,0.29149210340671566,0.0216139838944787,1.5738655042928817,0.11676406447988377,162.83175945433297,15.347128122104403,0.17901428098765104,0.966559293817789
3,dairy,0.36171229775704666,0.020154016645062826,1.9507989778307362,0.10870274862954413,209.26036042402518,16.2342208273195,0.1728527548285339,0.9322353138825833
4,dairy,0.3284106342961753,0.02194155062136439,1.7751382202854966,0.11835126900104916,220.24155920245045,19.056955349994706,0.14911383459390318,0.8059960285033008
5,dairy,0.3180119725294865,0.012742934283033516,1.7197717868365987,0.06875647886931771,202.750663165049,12.543854231628156,0.1568487952469034,0.8482200551110504
6,dairy,0.24746960871194473,0.0164912439203476,1.336799837348022,0.08938703847716005,145.47600021232927,13.932773465344054,0.17011026447713082,0.9189143469691894
7,dairy,0.26849763739790655,0.014558435227174973,1.452278338077248,0.07868713880793025,165.40605611233042,10.2750568887152,0.16232636440806295,0.878007959449186
8,dairy,0.254968218725887,0.019617596358519205,1.383845543921919,0.10570380022268587,199.10337429723822,17.50708602121292,0.1280582107791147,0.6950387198641839
9,dairy,0.3838991440349805,0.02722388411220039,2.0710630097433698,0.14607004037966556,217.54200369436262,16.293123179515273,0.1764712733704258,0.9520290217852025
10,dairy,0.2412407373202224,0.019917194475171516,1.3012470290489988,0.10763727312794924,123.67192951816673,13.138987946578194,0.19506507116053803,1.052176540075614
11,dairy,0.31601058169012713,0.02246168143939228,1.7052391072859354,0.12120823271392925,169.9324840185258,14.155899284933877,0.1859624329717184,1.0034803628834335
12,dairy,0.3115993160288454,0.03083066394004234,1.6841431639083446,0.16599721671250922,221.2481594585289,25.905032861669294,0.14083702065203035,0.7612009826567724
13,dairy,0.2996801370209767,0.0177983454936732,1.6180232885349362,0.0955435663300634,176.63725564801737,11.815874752079566,0.16965851055688114,0.9160147346034117
14,dairy,0.21796411533796764,0.013689491344396083,1.17945080665707,0.07447397180327023,130.76663574893823,14.482539200599064,0.16668174881889736,0.9019508683556896
15,dairy,0.2795932194399942,0.01536235285205064,1.5088600111349788,0.08287707550331708,171.07218604467374,10.932349505993225,0.16343581379557592,0.8820019466758644
16,dairy,0.2773662495377286,0.0251283973699323,1.497009783256849,0.13533174740481158,190.8901310428312,20.38789706074505,0.145301513505428,0.7842258659883028
17,dairy,0.4221400657338589,0.020972919940232634,2.2784983182167706,0.11320639048616629,249.19440407912722,18.859984900596928,0.1694019042256727,0.9143456999513015
18,dairy,0.22778018625103327,0.01912058056237012,1.2327789249322245,0.10367149689600015,136.5499044867768,16.03463714675544,0.1668109451318518,0.9028046775760317
19,dairy,0.2703405598459173,0.02806058562698921,1.4594371713001861,0.15149680546803718,173.4413575674499,20.93111579353883,0.15586856770351568,0.8414585723780575
20,dairy,0.34227256743681456,0.06973949214244915,1.8530072382603293,0.37509425918245654,273.8741447893837,57.995958534556266,0.12497439935413802,0.6765907894245876
21,dairy,0.30446120876780963,0.019534863638622457,1.6442259319828127,0.10553184219722406,190.66768497672373,14.225334326960038,0.15968159932553727,0.8623516523964383
22,dairy,0.22005953164677583,0.014496370821002493,1.1900424004767516,0.07849290360302211,133.90495397178174,13.250279235231927,0.16434009730002205,0.888721712810964
23,dairy,0.2570306325014891,0.014531506974520755,1.3884825647326324,0.07799448796914583,173.19870179206083,11.816696775672224,0.14840217036388376,0.8016703072056619
24,dairy,0.24749818167063126,0.024862236341285152,1.3381532021646774,0.13366591133155364,169.14019779958423,16.24320563075625,0.14632723911313744,0.7911503117374069
25,dairy,0.3702607713263933,0.01935164835508089,1.9966163029514397,0.10411669659591297,229.48315322108024,14.021178087271972,0.16134551322366145,0.8700491844069846
26,dairy,0.22026468761944198,0.016820625939812615,1.186830508804008,0.09059978482783508,123.8731052990763,12.297014221148501,0.17781477834727732,0.9581018461905452
27,dairy,0.26760018953005965,0.01723850134692022,1.4464658003731323,0.09298837378408485,185.03737008813277,17.530697147660227,0.1446195378817816,0.7817154987039563
28,dairy,0.2877515788145472,0.04271956478426854,1.5550476115790852,0.2298859349107338,216.07395981429727,34.666847532119384,0.13317272431247737,0.7196830256249093
29,dairy,0.34700545269143024,0.02524837368036258,1.8721934310921327,0.13640803406919438,229.6220644495683,20.98033273368097,0.15112025646282903,0.8153369039599943
30,dairy,0.1820268899353543,0.01232486108929704,0.983848265026777,0.06616915539457452,112.56118020546185,8.092682127041359,0.16171373612385215,0.8740564582131464
31,dairy,0.277870211862359,0.024657821897206673,1.4993314136308156,0.13286291414038207,195.95387902815264,24.289615209508987,0.1418038842815852,0.7651450540641795
32,dairy,0.21296587595020716,0.020683388404782097,1.1514107294445133,0.11150282430181768,154.61418589373105,20.89298882738894,0.1377401916384194,0.7446992802044033
33,dairy,0.36881043421316007,0.024420331677491955,1.9916052358928402,0.13131244570213568,255.89980580598254,21.294677982664613,0.14412298323226702,0.7782753994752268
34,dairy,0.23038507659819726,0.019859945637916522,1.2462864394120312,0.10660999811033182,159.22982947661325,14.948598908229995,0.14468713390918686,0.7826965861287181
35,dairy,0.2850095006573145,0.022230282340544593,1.5380972075385355,0.11990203198202447,202.30310359337983,18.440110202688594,0.14088241633216403,0.7602934311032825
36,dairy,0.32505316818149577,0.045312588834067545,1.753739571960775,0.24387404324697526,248.95175538297883,40.56552252344836,0.1305687391846043,0.7044495706659638
37,dairy,0.28526881137950283,0.017777764843764816,1.5388900901351594,0.09582258106247095,178.0060664828356,13.484267148473284,0.1602579153711091,0.8645155305892613
38,dairy,0.1632726700742483,0.012916605110378806,0.8829350159130319,0.06963336164030653,110.0464164249055,12.062080140557732,0.14836709397589865,0.8023296392532122
39,dairy,0.2128628181911553,0.015616907332561367,1.1502223746078697,0.08366677381413258,156.89632943314922,10.629978883344956,0.13567099941739072,0.733109804903345
40,dairy,0.25716548631282043,0.03893756065641996,1.3983525175660185,0.21283020778018202,206.49231121850048,36.513344506550574,0.12453998155926493,0.677193503871603
41,dairy,0.37429240814534764,0.020618565965176035,2.0177939889779477,0.11126500234499355,264.24730019174416,18.9445156485972,0.1416447425853555,0.7636006072772695
42,dairy,0.21193022189061142,0.021669954886892225,1.1417125193975017,0.11673090881709332,133.13256237957273,12.819355267048424,0.15918736791558144,0.857575711749901
43,dairy,0.2675994989399527,0.03250044725461905,1.4447475142513475,0.1754788601861886,194.48684277286762,32.82988614354953,0.13759259758896394,0.7428510297422036
44,dairy,0.20816403131500175,0.03274424076027626,1.122745132645437,0.17663178164127222,151.9053088921835,33.46409436429229,0.13703538923892944,0.7391085544234124
45,dairy,0.30378298297311973,0.01737677817380429,1.639231432806215,0.09399151086499861,209.97272898101772,16.25544661417761,0.14467735141004087,0.7806877782468633
46,dairy,0.1696012507605364,0.018884649065450586,0.9206168984238893,0.10175591528510831,132.68231413026933,15.711631784016738,0.1278250623470582,0.6938504988087674
47,dairy,0.23883129206265247,0.019418902359836496,1.290596435758899,0.10480503661910688,184.503013030934,21.42787417777792,0.12944574082517,0.6994988399146176
48,dairy,0.26199978258789064,0.03846360637343989,1.416858282037192,0.20707588376783656,220.0508715203228,32.852070539120035,0.119063278767198,0.6438776053228846
1,fruit_exc_juice,0.05788284030552604,0.015683886189969593,0.49526317015251053,0.05771068557662365,117.29409544779372,14.76240631013756,0.04934846897838011,0.4222404957911514
2,fruit_exc_juice,0.047705876424738336,0.008210037175887646,0.4418064989888825,0.07510342774981162,92.96056643284003,14.83309283104391,0.05131840118380061,0.4752622708125047
3,fruit_exc_juice,0.11507416353854222,0.02754723031488197,0.6976042260208599,0.06615584007540166,166.7940060365547,18.19915265240306,0.0689917858998617,0.4182429828251577
4,fruit_exc_juice,0.12120275847326176,0.029993188300951223,0.8204912321623653,0.14569619370004763,181.3892761868272,25.28756029148748,0.06681914224544643,0.4523372326141686
5,fruit_exc_juice,0.088311933991763375,0.012285724259373947,0.6814849600017059,0.056168700991739845,153.5718073325785,12.501311789347566,0.057505303561683756,0.4437565539134843
6,fruit_exc_juice,0.05225628513887742,0.008283910711856014,0.4032241629756815,0.043398404217972066,92.16164086995022,11.654383033718512,0.05670068875251097,0.4375184286754109
7,fruit_exc_juice,0.09673241465348126,0.013896968319777067,0.7366921737787798,0.06082137664096535,168.42409490083043,15.443936493950984,0.05743383374596024,0.4374030771621784
8,fruit_exc_juice,0.09136527105663807,0.014490805642223896,0.7264302953687648,0.08729818715151687,157.96220940224723,18.321744406337114,0.057839955140142695,0.4598760033286989
9,fruit_exc_juice,0.13696043102843167,0.06593733048935767,0.9660657849484918,0.31159666282408144,198.8156688512404,55.02600985506893,0.068888147407994,0.48591028590977403
10,fruit_exc_juice,0.08301843609628712,0.019874089245679984,0.5108754870845083,0.10358735456444754,130.59940447100385,26.184219422724414,0.06356723940094165,0.391177501271022
11,fruit_exc_juice,0.1049617130066117,0.014573377246554407,0.7445535383870897,0.0781249913779153,183.64991071388292,17.835171121697584,0.05715315221151217,0.4054200383179416
12,fruit_exc_juice,0.14565660755579649,0.029601777276768253,0.9731060001047419,0.13210195190669957,230.95510037544375,30.841191479473103,0.06306706685369369,0.4213399048225597
13,fruit_exc_juice,0.07851284164627394,0.01002549565281298,0.6475481926943603,0.06299286736394746,139.0181141416921,11.991570306259016,0.05647669883239166,0.46580130703999956
14,fruit_exc_juice,0.06161407932981147,0.00877905668537143,0.5081181334714092,0.05129447708481394,113.48916718775952,9.949455103867828,0.0542907141329846,0.4477239071027502
15,fruit_exc_juice,0.08910360575109896,0.007540671812677148,0.8108283599152069,0.06050002323296506,183.73237172114895,13.601221895664478,0.04849641079381031,0.44130947220656513
16,fruit_exc_juice,0.12425095976633684,0.023312711397823982,0.7972924229691575,0.099009672238826,170.3340234398246,22.35382608804265,0.07294547340404489,0.46807584701410165
17,fruit_exc_juice,0.07363878388754921,0.009737703732794726,0.6247437568267078,0.060378068136678675,145.28944143824648,13.329596830200444,0.05068419505133033,0.42999942090922516
18,fruit_exc_juice,0.10937900163315568,0.04513642529118174,0.4996774323235045,0.08266725662491729,132.96826704669235,27.7497808534909,0.08225947743964114,0.37578697791710014
19,fruit_exc_juice,0.11478804431926592,0.019429072574180608,0.7993868456074423,0.07945574487074122,199.65516038612617,15.454012015530209,0.05749315174086651,0.40038376371612733
20,fruit_exc_juice,0.1230876090869366,0.019689857138394974,0.909896315028625,0.13092607377257723,221.0055172427186,41.09076659848691,0.05569436031398077,0.4117075113692
21,fruit_exc_juice,0.07186066253374253,0.012318014417458082,0.6044141757633263,0.07266211603891563,130.67495211415988,15.250666653223567,0.054991918015752414,0.4625325404636841
22,fruit_exc_juice,0.10089669226162021,0.020507735093537892,0.68105912960857,0.09812880996480505,149.8092709800652,19.43166669233059,0.0673500989635323,0.45461747804593283
23,fruit_exc_juice,0.12540460530859004,0.021691644455541306,0.9540684328899232,0.08287329222311356,213.04849780703003,13.160717929884788,0.058861999309742154,0.4478174888395958
24,fruit_exc_juice,0.1602591384277372,0.03823531412976887,0.866234340295399,0.0878645044989441,219.05734579697966,26.297659866689727,0.07315853200205572,0.39543724824376225
25,fruit_exc_juice,0.08193231928059556,0.015564466668582029,0.5712559330319508,0.04843612216987433,132.76111600336847,13.301564339218245,0.061714093514035194,0.43028858918107965
26,fruit_exc_juice,0.07891443228856906,0.017152505389904153,0.560286914869692,0.09692377309736706,125.096759314302,21.15794842457803,0.06308271510878936,0.447882837206028
27,fruit_exc_juice,0.14931767953020725,0.03127687236790282,1.004098917722007,0.08367571291225762,224.0018839996763,21.05712720012792,0.06665911771100239,0.4482546752702571
28,fruit_exc_juice,0.12547834908654068,0.01934674697204665,1.0235848671920877,0.14737965873378875,256.27279427617384,32.58476040922117,0.048962805217364666,0.399412224026018
29,fruit_exc_juice,0.10661821598757965,0.022358988248786307,0.7026930398315898,0.0880816548089683,160.31683879124216,18.616394795579485,0.06650468958311571,0.4383151795717523
30,fruit_exc_juice,0.137716208089603,0.02900501853037077,0.741330722886042,0.09464217876505299,184.87016025846265,23.22013178066348,0.07449347579786007,0.40100074660486296
31,fruit_exc_juice,0.1117827647566572,0.012286271433659028,0.8750711566568287,0.06854889933235628,200.3334538188895,16.961256377773754,0.05579835151133264,0.43680730301187365
32,fruit_exc_juice,0.12264966131786915,0.022171203164492708,0.9439505965739894,0.1368520954660721,224.49811969275305,29.10254602053174,0.054632823422185825,0.4204714934209138
33,fruit_exc_juice,0.12700030955171857,0.0222425073048694,0.8774797982049182,0.07544485740503695,201.92310887895394,20.804192763586617,0.06289538144336464,0.43456135510024146
34,fruit_exc_juice,0.09240864237776501,0.014603760538090366,0.63082424517916,0.07522150403472458,157.21368158473936,19.04032604658038,0.058779007937649536,0.4012527655483603
35,fruit_exc_juice,0.13395585479785843,0.0265061465286689,1.005977060570655,0.12338928485224511,244.15535696701428,29.103681279862748,0.054865007453412565,0.4120233416408569
36,fruit_exc_juice,0.11450808203600017,0.017937605560357,0.9877343872725437,0.13399868683100322,240.91616175783548,32.80458717932276,0.04753026164807556,0.40999091968989454
37,fruit_exc_juice,0.10933004971627377,0.01442097014214476,0.8373636033842801,0.05717623856691447,195.2000680846685,15.776187847557027,0.05600922724517268,0.4289771062072948
38,fruit_exc_juice,0.07561976966821586,0.020745340135820207,0.5340229410373435,0.09840188978652056,125.48056851100768,22.30518235756621,0.06026412739880293,0.4255821816670338
39,fruit_exc_juice,0.08824498426856413,0.009021081932624603,0.7675103036458568,0.07470695564988498,177.47010841862368,11.720971017763505,0.04972385775547524,0.4324730009379509
40,fruit_exc_juice,0.12568799588048699,0.011360113207963124,1.097148505922428,0.11496247067128483,265.9131864589906,28.31879224521206,0.04726655249940782,0.4125965020887113
41,fruit_exc_juice,0.11331307660264835,0.014664893243591859,0.8970401757125325,0.09014004184211498,197.46518103847515,16.631186136819153,0.057383826356997,0.454277645808224
42,fruit_exc_juice,0.10266313302779484,0.041207044143741836,0.6079180776756783,0.08850977188465255,154.99253822065003,23.493453395025345,0.06623746807839345,0.39222409327230684
43,fruit_exc_juice,0.05602841674438621,0.009622523524577773,0.5819633756127511,0.08083661292400826,144.92313256454574,23.872441231388386,0.03866078227327326,0.40156693090632495
44,fruit_exc_juice,0.08359473706484308,0.013604770781304157,0.7076513000407657,0.10663302626514524,187.21181881189761,26.95427358758638,0.04465248914056835,0.3779949922669056
45,fruit_exc_juice,0.11458141446611213,0.013570509910226122,0.8546112864697202,0.05437655945094337,201.0041028285145,11.617791056774761,0.057004515258012714,0.4251710658855689
46,fruit_exc_juice,0.09768142700643147,0.02560982693026366,0.7318894361856767,0.0967632224934508,176.82494410187465,21.528544637844007,0.05524188202211674,0.41390621662745225
47,fruit_exc_juice,0.06993956140232865,0.011837318762244592,0.6209269080317938,0.08759394209421742,157.9246217743802,22.715495716598774,0.04428667336132561,0.3931792908890953
48,fruit_exc_juice,0.10634877303574436,0.022838817095154205,0.8801190025534696,0.09202163932076525,200.5192566653336,29.596547492346637,0.053036688248470985,0.4389199407528162
1,fruit_juice,0.07107357228434867,0.013179330324147517,0.5461035496503577,0.09299347778930048,74.89364328214516,12.53056346344815,0.0948993388084951,0.7291720975477637
2,fruit_juice,0.15238132008502428,0.026519281882392436,1.0948474847844936,0.17736563616661175,142.70652617444262,22.911405754041187,0.10677950348168053,0.7672021134101226
3,fruit_juice,0.11857755145823975,0.02445681312504382,0.935689690353578,0.15502420692828253,127.87621719236571,17.71103255583608,0.0927283853571162,0.7317151780819484
4,fruit_juice,0.08595552281403866,0.013577944887927164,0.6609639926087588,0.08692215753578056,94.97215286548618,11.504757807774014,0.09050602752554401,0.6959555750462089
5,fruit_juice,0.049220238465398025,0.009648476718181573,0.3705526531169585,0.06450520360208174,51.56623112750525,9.286830097313393,0.0954505252549747,0.718595571199903
6,fruit_juice,0.12030587253256864,0.016971338655418194,0.8946476073997536,0.11182838588826319,117.97392051547772,13.368103971470907,0.10197666739131975,0.7583435419376262
7,fruit_juice,0.09625803359069342,0.015574476386034136,0.7341142793345005,0.10553215998052806,101.815198323785,12.340576248847077,0.09454191041752028,0.7210262234130564
8,fruit_juice,0.07322686506723636,0.006359657630055224,0.5615537429544709,0.05053486775445671,76.69437583524946,9.297839134333701,0.09547879393990791,0.7321967704134773
9,fruit_juice,0.06489166790199057,0.017294546164375216,0.5190484485009262,0.13022002369718022,71.18978038589614,17.461730036254856,0.09115306656409726,0.7291052812458995
10,fruit_juice,0.12021970426758177,0.022847135615223627,0.9435684145507298,0.15218914053286423,121.49223571213999,16.913456392875574,0.09895258208304496,0.7766491488282363
11,fruit_juice,0.12621601417246278,0.018507074947516206,0.9405285903432378,0.1270162947884913,128.90372465047736,18.35241082911881,0.09791494738782584,0.7296364731845277
12,fruit_juice,0.0914267870401666,0.01779933453627444,0.7226404116001075,0.1398508018916736,106.9139760893928,22.916596108240206,0.08551434563028779,0.675908275075182
13,fruit_juice,0.03674243514521388,0.006157635906142794,0.2875162122575484,0.04186326411442506,38.75858075726342,5.502400582190251,0.0947981954636672,0.7418130556900421
14,fruit_juice,0.16615788439377688,0.03475830063904095,1.2053140771010022,0.2386306655372431,146.40797125737942,26.756430034016624,0.11348964333484132,0.8232571401335163
15,fruit_juice,0.09589262422263073,0.013876653379187219,0.7340820575802002,0.09519474563172975,103.41150539724386,13.040200691772194,0.09272916379494701,0.7098649756236554
16,fruit_juice,0.07256437010833756,0.01925974947740738,0.5514732672381156,0.13104349562829412,71.66713837986006,15.28206554762092,0.10125194300869371,0.7694925173586824
17,fruit_juice,0.0692978901201651,0.011853514042728101,0.5765126831062743,0.08538909011411833,80.9783453804734,10.619525130834178,0.08557582869169757,0.7119343824544122
18,fruit_juice,0.09207041552453268,0.012366193284322093,0.7532484362291476,0.09208294111690155,111.18991302994485,14.704957787723055,0.08280464748608712,0.6774431382334909
19,fruit_juice,0.09700022194448225,0.01574007098573945,0.7563864778376514,0.11592930469262008,97.87412941453753,15.235698951626638,0.09910711086240785,0.7728155359973021
20,fruit_juice,0.09331424915138162,0.05084277143722204,0.7040718339535434,0.3544100888859272,82.93940974611516,33.705998342410105,0.1125089380754273,0.8488990168953088
21,fruit_juice,0.04777971810293362,0.010964590175336474,0.3590438471458146,0.07519381860586445,44.48805952168699,8.229033649183606,0.10739897090733305,0.8070566597106541
22,fruit_juice,0.11144155971095418,0.03942749440775249,0.8080547980992093,0.23391712666333211,104.46078412984346,25.713457967684086,0.10668267583788543,0.7735484706823637
23,fruit_juice,0.11231128848491714,0.01873378776515853,0.8863912854550187,0.13943280151505386,117.61809937835997,17.4004883955604,0.0954881001125757,0.7536180997140836
24,fruit_juice,0.0755537141075167,0.02114929219880654,0.5462367711116604,0.14031509225527605,67.03385053978363,17.713265301373283,0.11270979288691861,0.814867065987022
25,fruit_juice,0.058268717606285936,0.01002243442259593,0.46043376220893123,0.07198724371464774,59.595309592657856,8.601238716951286,0.09777399933746571,0.7726006716905397
26,fruit_juice,0.12854582793148253,0.024862787739525476,0.9704628999593611,0.15987169789244368,131.205186036324,19.55482610803103,0.09797313034249636,0.7396528515958887
27,fruit_juice,0.12980642501423176,0.02724608355270698,0.9754937835377735,0.16930073658197306,129.63883811953116,19.858511840835458,0.10012927213567441,0.7524703226963027
28,fruit_juice,0.07522475277760464,0.02707083815729612,0.6238395593797617,0.22410076539195736,86.24044848652844,32.17246205324437,0.08722676435217687,0.7233723505939457
29,fruit_juice,0.055861373159720736,0.009641705311892115,0.4195481204418798,0.060809954504250266,56.829874220367486,7.684964447793963,0.09829578883653477,0.7382527696876658
30,fruit_juice,0.10612113314016143,0.02166512383644287,0.8342700333490001,0.1611368331638217,112.9605187106165,21.70874833145454,0.09394533094525152,0.7385501083668377
31,fruit_juice,0.10424840751017561,0.017734015685508964,0.7690037905001025,0.13202418389299195,101.13749245256727,15.89861094617735,0.10307592662440916,0.7603548119019853
32,fruit_juice,0.02551222835014091,0.005885056991507265,0.24862825132813074,0.06901614668862878,39.827345135430726,12.399562164481132,0.06405706497228968,0.6242651888612808
