0	0	0	0	5069
0	0	0	1	13
0	0	0	2	1
0	0	0	3	1
0	0	0	4	1
0	0	0	5	1
0	0	0	6	4
0	0	0	7	3
0	0	0	8	0
0	0	0	9	1
0	0	0	10	0
0	0	0	11	1
0	0	0	12	390
0	0	0	13	0
0	0	0	14	2
0	0	0	15	1
0	0	0	16	4
0	0	0	17	3
0	0	0	18	2
0	0	0	19	1
0	0	0	20	0
0	0	0	21	0
0	0	0	22	0
0	0	0	23	0
0	0	0	24	0
0	0	0	25	0
0	0	0	26	0
0	0	0	27	1
0	0	0	28	1
0	0	0	29	0
0	0	0	30	0
0	0	0	31	228
0	0	0	32	227
0	0	0	33	1
0	0	0	34	0
0	0	0	35	0
0	0	0	36	3
0	0	0	37	145
0	0	0	38	4
0	0	0	39	3
0	0	0	40	197
0	0	0	41	7
0	0	0	42	0
0	0	0	43	26
0	0	0	44	1
0	0	0	45	163
0	0	0	46	37
0	0	0	47	690
0	0	0	48	38
0	0	0	49	24
0	0	0	50	14
0	0	0	51	5
0	0	0	52	15
0	0	0	53	1
0	0	0	54	0
0	0	0	55	0
0	0	0	56	0
0	0	0	57	6
0	0	0	58	5
0	0	0	59	1
0	0	0	60	2
0	0	0	61	75
0	0	0	62	6
0	0	0	63	68
0	0	0	64	0
0	0	0	65	1
0	0	0	66	322
0	0	0	67	10
0	0	0	68	311
0	0	0	69	0
0	0	0	70	1
0	0	0	71	529
0	0	0	72	768
0	0	0	73	604
0	0	0	74	164
0	0	0	75	697
0	0	0	76	12
0	0	0	77	685
0	0	0	78	43
0	0	0	79	0
0	0	0	80	0
0	0	0	81	0
0	0	0	82	43
0	0	0	83	32
0	0	0	84	11
0	0	0	85	1
0	0	0	86	819
0	0	0	87	361
0	0	0	88	358
0	0	0	89	2
0	0	0	90	1
0	0	0	91	411
0	0	0	92	268
0	0	0	93	59
0	0	0	94	62
0	0	0	95	22
0	0	0	96	47
0	0	0	97	27
0	0	0	98	20
0	0	0	99	1
0	0	0	100	2
0	0	0	101	427
0	0	1	0	1042
0	0	1	1	2
0	0	1	2	0
0	0	1	3	0
0	0	1	4	0
0	0	1	5	0
0	0	1	6	0
0	0	1	7	1
0	0	1	8	0
0	0	1	9	1
0	0	1	10	0
0	0	1	11	0
0	0	1	12	68
0	0	1	13	0
0	0	1	14	0
0	0	1	15	0
0	0	1	16	1
0	0	1	17	0
0	0	1	18	0
0	0	1	19	0
0	0	1	20	0
0	0	1	21	0
0	0	1	22	0
0	0	1	23	0
0	0	1	24	0
0	0	1	25	0
0	0	1	26	0
0	0	1	27	1
0	0	1	28	0
0	0	1	29	1
0	0	1	30	1
0	0	1	31	44
0	0	1	32	44
0	0	1	33	0
0	0	1	34	0
0	0	1	35	0
0	0	1	36	0
0	0	1	37	20
0	0	1	38	2
0	0	1	39	0
0	0	1	40	34
0	0	1	41	5
0	0	1	42	0
0	0	1	43	6
0	0	1	44	0
0	0	1	45	23
0	0	1	46	3
0	0	1	47	129
0	0	1	48	7
0	0	1	49	2
0	0	1	50	5
0	0	1	51	0
0	0	1	52	11
0	0	1	53	0
0	0	1	54	1
0	0	1	55	1
0	0	1	56	0
0	0	1	57	2
0	0	1	58	6
0	0	1	59	0
0	0	1	60	2
0	0	1	61	12
0	0	1	62	3
0	0	1	63	9
0	0	1	64	0
0	0	1	65	0
0	0	1	66	97
0	0	1	67	2
0	0	1	68	95
0	0	1	69	0
0	0	1	70	0
0	0	1	71	164
0	0	1	72	146
0	0	1	73	122
0	0	1	74	24
0	0	1	75	103
0	0	1	76	2
0	0	1	77	101
0	0	1	78	9
0	0	1	79	0
0	0	1	80	0
0	0	1	81	0
0	0	1	82	9
0	0	1	83	5
0	0	1	84	4
0	0	1	85	1
0	0	1	86	172
0	0	1	87	80
0	0	1	88	79
0	0	1	89	1
0	0	1	90	0
0	0	1	91	82
0	0	1	92	57
0	0	1	93	15
0	0	1	94	10
0	0	1	95	0
0	0	1	96	10
0	0	1	97	7
0	0	1	98	3
0	0	1	99	0
0	0	1	100	1
0	0	1	101	83
0	0	2	0	67
0	0	2	1	0
0	0	2	2	0
0	0	2	3	0
0	0	2	4	0
0	0	2	5	0
0	0	2	6	0
0	0	2	7	0
0	0	2	8	0
0	0	2	9	0
0	0	2	10	0
0	0	2	11	0
0	0	2	12	5
0	0	2	13	0
0	0	2	14	0
