diet_pattern,food_cat,food_group,outcome,impact_median_day,LB_day,UB_day,impact_median_year,LB_year,UB_year
Vegan,Fruit,fruit_juice,Food_price (USD),0.148988423784511,0.142494632652678,0.155324546573383,54.380774681346516,52.01054091822747,56.69345949928479
DGAplus,Grains,gr_refined,Food_price (USD),-1.27004159253141,-1.29691294684616,-1.24570768589511,-463.56518127396464,-473.3732255988484,-454.68330535171515
Med,Grains,gr_refined,Food_price (USD),-1.03589438961624,-1.06366508754297,-1.01061450461786,-378.10145220992763,-388.2377569531841,-368.8742941855189
US,Grains,gr_refined,Food_price (USD),-1.03658868047992,-1.06420217403629,-1.01127607905989,-378.35486837517084,-388.4337935232458,-369.11576885685986
Veg,Grains,gr_refined,Food_price (USD),-1.0362021844443,-1.06154522118098,-1.00822850323922,-378.21379732216946,-387.4640057310577,-368.0034036823153
Vegan,Grains,gr_refined,Food_price (USD),-1.03637300355146,-1.06232481169785,-1.01039850559776,-378.2761462962829,-387.74855626971527,-368.7954545431824
DGAplus,Grains,gr_whole,Food_price (USD),0.918977022638066,0.908443144551885,0.930177811370794,335.4266132628941,331.581747761438,339.5149011503398
Med,Grains,gr_whole,Food_price (USD),0.743967776244547,0.733829827048124,0.754553339071824,271.5482383292597,267.84788687256525,275.41196876121575
US,Grains,gr_whole,Food_price (USD),0.744195821806367,0.73360005824815,0.755025975489156,271.63147495932395,267.76402126057474,275.58448105354194
Veg,Grains,gr_whole,Food_price (USD),0.919089961667635,0.908828389325242,0.929350709966068,335.4678360086868,331.72236210371335,339.2130091376148
Vegan,Grains,gr_whole,Food_price (USD),0.918706437506643,0.908440364891932,0.929778587755742,335.32784968992473,331.5807331855552,339.3691845308458
DGAplus,Protein,leg_tot,Food_price (USD),0.274216570458011,0.269133775487429,0.279604416837172,100.08904821717402,98.23382805291159,102.05561214556779
Med,Protein,leg_tot,Food_price (USD),0.0841547059168467,0.078629231732633,0.0898562793637134,30.716467659649048,28.699669582411047,32.79754196775539
US,Protein,leg_tot,Food_price (USD),0.0841836749871101,0.0788274165881284,0.0892657150413602,30.727041370295186,28.77200705466687,32.58198599009648
Veg,Protein,leg_tot,Food_price (USD),0.528673319975642,0.523956623011448,0.53420353987874,192.96576179110934,191.2441673991785,194.9842920557401
Vegan,Protein,leg_tot,Food_price (USD),0.590513587652075,0.585207142719366,0.59605643527306,215.53745949300736,213.6006070925686,217.56059887466688
DGAplus,Other,oil,Food_price (USD),-0.00507764729883177,-0.00831412160315406,-0.00191479649133354,-1.8533412640735962,-3.034654385151232,-0.698900719336742
Med,Other,oil,Food_price (USD),-0.00498487481283962,-0.00813513689617816,-0.00172323363155047,-1.8194793066864612,-2.969324967105029,-0.6289802755159215
US,Other,oil,Food_price (USD),-0.00500790801365523,-0.00828695476035917,-0.00178082383016789,-1.8278864249841589,-3.0247384875310974,-0.6500006980112798
Veg,Other,oil,Food_price (USD),-0.00507460764328686,-0.00818214412545358,-0.00178772753520924,-1.8522317897997038,-2.986482605790557,-0.6525205503513726
Vegan,Other,oil,Food_price (USD),-0.00491832471292843,-0.0082856317302214,-0.0017504801011278,-1.7951885202188769,-3.024255581530811,-0.6389252369116469
DGAplus,Protein,pf_egg,Food_price (USD),-0.707515306316297,-0.75651134303446,-0.655127828894648,-258.2430868054484,-276.1266402075779,-239.12165754654654
Med,Protein,pf_egg,Food_price (USD),-0.227397256835158,-0.279054575721304,-0.175317340375039,-82.99999874483267,-101.85492013827596,-63.99082923688923
US,Protein,pf_egg,Food_price (USD),-0.228307672766798,-0.277233329626306,-0.181399811979262,-83.33230055988128,-101.19016531360168,-66.21093137243064
Veg,Protein,pf_egg,Food_price (USD),-0.331602206798405,-0.382616764581574,-0.277561097785683,-121.03480548141783,-139.65511907227452,-101.3098006917743
Vegan,Protein,pf_egg,Food_price (USD),-1.22444361098132,-1.27660535361952,-1.17260518370639,-446.92191800818176,-465.96095407112483,-428.00089205283234
DGAplus,Protein,pf_ns,Food_price (USD),0.0672732822160279,0.0573096252187994,0.0771077888792877,24.554748008850183,20.91801320486178,28.14434294094001
Med,Protein,pf_ns,Food_price (USD),-0.026960098638719,-0.0368577523630728,-0.0171484995432818,-9.840436003132435,-13.453079612521572,-6.259202333297857
US,Protein,pf_ns,Food_price (USD),-0.026864121701944,-0.0368988698142365,-0.0169131124148484,-9.80540442120956,-13.468087482196323,-6.173286031419666
Veg,Protein,pf_ns,Food_price (USD),0.0669747073936867,0.0566558319545419,0.0762011088065455,24.445768198695646,20.679378663407793,27.813404714389108
Vegan,Protein,pf_ns,Food_price (USD),0.102483355941003,0.0934118901313316,0.112380676376228,37.406424918466094,34.095339897936036,41.01894687732322
DGAplus,Protein,pf_pm,Food_price (USD),-0.860394855676157,-0.88907964381754,-0.830655633640866,-314.0441223217973,-324.51406999340213,-303.1893062789161
Med,Protein,pf_pm,Food_price (USD),-0.17912695052256,-0.208785559071344,-0.149799008159634,-65.3813369407344,-76.20672906104056,-54.67663797826641
US,Protein,pf_pm,Food_price (USD),-0.17719978477642,-0.207608292398102,-0.146570644416276,-64.6779214433933,-75.77702672530722,-53.49828521194075
Veg,Protein,pf_pm,Food_price (USD),-0.861135361018659,-0.89039493881234,-0.831388901835553,-314.3144067718105,-324.9941526665041,-303.45694916997684
Vegan,Protein,pf_pm,Food_price (USD),-0.862689611374534,-0.890404151953251,-0.832506916739799,-314.8817081517049,-324.9975154629366,-303.86502461002664
DGAplus,Protein,pf_poultry,Food_price (USD),-0.634261262973283,-0.689815175488063,-0.585213705145439,-231.5053609852483,-251.782539053143,-213.60300237808525
Med,Protein,pf_poultry,Food_price (USD),-0.361389994874503,-0.409571353948334,-0.310206126689113,-131.9073481291936,-149.49354419114192,-113.22523624152625
US,Protein,pf_poultry,Food_price (USD),-0.360021609772673,-0.409930730339448,-0.312117411281835,-131.40788756702565,-149.62471657389852,-113.92285511786977
Veg,Protein,pf_poultry,Food_price (USD),-1.65510346737936,-1.70409364178778,-1.60513906295605,-604.1127655934664,-621.9941792525397,-585.8757579789583
Vegan,Protein,pf_poultry,Food_price (USD),-1.65550540324341,-1.70640676453935,-1.60717896633199,-604.2594721838447,-622.8384690568627,-586.6203227111763
DGAplus,Protein,pf_poultry_tot,Food_price (USD),0,0,0,0,0,0
Med,Protein,pf_poultry_tot,Food_price (USD),0,0,0,0,0,0
US,Protein,pf_poultry_tot,Food_price (USD),0,0,0,0,0,0
Veg,Protein,pf_poultry_tot,Food_price (USD),0,0,0,0,0,0
Vegan,Protein,pf_poultry_tot,Food_price (USD),0,0,0,0,0,0
DGAplus,Protein,pf_redm,Food_price (USD),-2.00618053086122,-2.12282482821841,-1.89823783120729,-732.2558937643453,-774.8310622997196,-692.8568083906608
Med,Protein,pf_redm,Food_price (USD),-0.601693836843061,-0.713387252151126,-0.49327510082606,-219.61825044771726,-260.38634703516095,-180.0454118015119
US,Protein,pf_redm,Food_price (USD),-0.604839964618181,-0.71504409142496,-0.492679555533336,-220.76658708563608,-260.9910933701104,-179.82803776966765
Veg,Protein,pf_redm,Food_price (USD),-2.99419335384043,-3.10350720949585,-2.88655322053654,-1092.880574151757,-1132.7801314659853,-1053.5919254958371
Vegan,Protein,pf_redm,Food_price (USD),-2.99591760675766,-3.11186606511767,-2.89132634247244,-1093.509926466546,-1135.8311137679495,-1055.3341150024405
DGAplus,Protein,pf_redm_tot,Food_price (USD),0,0,0,0,0,0
Med,Protein,pf_redm_tot,Food_price (USD),0,0,0,0,0,0
US,Protein,pf_redm_tot,Food_price (USD),0,0,0,0,0,0
Veg,Protein,pf_redm_tot,Food_price (USD),0,0,0,0,0,0
Vegan,Protein,pf_redm_tot,Food_price (USD),0,0,0,0,0,0
DGAplus,Protein,pf_seafood,Food_price (USD),0.963650220443242,0.858991200983369,1.05371801993828,351.7323304617833,313.5317883589297,384.60707727747223
Med,Protein,pf_seafood,Food_price (USD),3.74647145934233,3.64516686285904,3.8423425045844,1367.4620826599505,1330.4859049435495,1402.455014173306
US,Protein,pf_seafood,Food_price (USD),1.30825142447167,1.20760193750519,1.40726471906846,477.5117699321596,440.77470718939435,513.6516224599878
Veg,Protein,pf_seafood,Food_price (USD),-1.4780844010473,-1.58151930068403,-1.37804382867256,-539.5008063822645,-577.2545447496709,-502.9859974654844
Vegan,Protein,pf_seafood,Food_price (USD),-1.47482046023281,-1.57569164530816,-1.36321556530368,-538.3094679849756,-575.1274505374784,-497.57368133584316
DGAplus,Other,sat_fat,Food_price (USD),-0.0831092775944752,-0.0845511596380213,-0.0817352542764879,-30.334886321983447,-30.861173267877774,-29.83336781091808
Med,Other,sat_fat,Food_price (USD),-0.0869436664593404,-0.0883844996534268,-0.0854465058597122,-31.734438257659246,-32.260342373500784,-31.18797463879495
US,Other,sat_fat,Food_price (USD),-0.0869979238624477,-0.088457899225346,-0.085511554448354593,-31.75424220979341,-32.28713321725129,-31.211717373649428
Veg,Other,sat_fat,Food_price (USD),-0.0831114672174617,-0.0844862426598225,-0.0817467659921851,-30.335685534373518,-30.837478570835213,-29.83756958714756
Vegan,Other,sat_fat,Food_price (USD),-0.0830571735422531,-0.0845236854207444,-0.0816820380098761,-30.315868342922382,-30.851145178571706,-29.813943873604774
DGAplus,Other,sodium,Food_price (USD),0,0,0,0,0,0
Med,Other,sodium,Food_price (USD),0,0,0,0,0,0
US,Other,sodium,Food_price (USD),0,0,0,0,0,0
Veg,Other,sodium,Food_price (USD),0,0,0,0,0,0
Vegan,Other,sodium,Food_price (USD),0,0,0,0,0,0
DGAplus,Other,ssb,Food_price (USD),0,0,0,0,0,0
Med,Other,ssb,Food_price (USD),0,0,0,0,0,0
US,Other,ssb,Food_price (USD),0,0,0,0,0,0
Veg,Other,ssb,Food_price (USD),0,0,0,0,0,0
Vegan,Other,ssb,Food_price (USD),0,0,0,0,0,0
DGAplus,Vegetables,veg_dg,Food_price (USD),0.074307176010402,0.0570426880133548,0.0918869278779591,27.122119243796732,20.8205811248745,33.53872867545507
Med,Vegetables,veg_dg,Food_price (USD),0.0747035007515093,0.0577968685898994,0.0909382318712895,27.266777774300895,21.09585703531328,33.19245463302067
US,Vegetables,veg_dg,Food_price (USD),0.0749107571267145,0.0590722153257892,0.0904631697205444,27.34242635125079,21.561358593913056,33.019056947998706
Veg,Vegetables,veg_dg,Food_price (USD),0.0742758391167326,0.0564406114335586,0.0915949292496558,27.1106812776074,20.60082317324889,33.43214917612437
Vegan,Vegetables,veg_dg,Food_price (USD),0.0736953953072127,0.0561459229207873,0.090940978137301,26.898819287132635,20.493261866087366,33.19345702011486
DGAplus,Vegetables,veg_exc_sta,Food_price (USD),0,0,0,233.26531120212243,205.5935536613162,261.805244920266
Med,Vegetables,veg_exc_sta,Food_price (USD),0,0,0,233.59011993105275,207.46718574387359,261.25999887183406
US,Vegetables,veg_exc_sta,Food_price (USD),0,0,0,234.0163797483913,205.67391236402796,260.22486284360957
Veg,Vegetables,veg_exc_sta,Food_price (USD),0,0,0,233.71241142923367,206.6998329351401,260.76531904622124
Vegan,Vegetables,veg_exc_sta,Food_price (USD),0,0,0,233.49302526015111,204.93538015398474,260.6771240567108
DGAplus,Vegetables,veg_oth,Food_price (USD),0.0723165028078695,0.0245779750040305,0.122351611645575,26.395523524872367,8.970960876471132,44.65833825063487
Med,Vegetables,veg_oth,Food_price (USD),0.0733293101169994,0.0286951911554859,0.122319728377098,26.765198192704784,10.473744771752354,44.64670085764077
US,Vegetables,veg_oth,Food_price (USD),0.0742456183061302,0.0223277834857723,0.120517188620691,27.099650681737526,8.14964097230689,43.98877384655221
Veg,Vegetables,veg_oth,Food_price (USD),0.0734960625236078,0.0275926358079872,0.120138768035488,26.826062821116846,10.071312069915328,43.850650332953116
Vegan,Vegetables,veg_oth,Food_price (USD),0.0736371998883862,0.0242249843172267,0.120535230547732,26.87757795926096,8.842119275787747,43.99535914992218
DGAplus,Vegetables,veg_ro,Food_price (USD),0.492459365571105,0.481649347013618,0.503036104093633,179.74766843345333,175.80201165997056,183.60817799417603
Med,Vegetables,veg_ro,Food_price (USD),0.491940120449444,0.481911188867967,0.502522858578555,179.55814396404708,175.89758393680796,183.4208433811726
US,Vegetables,veg_ro,Food_price (USD),0.491984391001104,0.482090172048789,0.501964471367284,179.57430271540298,175.962912797808,183.21703204905864
Veg,Vegetables,veg_ro,Food_price (USD),0.492536074878108,0.482267664909523,0.502691834348339,179.77566733050944,176.0276976919759,183.48251953714373
Vegan,Vegetables,veg_ro,Food_price (USD),0.492374323325363,0.48109588770441,0.502707692840202,179.71662801375751,175.59999901210963,183.48830788667374
DGAplus,Vegetables,veg_sta,Food_price (USD),0.210432580884951,0.201130710337116,0.220872320512152,76.80789202300711,73.41270927304734,80.61839698693548
Med,Vegetables,veg_sta,Food_price (USD),0.21070055763118,0.199883789264136,0.220433505626827,76.90570353538071,72.95758308140964,80.45822955379185
US,Vegetables,veg_sta,Food_price (USD),0.210565418394648,0.201145513456211,0.22106169228463,76.85637771404653,73.41811241151701,80.68751768388995
Veg,Vegetables,veg_sta,Food_price (USD),0.210486219754897,0.200976198173652,0.22180803103282,76.82747021053741,73.35631233338299,80.9599313269793
Vegan,Vegetables,veg_sta,Food_price (USD),0.210852024183448,0.200680383689662,0.220269851605497,76.96098882695853,73.24834004672664,80.3984958360064
DGAplus,Other,added_sugar,GHG (kgCO2-eq),-0.0526105564468256,-0.0536556471395406,-0.0515064325607569,-19.202853103091343,-19.58431120593232,-18.799847884676268
Med,Other,added_sugar,GHG (kgCO2-eq),-0.0528849414180176,-0.0539314119150589,-0.0517426826384515,-19.303003617576422,-19.6849653489965,-18.886079163034797
US,Other,added_sugar,GHG (kgCO2-eq),-0.0528977351564886,-0.0540838764827594,-0.0518041202575119,-19.30767333211834,-19.740614916207182,-18.908503893991846
Veg,Other,added_sugar,GHG (kgCO2-eq),-0.052622216334404,-0.053787282161362,-0.0515195537532789,-19.207108962057458,-19.63235798889713,-18.804637119946797
Vegan,Other,added_sugar,GHG (kgCO2-eq),-0.0526007638130343,-0.0536937553922453,-0.0515511337209042,-19.19927879175752,-19.598220718169536,-18.816163808130035
DGAplus,Dairy,dairy_cow,GHG (kgCO2-eq),0.555433318711694,0.546887333726471,0.564148943924956,202.7331613297683,199.6138768101619,205.91436453260891
Med,Dairy,dairy_cow,GHG (kgCO2-eq),0.213887823070271,0.204852030881494,0.222835457863797,78.06905542064891,74.77099127174532,81.3349421202859
US,Dairy,dairy_cow,GHG (kgCO2-eq),0.555272635826361,0.546928933929951,0.564227616936016,202.67451207662177,199.6290608844321,205.94308018164583
Veg,Dairy,dairy_cow,GHG (kgCO2-eq),0.55585963638233,0.546942746115416,0.564625479063052,202.88876727955048,199.63410233212684,206.088299858014
Vegan,Dairy,dairy_cow,GHG (kgCO2-eq),-0.469885451130035,-0.478735599299444,-0.461606284987364,-171.50818966246277,-174.73849374429705,-168.48629402038787
DGAplus,Dairy,dairy_soy,GHG (kgCO2-eq),-4.4681424538823e-4,-5.716881107464e-4,-3.1955995896234e-4,-0.16308719956670395,-0.208666160422436,-0.11663938502125411
Med,Dairy,dairy_soy,GHG (kgCO2-eq),-4.4289792969955e-4,-5.8827923208748e-4,-3.1544817891248e-4,-0.16165774434033575,-0.21472191971193022,-0.11513858530305521
US,Dairy,dairy_soy,GHG (kgCO2-eq),-4.4814943001703e-4,-5.8946433348187e-4,-3.0856092429986e-4,-0.16357454195621596,-0.21515448172088256,-0.1126247373694489
Veg,Dairy,dairy_soy,GHG (kgCO2-eq),-4.4913295260045e-4,-5.7597288186782e-4,-3.0811145737261e-4,-0.16393352769916425,-0.21023010188175428,-0.11246068194100266
Vegan,Dairy,dairy_soy,GHG (kgCO2-eq),0.143106816905385,0.142969857381244,0.143252611710694,52.23398817046552,52.18399794415406,52.28720327440331
DGAplus,Dairy,dairy_tot,GHG (kgCO2-eq),0,0,0,0,0,0
Med,Dairy,dairy_tot,GHG (kgCO2-eq),0,0,0,0,0,0
US,Dairy,dairy_tot,GHG (kgCO2-eq),0,0,0,0,0,0
Veg,Dairy,dairy_tot,GHG (kgCO2-eq),0,0,0,0,0,0
Vegan,Dairy,dairy_tot,GHG (kgCO2-eq),0,0,0,0,0,0
DGAplus,Fruit,fruit_exc_juice,GHG (kgCO2-eq),0.111385992996708,0.108948381376351,0.113741071517696,40.65588744379842,39.766159202368115,41.515491103959036
Med,Fruit,fruit_exc_juice,GHG (kgCO2-eq),0.10439290058319,0.102046520105479,0.106853457806391,38.10340871286435,37.24697983849983,39.001512099332714
US,Fruit,fruit_exc_juice,GHG (kgCO2-eq),0.0717896531125753,0.0693396076600623,0.0743391876118478,26.203223386089988,25.308956795922736,27.133803478324445
Veg,Fruit,fruit_exc_juice,GHG (kgCO2-eq),0.0717435447677986,0.0695572566487673,0.0741420617309244,26.186393840246488,25.388398676800065,27.061852531787405
Vegan,Fruit,fruit_exc_juice,GHG (kgCO2-eq),0.0717340885338327,0.0693734478589182,0.0740300961435633,26.182942314848937,25.321308468505144,27.020985092400604
DGAplus,Fruit,fruit_juice,GHG (kgCO2-eq),-0.0569954276226533,-0.0599108094488747,-0.0543043271788478,-20.803331082268453,-21.867445448839263,-19.821079420279446
Med,Fruit,fruit_juice,GHG (kgCO2-eq),0.100149683723788,0.0973032241444542,0.10318441287478,36.554634559182624,35.515676812725786,37.6623106992947
US,Fruit,fruit_juice,GHG (kgCO2-eq),0.06764912171695,0.0648665116374396,0.0702805216112198,24.69192942668675,23.676276747665455,25.652390388095224
Veg,Fruit,fruit_juice,GHG (kgCO2-eq),0.0675700381407329,0.0648672443870283,0.0704540240796771,24.663063921367506,23.67654420126533,25.715718789082143
Vegan,Fruit,fruit_juice,GHG (kgCO2-eq),0.0675442517193637,0.0646117352462908,0.0705217888971947,24.653651877567746,23.58328336489614,25.740452947476065
DGAplus,Grains,gr_refined,GHG (kgCO2-eq),-0.0739852281768525,-0.0754495679125495,-0.072667025346275,-27.004608284551164,-27.539092288080568,-26.523464251390376
Med,Grains,gr_refined,GHG (kgCO2-eq),-0.0608040537418857,-0.0623583251917519,-0.0594178951514895,-22.19347961578828,-22.760788694989444,-21.687531730293667
US,Grains,gr_refined,GHG (kgCO2-eq),-0.0608695111507692,-0.0623211102505963,-0.059422232531199,-22.217371570030757,-22.74720524146765,-21.689114873887636
Veg,Grains,gr_refined,GHG (kgCO2-eq),-0.0608695474088444,-0.0622768901157797,-0.0594296166821031,-22.217384804228207,-22.73106489225959,-21.69181008896763
Vegan,Grains,gr_refined,GHG (kgCO2-eq),-0.0608521118200174,-0.0622412401802422,-0.0594979352077471,-22.21102081430635,-22.718052665788402,-21.71674635082769
DGAplus,Grains,gr_whole,GHG (kgCO2-eq),0.0753121432475319,0.0744610193835956,0.0762478880774281,27.488932285349144,27.178272075012394,27.830479148261258
Med,Grains,gr_whole,GHG (kgCO2-eq),0.0608790029960453,0.060002869176468,0.0617471629630355,22.220836093556535,21.90104724941082,22.537714481507958
US,Grains,gr_whole,GHG (kgCO2-eq),0.0608866902956382,0.0599796517914548,0.0618600381604554,22.223641957907944,21.892572903881003,22.57891392856622
Veg,Grains,gr_whole,GHG (kgCO2-eq),0.0753341349170371,0.0744384555684562,0.0762096235749186,27.49695924471854,27.170036282486514,27.81651260484529
Vegan,Grains,gr_whole,GHG (kgCO2-eq),0.0752752513480168,0.0744153603515383,0.0761999599150564,27.475466742026132,27.161606528311477,27.812985368995587
DGAplus,Protein,leg_tot,GHG (kgCO2-eq),0.0380073563804723,0.0373282258618569,0.0387478635806142,13.872685078872388,13.624802439577767,14.142970206924184
Med,Protein,leg_tot,GHG (kgCO2-eq),0.0117317251714164,0.0109755373171983,0.0124999757662083,4.282079687566986,4.00607112077738,4.56249115466603
US,Protein,leg_tot,GHG (kgCO2-eq),0.0117367306695702,0.0109989492390757,0.0124679754574787,4.283906694393123,4.01461647226263,4.550811041979726
Veg,Protein,leg_tot,GHG (kgCO2-eq),0.0731854503788266,0.0725024689809735,0.0739253369514132,26.712689388271706,26.463401178055328,26.98274798726582
Vegan,Protein,leg_tot,GHG (kgCO2-eq),0.081719046992093,0.0810444182461555,0.0824632039598854,29.827452152113942,29.58121265984676,30.09906944535817
DGAplus,Other,oil,GHG (kgCO2-eq),-7.809180500205e-4,-0.00119079765324973,-3.583764248778e-4,-0.2850350882574825,-0.43464114343615146,-0.130807395080397
Med,Other,oil,GHG (kgCO2-eq),-7.7220866573594e-4,-0.00120306642552765,-3.6079960615009e-4,-0.2818561629936181,-0.4391192453175923,-0.13169185624478286
US,Other,oil,GHG (kgCO2-eq),-7.7203464814263e-4,-0.00118365094533979,-3.6197623918302e-4,-0.28179264657205993,-0.43203259504902336,-0.1321213273018023
Veg,Other,oil,GHG (kgCO2-eq),-7.7636390235684e-4,-0.00118853763578586,-3.7973395523594e-4,-0.28337282436024663,-0.4338162370618389,-0.13860289366111808
Vegan,Other,oil,GHG (kgCO2-eq),-7.748509452644e-4,-0.00118914457274495,-3.5962979309366e-4,-0.28282059502150597,-0.4340377690519068,-0.13126487447918592
DGAplus,Protein,pf_egg,GHG (kgCO2-eq),-0.0747946845632233,-0.0790230271156037,-0.0708102338171057,-27.300059865576504,-28.843404897195352,-25.845735343243582
Med,Protein,pf_egg,GHG (kgCO2-eq),-0.0254790515526195,-0.0294059010315585,-0.0212073128379612,-9.299853816706118,-10.733153876518852,-7.740669185855838
US,Protein,pf_egg,GHG (kgCO2-eq),-0.0254908358527137,-0.0297858746575788,-0.0213424602578882,-9.3041550862405,-10.871844250016263,-7.789997994129194
Veg,Protein,pf_egg,GHG (kgCO2-eq),-0.0361534095460176,-0.0401837719628573,-0.0321952325171812,-13.195994484296422,-14.667076766442914,-11.751259868771138
Vegan,Protein,pf_egg,GHG (kgCO2-eq),-0.128636562758187,-0.132774928862522,-0.124149495831587,-46.95234540673825,-48.462849034820536,-45.31456597852926
DGAplus,Protein,pf_ns,GHG (kgCO2-eq),0.00665909899117862,0.00548751497976296,0.00780817209070928,2.430571131780196,2.0029429676134805,2.849982813108887
Med,Protein,pf_ns,GHG (kgCO2-eq),-0.00333052130816624,-0.00446293002141974,-0.00224033571688687,-1.2156402774806776,-1.628969457818205,-0.8177225366637076
US,Protein,pf_ns,GHG (kgCO2-eq),-0.00332307815322241,-0.00448157813527078,-0.00218122234937075,-1.2129235259261797,-1.6357760193738347,-0.7961461575203237
Veg,Protein,pf_ns,GHG (kgCO2-eq),0.00663883628785694,0.00541091187974651,0.00773355598860138,2.423175245067783,1.9749828361074762,2.822747935839504
Vegan,Protein,pf_ns,GHG (kgCO2-eq),0.0104136181379849,0.00932361722776782,0.0115412895646988,3.8009706203644886,3.4031202881352542,4.2125706911150615
DGAplus,Protein,pf_pm,GHG (kgCO2-eq),0,0,0,0,0,0
Med,Protein,pf_pm,GHG (kgCO2-eq),0,0,0,0,0,0
US,Protein,pf_pm,GHG (kgCO2-eq),0,0,0,0,0,0
Veg,Protein,pf_pm,GHG (kgCO2-eq),0,0,0,0,0,0
Vegan,Protein,pf_pm,GHG (kgCO2-eq),0,0,0,0,0,0
DGAplus,Protein,pf_poultry,GHG (kgCO2-eq),0,0,0,0,0,0
Med,Protein,pf_poultry,GHG (kgCO2-eq),0,0,0,0,0,0
US,Protein,pf_poultry,GHG (kgCO2-eq),0,0,0,0,0,0
Veg,Protein,pf_poultry,GHG (kgCO2-eq),0,0,0,0,0,0
Vegan,Protein,pf_poultry,GHG (kgCO2-eq),0,0,0,0,0,0
DGAplus,Protein,pf_poultry_tot,GHG (kgCO2-eq),-0.117649169440953,-0.124084093289144,-0.110999588954177,-42.94194684594784,-45.29069405053756,-40.5148499682746
Med,Protein,pf_poultry_tot,GHG (kgCO2-eq),-0.0529336541893427,-0.0591099508910497,-0.0460412330337878,-19.320783779110084,-21.575132075233142,-16.805050057332547
US,Protein,pf_poultry_tot,GHG (kgCO2-eq),-0.0527886593715832,-0.0593309182020695,-0.0471066198688187,-19.26786067062787,-21.65578514375537,-17.193916252118825
Veg,Protein,pf_poultry_tot,GHG (kgCO2-eq),-0.258533399891044,-0.265092460276938,-0.252595513033609,-94.36469096023106,-96.75874800108237,-92.19736225726729
Vegan,Protein,pf_poultry_tot,GHG (kgCO2-eq),-0.25834325470652,-0.264902442611434,-0.252132727369183,-94.29528796787979,-96.6893915531734,-92.0284454897518
DGAplus,Protein,pf_redm,GHG (kgCO2-eq),0,0,0,0,0,0
Med,Protein,pf_redm,GHG (kgCO2-eq),0,0,0,0,0,0
US,Protein,pf_redm,GHG (kgCO2-eq),0,0,0,0,0,0
Veg,Protein,pf_redm,GHG (kgCO2-eq),0,0,0,0,0,0
Vegan,Protein,pf_redm,GHG (kgCO2-eq),0,0,0,0,0,0
DGAplus,Protein,pf_redm_tot,GHG (kgCO2-eq),-1.59695803376125,-1.64890280753944,-1.54986464608983,-582.8896823228562,-601.8495247518956,-565.7005958227879
Med,Protein,pf_redm_tot,GHG (kgCO2-eq),-0.413566043778215,-0.461739894285057,-0.361432382876077,-150.95160597904848,-168.5350614140458,-131.9228197497681
US,Protein,pf_redm_tot,GHG (kgCO2-eq),-0.414850965326988,-0.467338055812673,-0.365670309361759,-151.4206023443506,-170.57839037162566,-133.46966291704203
Veg,Protein,pf_redm_tot,GHG (kgCO2-eq),-2.06317900311466,-2.11195149700666,-2.01239241277153,-753.0603361368509,-770.862296407431,-734.5232306616084
Vegan,Protein,pf_redm_tot,GHG (kgCO2-eq),-2.06297961360214,-2.11316970312324,-2.01059964016798,-752.9875589647811,-771.3069416399827,-733.8688686613127
DGAplus,Protein,pf_seafood,GHG (kgCO2-eq),0.141134449960154,0.128274112258066,0.15452630587282,51.514074235456214,46.820050974194096,56.40210164357931
Med,Protein,pf_seafood,GHG (kgCO2-eq),0.556396816971535,0.543797499832984,0.568717090265547,203.08483819461026,198.48608743903915,207.58173794692465
US,Protein,pf_seafood,GHG (kgCO2-eq),0.1925006704321,0.179489760931916,0.204606852045568,70.26274470771651,65.51376274014933,74.68150099663232
Veg,Protein,pf_seafood,GHG (kgCO2-eq),-0.222496270632709,-0.235785221315338,-0.209796982945868,-81.21113878093878,-86.06160578009836,-76.57589877524181
Vegan,Protein,pf_seafood,GHG (kgCO2-eq),-0.222132863768624,-0.235378294397054,-0.209453374150228,-81.07849527554777,-85.9130774549247,-76.45048156483321
DGAplus,Other,sat_fat,GHG (kgCO2-eq),-0.219179677500512,-0.222494074803466,-0.216009427603194,-80.00058228768688,-81.21033730326509,-78.84344107516581
Med,Other,sat_fat,GHG (kgCO2-eq),-0.22930433371874,-0.232545348901451,-0.226019381837516,-83.69608180734011,-84.87905234902962,-82.49707437069334
US,Other,sat_fat,GHG (kgCO2-eq),-0.229476503007299,-0.232826656716611,-0.226074487228892,-83.75892359766414,-84.98172970156303,-82.51718783854558
Veg,Other,sat_fat,GHG (kgCO2-eq),-0.219224252289392,-0.222490099618874,-0.215970960941245,-80.01685208562807,-81.20888636088901,-78.82940074355442
Vegan,Other,sat_fat,GHG (kgCO2-eq),-0.219021141597161,-0.222380687743606,-0.21581422036598,-79.94271668296376,-81.1689510264162,-78.7721904335827
DGAplus,Other,sodium,GHG (kgCO2-eq),0,0,0,0,0,0
Med,Other,sodium,GHG (kgCO2-eq),0,0,0,0,0,0
US,Other,sodium,GHG (kgCO2-eq),0,0,0,0,0,0
Veg,Other,sodium,GHG (kgCO2-eq),0,0,0,0,0,0
Vegan,Other,sodium,GHG (kgCO2-eq),0,0,0,0,0,0
DGAplus,Other,ssb,GHG (kgCO2-eq),0,0,0,0,0,0
Med,Other,ssb,GHG (kgCO2-eq),0,0,0,0,0,0
US,Other,ssb,GHG (kgCO2-eq),0,0,0,0,0,0
Veg,Other,ssb,GHG (kgCO2-eq),0,0,0,0,0,0
