diet_pattern,outcome,age_gp,sex_gp,race_gp,total_impact_current,total_LB_current,total_UB_current,total_impact_CF,total_LB_CF,total_UB_CF,perc_change,perc_change_LB,perc_change_UB
Veg,CED (mJ),20-34,Female,HIS,21.45053803925819,18.735193842961785,24.200485058409317,15.406760968088495,15.406760968088495,15.406760968088495,-28.175410146396047,-17.765670869339182,-36.336974523843814
Veg,CED (mJ),20-34,Female,NHB,22.51641234651779,19.794581487730145,25.268496349083044,14.842840627391936,14.842840627391936,14.842840627391936,-34.079904031925345,-25.015638059372918,-41.25950186216537
Veg,CED (mJ),20-34,Female,NHW,19.686945158336652,17.324505450865942,21.99445717739027,14.500866266895653,14.500866266895653,14.500866266895653,-26.342730422271217,-16.29852691598278,-34.070360773430835
Veg,CED (mJ),20-34,Female,OTH,19.756536476546827,16.954378806890993,22.665506753449932,14.635122234573204,14.635122234573204,14.635122234573204,-25.922631975768134,-13.679395740380313,-35.429980040726065
Veg,CED (mJ),20-34,Male,HIS,22.6664741041444,19.53757104586892,25.78884663927068,14.581833021262112,14.581833021262112,14.581833021262112,-35.66783720192313,-25.365169564691936,-43.456823698903925
Veg,CED (mJ),20-34,Male,NHB,20.998306372577,17.852866829138605,24.074598081001085,15.29276242696398,15.29276242696398,15.29276242696398,-27.171448231959538,-14.340018478131164,-36.47760026767571
Veg,CED (mJ),20-34,Male,NHW,19.30415479330527,16.999365915264697,21.613864399930936,14.944988593586578,14.944988593586578,14.944988593586578,-22.581492152303202,-12.085023240974989,-30.854620362870733
Veg,CED (mJ),20-34,Male,OTH,20.284363574498272,17.66069492057337,22.833107391059922,14.106028919120387,14.106028919120387,14.106028919120387,-30.45860735382083,-20.127554535309176,-38.221159838089044
Veg,CED (mJ),35-44,Female,HIS,21.83972508381662,18.57511532612714,25.207267349640276,14.3434072576964,14.3434072576964,14.3434072576964,-34.324231634559546,-22.78159782124507,-43.09812698558501
Veg,CED (mJ),35-44,Female,NHB,22.421128575444577,18.65305346429817,26.033026674831692,16.205629201974748,16.205629201974748,16.205629201974748,-27.721616922874208,-13.120770103445947,-37.749730738600256
Veg,CED (mJ),35-44,Female,NHW,18.470357581306782,16.002758313087064,20.908311806450467,14.734049713364694,14.734049713364694,14.734049713364694,-20.228671001602468,-7.928061993442838,-29.530179912377903
Veg,CED (mJ),35-44,Female,OTH,22.190825797131613,18.323263339738876,25.985259818004426,14.913342420751327,14.913342420751327,14.913342420751327,-32.7950092660408,-18.609790492898867,-42.60845369566669
Veg,CED (mJ),35-44,Male,HIS,23.160908088727634,20.163381180676755,26.18075625447913,14.955358959990528,14.955358959990528,14.955358959990528,-35.42844303557653,-25.829111566254813,-42.8765203929818
Veg,CED (mJ),35-44,Male,NHB,21.811030822546957,18.616051196753425,25.06088418933434,15.94187568553544,15.94187568553544,15.94187568553544,-26.909113946803153,-14.36489125945438,-36.38741727907533
Veg,CED (mJ),35-44,Male,NHW,21.87610702029576,17.34875916309319,26.525633918758725,15.28474685847196,15.28474685847196,15.28474685847196,-30.13040736959553,-11.897175384232083,-42.377449280626976
Veg,CED (mJ),35-44,Male,OTH,21.707941062798636,16.76956892084741,26.75743783674972,13.269823593127603,13.269823593127603,13.269823593127603,-38.87110917272397,-20.869620109131315,-50.40697216942684
Veg,CED (mJ),45-54,Female,HIS,21.52509562887657,18.461819424666462,24.6424309141477,14.141683529495793,14.141683529495793,14.141683529495793,-34.30141369256314,-23.400379972293646,-42.612465552752035
Veg,CED (mJ),45-54,Female,NHB,21.688600795801495,18.416181726036594,24.88718083082694,15.186522275646544,15.186522275646544,15.186522275646544,-29.979243849670706,-17.537074179844748,-38.9785352592629
Veg,CED (mJ),45-54,Female,NHW,19.42201579491018,16.3790546779176,22.397458797153103,15.134583337714233,15.134583337714233,15.134583337714233,-22.075115695866806,-7.597943621747455,-32.42722991575294
Veg,CED (mJ),45-54,Female,OTH,21.185205053155702,15.386877036870763,27.088304021573084,14.27764282220356,14.27764282220356,14.27764282220356,-32.60559533703076,-7.2089626245092004,-47.29222320144935
Veg,CED (mJ),45-54,Male,HIS,21.224700449386376,17.50881035368155,24.97747963056932,14.408270969226537,14.408270969226537,14.408270969226537,-32.11555091867931,-17.70845261227624,-42.314952579952816
Veg,CED (mJ),45-54,Male,NHB,24.390952020751804,20.388314480038424,28.57932835841235,15.439609118304192,15.439609118304192,15.439609118304192,-36.69944041065644,-24.272263244611803,-45.9763052347606
Veg,CED (mJ),45-54,Male,NHW,21.648116742599147,18.822465189742392,24.347027795927907,14.647176515726388,14.647176515726388,14.647176515726388,-32.33971947821361,-22.182475206761946,-39.839981132415026
Veg,CED (mJ),45-54,Male,OTH,24.56011870530809,19.48000726841276,29.670813273801727,13.995045563897374,13.995045563897374,13.995045563897374,-43.01719087020261,-28.156877094236847,-52.83228189685484
Veg,CED (mJ),55-64,Female,HIS,20.78726549793852,17.596538846786,24.092254612704945,13.925620001558425,13.925620001558425,13.925620001558425,-33.008889490830654,-20.861596005842177,-42.198767921808326
Veg,CED (mJ),55-64,Female,NHB,21.946574220315412,18.390513193186376,25.492156226368035,14.653803323430296,14.653803323430296,14.653803323430296,-33.2296549961514,-20.31868186876111,-42.516422725069425
Veg,CED (mJ),55-64,Female,NHW,19.703818608337496,16.845668250242998,22.50812956392317,13.829851146725318,13.829851146725318,13.829851146725318,-29.811315148458895,-17.902626709238305,-38.55619540731499
Veg,CED (mJ),55-64,Female,OTH,20.715910016614682,15.629081164653076,25.81187004875709,13.690769321808707,13.690769321808707,13.690769321808707,-33.9118131386535,-12.401956470915765,-46.95940551402259
Veg,CED (mJ),55-64,Male,HIS,24.08013821710651,19.79873211272041,28.299842196134538,13.989737429612925,13.989737429612925,13.989737429612925,-41.90341723340015,-29.34023577891276,-50.56602318608061
Veg,CED (mJ),55-64,Male,NHB,21.693278036664744,18.681266993909993,24.809753370526824,14.914802305068548,14.914802305068548,14.914802305068548,-31.246894637774897,-20.161719705999037,-39.88331088052312
Veg,CED (mJ),55-64,Male,NHW,21.492994034754773,17.73796832024583,25.009640617415187,14.46421635079273,14.46421635079273,14.46421635079273,-32.702645674196496,-18.45618342725583,-42.1654370326268
Veg,CED (mJ),55-64,Male,OTH,23.89911337151423,17.441884012326735,30.032037897753064,13.826425676964153,13.826425676964153,13.826425676964153,-42.14670033138505,-20.728599804971886,-53.961080749706234
Veg,CED (mJ),65-74,Female,HIS,19.31782172800832,16.041503957073463,22.614019081977936,13.620998795231577,13.620998795231577,13.620998795231577,-29.489986050120198,-15.089016393469578,-39.76745687772624
Veg,CED (mJ),65-74,Female,NHB,21.001539658374544,17.709194873702284,24.23984573785929,14.780284000311141,14.780284000311141,14.780284000311141,-29.62285508235404,-16.538927344125074,-39.02484297898654
Veg,CED (mJ),65-74,Female,NHW,19.533526808370116,17.13264773018907,21.95598970929136,14.614481548131018,14.614481548131018,14.614481548131018,-25.182576134337847,-14.69805614237224,-33.43738204638324
Veg,CED (mJ),65-74,Female,OTH,22.40477200310619,16.598232469986744,28.21637990907621,14.16448407996251,14.16448407996251,14.16448407996251,-36.77916437623757,-14.662696129994487,-49.80049132593974
Veg,CED (mJ),65-74,Male,HIS,20.907465640272164,17.072062255105347,24.679456163641913,13.338572562088345,13.338572562088345,13.338572562088345,-36.201867832342835,-21.86900233391847,-45.95272896759006
Veg,CED (mJ),65-74,Male,NHB,21.130534781439668,17.691857580663054,24.614467179536927,14.07717503727055,14.07717503727055,14.07717503727055,-33.37993958564904,-20.431334171168665,-42.80934486782832
Veg,CED (mJ),65-74,Male,NHW,20.91101164832834,17.81031611566351,24.022848602773973,13.95364370567935,13.95364370567935,13.95364370567935,-33.27131207066768,-21.65414911750141,-41.915116161252875
Veg,CED (mJ),65-74,Male,OTH,25.583618193319957,20.044891694432295,31.242745999123187,13.024653917949673,13.024653917949673,13.024653917949673,-49.08986751002057,-35.02257773950745,-58.311430377101935
Veg,CED (mJ),75+,Female,HIS,19.928236254714484,15.680729142636528,24.365728052566595,13.09662080418326,13.09662080418326,13.09662080418326,-34.28108420239673,-16.479516449442226,-46.249827725530615
Veg,CED (mJ),75+,Female,NHB,19.249434800914802,14.99004505146788,23.52115544158538,13.293948333445908,13.293948333445908,13.293948333445908,-30.93850042384553,-11.31482068398376,-43.48088738046337
Veg,CED (mJ),75+,Female,NHW,18.45973722508418,16.53296375549781,20.340834421747402,13.520971415795238,13.520971415795238,13.520971415795238,-26.754258465704783,-18.218102841367305,-33.52794120707609
Veg,CED (mJ),75+,Female,OTH,26.615625271817642,15.31807120234172,38.15435589901304,12.86876509764715,12.86876509764715,12.86876509764715,-51.649585661722405,-15.989650866227445,-66.27183241748807
Veg,CED (mJ),75+,Male,HIS,23.66380873351621,16.46456554747199,31.13223439019212,13.183910220411589,13.183910220411589,13.183910220411589,-44.286609273770154,-19.925550526075817,-57.65189849474782
Veg,CED (mJ),75+,Male,NHB,20.589449205347567,16.32690088469888,24.852526915616878,13.495899472020378,13.495899472020378,13.495899472020378,-34.452353059958625,-17.339490407096413,-45.69606737438116
Veg,CED (mJ),75+,Male,NHW,19.78861367888378,17.49043456525621,21.959033028067427,13.79910394947526,13.79910394947526,13.79910394947526,-30.267454944556643,-21.10485363876307,-37.159783257133284
Veg,CED (mJ),75+,Male,OTH,18.235286449088186,12.639760773697196,23.779743573779545,13.702126883299979,13.702126883299979,13.702126883299979,-24.859272589133784,8.404954244177796,-42.378996473248485
Vegan,CED (mJ),20-34,Female,HIS,21.441588640478628,18.770795299241435,24.220819409253828,9.783117974936182,9.783117974936182,9.783117974936182,-54.3731663778538,-47.88117488377524,-59.60864160029848
Vegan,CED (mJ),20-34,Female,NHB,22.536750241126622,19.816527690429243,25.348893693788515,9.297321613078848,9.297321613078848,9.297321613078848,-58.74595266130051,-53.082993356252004,-63.32257444687986
Vegan,CED (mJ),20-34,Female,NHW,19.72756321344174,17.309224297799886,22.120724460166915,9.202859384441929,9.202859384441929,9.202859384441929,-53.35024764654466,-46.83262966549188,-58.3971157860872
Vegan,CED (mJ),20-34,Female,OTH,19.76429059049239,16.887705023109493,22.698416912026186,10.174378490296181,10.174378490296181,10.174378490296181,-48.521408123848545,-39.75274629457735,-55.17582336367457
Vegan,CED (mJ),20-34,Male,HIS,22.677063152320642,19.44277926288006,25.796372469829606,8.950847805209333,8.950847805209333,8.950847805209333,-60.529069637073555,-53.963125928718455,-65.30191283414796
Vegan,CED (mJ),20-34,Male,NHB,20.94238535861963,17.76770647169334,24.119461202313573,9.440438325665538,9.440438325665538,9.440438325665538,-54.92185744839249,-46.86743423690845,-60.85966329645872
Vegan,CED (mJ),20-34,Male,NHW,19.387743914516925,17.097421424813827,21.65283149740878,8.8293978020868,8.8293978020868,8.8293978020868,-54.45886926804501,-48.35830747394154,-59.22289515279595
Vegan,CED (mJ),20-34,Male,OTH,20.283908219443436,17.738200369201902,22.864359057347222,9.155241683066999,9.155241683066999,9.155241683066999,-54.86450843683512,-48.38686285806725,-59.95845910176495
Vegan,CED (mJ),35-44,Female,HIS,21.857495081821057,18.56030098780345,24.94052846432944,9.071907357421864,9.071907357421864,9.071907357421864,-58.49521034564022,-51.121981462567355,-63.6258414876945
Vegan,CED (mJ),35-44,Female,NHB,22.456068536623818,18.715120080215307,26.097073191325777,10.011229083594793,10.011229083594793,10.011229083594793,-55.418602916768876,-46.50726770287642,-61.63849865385536
Vegan,CED (mJ),35-44,Female,NHW,18.48876785406346,16.012912750478243,20.947542333562318,9.0832513519380509,9.0832513519380509,9.0832513519380509,-50.871516027274176,-43.27545841610378,-56.638104808196076
Vegan,CED (mJ),35-44,Female,OTH,22.142535446076053,18.381052175828554,26.06188524253347,10.50305903645437,10.50305903645437,10.50305903645437,-52.56614102737882,-42.85931547343029,-59.699542305891264
Vegan,CED (mJ),35-44,Male,HIS,23.176862300206693,20.136813745528656,26.270416611232843,8.89640553897433,8.89640553897433,8.89640553897433,-61.61514262051343,-55.82019255181441,-66.13527044268358
Vegan,CED (mJ),35-44,Male,NHB,21.756384474650826,18.540172359919477,24.939217455502412,9.678345973600141,9.678345973600141,9.678345973600141,-55.51491570266768,-47.79797196210006,-61.19226278503466
Vegan,CED (mJ),35-44,Male,NHW,21.81910643767775,17.212158659374754,26.3762918268702,9.685452576464161,9.685452576464161,9.685452576464161,-55.61022352529024,-43.72900710400497,-63.279703454761815
Vegan,CED (mJ),35-44,Male,OTH,21.67755401122588,16.54641189061973,26.675378711450502,8.751496709691517,8.751496709691517,8.751496709691517,-59.628762981471574,-47.109398898423414,-67.19260556951377
Vegan,CED (mJ),45-54,Female,HIS,21.506504815750844,18.55231921486277,24.582862472892163,9.403924099350451,9.403924099350451,9.403924099350451,-56.27404741070132,-49.311328732330615,-61.746016723153055
Vegan,CED (mJ),45-54,Female,NHB,21.693259052862643,18.342812999652054,24.964411494716362,8.699447615340011,8.699447615340011,8.699447615340011,-59.897922234086664,-52.57299076480238,-65.1526028675612
Vegan,CED (mJ),45-54,Female,NHW,19.432928246966174,16.392467464231974,22.421692785093914,9.878283108277456,9.878283108277456,9.878283108277456,-49.16729489895774,-39.73888842645766,-55.943187684541805
Vegan,CED (mJ),45-54,Female,OTH,21.244912028971076,15.477223057650534,27.157324572962995,9.25629912416826,9.25629912416826,9.25629912416826,-56.430513284565684,-40.19405748893187,-65.91601245807715
Vegan,CED (mJ),45-54,Male,HIS,21.19928801240692,17.652429841421327,24.9044431094929,9.166663713939972,9.166663713939972,9.166663713939972,-56.7595680167411,-48.07137716287394,-63.19265733572702
Vegan,CED (mJ),45-54,Male,NHB,24.451548631124066,20.303542262106074,28.6913770279744,9.434785567216158,9.434785567216158,9.434785567216158,-61.41436393436962,-53.53133238811751,-67.11630272044057
Vegan,CED (mJ),45-54,Male,NHW,21.65669860870364,18.83276164823719,24.36644280586749,9.26684528688727,9.26684528688727,9.26684528688727,-57.2102588011129,-50.794018105386705,-61.96882179020488
Vegan,CED (mJ),45-54,Male,OTH,24.632591734685153,19.53818350560423,29.71176442242513,9.86925969581176,9.86925969581176,9.86925969581176,-59.934140093286025,-49.48732213012068,-66.78332678094715
Vegan,CED (mJ),55-64,Female,HIS,20.77138028199586,17.667651234118324,23.917707776243493,9.636952295309607,9.636952295309607,9.636952295309607,-53.604661007228835,-45.45425326995638,-59.707876751961955
Vegan,CED (mJ),55-64,Female,NHB,21.867772205556257,18.345363499439607,25.422816464363382,9.36522216380604,9.36522216380604,9.36522216380604,-57.17340533926687,-48.95046825268893,-63.16213753525771
Vegan,CED (mJ),55-64,Female,NHW,19.649365408041422,16.80387993492529,22.574025710501804,9.17221628052405,9.17221628052405,9.17221628052405,-53.32054705048969,-45.41608059540786,-59.36827397048199
Vegan,CED (mJ),55-64,Female,OTH,20.6466294260453,15.317897677657312,25.666781537656565,9.33025951611769,9.33025951611769,9.33025951611769,-54.80976907374644,-39.08916411077214,-63.648502238471295
Vegan,CED (mJ),55-64,Male,HIS,24.18119615860679,19.941400231470404,28.437768348768024,9.39192505659136,9.39192505659136,9.39192505659136,-61.160213105303725,-52.902379233281984,-66.97376200056769
Vegan,CED (mJ),55-64,Male,NHB,21.697633609414282,18.64069229243687,24.78916663722723,8.378229341331638,8.378229341331638,8.378229341331638,-61.386437377685056,-55.054086994768134,-66.20205324389728
Vegan,CED (mJ),55-64,Male,NHW,21.44757156169047,17.768169660628807,25.08971003269882,9.488200158242675,9.488200158242675,9.488200158242675,-55.76095815346086,-46.60001373542213,-62.182902289915155
Vegan,CED (mJ),55-64,Male,OTH,23.87809947664592,17.53878272877145,30.30561925726631,9.663575869924758,9.663575869924758,9.663575869924758,-59.529543465650356,-44.90167294180474,-68.11292391721135
Vegan,CED (mJ),65-74,Female,HIS,19.28771718141646,15.901307006544032,22.58710188843734,9.354129609268028,9.354129609268028,9.354129609268028,-51.50214241900722,-41.17383177736003,-58.5864107070038
Vegan,CED (mJ),65-74,Female,NHB,21.05310782421167,17.76174998955085,24.2051856676699,9.689175850728041,9.689175850728041,9.689175850728041,-53.97745581493096,-45.449204856345034,-59.97066089986839
Vegan,CED (mJ),65-74,Female,NHW,19.515724658441506,17.16447874767212,21.907893533439502,9.625607657897053,9.625607657897053,9.625607657897053,-50.67768260537788,-43.921351767221616,-56.06328995891442
Vegan,CED (mJ),65-74,Female,OTH,22.35311171300405,16.50922823593602,28.103219417244407,9.677545956348943,9.677545956348943,9.677545956348943,-56.70604575953077,-41.38099117629494,-65.56427997565748
Vegan,CED (mJ),65-74,Male,HIS,20.927521251397398,17.12297783034517,24.786255779938028,9.026600366184558,9.026600366184558,9.026600366184558,-56.86732194534589,-47.28369997543472,-63.58223506476246
Vegan,CED (mJ),65-74,Male,NHB,21.15987409066952,17.626730871243936,24.69065813542703,9.178105455970778,9.178105455970778,9.178105455970778,-56.62495241397547,-47.93075628706715,-62.827619233034106
Vegan,CED (mJ),65-74,Male,NHW,20.94502423430764,17.820565010617507,23.93991835237334,9.498567492328267,9.498567492328267,9.498567492328267,-54.65000476452181,-46.69884211488798,-60.32330874099826
Vegan,CED (mJ),65-74,Male,OTH,25.569859738291903,19.867119434890053,31.346795761471423,9.116200366162456,9.116200366162456,9.116200366162456,-64.34786713940954,-54.1141311600873,-70.91823854810946
Vegan,CED (mJ),75+,Female,HIS,19.89935226779589,15.360885875596082,24.43918198901787,8.722385738435372,8.722385738435372,8.722385738435372,-56.16748916721656,-43.21690943428809,-64.30982942737235
Vegan,CED (mJ),75+,Female,NHB,19.243542160620365,15.146129150804182,23.511547859251895,8.8503307706718,8.8503307706718,8.8503307706718,-54.00882697789934,-41.567045397854066,-62.35751544877911
Vegan,CED (mJ),75+,Female,NHW,18.430489196171628,16.45221780957478,20.334860005915353,9.073231583566603,9.073231583566603,9.073231583566603,-50.77053307162737,-44.851012255100294,-55.38089969182367
Vegan,CED (mJ),75+,Female,OTH,26.879925331736466,15.56116580281118,37.91187735304889,9.151890747219163,9.151890747219163,9.151890747219163,-65.9526928208623,-41.18762782178029,-75.86009613295195
Vegan,CED (mJ),75+,Male,HIS,23.58884002262045,16.496495608890385,30.597630377335197,7.964195472718054,7.964195472718054,7.964195472718054,-66.23744336270536,-51.72189499189182,-73.97120177444386
Vegan,CED (mJ),75+,Male,NHB,20.5427419730515,16.368477348544346,24.739015136806742,8.597423085484774,8.597423085484774,8.597423085484774,-58.14860987514181,-47.47573092833009,-65.24751273265719
Vegan,CED (mJ),75+,Male,NHW,19.69954709418347,17.3797706747079,21.99502930387507,9.31063884571921,9.31063884571921,9.31063884571921,-52.73678729158048,-46.42829862382121,-57.66935011957967
Vegan,CED (mJ),75+,Male,OTH,18.169395632934283,12.874027362293438,23.78424293147359,8.668997882833146,8.668997882833146,8.668997882833146,-52.28791282897978,-32.66289064893822,-63.55150799708029
Med,FL (mrh-eq),20-34,Female,HIS,0.6026948913407296,0.5330784170711512,0.6725939385310411,0.8602364248978005,0.8602364248978005,0.8602364248978005,42.731660290691174,61.371460061003134,27.898331462304643
Med,FL (mrh-eq),20-34,Female,NHB,0.5228700801917603,0.4575809240795106,0.587234263324095,0.7919032939002915,0.7919032939002915,0.7919032939002915,51.453166647031026,73.06300420921568,34.85304645162359
Med,FL (mrh-eq),20-34,Female,NHW,0.5341360624966146,0.47434636357736526,0.5943177519528812,0.8333624146523603,0.8333624146523603,0.8333624146523603,56.0206234263844,75.68647693795168,40.22169317911121
Med,FL (mrh-eq),20-34,Female,OTH,0.5967522513603504,0.5027466524293565,0.6868975508658194,0.8663294118214542,0.8663294118214542,0.8663294118214542,45.17405000929254,72.3192800260737,26.122070275176384
Med,FL (mrh-eq),20-34,Male,HIS,0.6050017982722574,0.5328233109890326,0.6763017731047757,0.7462492588251215,0.7462492588251215,0.7462492588251215,23.346618300347792,40.05567013198527,10.34264414230794
Med,FL (mrh-eq),20-34,Male,NHB,0.5235738351493561,0.4475442638928776,0.5981175512070658,0.7800992796752964,0.7800992796752964,0.7800992796752964,48.99508480074509,74.30662006250577,30.425746260241286
Med,FL (mrh-eq),20-34,Male,NHW,0.5293011899141719,0.46869782389695075,0.5881816558826356,0.7147912649503936,0.7147912649503936,0.7147912649503936,35.044333655531666,52.505778458137165,21.52559635301196
Med,FL (mrh-eq),20-34,Male,OTH,0.5541596014852262,0.48459974921219584,0.6249702836790022,0.7515348483044939,0.7515348483044939,0.7515348483044939,35.61703998095026,55.08362303658827,20.25129321036613
Med,FL (mrh-eq),35-44,Female,HIS,0.5974777397286368,0.519182881967349,0.6785533164073804,0.8316178226804839,0.8316178226804839,0.8316178226804839,39.188084740728435,60.17820532318393,22.557476704042635
Med,FL (mrh-eq),35-44,Female,NHB,0.5513878079992673,0.46624131806273533,0.6374757889366914,0.8021689997681049,0.8021689997681049,0.8021689997681049,45.48181663261781,72.05017416756885,25.835210323222068
Med,FL (mrh-eq),35-44,Female,NHW,0.532362469177728,0.4614452826833973,0.6050577848104159,0.7914655545228083,0.7914655545228083,0.7914655545228083,48.67042670105644,71.51883099124487,30.80825904434895
Med,FL (mrh-eq),35-44,Female,OTH,0.6481867314702275,0.53292390342863,0.7607089125473953,0.8961805143953429,0.8961805143953429,0.8961805143953429,38.25962039713646,68.1629419565641,17.808599270158698
Med,FL (mrh-eq),35-44,Male,HIS,0.6254115928963748,0.5512189834542738,0.7006155064977372,0.8109911007180332,0.8109911007180332,0.8109911007180332,29.673180019291266,47.1268452395941,15.754089539360267
Med,FL (mrh-eq),35-44,Male,NHB,0.5993897238630209,0.49951719807078054,0.6985940054809476,0.8513803502008642,0.8513803502008642,0.8513803502008642,42.04119895712976,70.44064818769772,21.870549063004155
Med,FL (mrh-eq),35-44,Male,NHW,0.634328386090121,0.5111304388013683,0.7537933003434107,0.8203880042489,0.8203880042489,0.8203880042489,29.331750279317465,60.504626993602514,8.834610744769192
Med,FL (mrh-eq),35-44,Male,OTH,0.6075922865605518,0.4876463615291583,0.7271587254300351,0.7537194056761473,0.7537194056761473,0.7537194056761473,24.050193254228006,54.562704684730726,3.652666098506126
Med,FL (mrh-eq),45-54,Female,HIS,0.595313057223757,0.516852255256812,0.6765787694536611,0.7873550859490082,0.7873550859490082,0.7873550859490082,32.25899825225391,52.33658708866222,16.373011022027654
Med,FL (mrh-eq),45-54,Female,NHB,0.5672499258043042,0.4750241998380731,0.6603009237721658,0.8135837179195912,0.8135837179195912,0.8135837179195912,43.425971676595644,71.27205691771634,23.214081433015686
Med,FL (mrh-eq),45-54,Female,NHW,0.5567230674195399,0.45803853125979993,0.6535312432397654,0.820415630444419,0.820415630444419,0.820415630444419,47.365122527995325,79.11498148156414,25.53579326634084
Med,FL (mrh-eq),45-54,Female,OTH,0.621306341129917,0.44588172579553786,0.792547954124174,0.8102500069412537,0.8102500069412537,0.8102500069412537,30.410709388177327,81.71859487975505,2.2335623636353747
Med,FL (mrh-eq),45-54,Male,HIS,0.5915332530503459,0.5011619910930791,0.6839543145418711,0.7714439810459851,0.7714439810459851,0.7714439810459851,30.414305039978352,53.93106316051558,12.791741296743881
Med,FL (mrh-eq),45-54,Male,NHB,0.6501225003209878,0.5371028117439446,0.7652428878297942,0.9016075845879213,0.9016075845879213,0.9016075845879213,38.68272273960164,67.8649906263661,17.81979276473295
Med,FL (mrh-eq),45-54,Male,NHW,0.6045106219919947,0.5256599145137851,0.6807227816997857,0.8261983294337109,0.8261983294337109,0.8261983294337109,36.67226006901363,57.17354635989545,21.370747629551666
Med,FL (mrh-eq),45-54,Male,OTH,0.7045764035340497,0.5537704512106801,0.8518338782769018,0.8237333498294852,0.8237333498294852,0.8237333498294852,16.911855931842464,48.74996454372004,-3.298827290628385
Med,FL (mrh-eq),55-64,Female,HIS,0.6053296856753196,0.516797046074484,0.6926883322807506,0.8053254527245121,0.8053254527245121,0.8053254527245121,33.03914739057817,55.83011916218338,16.26086584610018
Med,FL (mrh-eq),55-64,Female,NHB,0.5434032740551983,0.4582353532764998,0.6263065707590909,0.7490301900925415,0.7490301900925415,0.7490301900925415,37.84057363196082,63.459712293428325,19.59481587183543
Med,FL (mrh-eq),55-64,Female,NHW,0.5922350389616295,0.5111279082741569,0.6744024542689119,0.7955343951526008,0.7955343951526008,0.7955343951526008,34.32747858813245,55.642918783040706,17.961373081745737
Med,FL (mrh-eq),55-64,Female,OTH,0.5834921777422727,0.44891811561485107,0.7143622783454762,0.8045656508476637,0.8045656508476637,0.8045656508476637,37.887992596712884,79.22325316404478,12.627118653452177
Med,FL (mrh-eq),55-64,Male,HIS,0.6531134743420431,0.5456995877061258,0.7566191620659073,0.8438007099653786,0.8438007099653786,0.8438007099653786,29.196647001569946,54.627331406339344,11.522513870971341
Med,FL (mrh-eq),55-64,Male,NHB,0.5637772079808812,0.485814169231283,0.6437625878547016,0.7606153394948143,0.7606153394948143,0.7606153394948143,34.914169769099345,56.56507933853734,18.15152881585075
Med,FL (mrh-eq),55-64,Male,NHW,0.6188024025625217,0.5211487079597242,0.7192621929994903,0.8108886220738721,0.8108886220738721,0.8108886220738721,31.04160855159942,55.59639881838483,12.73894693286718
Med,FL (mrh-eq),55-64,Male,OTH,0.62210482337945,0.46273454710267703,0.7757603156685814,0.7479769078673902,0.7479769078673902,0.7479769078673902,20.233259694751666,61.64276312428003,-3.5814422625171662
Med,FL (mrh-eq),65-74,Female,HIS,0.5563278397976792,0.46007626253323725,0.650783759963897,0.7606190009890005,0.7606190009890005,0.7606190009890005,36.72136222153043,65.32454789145987,16.877378905582503
Med,FL (mrh-eq),65-74,Female,NHB,0.5421181379051,0.4594952928151718,0.6251010013773779,0.7587059440753872,0.7587059440753872,0.7587059440753872,39.95214161386383,65.1172397059942,21.37333685334332
Med,FL (mrh-eq),65-74,Female,NHW,0.6021217477692687,0.5224074283809843,0.6811160847026365,0.7843190931569576,0.7843190931569576,0.7843190931569576,30.259220176432876,50.13551694463365,15.152043942608948
Med,FL (mrh-eq),65-74,Female,OTH,0.6963339764194879,0.530481303684289,0.8643884996737738,0.8118976673400276,0.8118976673400276,0.8118976673400276,16.59601496321664,53.04925200968456,-6.072597258473094
Med,FL (mrh-eq),65-74,Male,HIS,0.6022891033422,0.4807059524126313,0.723886604284453,0.7709250985226447,0.7709250985226447,0.7709250985226447,27.99917751203802,60.373528693252645,6.498047340534546
Med,FL (mrh-eq),65-74,Male,NHB,0.5953338814023892,0.4937161200618344,0.6941972350592239,0.7483448567503428,0.7483448567503428,0.7483448567503428,25.701707920186845,51.573915928979176,7.800034191507457
Med,FL (mrh-eq),65-74,Male,NHW,0.6370192519630458,0.5487011242867357,0.7225622121727238,0.808852630454005,0.808852630454005,0.808852630454005,26.974597386411098,47.412242230311435,11.942282176894976
Med,FL (mrh-eq),65-74,Male,OTH,0.6358387698075972,0.48917040714297944,0.7810538389162149,0.7803786792799169,0.7803786792799169,0.7803786792799169,22.732163613750224,59.531048461772606,-0.08644213787296628
Med,FL (mrh-eq),75+,Female,HIS,0.5204393082358111,0.41722489753422837,0.6224663880711773,0.7105380111096443,0.7105380111096443,0.7105380111096443,36.526584342414715,70.30096125827512,14.148815859981232
Med,FL (mrh-eq),75+,Female,NHB,0.4921283993562937,0.3910599708912316,0.5929435974935557,0.6573283667818975,0.6573283667818975,0.6573283667818975,33.568468643891755,68.08889063327965,10.858498103445928
Med,FL (mrh-eq),75+,Female,NHW,0.5498006522222414,0.49651673374956196,0.6045560582229241,0.7493203426281559,0.7493203426281559,0.7493203426281559,36.28946047980757,50.91542574396004,23.945551853497662
Med,FL (mrh-eq),75+,Female,OTH,0.6152011987308071,0.38912115391125035,0.8344236155845618,0.7329975432476099,0.7329975432476099,0.7329975432476099,19.147612969516786,88.37257647904434,-12.15522552845021
