diet_pattern,food_group,outcome,impact_median_day,LB_day,UB_day,impact_median_year,LB_year,UB_year
Med,added_sugar,BLUEWATER (L),-10.1809571422476,-10.3797008510916,-9.95392674352771,-3716.049356920374,-3788.590810648434,-3633.183261387614
Med,added_sugar,CED (mJ),-0.513376830650809,-0.523523878792911,-0.501965072908321,-187.38254318754528,-191.0862157594125,-183.2172516115372
Med,added_sugar,FL (mrh-eq),-0.0237825965359421,-0.0242555243473373,-0.0232541901384606,-8.680647735618866,-8.853266386778113,-8.48777940053812
Med,added_sugar,Food_price ($),-0.834621761547551,-0.850966922799075,-0.816410464357458,-304.6369429648561,-310.6029268216624,-297.9898194904722
Med,added_sugar,GHG (kgCO2eq),-0.0528103771094155,-0.0538438383756552,-0.0516307746955599,-19.27578764493666,-19.65300100711415,-18.845232763879363
Med,added_sugar,WATER (litereq),-37.6247615209002,-38.3630137665929,-36.7898601638702,-13733.037955128573,-14002.500024806408,-13428.298959812624
Med,dairy_cow,BLUEWATER (L),14.1124901347996,13.5390449631702,14.7111397298467,5151.058899201854,4941.751411557123,5369.566001394045
Med,dairy_cow,CED (mJ),1.13797665787086,1.09173625567041,1.18624944735736,415.36148012286395,398.48373331969964,432.9810482854364
Med,dairy_cow,FL (mrh-eq),0.0258608536208917,0.0248100269062961,0.0269578669332018,9.43921157162547,9.055659820798077,9.839621430618658
Med,dairy_cow,Food_price ($),0,0,0,0,0,0
Med,dairy_cow,GHG (kgCO2eq),0.211246552654398,0.202662786466722,0.220207597940788,77.10499171885527,73.97191706035353,80.37577324838762
Med,dairy_cow,WATER (litereq),59.1395100559622,56.7364425483725,61.6481987004267,21585.9211704262,20708.801530155964,22501.592525655746
Med,dairy_soy,BLUEWATER (L),-0.0223003609358892,-0.0295040490207771,-0.0149880686211381,-8.139631741599558,-10.768977892583642,-5.470645046715406
Med,dairy_soy,CED (mJ),-0.00290558660590594,-0.00384417857187226,-0.00195284424136347,-1.0605391111556681,-1.4031251787333747,-0.7127881480976666
Med,dairy_soy,FL (mrh-eq),-4.8749318828448e-4,-6.4496816736688e-4,-3.2764408519444e-4,-0.1779350137238352,-0.2354133810889112,-0.11959009109597062
Med,dairy_soy,Food_price ($),0,0,0,0,0,0
Med,dairy_soy,GHG (kgCO2eq),-4.4600514820292e-4,-5.9007824106203e-4,-2.9975998083009e-4,-0.1627918790940658,-0.21537855798764094,-0.10941239300298286
Med,dairy_soy,WATER (litereq),-0.0388819869008606,-0.0514420394739887,-0.0261325764848234,-14.19192521881412,-18.776344408005876,-9.538390416960542
Med,dairy_tot,BLUEWATER (L),0,0,0,0,0,0
Med,dairy_tot,Cancer (cases),NA,NA,NA,4477.11608444943,4067.11865759179,4898.22080274892
Med,dairy_tot,CED (mJ),0,0,0,0,0,0
Med,dairy_tot,CVD (deaths),NA,NA,NA,0,0,0
Med,dairy_tot,FL (mrh-eq),0,0,0,0,0,0
Med,dairy_tot,Food_price ($),0.243282747287528,0.229262187896897,0.257154371527332,88.79820275994771,83.68069858236741,93.86134560747618
Med,dairy_tot,GHG (kgCO2eq),0,0,0,0,0,0
Med,dairy_tot,WATER (litereq),0,0,0,0,0,0
Med,fruit_exc_juice,BLUEWATER (L),88.826344785201,86.770190430506,91.0653813455113,32421.615846598364,31671.119507134692,33238.86419111162
Med,fruit_exc_juice,Cancer (cases),NA,NA,NA,7428.24472556207,5817.51026865895,9035.16562693371
Med,fruit_exc_juice,CED (mJ),1.43835137214074,1.40681154261979,1.47210466281521,524.9982508313701,513.4862130562234,537.3182019275516
Med,fruit_exc_juice,CVD (deaths),NA,NA,NA,58259.9601887031,53282.8283369549,63585.6185776199
Med,fruit_exc_juice,FL (mrh-eq),0.0881381152508998,0.086219523030424,0.0900608779644976,32.17041206657843,31.470125906104762,32.87222045704163
Med,fruit_exc_juice,Food_price ($),2.21193279013016,2.16485239472042,2.26469443428039,807.3554683975084,790.1711240729534,826.6134685123423
Med,fruit_exc_juice,GHG (kgCO2eq),0.189076225838566,0.184766050594078,0.193359570451069,69.0128224310766,67.43960846683846,70.57624321464019
Med,fruit_exc_juice,WATER (litereq),657.118096275215,642.269663122323,673.035589604394,239848.10514045347,234428.42703964788,245657.9902056038
Med,fruit_juice,BLUEWATER (L),31.892341825359,31.0390136326172,32.7049773568016,11640.704766256034,11329.239975905277,11937.316735232584
Med,fruit_juice,CED (mJ),0.789877224185313,0.768409803422325,0.81039204671361,288.30518682763926,280.46957824914864,295.7930970504676
Med,fruit_juice,FL (mrh-eq),0.0500785042381786,0.0487227916146319,0.051397026101453,18.278654046935188,17.783818939340645,18.759914527030343
Med,fruit_juice,Food_price ($),0.219895006431877,0.213764273771898,0.225747567407315,80.26167734763511,78.02395992674276,82.39786210366998
Med,fruit_juice,GHG (kgCO2eq),0.100052993781693,0.0973166947750232,0.10268485885068,36.519342730317945,35.520593592883465,37.4799734804982
Med,fruit_juice,WATER (litereq),271.553225909509,264.392630290337,278.456652651696,99116.92745697079,96503.31005597301,101636.67821786905
Med,gr_refined,BLUEWATER (L),-30.1116781143998,-30.8134818860301,-29.440055005143,-10990.762511755927,-11246.920888400986,-10745.620076877196
Med,gr_refined,CED (mJ),-0.351390040941821,-0.359465279200257,-0.34372463655718,-128.25736494376468,-131.2048269080938,-125.4594923433707
Med,gr_refined,FL (mrh-eq),-0.00794615043288047,-0.00813789468987137,-0.00776366189403355,-2.9003449080013715,-2.97033156180305,-2.833736591322246
Med,gr_refined,Food_price ($),-1.04360658065236,-1.06745001583575,-1.01802668668473,-380.9164019381114,-389.6192557800488,-371.57974063992646
Med,gr_refined,GHG (kgCO2eq),-0.0612588835307059,-0.0626709859812602,-0.0599345961695731,-22.359492488707655,-22.874909883159972,-21.87612760189418
Med,gr_refined,WATER (litereq),-94.6923472594216,-96.8663928726456,-92.5961754448994,-34562.706749688885,-35356.233398515644,-33797.60403738828
Med,gr_whole,BLUEWATER (L),26.9533786319692,26.5422435159254,27.3659850947183,9837.98320066876,9687.91888331277,9988.58455957218
Med,gr_whole,Cancer (cases),NA,NA,NA,29263.258955636,26993.0190943881,31424.8473110372
Med,gr_whole,CED (mJ),0.440033138853737,0.433592212732729,0.446551648143972,160.61209568161402,158.26115764744608,162.9913515725498
Med,gr_whole,CVD (deaths),NA,NA,NA,50128.7648128309,45569.5439834725,54658.3668726959
Med,gr_whole,FL (mrh-eq),0.00787024776750376,0.00774837446602652,0.00798856193141487,2.8726404351388726,2.82815668009968,2.915825104966428
Med,gr_whole,Food_price ($),0.744448829642949,0.733391420295186,0.755616642841983,271.7238228196764,267.6878684077429,275.8000746373238
Med,gr_whole,GHG (kgCO2eq),0.0695509352676728,0.0685520838704562,0.070601149937673,25.38609137270057,25.021510612716515,25.769419727250643
Med,gr_whole,WATER (litereq),125.224445723944,123.18167654634,127.148246970456,45706.92268923956,44961.3119394141,46409.11014421644
Med,leg_tot,BLUEWATER (L),3.71180690863093,3.41410705099112,4.02439946020652,1354.8095216502895,1246.149073611759,1468.9058029753796
Med,leg_tot,Cancer (cases),NA,NA,NA,2808.07095930982,2477.37540696042,3165.83491441622
Med,leg_tot,CED (mJ),0.0713489498052653,0.0668762605876404,0.076321147851396,26.042366678921834,24.409835114488747,27.85721896575954
Med,leg_tot,CVD (deaths),NA,NA,NA,9893.13840012968,8826.89979586921,10995.2485599773
Med,leg_tot,FL (mrh-eq),0.00300527910898178,0.00282282885005107,0.00321187228174471,1.0969268747783496,1.0303325302686406,1.1723333828368192
Med,leg_tot,Food_price ($),0.082799094385694,0.0775720163204437,0.0882113095062691,30.221669450778307,28.313785956961954,32.19712796978822
Med,leg_tot,GHG (kgCO2eq),0.0122697140868125,0.0115033238784944,0.0130914826581336,4.478445641686562,4.198713215650456,4.778391170218764
Med,leg_tot,WATER (litereq),14.5210384159565,13.1831017889067,15.8622721006407,5300.179021824122,4811.832152950946,5789.729316733856
Med,oil,BLUEWATER (L),-0.282082414077568,-0.388879233451388,-0.174336865117564,-102.96008113831232,-141.9409202097566,-63.63295576791086
Med,oil,CED (mJ),-0.00909359517018428,-0.0125671709402435,-0.00560084181849183,-3.3191622371172618,-4.587017393188877,-2.044307263749518
