diet_pattern,food_group,outcome,impact_median_year,LB_year,UB_year,sum,sum_LB,sum_UB,prop,prop_LB,prop_UB
Med,veg_oth,WATER (litereq),1656.1679873727753,83.53522357308276,3274.842956676432,327187.2271800132,295950.9692592118,357074.73158997815,0.5061835700760954,0.02822603479967574,0.917130972022089
Med,veg_ro,WATER (litereq),23314.739278418798,22748.191185610638,23851.771176260772,327187.2271800132,295950.9692592118,357074.73158997815,7.125809732661538,7.686472946025864,6.679770105841398
Med,veg_sta,WATER (litereq),20051.522880153167,19097.58564235722,20963.964332773867,327187.2271800132,295950.9692592118,357074.73158997815,6.1284552740566305,6.452955937316224,5.87102992122287
US,added_sugar,BLUEWATER (L),-3712.2306816562495,-3789.4909450676196,-3638.759861596663,26666.060283830724,21101.393876632534,32044.261541391796,-13.92118161492046,-17.958486378779284,-11.355418057914836
US,dairy_cow,BLUEWATER (L),13483.903960155094,13254.724888303923,13684.443781989927,26666.060283830724,21101.393876632534,32044.261541391796,50.565789684092245,62.814451812029674,42.70481865938348
US,dairy_soy,BLUEWATER (L),-8.27328298331695,-10.660233546126003,-5.580403057904676,26666.060283830724,21101.393876632534,32044.261541391796,-0.0310255166877184,-0.050519096550920434,-0.01741467204883605
US,dairy_tot,BLUEWATER (L),0,0,0,26666.060283830724,21101.393876632534,32044.261541391796,0,0,0
US,fruit_exc_juice,BLUEWATER (L),22246.953869346795,21436.280565605844,23028.616916538256,26666.060283830724,21101.393876632534,32044.261541391796,83.42797410848311,101.58703586564563,71.86502608834357
US,fruit_juice,BLUEWATER (L),7891.914892850655,7545.939954143998,8226.394331484986,26666.060283830724,21101.393876632534,32044.261541391796,29.595353827486882,35.76038624870319,25.67197350096177
US,gr_refined,BLUEWATER (L),-10990.797751438777,-11248.133310078623,-10720.61879256992,26666.060283830724,21101.393876632534,32044.261541391796,-41.21642880295735,-53.305167307145005,-33.45565875725369
US,gr_whole,BLUEWATER (L),9839.172516003144,9703.056811283546,9987.341902187736,26666.060283830724,21101.393876632534,32044.261541391796,36.897735965778345,45.98301357726236,31.167333624733455
US,leg_tot,BLUEWATER (L),1361.1971416064189,1239.632970116969,1473.0546217819115,26666.060283830724,21101.393876632534,32044.261541391796,5.104605356464287,5.874649690747329,4.596937332692646
US,oil,BLUEWATER (L),-103.97475262253585,-143.53964797880442,-64.3519208263285,26666.060283830724,21101.393876632534,32044.261541391796,-0.3899141887321921,-0.6802377549938005,-0.2008219810065046
US,pf_egg,BLUEWATER (L),-1370.0507123257378,-1592.893974083346,-1157.3486508328197,26666.060283830724,21101.393876632534,32044.261541391796,-5.137807001645774,-7.54876186566661,-3.6117189011763133
US,pf_ns,BLUEWATER (L),-3199.5652975590506,-4180.226247295479,-2237.265195731589,26666.060283830724,21101.393876632534,32044.261541391796,-11.99864270725865,-19.81019013120559,-6.981796702794034
US,pf_pm,BLUEWATER (L),0,0,0,26666.060283830724,21101.393876632534,32044.261541391796,0,0,0
US,pf_poultry,BLUEWATER (L),0,0,0,26666.060283830724,21101.393876632534,32044.261541391796,0,0,0
US,pf_poultry_tot,BLUEWATER (L),-4303.68206386876,-4837.751057791281,-3765.782603344522,26666.060283830724,21101.393876632534,32044.261541391796,-16.139174733953286,-22.926215614355964,-11.751815839101907
US,pf_redm,BLUEWATER (L),0,0,0,26666.060283830724,21101.393876632534,32044.261541391796,0,0,0
US,pf_redm_tot,BLUEWATER (L),-8089.096578063031,-9133.556535601325,-7105.901384431462,26666.060283830724,21101.393876632534,32044.261541391796,-30.334801961607916,-43.284138427062544,-22.175269588449463
US,pf_seafood,BLUEWATER (L),418.3173154175898,390.4758924279072,446.93440917254924,26666.060283830724,21101.393876632534,32044.261541391796,1.568725604626497,1.8504744033062015,1.394740860528931
US,sat_fat,BLUEWATER (L),-5533.6361837867835,-5603.587885681395,-5457.324192666409,26666.060283830724,21101.393876632534,32044.261541391796,-20.751607567399706,-26.555534285755172,-17.03058185821241
US,veg_dg,BLUEWATER (L),975.8804619177096,776.9868191584231,1157.183718349947,26666.060283830724,21101.393876632534,32044.261541391796,3.6596349499346403,3.682158741270881,3.6112041990894523
US,veg_oth,BLUEWATER (L),204.61587698850525,15.715768872807534,380.8503514119711,26666.060283830724,21101.393876632534,32044.261541391796,0.7673269872286925,0.07447739691836668,1.1885134282780212
US,veg_ro,BLUEWATER (L),3020.5490022372906,2951.1775076660992,3085.824215341224,26666.060283830724,21101.393876632534,32044.261541391796,11.327316334272428,13.985699356733978,9.629880880092191
US,veg_sta,BLUEWATER (L),4534.862551611764,4327.242536177016,4726.550298190904,26666.060283830724,21101.393876632534,32044.261541391796,17.00612127679592,20.506903768897274,14.750067783854485
US,dairy_tot,Cancer (cases),10758.560465923,9945.73971038599,11508.3558715006,58280.07568440919,51347.78792417665,65580.41342722443,18.46010036805954,19.36936353533377,17.548464960916412
US,fruit_exc_juice,Cancer (cases),5001.45979474112,3923.87892692775,6135.48851900182,58280.07568440919,51347.78792417665,65580.41342722443,8.581766128486835,7.641768195977584,9.355672217300771
US,gr_whole,Cancer (cases),29263.258955636,26993.0190943881,31424.8473110372,58280.07568440919,51347.78792417665,65580.41342722443,50.21142922685732,52.569000896879295,47.91803782376247
US,leg_tot,Cancer (cases),2808.07095930982,2477.37540696042,3165.83491441622,58280.07568440919,51347.78792417665,65580.41342722443,4.818234922198329,4.824697435104055,4.827409204928839
US,pf_ns,Cancer (cases),80.8919030574992,55.5267255974901,116.087329812567,58280.07568440919,51347.78792417665,65580.41342722443,0.1387985552653272,0.10813849601366339,0.17701524547628975
US,pf_pm,Cancer (cases),3983.37567018598,3104.40407684691,4890.5680409383,58280.07568440919,51347.78792417665,65580.41342722443,6.8348841750931255,6.045838004610961,7.457360796246637
US,pf_redm,Cancer (cases),2239.23645955884,1530.1627781651,3222.40740200465,58280.07568440919,51347.78792417665,65580.41342722443,3.8421989560968774,2.9799974643983376,4.913673509516076
US,pf_seafood,Cancer (cases),0,0,0,58280.07568440919,51347.78792417665,65580.41342722443,0,0,0
US,sodium,Cancer (cases),0,0,0,58280.07568440919,51347.78792417665,65580.41342722443,0,0,0
US,ssb,Cancer (cases),337.809897750778,184.5432635719,535.68691265602,58280.07568440919,51347.78792417665,65580.41342722443,0.5796318789633064,0.3593986635693209,0.8168397920371147
US,veg_exc_sta,Cancer (cases),3807.41157824615,3133.13794133299,4581.13712585705,58280.07568440919,51347.78792417665,65580.41342722443,6.532955788979339,6.101797308113014,6.985526449815397
US,added_sugar,CED (mJ),-187.2160515970218,-191.13825259282592,-183.52555154659032,2192.143243189986,1962.5962938999146,2418.5525796707966,-8.540320171987792,-9.739050928961618,-7.588239060387558
US,dairy_cow,CED (mJ),1087.289898314381,1068.809783767052,1103.4606544347944,2192.143243189986,1962.5962938999146,2418.5525796707966,49.59940011639782,54.45897289672338,45.62483626405149
US,dairy_soy,CED (mJ),-1.0779529664252383,-1.3889565239100867,-0.727088876597947,2192.143243189986,1962.5962938999146,2418.5525796707966,-0.04917347302800392,-0.0707713821852819,-0.030062975794262668
US,dairy_tot,CED (mJ),0,0,0,2192.143243189986,1962.5962938999146,2418.5525796707966,0,0,0
US,fruit_exc_juice,CED (mJ),361.159140577345,348.95528715592445,373.01351518455556,2192.143243189986,1962.5962938999146,2418.5525796707966,16.475161543357434,17.780288704331973,15.423006236040923
US,fruit_juice,CED (mJ),194.98398635717916,186.4772894865071,202.94529805170038,2192.143243189986,1962.5962938999146,2418.5525796707966,8.89467360141303,9.50156127707519,8.39118817418162
US,gr_refined,CED (mJ),-128.27015444896503,-131.31749121516805,-125.05978618126758,2192.143243189986,1962.5962938999146,2418.5525796707966,-5.851358247114705,-6.691008824551707,-5.1708524855924445
US,gr_whole,CED (mJ),160.65909626749058,158.40576612105298,163.0194709468283,2192.143243189986,1962.5962938999146,2418.5525796707966,7.328859405816063,8.071235363757959,6.740373242950866
US,leg_tot,CED (mJ),26.1645762762178,24.32492093458605,27.861017856784418,2192.143243189986,1962.5962938999146,2418.5525796707966,1.1935614316035004,1.2394256022082621,1.1519707320391084
US,oil,CED (mJ),-3.351631090516256,-4.632645894570514,-2.0590511726927065,2192.143243189986,1962.5962938999146,2418.5525796707966,-0.15289288694652062,-0.23604680743408976,-0.08513567949690704
US,pf_egg,CED (mJ),-70.03668613462466,-81.42838385830933,-59.163404301371315,2192.143243189986,1962.5962938999146,2418.5525796707966,-3.1948955138856685,-4.149013432431453,-2.446231882600807
US,pf_ns,CED (mJ),-7.8198228706085855,-10.40317286635801,-5.2556213933700935,2192.143243189986,1962.5962938999146,2418.5525796707966,-0.3567204330693853,-0.5300719714335982,-0.21730440915555646
US,pf_pm,CED (mJ),0,0,0,2192.143243189986,1962.5962938999146,2418.5525796707966,0,0,0
US,pf_poultry,CED (mJ),0,0,0,2192.143243189986,1962.5962938999146,2418.5525796707966,0,0,0
US,pf_poultry_tot,CED (mJ),-134.45222504754722,-151.14159430145548,-117.6592023089525,2192.143243189986,1962.5962938999146,2418.5525796707966,-6.13336858643843,-7.701104642418283,-4.864860218377712
US,pf_redm,CED (mJ),0,0,0,2192.143243189986,1962.5962938999146,2418.5525796707966,0,0,0
US,pf_redm_tot,CED (mJ),-356.7374227369839,-403.0006054697468,-313.43027842058956,2192.143243189986,1962.5962938999146,2418.5525796707966,-16.273454020179035,-20.534055155527486,-12.959415522124079
US,pf_seafood,CED (mJ),1255.702457310787,1174.9275625068763,1340.5893206327514,2192.143243189986,1962.5962938999146,2418.5525796707966,57.28195277437712,59.86598294100281,55.429405666062756
US,sat_fat,CED (mJ),-310.61717806390214,-314.57555527669945,-306.2897076851496,2192.143243189986,1962.5962938999146,2418.5525796707966,-14.169565744795717,-16.028541185696422,-12.664174029528045
US,veg_dg,CED (mJ),15.6919746594159,12.279690101898888,18.91609942794648,2192.143243189986,1962.5962938999146,2418.5525796707966,0.7158279783113574,0.6256859925837152,0.7821247959191057
US,veg_oth,CED (mJ),3.3067959756774146,-0.17504116371577363,6.591667634973886,2192.143243189986,1962.5962938999146,2418.5525796707966,0.15084762302601157,-0.008918857345233533,0.2725459719329781
US,veg_ro,CED (mJ),170.14971861247872,166.50631893581368,173.65807141689666,2192.143243189986,1962.5962938999146,2418.5525796707966,7.761797461961402,8.483982133938795,7.18024792500208
US,veg_sta,CED (mJ),116.61472379560841,111.1113740529625,121.66715597014675,2192.143243189986,1962.5962938999146,2418.5525796707966,5.319667141181512,5.661448276363085,5.030577254876452
US,dairy_tot,CVD (deaths),0,0,0,209923.31621043666,181485.0480219618,240673.42284585914,0,0,0
US,fruit_exc_juice,CVD (deaths),39346.7270002041,35468.4109076334,43296.5708134953,209923.31621043666,181485.0480219618,240673.42284585914,18.743381016695235,19.54343418050688,17.989759858621728
US,gr_whole,CVD (deaths),50128.7648128309,45569.5439834725,54658.3668726959,209923.31621043666,181485.0480219618,240673.42284585914,23.87956026884577,25.109255269314556,22.71059522334637
US,leg_tot,CVD (deaths),9893.13840012968,8826.89979586921,10995.2485599773,209923.31621043666,181485.0480219618,240673.42284585914,4.712739193874181,4.863706344999316,4.568534585149968
US,pf_ns,CVD (deaths),5106.97662480966,3623.93554896742,7258.99830958204,209923.31621043666,181485.0480219618,240673.42284585914,2.432781987728412,1.9968232030491468,3.0161196129375334
US,pf_pm,CVD (deaths),21506.2753686045,16641.7979692144,26977.2839418632,209923.31621043666,181485.0480219618,240673.42284585914,10.244824518228187,9.169790101496709,11.20908308980214
US,pf_redm,CVD (deaths),8405.53315435494,6229.1517765246,10656.327429195,209923.31621043666,181485.0480219618,240673.42284585914,4.004096975072961,3.4323223011577246,4.427712583794478
US,pf_seafood,CVD (deaths),6357.31179999595,4794.56622901612,8138.3727564539,209923.31621043666,181485.0480219618,240673.42284585914,3.0283971855813734,2.6418519218376173,3.3815004000945192
US,sodium,CVD (deaths),42819.5613826702,39435.4714555325,46387.606546244,209923.31621043666,181485.0480219618,240673.42284585914,20.39771577338552,21.729322544940644,19.274087681859765
US,ssb,CVD (deaths),7170.48946306813,4395.62832913864,10421.6504350128,209923.31621043666,181485.0480219618,240673.42284585914,3.415766096168234,2.4220333173709814,4.330204104708068
US,veg_exc_sta,CVD (deaths),19188.5382037686,16499.642026593,21882.9971813397,209923.31621043666,181485.0480219618,240673.42284585914,9.140736984420128,9.091460815326425,9.092402859685428
US,added_sugar,FL (mrh-eq),-8.67338424349553,-8.854835465551105,-8.500489267500614,50.00327547057712,43.575849137646365,56.15581235814905,-17.3456321848338,-20.320511569563816,-15.137327572231381
US,dairy_cow,FL (mrh-eq),24.708982130082823,24.289016101869276,25.07646731009663,50.00327547057712,43.575849137646365,56.15581235814905,49.4147271304698,55.73962775836153,44.65515902461637
US,dairy_soy,FL (mrh-eq),-0.1808566736077413,-0.23303619408664836,-0.12198943714100739,50.00327547057712,43.575849137646365,56.15581235814905,-0.3616896531391444,-0.5347829100255491,-0.21723385704579679
US,dairy_tot,FL (mrh-eq),0,0,0,50.00327547057712,43.575849137646365,56.15581235814905,0,0,0
US,fruit_exc_juice,FL (mrh-eq),22.11090082884292,21.387006152108434,22.797600651724807,50.00327547057712,43.575849137646365,56.15581235814905,44.218904903246575,49.07995271544029,40.59704542483844
US,fruit_juice,FL (mrh-eq),12.37758038629166,11.847408491225606,12.880632998486217,50.00327547057712,43.575849137646365,56.15581235814905,24.753539182797862,27.188015209531063,22.937310418263486
US,gr_refined,FL (mrh-eq),-2.9003870151358826,-2.9663449462829443,-2.8290383113639836,50.00327547057712,43.575849137646365,56.15581235814905,-5.800394049870844,-6.807314154482507,-5.03783703336178
US,gr_whole,FL (mrh-eq),2.8722640173545146,2.8318506991427097,2.9161904826226204,50.00327547057712,43.575849137646365,56.15581235814905,5.7441517387088155,6.498670146845622,5.193034095961106
US,leg_tot,FL (mrh-eq),1.102214881252867,1.0275445232913711,1.1708791473628675,50.00327547057712,43.575849137646365,56.15581235814905,2.204285361068859,2.3580596675135066,2.0850542413940443
US,oil,FL (mrh-eq),-0.13055073652596189,-0.18152247873168756,-0.0806850017993011,50.00327547057712,43.575849137646365,56.15581235814905,-0.2610843695685104,-0.41656670454842687,-0.14368058872465497
US,pf_egg,FL (mrh-eq),-1.013595892032809,-1.1835378596093862,-0.8517672639389379,50.00327547057712,43.575849137646365,56.15581235814905,-2.0270589926238496,-2.7160408415011137,-1.5167927026085195
US,pf_ns,FL (mrh-eq),-2.171776947229804,-2.7945473103898313,-1.5764108148552016,50.00327547057712,43.575849137646365,56.15581235814905,-4.343269369439046,-6.413064497177051,-2.8072086372844374
US,pf_pm,FL (mrh-eq),0,0,0,50.00327547057712,43.575849137646365,56.15581235814905,0,0,0
US,pf_poultry,FL (mrh-eq),0,0,0,50.00327547057712,43.575849137646365,56.15581235814905,0,0,0
US,pf_poultry_tot,FL (mrh-eq),-2.0150096825404096,-2.264814235590455,-1.7625895778482756,50.00327547057712,43.575849137646365,56.15581235814905,-4.0297553781773345,-5.197407005050925,-3.1387482503269273
US,pf_redm,FL (mrh-eq),0,0,0,50.00327547057712,43.575849137646365,56.15581235814905,0,0,0
US,pf_redm_tot,FL (mrh-eq),-11.931929437815214,-13.476164628703383,-10.483129346157344,50.00327547057712,43.575849137646365,56.15581235814905,-23.86229567068299,-30.9257648339455,-18.66793285670648
US,pf_seafood,FL (mrh-eq),13.841724939321765,12.876405647322493,14.809269336327063,50.00327547057712,43.575849137646365,56.15581235814905,27.681636470927785,29.549408450191773,26.371748024722528
US,sat_fat,FL (mrh-eq),-8.096156196558415,-8.19878345944722,-7.98291111219655,50.00327547057712,43.575849137646365,56.15581235814905,-16.191251713744926,-18.814971186330983,-14.215645321419895
US,veg_dg,FL (mrh-eq),0.8312991979414618,0.6668145792427372,0.9786694759846122,50.00327547057712,43.575849137646365,56.15581235814905,1.6624894871749234,1.5302388649649008,1.7427750305576206
US,veg_oth,FL (mrh-eq),0.1965710878597388,-0.032599915709961624,0.4128085541847165,50.00327547057712,43.575849137646365,56.15581235814905,0.3931164228939462,-0.07481188859220111,0.7351127814729437
US,veg_ro,FL (mrh-eq),7.112949176170129,6.9579968208983125,7.260287558535822,50.00327547057712,43.575849137646365,56.15581235814905,14.224966483156734,15.967553033607116,12.928826516178507
US,veg_sta,FL (mrh-eq),1.9624356504010143,1.877992616648047,2.0420169756249087,50.00327547057712,43.575849137646365,56.15581235814905,3.924614201635148,4.3097097447622605,3.6363412617048207
US,added_sugar,Food_price ($),-304.38798076368926,-310.5765692800203,-298.4117440995011,697.5968972511714,484.9157775515454,906.0713433050456,-43.63379223203363,-64.04752818070696,-32.93468514421776
US,dairy_cow,Food_price ($),0,0,0,697.5968972511714,484.9157775515454,906.0713433050456,0,0,0
US,dairy_soy,Food_price ($),0,0,0,697.5968972511714,484.9157775515454,906.0713433050456,0,0,0
US,dairy_tot,Food_price ($),236.3111626832101,231.00715137975513,240.97223894164011,697.5968972511714,484.9157775515454,906.0713433050456,33.875030639381656,47.638613151785854,26.595283111223218
US,fruit_exc_juice,Food_price ($),555.6622484155922,536.92194409553,573.2410769430319,697.5968972511714,484.9157775515454,906.0713433050456,79.65377291744528,110.72478334414609,63.26666009014698
US,fruit_juice,Food_price ($),54.442739286392914,52.106492867344706,56.69356472867274,697.5968972511714,484.9157775515454,906.0713433050456,7.804326467179036,10.745472776827912,6.2570751351514495
US,gr_refined,Food_price ($),-380.70363941821677,-390.6592177384738,-370.79098837661604,697.5968972511714,484.9157775515454,906.0713433050456,-54.57358553605257,-80.56228232271688,-40.9229351657999
US,gr_whole,Food_price ($),271.8289844117271,268.03943085743754,275.7391139456737,697.5968972511714,484.9157775515454,906.0713433050456,38.96648415192914,55.27546086679879,30.43238437934363
US,leg_tot,Food_price ($),30.34823674770337,28.23724222292916,32.28974837709423,697.5968972511714,484.9157775515454,906.0713433050456,4.350397323624622,5.823123010248437,3.5637092614928103
US,oil,Food_price ($),-2.5557202503546588,-3.765054686819966,-1.3907507515456106,697.5968972511714,484.9157775515454,906.0713433050456,-0.36636061032170353,-0.7764347668435576,-0.15349241114641332
US,pf_egg,Food_price ($),-85.55926478691174,-104.77545272670976,-64.39502841554325,697.5968972511714,484.9157775515454,906.0713433050456,-12.264857416088237,-21.606938271991446,-7.107059382393851
US,pf_ns,Food_price ($),-11.182278015544846,-14.831638310940127,-7.601502335852439,697.5968972511714,484.9157775515454,906.0713433050456,-1.6029712946843342,-3.058600894742708,-0.8389518542904909
US,pf_pm,Food_price ($),-62.91712156222055,-73.5816705107313,-53.31593893573238,697.5968972511714,484.9157775515454,906.0713433050456,-9.019122907533102,-15.174113509414477,-5.884298110704356
US,pf_poultry,Food_price ($),-133.53534215419734,-152.28848875960136,-115.09184998993426,697.5968972511714,484.9157775515454,906.0713433050456,-19.142192673216208,-31.405142049314627,-12.702294454001562
US,pf_poultry_tot,Food_price ($),0,0,0,697.5968972511714,484.9157775515454,906.0713433050456,0,0,0
US,pf_redm,Food_price ($),-222.15128279702037,-262.7087748057595,-182.1178238847467,697.5968972511714,484.9157775515454,906.0713433050456,-31.8452223156942,-54.17616562864552,-20.099722304475684
US,pf_redm_tot,Food_price ($),0,0,0,697.5968972511714,484.9157775515454,906.0713433050456,0,0,0
US,pf_seafood,Food_price ($),476.754434025605,439.17402951734033,513.9839880759451,697.5968972511714,484.9157775515454,906.0713433050456,68.34239600322483,90.56707367510994,56.726657550067
US,sat_fat,Food_price ($),-31.885774848203006,-32.39032720385866,-31.3752662706814,697.5968972511714,484.9157775515454,906.0713433050456,-4.5708022747587504,-6.679577919160538,-3.4627809942906826
US,veg_dg,Food_price ($),27.174437911929605,20.91177327585554,32.90893240614084,697.5968972511714,484.9157775515454,906.0713433050456,3.8954356045745695,4.312454707381153,3.6320464883151526
US,veg_oth,Food_price ($),24.430399896236548,6.226142607487226,41.96389289059939,697.5968972511714,484.9157775515454,906.0713433050456,3.5020797816765983,1.2839637099301027,4.631411555024919
US,veg_ro,Food_price ($),178.8474218229825,174.95737824777848,182.58685323336144,697.5968972511714,484.9157775515454,906.0713433050456,25.63764582780076,36.07995168381192,20.151487471984886
US,veg_sta,Food_price ($),76.6752366461506,72.91138650300205,80.18282682303932,697.5968972511714,484.9157775515454,906.0713433050456,10.99133854354623,15.03588661749653,8.849504778570653
US,added_sugar,GHG (kgCO2eq),-19.257731063195564,-19.659142665556868,-18.87677773523973,100.71361402695786,60.33978280915909,139.49566876522022,-19.12127893458463,-32.58073156765286,-13.532160462279663
US,dairy_cow,GHG (kgCO2eq),201.8373937340721,198.40686599540516,204.83922726081926,100.71361402695786,60.33978280915909,139.49566876522022,200.40725941981052,328.8160095354016,146.84271495595772
US,dairy_soy,GHG (kgCO2eq),-0.16546489151933635,-0.21320368115504004,-0.1116075430360989,100.71361402695786,60.33978280915909,139.49566876522022,-0.16429247735568958,-0.35333849614499685,-0.08000789130158677
US,dairy_tot,GHG (kgCO2eq),0,0,0,100.71361402695786,60.33978280915909,139.49566876522022,0,0,0
US,fruit_exc_juice,GHG (kgCO2eq),47.442715301281076,45.88173794454266,48.99506598859354,100.71361402695786,60.33978280915909,139.49566876522022,47.10655630785145,76.03895110072915,35.12300161165236
US,fruit_juice,GHG (kgCO2eq),24.670348150079807,23.591894387983114,25.6730022928357,100.71361402695786,60.33978280915909,139.49566876522022,24.495544508487534,39.09840786566778,18.404157290392252
US,gr_refined,GHG (kgCO2eq),-22.366895066752573,-22.88022164642297,-21.82351024394655,100.71361402695786,60.33978280915909,139.49566876522022,-22.20841271842917,-37.91896586500464,-15.644579102077255
US,gr_whole,GHG (kgCO2eq),25.39687072969973,25.047579525093436,25.76285186386027,100.71361402695786,60.33978280915909,139.49566876522022,25.216919256717162,41.51088777417909,18.468567584862246
US,leg_tot,GHG (kgCO2eq),4.497364304667854,4.200115674192907,4.77058334546487,100.71361402695786,60.33978280915909,139.49566876522022,4.465497885384245,6.960773603506182,3.4198791888614513
US,oil,GHG (kgCO2eq),-0.4097349317750335,-0.5665455166556381,-0.25221725155864433,100.71361402695786,60.33978280915909,139.49566876522022,-0.4068317235298104,-0.9389253495450784,-0.18080651090546868
US,pf_egg,GHG (kgCO2eq),-11.430520340425415,-13.289732129690577,-9.655917970986186,100.71361402695786,60.33978280915909,139.49566876522022,-11.349528512963328,-22.024825929060693,-6.922019913921263
US,pf_ns,GHG (kgCO2eq),-1.3971856813123358,-1.8375052987472247,-0.9682966308327896,100.71361402695786,60.33978280915909,139.49566876522022,-1.3872858151414895,-3.045263362247811,-0.6941410005084045
US,pf_pm,GHG (kgCO2eq),0,0,0,100.71361402695786,60.33978280915909,139.49566876522022,0,0,0
US,pf_poultry,GHG (kgCO2eq),0,0,0,100.71361402695786,60.33978280915909,139.49566876522022,0,0,0
US,pf_poultry_tot,GHG (kgCO2eq),-19.50370555538842,-21.914741642336466,-17.053702014850494,100.71361402695786,60.33978280915909,139.49566876522022,-19.365510555671147,-36.3188938078345,-12.225255569442032
US,pf_redm,GHG (kgCO2eq),0,0,0,100.71361402695786,60.33978280915909,139.49566876522022,0,0,0
US,pf_redm_tot,GHG (kgCO2eq),-155.19061708856188,-175.0672593182372,-136.47102913241972,100.71361402695786,60.33978280915909,139.49566876522022,-154.0910020834147,-290.13571340144665,-97.83173222539895
US,pf_seafood,GHG (kgCO2eq),74.93561918197416,70.05763741851692,79.96037990726286,100.71361402695786,60.33978280915909,139.49566876522022,74.40465711211223,116.10521973553199,57.32104847057373
US,sat_fat,GHG (kgCO2eq),-84.1669963074048,-85.22535987045698,-83.00700017468448,100.71361402695786,60.33978280915909,139.49566876522022,-83.57062460778734,-141.24240410345075,-59.50507346173619
US,veg_dg,GHG (kgCO2eq),1.7865618361515678,1.3969724715297338,2.153488873925708,100.71361402695786,60.33978280915909,139.49566876522022,1.773903015408981,2.315176499637126,1.5437675542099893
US,veg_oth,GHG (kgCO2eq),0.33418260657586274,-0.2614090933075304,0.8859007197940186,100.71361402695786,60.33978280915909,139.49566876522022,0.3318147301182267,-0.43322842930062827,0.6350739973762511
US,veg_ro,GHG (kgCO2eq),20.50552732691668,20.067140246124225,20.927016646970056,100.71361402695786,60.33978280915909,139.49566876522022,20.360233842296633,33.2568983710001,15.001911408583954
US,veg_sta,GHG (kgCO2eq),13.195881781874387,12.60496000833745,13.748210563248625,100.71361402695786,60.33978280915909,139.49566876522022,13.10238135069035,20.88996582603562,9.855654075100862
US,added_sugar,WATER (litereq),-13719.100482838552,-14004.500516435788,-13447.453586995895,249363.5608916803,217629.12467130707,279807.45645997394,-5.501646043945418,-6.435030484815522,-4.80596684488983
US,dairy_cow,WATER (litereq),56505.369798548716,55544.9767074006,57345.74783932941,249363.5608916803,217629.12467130707,279807.45645997394,22.65983433846366,25.52276805381271,20.494717533566742
US,dairy_soy,WATER (litereq),-14.424953995553636,-18.58674226359825,-9.72975994526527,249363.5608916803,217629.12467130707,279807.45645997394,-0.005784708055969578,-0.008540558296905554,-0.0034773054543873814
US,dairy_tot,WATER (litereq),0,0,0,249363.5608916803,217629.12467130707,279807.45645997394,0,0,0
US,fruit_exc_juice,WATER (litereq),164575.13154578826,158565.02923577817,170204.12445082876,249363.5608916803,217629.12467130707,279807.45645997394,65.99806762355193,72.86020631441886,60.82901671177452
US,fruit_juice,WATER (litereq),67437.79567518839,64625.925077046646,70260.601655828,249363.5608916803,217629.12467130707,279807.45645997394,27.04396561953265,29.695439511900556,25.110339282855627
US,gr_refined,WATER (litereq),-34567.882122503725,-35368.74271112573,-33717.18725175549,249363.5608916803,217629.12467130707,279807.45645997394,-13.862443253094018,-16.25184256222341,-12.050138934227682
US,gr_whole,WATER (litereq),45701.64040735616,45024.420432602106,46419.35550439053,249363.5608916803,217629.12467130707,279807.45645997394,18.327313038013703,20.68860061841634,16.58974928390829
US,leg_tot,WATER (litereq),5324.1947539944695,4797.158276707746,5815.848869317726,249363.5608916803,217629.12467130707,279807.45645997394,2.1351133802212656,2.204281381893652,2.078518186362083
US,oil,WATER (litereq),-290.1858285128894,-398.75138028423817,-178.867940768957,249363.5608916803,217629.12467130707,279807.45645997394,-0.11637058256436339,-0.18322519142899021,-0.06392536604704235
US,pf_egg,WATER (litereq),-3143.880911191344,-3655.2434983747435,-2655.7895253159595,249363.5608916803,217629.12467130707,279807.45645997394,-1.2607619573402697,-1.679574599169751,-0.9491489465349063
US,pf_ns,WATER (litereq),-18434.224407276954,-24269.432531944047,-12782.25942409318,249363.5608916803,217629.12467130707,279807.45645997394,-7.392509290996409,-11.151739257601218,-4.5682340227132805
US,pf_pm,WATER (litereq),0,0,0,249363.5608916803,217629.12467130707,279807.45645997394,0,0,0
US,pf_poultry,WATER (litereq),0,0,0,249363.5608916803,217629.12467130707,279807.45645997394,0,0,0
US,pf_poultry_tot,WATER (litereq),-9239.741163438792,-10386.27124387914,-8084.809296866795,249363.5608916803,217629.12467130707,279807.45645997394,-3.7053293313582385,-4.772463823289227,-2.8894188164793655
US,pf_redm,WATER (litereq),0,0,0,249363.5608916803,217629.12467130707,279807.45645997394,0,0,0
US,pf_redm_tot,WATER (litereq),-45942.034433553985,-51826.62489036366,-40393.28364833991,249363.5608916803,217629.12467130707,279807.45645997394,-18.423716067124378,-23.814195351214703,-14.436099794973872
US,pf_seafood,WATER (litereq),2889.584054531812,2694.9026003108384,3087.1859504150825,249363.5608916803,217629.12467130707,279807.45645997394,1.1587836026238825,1.2383005281949486,1.1033251184486215
US,sat_fat,WATER (litereq),-25043.199579888333,-25356.92495568934,-24698.844135115934,249363.5608916803,217629.12467130707,279807.45645997394,-10.042846472972332,-11.651439114129047,-8.827085756611734
US,veg_dg,WATER (litereq),12210.259978014965,9714.187660073952,14584.710785846572,249363.5608916803,217629.12467130707,279807.45645997394,4.896569464421032,4.463643216295444,5.2124096228053505
